Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(3),J_total_As
42.75,0.0012814240123710662,0.00020636563423932858,2.934022063298919e-05,3.363537918983046e-05,4.843973794904751e-06,2.5777507879968917e-06,6.118038649351399e-08,2.2860173367781298e-07,0.0032544083288097766
42.800000000000004,0.0012757841822821278,0.0002053110845309185,2.911107457566719e-05,3.3459695431287303e-05,4.805435221090339e-06,2.5642467655912193e-06,6.054043395687733e-08,2.2683947438481936e-07,0.003239023399563118
42.85,0.0012701709661768405,0.00020426241271617352,2.8883906376940096e-05,3.3285015154458896e-05,4.7672360380968755e-06,2.550820142464756e-06,5.990778083627575e-08,2.2509236036655155e-07,0.00322371963775956
42.900000000000006,0.0012645842353038446,0.0002032195846699448,2.865869741337005e-05,3.311133237199732e-05,4.729372980135484e-06,2.5374704548787666e-06,5.928233705933455e-08,2.2336024819907938e-07,0.003208496572077554
42.95,0.001259023861508034,0.00020218256645868242,2.8435429250747558e-05,3.2938641131237566e-05,4.691842815384425e-06,2.524197241795422e-06,5.866401374822447e-08,2.2164299593992242e-07,0.003193353734201593
43.0,0.0012534897172283212,0.00020115132433958768,2.8214083642035824e-05,3.27669355140379e-05,4.654642345610736e-06,2.5110000448652585e-06,5.805272320272867e-08,2.1994046311151224e-07,0.003178290658800865
43.050000000000004,0.001247981675495411,0.00020012582475976585,2.799464252533909e-05,3.2596209636620316e-05,4.617768405796417e-06,2.4978784084146458e-06,5.7448378883565744e-08,2.1825251068485455e-07,0.0031633068835081263
43.1,0.001242499609929575,0.00019910603435537838,2.777708802189434e-05,3.242645764941096e-05,4.581217863769021e-06,2.4848318794332472e-06,5.685089539596399e-08,2.1657900106338705e-07,0.0031484019488987247
43.150000000000006,0.0012370433947384207,0.00019809191995079313,2.7561402434085807e-05,3.2257673736880155e-05,4.544987619836556e-06,2.47186000756146e-06,5.626018847348212e-08,2.1491979806702718e-07,0.0031335753984697806
43.2,0.0012316129047146736,0.0001970834485577365,2.7347568243482756e-05,3.208985211738279e-05,4.509074606426788e-06,2.458962345077877e-06,5.567617496207446e-08,2.1327476691641334e-07,0.0031188267786195693
43.25,0.001226208015233948,0.00019608058737444282,2.7135568108899344e-05,3.192298704299829e-05,4.473475787730704e-06,2.4461384468867182e-06,5.509877280439428e-08,2.1164377421733165e-07,0.003104155638627028
43.300000000000004,0.0012208286022525284,0.00019508330378480517,2.6925384864477063e-05,3.175707279937081e-05,4.43818815935024e-06,2.4333878705052836e-06,5.4527901024333975e-08,2.1002668794532978e-07,0.0030895615306314626
43.35,0.0012154745423051526,0.00019409156535752587,2.6717001517789182e-05,3.1592103705549416e-05,4.40320874795016e-06,2.4207101760514035e-06,5.3963479711796655e-08,2.0842337743051334e-07,0.0030750440096124045
43.400000000000006,0.0012101457125027883,0.00019310533984526562,2.6510401247966628e-05,3.1428074113828076e-05,4.368534610913978e-06,2.4081049262308717e-06,5.340543000769511e-08,2.0683371334252197e-07,0.003060602633369614
43.45,0.0012048419905304236,0.0001921245951837948,2.630556740384578e-05,3.1264978409585986e-05,4.334162836004003e-06,2.3955716863249117e-06,5.285367408917685e-08,2.0525756767568632e-07,0.003046236962503276
43.5,0.0011995632546448487,0.0001911492994911427,2.6102483502137048e-05,3.110281101112765e-05,4.300090541025317e-06,2.3831100241776245e-06,5.230813515506881e-08,2.0369481373435915e-07,0.003031946560394321
43.550000000000004,0.0011943093836724453,0.0001901794210667484,2.5901133225614685e-05,3.09415663695232e-05,4.266314873493736e-06,2.3707195101834532e-06,5.176873741154025e-08,2.0214532611842162e-07,0.003017730993184922
43.6,0.0011890802570069814,0.00018921492839061189,2.570150042132732e-05,3.078123896844888e-05,4.2328330103076835e-06,2.3583997172746575e-06,5.123540605797982e-08,2.0060898070896115e-07,0.003003589829759151
43.650000000000006,0.0011838757546073979,0.00018825579012244427,2.5503569098828666e-05,3.062182332402729e-05,4.19964215742386e-06,2.3461502209087807e-06,5.0708067273082434e-08,1.990856546541181e-07,0.002989522641723765
43.7,0.0011786957569956107,0.0001873019751008204,2.5307323428428845e-05,3.0463313984668204e-05,4.16673954953679e-06,2.333970599056153e-06,5.0186648201144674e-08,1.975752263551027e-07,0.002975529003389182
43.75,0.0011735401452543032,0.00018635345234232988,2.511274773946528e-05,3.0305705530909064e-05,4.13412244976205e-06,2.3218604321873766e-06,4.967107693856318e-08,1.9607757545237373e-07,0.0029616084917505653
43.800000000000004,0.0011684088010247297,0.00018541019104073027,2.4919826518593577e-05,3.0148992575255925e-05,4.10178814932326e-06,2.3098193032608427e-06,4.916128252053453e-08,1.9459258281198322e-07,0.0029477606864690966
43.85,0.0011633016065045205,0.00018447216056610073,2.4728544408097922e-05,2.9993169762024512e-05,4.06973396724274e-06,2.2978467977102597e-06,4.865719490795278e-08,1.931201305120819e-07,0.0029339851698533723
43.900000000000006,0.0011582184444454827,0.00018353933046399518,2.4538886204220428e-05,2.9838231767181247e-05,4.037957250035724e-06,2.285942503432185e-06,4.815874497450097e-08,1.9166010182958413e-07,0.002920281526840954
43.95,0.001153159198151416,0.0001826116704545982,2.4350836855509947e-05,2.968417329818477e-05,4.006455371408243e-06,2.2741060107735896e-06,4.766586449393516e-08,1.9021238122699e-07,0.0029066493449800743
44.0,0.0011481237514759186,0.00018168915043187986,2.4164381461189253e-05,2.9530989093827356e-05,3.975225731958446e-06,2.262336912519411e-06,4.71784861275558e-08,1.8877685433935933e-07,0.00289308821441147
44.050000000000004,0.0011431119888202046,0.0001807717404627528,2.397950526954108e-05,2.9378673924076736e-05,3.944265758881462e-06,2.2506348038801547e-06,4.669654341186531e-08,1.8735340796144562e-07,0.002879597727850367
44.1,0.0011381237951309238,0.00017985941078623032,2.3796193676312496e-05,2.922722258991815e-05,3.913572905677713e-06,2.2389992824795013e-06,4.621997074640849e-08,1.8594193003497764e-07,0.002866177480568614
44.150000000000006,0.0011331590558979789,0.00017895213181258425,2.3614432223137165e-05,2.907662992319642e-05,3.883144651864573e-06,2.2274299483419204e-06,4.574870338179188e-08,1.8454230963608913e-07,0.0028528270703769396
44.2,0.0011282176571523544,0.0001780498741225058,2.343420659597589e-05,2.8926890786458594e-05,3.8529785026914545e-06,2.2159264038803302e-06,4.528267740788108e-08,1.8315443696290043e-07,0.0028395460976073693
44.25,0.0011232994854639402,0.00017715260846626587,2.325550262357449e-05,2.8778000072796523e-05,3.823071988858155e-06,2.204488253883756e-06,4.482182974217121e-08,1.8177820332324143e-07,0.0028263341650957606
44.300000000000004,0.0011184044279393646,0.0001762603057628777,2.3078306275939382e-05,2.8629952705689925e-05,3.7934226662365143e-06,2.193115105505015e-06,4.4366098118329424e-08,1.8041350112252181e-07,0.00281319087816448
44.35,0.0011135323722198309,0.00017537293709926085,2.2902603662830506e-05,2.8482743638849727e-05,3.7640281155953184e-06,2.18180656824844e-06,4.391542107490632e-08,1.790602238517428e-07,0.0028001158446052388
44.400000000000006,0.0011086832064789508,0.00017449047372940552,2.272838103227101e-05,2.833636785606149e-05,3.7348859423283507e-06,2.1705622539576065e-06,4.3469737944212836e-08,1.777182660756471e-07,0.002787108674662016
44.45,0.0011038568194205913,0.0001736128870735398,2.25556247690742e-05,2.8190820371029453e-05,3.7059937761856692e-06,2.1593817768031003e-06,4.3028988841361536e-08,1.7638752342101195e-07,0.002774168981014164
44.5,0.001099053100276716,0.00017274014871729684,2.2384321393386796e-05,2.804609622722057e-05,3.677349271007939e-06,2.1482647532702935e-06,4.259311465346799e-08,1.750678925650741e-07,0.002761296378759605
44.550000000000004,0.0010942719388052355,0.00017187223041088457,2.221445755924889e-05,2.7902190497709087e-05,3.6489501044638877e-06,2.137210802147162e-06,4.216205702901142e-08,1.7375927122409322e-07,0.002748490485398192
44.6,0.001089513225287863,0.0001710091040682572,2.204602005317018e-05,2.775909828502144e-05,3.620793977790804e-06,2.126219544512127e-06,4.173575836735107e-08,1.7246155814205085e-07,0.0027357509208151736
44.650000000000006,0.0010847768505279664,0.000170150741766287,2.1878995792722033e-05,2.761681472098131e-05,3.592878615538004e-06,2.1152906037219133e-06,4.131416180839572e-08,1.7117465307947507e-07,0.002723077307264796
44.7,0.0010800627058484334,0.00016929711574393953,2.1713371825145814e-05,2.747533496655531e-05,3.5652017653133227e-06,2.104423605399454e-06,4.089721122242549e-08,1.6989845680240047e-07,0.0027104692693540413
44.75,0.001075370683089533,0.00016844819840144894,2.1549135325976536e-05,2.7334654211698743e-05,3.5377611975324847e-06,2.0936181774218033e-06,4.04848512000613e-08,1.6863287107145534e-07,0.002697926434026474
44.800000000000004,0.0010707006746067853,0.00016760396229949614,2.1386273597682272e-05,2.7194767675201928e-05,3.5105547051714096e-06,2.082873949908097e-06,4.007702704238168e-08,1.6737779863107558e-07,0.0026854484305462215
44.85,0.0010660525732688365,0.0001667643801583888,2.1224774068318885e-05,2.7055670604536905e-05,3.483580103521378e-06,2.0721905552075417e-06,3.967368475118391e-08,1.661331431988455e-07,0.0026730348904820895
44.900000000000006,0.0010614262724553318,0.00016592942485724207,2.1064624290199675e-05,2.6917358275704324e-05,3.4568352299469857e-06,2.0615676278874155e-06,3.927477101938639e-08,1.6489880945496024e-07,0.0026606854476917694
44.95,0.0010568216660548013,0.00016509906943316287,2.090581193858034e-05,2.677982599308103e-05,3.430317943646953e-06,2.05100480472113e-06,3.888023322157207e-08,1.6367470303181304e-07,0.002648399738306208
45.0,0.0010522386484625415,0.00016427328708043453,2.074832481035837e-05,2.6643069089267736e-05,3.40402612541763e-06,2.0405017246762983e-06,3.849001940466854e-08,1.6246073050370107e-07,0.002636177400714054
45.050000000000004,0.001047677114578507,0.0001634520511497044,2.059215082278731e-05,2.650708292493734e-05,3.3779576774192663e-06,2.0300580289028504e-06,3.810407827876411e-08,1.6125679937665343e-07,0.0026240180755462603
45.1,0.0010431369598052067,0.00016263533514717364,2.0437278012205414e-05,2.6371862888683607e-05,3.352110522944973e-06,2.0196733607211844e-06,3.772235920805771e-08,1.6006281807837437e-07,0.002611921405660788
45.150000000000006,0.001038618080045598,0.00016182311273378784,2.0283694532778395e-05,2.623740439687013e-05,3.326482606192309e-06,2.0093473656103353e-06,3.734481220193953e-08,1.5887869594830406e-07,0.0025998870361274204
45.2,0.0010341203717009954,0.00016101535772443146,2.013138865525658e-05,2.610370289347998e-05,3.301071892037545e-06,1.999079691196198e-06,3.6971387906201734e-08,1.5770434322779566e-07,0.002587914614212716
45.25,0.0010296437316689735,0.00016021204408712272,1.998034876574566e-05,2.597075384996551e-05,3.2758763658124693e-06,1.988869987239771e-06,3.6602037594376076e-08,1.5653967105040335e-07,0.0025760037893650467
45.300000000000004,0.0010251880573412813,0.00015941314594221183,1.983056336449146e-05,2.5838552765098816e-05,3.250894033083797e-06,1.978717905625443e-06,3.6236713159197315e-08,1.553845914322848e-07,0.0025641542131997755
45.35,0.0010207532466017615,0.00015861863756158135,1.9682021064678277e-05,2.5707095164822613e-05,3.2261229194351028e-06,1.968623100349316e-06,3.5875367104190025e-08,1.5423901726271457e-07,0.00255236553948454
45.400000000000006,0.0010163391978242676,0.00015782849336784776,1.953471059124047e-05,2.557637660210141e-05,3.2015610702512287e-06,1.9585852275075553e-06,3.5517952535376934e-08,1.5310286229470454e-07,0.0025406374241246366
45.45,0.0010119458098705953,0.00015704268793356694,1.9388620779687662e-05,2.5446392656773415e-05,3.177206550505213e-06,1.9486039452847937e-06,3.516442315310744e-08,1.5197604113573502e-07,0.0025289695251485356
45.5,0.0010075729820884093,0.00015626119598044017,1.924374057494272e-05,2.5317138935402627e-05,3.1530574445476044e-06,1.9386789139425544e-06,3.481473324400348e-08,1.508584692385917e-07,0.002517361502693487
45.550000000000004,0.0010032206143091818,0.00015548399237852385,1.910005903019297e-05,2.5188611071131585e-05,3.129111855898228e-06,1.9288097958077235e-06,3.4468837673022264e-08,1.497500628923079e-07,0.0025058130189912447
45.6,0.0009988886068461346,0.0001547110521454413,1.8957565305754175e-05,2.5060804723534622e-05,3.1053679070403303e-06,1.9189962552610634e-06,3.412669187563276e-08,1.4865073921321162e-07,0.0024943237383539063
45.650000000000006,0.0009945768604921813,0.000153942350445596,1.8816248667947044e-05,2.4933715578471383e-05,3.0818237392170443e-06,1.9092379587257477e-06,3.3788251850104734e-08,1.4756041613607455e-07,0.0024828933271598425
45.7,0.0009902852765178822,0.000153177862589389,1.8676098487986513e-05,2.480733934794113e-05,3.058477512230232e-06,1.8995345746559593e-06,3.345347414990954e-08,1.4647901240536404e-07,0.002471521453839752
45.75,0.0009860137566693968,0.0001524175640324368,1.8537104240883123e-05,2.468167176993727e-05,3.0353274042415737e-06,1.889885773525507e-06,3.312231587622902e-08,1.4540644756659421e-07,0.002460207788862803
45.800000000000004,0.0009817622031664463,0.00015166143037479316,1.839925550435682e-05,2.4556708608302546e-05,3.01237161157596e-06,1.880291227816492e-06,3.279473467057271e-08,1.443426419577772e-07,0.0024489520047228925
45.85,0.0009775305187002805,0.0001509094373601733,1.8262541957762853e-05,2.443244565258475e-05,2.989608348527123e-06,1.8707506120080177e-06,3.247068870750086e-08,1.432875167009722e-07,0.002437753775925011
45.900000000000006,0.000973318606431646,0.00015016156087517934,1.8126953381029405e-05,2.430887871789276e-05,2.9670358471654537e-06,1.861263602564928e-06,3.215013668745126e-08,1.4224099369393016e-07,0.002426612778971691
45.95,0.0009691263699887664,0.00014941777694853027,1.799247965360732e-05,2.4186003644753345e-05,2.944652357148057e-06,1.851829877926602e-06,3.183303782966954e-08,1.412029956018363e-07,0.002415528692349588
46.0,0.0009649537134653192,0.00014867806175029258,1.7859110753431206e-05,2.4063816298968246e-05,2.9224561455309148e-06,1.8424491184957737e-06,3.151935186523984e-08,1.401734458491447e-07,0.0024045011965161244
46.050000000000004,0.0009608005414184255,0.00014794239159111468,1.7726836755892276e-05,2.3942312571471932e-05,2.9004454965832238e-06,1.8331210066274045e-06,3.120903903021569e-08,1.3915226861150765e-07,0.0023935299738862686
46.1,0.0009566667588666425,0.00014721074292146395,1.7595647832822557e-05,2.3821488378189887e-05,2.8786187116038405e-06,1.8238452266175984e-06,3.090206005884885e-08,1.3813938880779785e-07,0.0023826147088193985
46.150000000000006,0.000952552271287957,0.00014648309233086532,1.7465534251490174e-05,2.3701339659897253e-05,2.8569741087397804e-06,1.814621464692546e-06,3.0598376176914585e-08,1.3713473209221857e-07,0.00237175508760625
46.2,0.0009484569846177929,0.0001457594165471442,1.7336486373606064e-05,2.3581862382078268e-05,2.8355100228068217e-06,1.8054494089975304e-06,3.0297949095132465e-08,1.361382248465069e-07,0.0023609507984559937
46.25,0.0009443808052470144,0.00014503969243567026,1.7208494654341378e-05,2.3463052534785972e-05,2.8142248051121016e-06,1.796328749585953e-06,3.000074100268029e-08,1.351497941722244e-07,0.0023502015314833783
46.300000000000004,0.000940323640019942,0.0001443238969986053,1.7081549641355963e-05,2.334490613250263e-05,2.7931168232787515e-06,1.7872591784084225e-06,2.9706714560800984e-08,1.341693678831358e-07,0.002339506978695982
46.35,0.0009362853962323717,0.00014361200737415355,1.6955641973837577e-05,2.3227419214000698e-05,2.7721844610725198e-06,1.7782403893018792e-06,2.9415832896500214e-08,1.3319687449767436e-07,0.002328866833981574
46.400000000000006,0.0009322659816295963,0.00014290400083581383,1.6830762381551528e-05,2.311058784220415e-05,2.751426118230328e-06,1.769272077978754e-06,2.9128059596333198e-08,1.3223224323149233e-07,0.0023182807930955352
46.45,0.0009282653044044391,0.00014219985479163588,1.67069016839011e-05,2.2994408104050628e-05,2.7308402102908086e-06,1.7603539420161888e-06,2.8843358700280347e-08,1.312754039900977e-07,0.0023077485536484085
46.5,0.0009242832731952849,0.0001414995467834781,1.6584050788998057e-05,2.2878876110353865e-05,2.7104251684267193e-06,1.7514856808452824e-06,2.8561694695709108e-08,1.303262873615721e-07,0.0022972698150935146
46.550000000000004,0.0009203197970841227,0.00014080305448626882,1.646220069274359e-05,2.2763987995666855e-05,2.6901794392792754e-06,1.7426669957403918e-06,2.8283032511421804e-08,1.2938482460937288e-07,0.0022868442787146773
46.6,0.0009163747855945939,0.0001401103557072707,1.634134247791939e-05,2.2649739918145555e-05,2.6701014847943542e-06,1.7338975898084767e-06,2.8007337511787923e-08,1.2845094766521636e-07,0.002276471647614033
46.650000000000006,0.0009124481486900397,0.0001394214283853466,1.622146731328856e-05,2.2536128059412994e-05,2.65018978206052e-06,1.7251771679784784e-06,2.7734575490958746e-08,1.2752458912204142e-07,0.002266151626699926
46.7,0.0009085397967715635,0.00013873625059023003,1.610256645270667e-05,2.2423148624424174e-05,2.630442823148918e-06,1.7165054369907615e-06,2.7464712667164385e-08,1.266056822270542e-07,0.0022558839226749033
46.75,0.0009046496406760898,0.0001380548005217968,1.5984631234242365e-05,2.231079784133131e-05,2.6108591149549284e-06,1.7078821053865786e-06,2.7197715677090978e-08,1.2569416087484822e-07,0.0022456682440237887
46.800000000000004,0.0009007775916744348,0.00013737705650934063,1.586765307930778e-05,2.2199071961349774e-05,2.5914371790416327e-06,1.699306883497595e-06,2.6933551570337625e-08,1.247899596006055e-07,0.0022355043010018473
46.85,0.0008969235614693827,0.00013670299701085137,1.5751623491798527e-05,2.2087967258624616e-05,2.572175551485043e-06,1.6907794834354575e-06,2.6672187803951236e-08,1.2389301357337288e-07,0.0022253918056230493
46.900000000000006,0.0008930874621937619,0.00013603260061229548,1.563653405724295e-05,2.19774800300975e-05,2.553072782721042e-06,1.6822996190813954e-06,2.6413592237037955e-08,1.2300325858941366e-07,0.002215330471648395
46.95,0.0008892692064085352,0.00013536584602690056,1.5522376441960965e-05,2.1867606595374427e-05,2.534127437394087e-06,1.6738670060758852e-06,2.6157733125451356e-08,1.221206310656359e-07,0.0022053200145743536
47.0,0.0008854687071008879,0.00013470271209444144,1.5409142392231897e-05,2.175834329659381e-05,2.515338094207569e-06,1.665481361808342e-06,2.5904579116554534e-08,1.2124506803309303e-07,0.0021953601516213647
47.050000000000004,0.0008816858776823267,0.0001340431777805301,1.5296823733471567e-05,2.164968649829528e-05,2.4967033457758804e-06,1.65714240540687e-06,2.5654099244056124e-08,1.2037650713055833e-07,0.002185450601722435
47.1,0.0008779206319867848,0.0001333872221759086,1.5185412369418415e-05,2.154163258728904e-05,2.4782217984781424e-06,1.6488498577280573e-06,2.5406262922918937e-08,1.1951488659817226e-07,0.0021755910855118243
47.150000000000006,0.0008741728842687269,0.00013273482449574375,1.5074900281328372e-05,2.1434177972525685e-05,2.4598920723135445e-06,1.6406034413468038e-06,2.5161039944339575e-08,1.1866014527115968e-07,0.0021657813253137944
47.2,0.0008704425492012689,0.00013208596407892647,1.4965279527178766e-05,2.1327319084966783e-05,2.4417128007583445e-06,1.6324028805462118e-06,2.4918400470799034e-08,1.1781222257361922e-07,0.0021560210451314686
47.25,0.0008667295418742944,0.0001314406203873723,1.485654224088071e-05,2.1221052377455833e-05,2.4236826306244285e-06,1.6242479013075088e-06,2.4678315031181968e-08,1.1697105851238088e-07,0.002146309970635739
47.300000000000004,0.000863033777792583,0.00013079877300532615,1.4748680631500235e-05,2.1115374324589944e-05,2.405800221919483e-06,1.6161382313000224e-06,2.4440754515964556e-08,1.161365936709338e-07,0.0021366478291542884
47.35,0.0008593551728739448,0.00013016040163866963,1.464168698248794e-05,2.10102814225921e-05,2.3880642477087252e-06,1.6080735998712045e-06,2.4205690172469827e-08,1.1530876920342133e-07,0.0021270343496606705
47.400000000000006,0.0008556936434473548,0.00012952548611423078,1.4535553650916885e-05,2.0905770189183837e-05,2.370473393978157e-06,1.6000537380366893e-06,2.397309360018873e-08,1.1448752682870273e-07,0.00211746926276347
47.45,0.0008520491062511015,0.00012889400637909788,1.4430273066729033e-05,2.0801837163458757e-05,2.35302635949938e-06,1.5920783784704142e-06,2.374293674616715e-08,1.1367280882448339e-07,0.0021079523006955632
47.5,0.0008484214784309335,0.000128265942499935,1.4325837731989671e-05,2.0698478905756374e-05,2.335721855695884e-06,1.584147255494769e-06,2.351519190045669e-08,1.1286455802150784e-07,0.002098483197303422
47.550000000000004,0.0008448106775382174,0.00012764127466230132,1.4222240220150102e-05,2.0595691997536698e-05,2.3185586065108495e-06,1.576260105070804e-06,2.3289831691629038e-08,1.1206271779781963e-07,0.002089061688036528
47.6,0.0008412166215281013,0.00012701998316997357,1.4119473175318363e-05,2.0493473041255403e-05,2.3015353482764248e-06,1.5684166647884824e-06,2.3066829082352976e-08,1.1126723207308513e-07,0.0020796875099368495
47.650000000000006,0.0008376392287576798,0.0001264020484442704,1.4017529311537729e-05,2.0391818660239447e-05,2.284650829584432e-06,1.5606166738569703e-06,2.2846157365032477e-08,1.1047804530297933e-07,0.0020703604016283853
47.7,0.0008340784179841716,0.0001257874510233812,1.391640141207328e-05,2.0290725498563468e-05,2.267903811158551e-06,1.5528598730949854e-06,2.262779015750583e-08,1.0969510247363593e-07,0.0020610801033068087
47.75,0.0008305341083630966,0.00012517617156169653,1.3816082328705998e-05,2.0190190220926563e-05,2.2512930657278843e-06,1.5451460049211804e-06,2.2411701398804115e-08,1.089183490961574e-07,0.002051846356729161
47.800000000000004,0.0008270062194464633,0.0001245681908291424,1.3716564981034678e-05,2.0090209512529798e-05,2.234817377901957e-06,1.5374748133445793e-06,2.2197865344968856e-08,1.0814773120118749e-07,0.0020426589052036336
47.85,0.0008234946711809627,0.00012396348971051757,1.3617842355785405e-05,1.9990780078954293e-05,2.2184755440471e-06,1.5298460439550616e-06,2.198625656492757e-08,1.0738319533354401e-07,0.002033517493579424
47.900000000000006,0.0008199993839061629,0.00012336204920483307,1.3519907506128386e-05,1.989189864603975e-05,2.2022663721641834e-06,1.5222594439138827e-06,2.1776849936426093e-08,1.066246885469101e-07,0.0020244218682366594
47.95,0.0008165202783527171,0.00012276385042465582,1.3422753551002387e-05,1.97935619597638e-05,2.1861886817677408e-06,1.5147147619442555e-06,2.1569620642017713e-08,1.0587215839858622e-07,0.0020153717770763986
48.0,0.0008130572756405709,0.00012216887459545408,1.3326373674446287e-05,1.9695766786121686e-05,2.1702413037663984e-06,1.5072117483219623e-06,2.1364544165107318e-08,1.0512555294429831e-07,0.002006366969510697
48.050000000000004,0.0008096102972771796,0.00012157710305494682,1.3230761124937994e-05,1.9598509911006707e-05,2.154423080344652e-06,1.4997501548660235e-06,2.1161596286050486e-08,1.043848207330651e-07,0.001997407196452754
48.1,0.0008061792651557328,0.00012098851725245601,1.313590921474052e-05,1.950178814009122e-05,2.138732864845953e-06,1.4923297349294124e-06,2.0960753078306342e-08,1.0364991080212193e-07,0.0019884922103071273
48.150000000000006,0.0008027641015533787,0.00012040309874826101,1.3041811319254988e-05,1.940559829870811e-05,2.1231695216570622e-06,1.484950243389806e-06,2.0761990904643272e-08,1.029207726718996e-07,0.00197962176496001
48.2,0.0007993647291294633,0.0001198208292129574,1.2948460876380822e-05,1.9309937231733036e-05,2.1077319260937197e-06,1.4776114366403982e-06,2.056528641339735e-08,1.0219735634106061e-07,0.0019707956157695924
48.25,0.0007959810709237672,0.00011924169042681738,1.2855851385882653e-05,1.921480180346705e-05,2.092418964287541e-06,1.4703130725807422e-06,2.0370616534781773e-08,1.0147961228158872e-07,0.001962013519556479
48.300000000000004,0.000792613050354754,0.00011866566427915415,1.2763976408764186e-05,1.912018889751996e-05,2.0772295330741858e-06,1.4630549106076493e-06,2.0177958477247393e-08,1.0076749143393344e-07,0.001953275234594176
48.35,0.0007892605912178247,0.00011809273276768919,1.2672829566648814e-05,1.9026095416694254e-05,2.0621625398827596e-06,1.4558367116061344e-06,1.998728972389326e-08,1.0006094520220839e-07,0.0019445805205996634
48.400000000000006,0.0007859236176835732,0.00011752287799792177,1.2582404541166776e-05,1.893251828286948e-05,2.047216902626414e-06,1.448658237940397e-06,1.9798588028926237e-08,9.935992544944152e-08,0.0019359291387240068
48.45,0.0007826020542960557,0.00011695608218250272,1.2492695073349117e-05,1.8839454436887406e-05,2.0323915495941826e-06,1.4415192534448633e-06,1.9611831414169564e-08,9.866438449287901e-08,0.0019273208515430617
48.5,0.0007792958259710579,0.0001163923276406099,1.2403694963027965e-05,1.8746900838437564e-05,2.017685419343978e-06,1.4344195234152596e-06,1.9426998165618862e-08,9.797427509933922e-08,0.0019187554230482274
48.550000000000004,0.0007760048579943742,0.00011583159679732752,1.2315398068243395e-05,1.865485446594351e-05,2.003097460596785e-06,1.4273588145997393e-06,1.924406683004559e-08,9.728955048061935e-08,0.0019102326186372733
48.6,0.0007727290760200927,0.00011527387218302851,1.2227798304656663e-05,1.856331231644966e-05,1.9886266321320206e-06,1.4203368951900597e-06,1.9063016211647072e-08,9.661016428895227e-08,0.0019017522051052375
48.650000000000006,0.0007694684060688811,0.00011471913643275894,1.214088964496962e-05,1.847227140550857e-05,1.9742719026840183e-06,1.4133535348127898e-06,1.8883825368741926e-08,9.593607061251215e-08,0.0018933139506353699
48.7,0.000766222774526287,0.00011416737228562681,1.2054666118350544e-05,1.8381728767068995e-05,1.9600322508396847e-06,1.4064085045205817e-06,1.870647361051116e-08,9.526722397097069e-08,0.001884917624790166
48.75,0.0007629921081410355,0.0001136185625841925,1.1969121809865944e-05,1.8291681453364344e-05,1.945906664937245e-06,1.3995015767834717e-06,1.8530940493783425e-08,9.460357931110141e-08,0.0018765629985024422
48.800000000000004,0.0007597763340233396,0.00011307269027386304,1.188425085991858e-05,1.8202126534801804e-05,1.9318941429661213e-06,1.3926325254802371e-06,1.8357205819864163e-08,9.394509200243234e-08,0.0018682498440664834
48.85,0.000756575379643215,0.00011252973840228939,1.1800047463691513e-05,1.8113061099852087e-05,1.917993692467908e-06,1.3858011258897983e-06,1.8185249631408168e-08,9.329171783294636e-08,0.001859977935129262
48.900000000000006,0.0007533891728287977,0.00011198969011876586,1.1716505870597964e-05,1.8024482254939584e-05,1.9042043304384092e-06,1.3790071546826547e-06,1.8015052209334465e-08,9.264341300482786e-08,0.0018517470466816977
48.95,0.0007502176417646741,0.00011145252867363372,1.1633620383737267e-05,1.7936387124333304e-05,1.8905250832307824e-06,1.3722503899123825e-06,1.7846594069783478e-08,9.200013413025728e-08,0.001843556955050004
49.0,0.0007470607149902103,0.00011091823741768662,1.1551385359356443e-05,1.7848772850038194e-05,1.8769549864597076e-06,1.3655306110071636e-06,1.767985596111521e-08,9.136183822725087e-08,0.0018354074378870745
49.050000000000004,0.000743918321397892,0.00011038679980157971,1.1469795206317657e-05,1.7761636591687152e-05,1.8634930849066265e-06,1.3588475987613648e-06,1.7514818860948435e-08,9.072848271554522e-08,0.0018272982741639424
49.1,0.0007407903902316714,0.00010985819937524174,1.1388844385571353e-05,1.767497552643361e-05,1.850138432426015e-06,1.3522011353271704e-06,1.735146397324026e-08,9.010002541252805e-08,0.0018192292441613018
49.150000000000006,0.0007376768510853145,0.00010933241978728938,1.1308527409634902e-05,1.7588786848844566e-05,1.8368900918526597e-06,1.3455910042062418e-06,1.7189772725404797e-08,8.947642452921209e-08,0.0018112001294610764
49.2,0.0007345776339007621,0.00010880944478444558,1.1228838842076987e-05,1.7503067770794366e-05,1.8237471349099763e-06,1.3390169902414345e-06,1.7029726765471287e-08,8.885763866625351e-08,0.0018032107129380623
49.25,0.0007314926689664902,0.00010828925821095984,1.114977329700731e-05,1.7417815521358875e-05,1.8107086421192966e-06,1.3324788796085564e-06,1.6871307959280517e-08,8.824362681001338e-08,0.0017952607787516174
49.300000000000004,0.0007284218869158805,0.000107771844008032,1.1071325438571842e-05,1.733302734671032e-05,1.7977737027101627e-06,1.3259764598081716e-06,1.671449838771934e-08,8.76343483286625e-08,0.001787350112337417
49.35,0.0007253652187255976,0.00010725718621323917,1.0993489980453465e-05,1.7248700510012717e-05,1.784941414531599e-06,1.31950951965745e-06,1.6559280343992454e-08,8.702976296832813e-08,0.001779478500399269
