Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_3d(7),J_4s(2),J_total_Co
49.0,0.0003764708815621225,4.765465620702795e-05,3.0335877059079357e-06,6.89157535395998e-06,4.190869213982748e-07,1.6770647661557223e-09,3.0665415239616137e-07,0.0008833753217682135
49.050000000000004,0.000374709869902102,4.7408741904313684e-05,3.0112710148745157e-06,6.855556865602534e-06,4.1597201405064266e-07,1.6610231716884452e-09,3.050491017478917e-07,0.0008791335208832848
49.1,0.00037295806625437883,4.71642669692702e-05,2.9891369943507653e-06,6.819752208693015e-06,4.128828965978411e-07,1.6451493836248099e-09,3.0345360012022877e-07,0.0008749147134563016
49.150000000000006,0.0003712154181790839,4.6921222071598415e-05,2.9671840010071257e-06,6.78415997485317e-06,4.0981933408875557e-07,1.6294414979391705e-09,3.018675844421346e-07,0.000870718761721016
49.2,0.0003694818735537519,4.6679597946591775e-05,2.945410407600819e-06,6.748778765788162e-06,4.067810939041584e-07,1.6138976338792764e-09,3.0029099209571954e-07,0.0008665455288089222
49.25,0.0003677573805713329,4.6439385394646325e-05,2.923814602805878e-06,6.713607193209616e-06,4.0376794573169875e-07,1.598515933661668e-09,2.9872376091277467e-07,0.0008623948787429642
49.300000000000004,0.00036604188773821877,4.620057528077491e-05,2.9023949910451304e-06,6.678643878759322e-06,4.007796615411834e-07,1.5832945621712493e-09,2.971658291713272e-07,0.0008582666764313017
49.35,0.0003643353438722823,4.5963158534125125e-05,2.8811499923240853e-06,6.643887453933551e-06,3.978160155601439e-07,1.5682317066650218e-09,2.9561713559222435e-07,0.0008541607876611184
49.400000000000006,0.00036263769810092555,4.572712614750062e-05,2.8600780420666654e-06,6.609336560007917e-06,3.948767842496802e-07,1.5533255764799342e-09,2.940776193357428e-07,0.0008500770790924731
49.45,0.0003609488998591443,4.549246917688667e-05,2.8391775909528414e-06,6.574989847962912e-06,3.9196174628058565e-07,1.5385744027448894e-09,2.9254721999822905e-07,0.0008460154182522041
49.5,0.00035926889888760106,4.5259178740978874e-05,2.818447104758054e-06,6.5408459784099545e-06,3.890706825097412e-07,1.5239764380966529e-09,2.9102587760876253e-07,0.0008419756735278708
49.550000000000004,0.00035759764523071215,4.502724602071585e-05,2.797885064194477e-06,6.50690362151808e-06,3.862033759567841e-07,1.5095299563998015e-09,2.895135326258479e-07,0.0008379577141617463
49.6,0.0003559350892347471,4.4796662258815525e-05,2.7774899647540703e-06,6.473161456941211e-06,3.833596117810439e-07,1.4952332524704603e-09,2.880101259341335e-07,0.000833961410244854
49.650000000000006,0.00035428118154593726,4.456741875931469e-05,2.7572603165533703e-06,6.4396181737459556e-06,3.8053917725873836e-07,1.481084641803925e-09,2.8651559884115355e-07,0.0008299866327110434
49.7,0.00035263587310860014,4.43395068871126e-05,2.7371946441800698e-06,6.406272470340047e-06,3.777418617604359e-07,1.4670824603060844e-09,2.8502989307410065e-07,0.000826033253331119
49.75,0.00035099911516327145,4.411291806751766e-05,2.717291486541283e-06,6.373123054401288e-06,3.7496745672877017e-07,1.4532250640284927e-09,2.8355295077661944e-07,0.0008221011447070025
49.800000000000004,0.0003493708592448516,4.388764378579783e-05,2.697549396713542e-06,6.3401686428071e-06,3.722157556564118e-07,1.4395108289071731e-09,2.8208471450562896e-07,0.0008181901802659465
49.85,0.0003477510571807636,4.3663675586734666e-05,2.677966941794479e-06,6.307407961564633e-06,3.694865540642931e-07,1.4259381505049817e-09,2.806251272281697e-07,0.0008143002342547883
49.900000000000006,0.0003461396610891201,4.344100507418032e-05,2.658542702756143e-06,6.274839745741386e-06,3.6677964948007594e-07,1.4125054437575464e-09,2.7917413231827415e-07,0.0008104311817342438
49.95,0.0003445366233769057,4.321962391061857e-05,2.6392752743000053e-06,6.24246273939644e-06,3.6409484141687146e-07,1.3992111427227414e-09,2.777316735538654e-07,0.0008065828985732495
50.0,0.0003429418967381667,4.2999523816728714e-05,2.620163264713546e-06,6.2102756955121755e-06,3.614319313521956e-07,1.386053700333549e-09,2.7629769511367723e-07,0.0008027552614433395
50.050000000000004,0.0003413554341522151,4.2780696570953154e-05,2.6012052957284763e-06,6.178277375926575e-06,3.587907227071685e-07,1.3730315881543603e-09,2.7487214157420015e-07,0.000798948147813069
50.1,0.00033977718888184315,4.256313400906832e-05,2.5824000023805425e-06,6.146466551266059e-06,3.561710208259496e-07,1.3601432961406698e-09,2.734549579066529e-07,0.0007951614359424803
50.150000000000006,0.0003382071144715475,4.234682802375862e-05,2.5637460328708763e-06,6.114842000878813e-06,3.535726329554029e-07,1.3473873324020071e-09,2.7204608947397545e-07,0.0007913950048776024
50.2,0.0003366451647457676,4.2131770564194125e-05,2.5452420484289284e-06,6.08340251276871e-06,3.5099536822499883e-07,1.3347622229681486e-09,2.706454820278493e-07,0.0007876487344450008
50.25,0.0003350912938071315,4.1917953635611076e-05,2.5268867231768974e-06,6.052146883529688e-06,3.4843903762693807e-07,1.3222665115585553e-09,2.692530817057385e-07,0.0007839225052463598
50.300000000000004,0.0003335454560347155,4.170536929889593e-05,2.508678743995693e-06,6.021073918280692e-06,3.4590345399650385e-07,1.3098987593549615e-09,2.6786883502795456e-07,0.0007802161986531089
50.35,0.0003320076060823142,4.149400967017259e-05,2.4906168103923958e-06,5.9901824306011374e-06,3.4338843199263895e-07,1.297657544777066e-09,2.664926888947484e-07,0.000776529696801089
50.400000000000006,0.0003304776988767196,4.12838669203926e-05,2.4726996343691664e-06,5.959471242466832e-06,3.4089378807873574e-07,1.285541463261323e-09,2.651245905834201e-07,0.0007728628825852551
50.45,0.00032895568961601395,4.107493327492888e-05,2.4549259402936533e-06,5.928939184186478e-06,3.3841934050364925e-07,1.2735491270427301e-09,2.637644877454554e-07,0.0007692156396544226
50.5,0.0003274415337678704,4.0867201013172186e-05,2.437294464770802e-06,5.898585094338607e-06,3.3596490928292194e-07,1.2616791649396169e-09,2.624123284036835e-07,0.0007655878524060467
50.550000000000004,0.0003259351870678663,4.066066246813099e-05,2.419803956516115e-06,5.868407819709065e-06,3.3353031618022143e-07,1.2499302221413398e-09,2.6106806094945744e-07,0.0007619794059810447
50.6,0.00032443660551780733,4.0455310026034445e-05,2.4024531762303204e-06,5.838406215228986e-06,3.3111538468898893e-07,1.2383009599989225e-09,2.597316341398585e-07,0.0007583901862586571
50.650000000000006,0.00032294574538405953,4.02511361259381e-05,2.385240896475404e-06,5.8085791439132125e-06,3.287199400142901e-07,1.2267900558185453e-09,2.584029970949201e-07,0.0007548200798513404
50.7,0.00032146256319589585,4.0048133259333154e-05,2.368165901552056e-06,5.778925476799275e-06,3.263438090548757e-07,1.2153962026578086e-09,2.5708209929487685e-07,0.0007512689740997064
50.75,0.0003199870157438491,3.9846293969758215e-05,2.3512269873784355e-06,5.749444092886785e-06,3.239868203854396e-07,1.204118109124785e-09,2.5576889057743233e-07,0.0007477367570674901
50.800000000000004,0.00031851906007807784,3.964561085241444e-05,2.334422961370305e-06,5.720133879077353e-06,3.2164880423907905e-07,1.1929544991798087e-09,2.5446332113505066e-07,0.0007442233175365599
50.85,0.00031705865350674275,3.944607655378356e-05,2.3177526423224883e-06,5.6909937301149815e-06,3.193295924899517e-07,1.1819041119399862e-09,2.531653415122713e-07,0.0007407285450019653
50.900000000000006,0.0003156057535943906,3.924768377124862e-05,2.301214860291618e-06,5.662022548526884e-06,3.1702901863612514e-07,1.1709657014862922e-09,2.5187490260304033e-07,0.0007372523296670151
50.95,0.0003141603181603519,3.9050425252718056e-05,2.2848084564802112e-06,5.633219244564841e-06,3.147469177826229e-07,1.160138036673376e-09,2.5059195564806726e-07,0.0007337945624383994
51.0,0.00031272230527714555,3.885429379625226e-05,2.2685322831219912e-06,5.604582736146953e-06,3.124831266246558e-07,1.149419900941828e-09,2.493164522321999e-07,0.0007303551349213405
51.050000000000004,0.0003112916732688954,3.865928224969329e-05,2.2523852033684983e-06,5.576111948799899e-06,3.1023748343104425e-07,1.138810092133072e-09,2.48048344281822e-07,0.000726933939414783
51.1,0.00030986838070975716,3.8465383510297465e-05,2.236366091176949e-06,5.547805815601648e-06,3.080098280278271e-07,1.1283074223067899e-09,2.467875840622728e-07,0.0007235308689066219
51.150000000000006,0.00030845238642235285,3.8272590524370494e-05,2.2204738311993066e-06,5.519663277124582e-06,3.058000017820485e-07,1.117910717560706e-09,2.455341241752825e-07,0.0007201458170689575
51.2,0.00030704364947621837,3.808089628690584e-05,2.204707318672612e-06,5.491683281379138e-06,3.03607847585732e-07,1.1076188178528927e-09,2.442879175564329e-07,0.0007167786782533945
51.25,0.0003056421291862578,3.789029384122548e-05,2.18906545931048e-06,5.463864783757824e-06,3.0143320984003054e-07,1.0974305768264497e-09,2.4304891747263526e-07,0.0007134293474863684
51.300000000000004,0.0003042477851112095,3.770077627862368e-05,2.1735471691958166e-06,5.436206746979721e-06,2.9927593443955355e-07,1.087344861636549e-09,2.418170775196294e-07,0.0007100977204645087
51.35,0.00030286057705212197,3.751233673801354e-05,2.158151374674711e-06,5.408708141035429e-06,2.971358687568701e-07,1.0773605527797945e-09,2.40592351619503e-07,0.0007067836935500399
51.400000000000006,0.0003014804650508371,3.7324968405576e-05,2.14287701225147e-06,5.3813679431324015e-06,2.9501286162718173e-07,1.0674765439258836e-09,2.3937469401822835e-07,0.0007034871637662069
51.45,0.00030010740938848636,3.713866451441193e-05,2.127723028484841e-06,5.354185137640773e-06,2.9290676333317025e-07,1.0576917417515405e-09,2.3816405928322166e-07,0.0007002080287927448
51.5,0.0002987413705839932,3.6953418344196514e-05,2.112688379885332e-06,5.327158716039555e-06,2.908174255900099e-07,1.0480050657766953e-09,2.3696040230092002e-07,0.0006969461869613729
51.550000000000004,0.0002973823093925872,3.6769223220836577e-05,2.0977720328136847e-06,5.300287676863299e-06,2.8874470153054855e-07,1.0384154482028517e-09,2.3576367827437784e-07,0.0006937015372513257
51.6,0.0002960301868043273,3.658607251613053e-05,2.0829729633804555e-06,5.273571025649175e-06,2.866884456906542e-07,1.0289218337536092e-09,2.3457384272088288e-07,0.0006904739792849187
51.650000000000006,0.0002946849640426328,3.6403959647430704e-05,2.0682901573466723e-06,5.247007774884433e-06,2.8464851399472066e-07,1.0195231795173183e-09,2.3339085146958894e-07,0.0006872634133231401
51.7,0.00029334660256282623,3.6222878077308644e-05,2.0537226100256113e-06,5.220596943954337e-06,2.8262476374133853e-07,1.0102184547918688e-09,2.3221466065917084e-07,0.000684069740261282
51.75,0.0002920150640506827,3.604282131322262e-05,2.0392693261856116e-06,5.194337559090447e-06,2.806170535891206e-07,1.0010066409315522e-09,2.3104522673549582e-07,0.0006808928616245975
51.800000000000004,0.0002906903104209904,3.5863782907187924e-05,2.0249293199539747e-06,5.168228653319354e-06,2.786252435426877e-07,9.918867311959606e-10,2.2988250644931334e-07,0.0006777326795639924
51.85,0.00028937230381612035,3.568575645544976e-05,2.0107016147219086e-06,5.142269266411814e-06,2.766491949388084e-07,9.828577306009174e-10,2.287264568539647e-07,0.0006745890968517502
51.900000000000006,0.00028806100660460276,3.550873559815835e-05,1.9965852430504883e-06,5.1164584448322485e-06,2.7468877043268996e-07,9.739186557713701e-10,2.275770353031079e-07,0.0006714620168772824
51.95,0.00028675638137971605,3.533271401904692e-05,1.9825792465776703e-06,5.0907952416886975e-06,2.7274383398442516e-07,9.6506853479626e-10,2.264341994484641e-07,0.0006683513436429164
52.0,0.0002854583909580813,3.515768544511183e-05,1.96868267592629e-06,5.065278716683112e-06,2.7081425084558414e-07,9.563064070853442e-10,2.2529790723757918e-07,0.0006652569817597084
52.050000000000004,0.0002841669983782679,3.498364364629541e-05,1.9548945906130767e-06,5.039907936062071e-06,2.6889988754595725e-07,9.476313232278956e-10,2.2416811691160343e-07,0.0006621788364432909
52.1,0.00028288216689940796,3.481058243517116e-05,1.9412140589586584e-06,5.014681972567896e-06,2.6700061188044373e-07,9.390423448533145e-10,2.2304478700309066e-07,0.0006591168135097488
52.150000000000006,0.0002816038599998175,3.4638495666631243e-05,1.9276401579985246e-06,4.989599905390101e-06,2.6511629289608206e-07,9.305385444935746e-10,2.2192787633381288e-07,0.0006560708193715244
52.2,0.0002803320413756295,3.446737723757666e-05,1.9141719733949826e-06,4.964660820117291e-06,2.6324680087922763e-07,9.221190054474832e-10,2.208173440125933e-07,0.0006530407610333555
52.25,0.00027906667493943227,3.4297221086609476e-05,1.9008085993500396e-06,4.939863808689379e-06,2.61392007342867e-07,9.137828216467633e-10,2.1971314943315458e-07,0.0006500265460882375
52.300000000000004,0.0002778077248189191,3.412802119372767e-05,1.8875491385192489e-06,4.915207969350214e-06,2.595517850140745e-07,9.055290975238978e-10,2.1861525227198627e-07,0.0006470280827134207
52.35,0.00027655515535554575,3.395977158002229e-05,1.8743927019264864e-06,4.890692406600586e-06,2.5772600782160654e-07,8.97356947881747e-10,2.175236124862292e-07,0.0006440452796664334
52.400000000000006,0.0002753089311031951,3.379246630737675e-05,1.8613384088796326e-06,4.866316231151562e-06,2.559145508836292e-07,8.892654977648759e-10,2.1643819031157516e-07,0.0006410780462811339
52.45,0.0002740690168268528,3.362609947816874e-05,1.8483853868871909e-06,4.842078559878239e-06,2.5411729049558454e-07,8.812538823325469e-10,2.153589462601811e-07,0.0006381262924637929
52.5,0.0002728353775012888,3.346066523497411e-05,1.8355327715757817e-06,4.817978515773816e-06,2.523341041181861e-07,8.733212467334684e-10,2.1428584111860433e-07,0.0006351899286892017
52.550000000000004,0.0002716079783097489,3.3296157760273264e-05,1.822779706608543e-06,4.794015227904054e-06,2.505648703655481e-07,8.654667459821783e-10,2.1321883594575478e-07,0.0006322688659968104
52.6,0.00027038678464265446,3.313257127615978e-05,1.8101253436044124e-06,4.7701878313621e-06,2.4880946899344497e-07,8.576895448369877e-10,2.121578920708574e-07,0.0006293630159868954
52.650000000000006,0.0002691717620963091,3.2969900044051064e-05,1.7975688420582604e-06,4.746495467223624e-06,2.4706778088769645e-07,8.499888176796095e-10,2.1110297109143428e-07,0.0006264722908167498
52.7,0.0002679628764716158,3.2808138364401555e-05,1.78510936926191e-06,4.722937282502368e-06,2.453396880526831e-07,8.423637483963503e-10,2.100540348713035e-07,0.0006235966031969084
52.75,0.0002667600937727997,3.2647280576417806e-05,1.7727461002259815e-06,4.699512430105986e-06,2.436250735999838e-07,8.348135302608508e-10,2.0901104553859132e-07,0.0006207358663873918
52.800000000000004,0.0002655633802061409,3.248732105777596e-05,1.760478217602593e-06,4.676220068792269e-06,2.419238217371398e-07,8.273373658184011e-10,2.079739654837618e-07,0.0006178899941939848
52.85,0.000264372702178715,3.232825422434141e-05,1.748304911608893e-06,4.6530593631257095e-06,2.4023581775654104e-07,8.199344667717422e-10,2.069427573576624e-07,0.0006150589009645397
52.900000000000006,0.0002631880262971402,3.217007452989035e-05,1.7362253799513961e-06,4.630029483434379e-06,2.385609480244309e-07,8.126040538683819e-10,2.059173840695827e-07,0.0006122425015853011
52.95,0.0002620093193663349,3.2012776465833874e-05,1.7242388277511576e-06,4.6071296057671874e-06,2.3689909997003468e-07,8.05345356789401e-10,2.0489780878533086e-07,0.0006094407114772674
53.0,0.00026083654838828055,3.1856354560943764e-05,1.7123444674697223e-06,4.584358911851432e-06,2.352501620748023e-07,7.981576140396922e-10,2.0388399492532341e-07,0.0006066534465925676
53.050000000000004,0.00025966968056079405,3.1700803381080666e-05,1.7005415188358865e-06,4.561716589050709e-06,2.336140238617709e-07,7.910400728396357e-10,2.0287590616269044e-07,0.0006038806234108722
53.1,0.00025850868327630827,3.154611752892432e-05,1.6888292087732423e-06,4.53920183032316e-06,2.319905758850423e-07,7.839919890182342e-10,2.018735064213971e-07,0.0006011221589358271
53.150000000000006,0.0002573535241206582,3.139229164370567e-05,1.6772067713284808e-06,4.516813834180004e-06,2.3037970971937262e-07,7.770126269076187e-10,2.0087675987437862e-07,0.0005983779706915121
53.2,0.00025620417087187774,3.1239320400941296e-05,1.6656734476004874e-06,4.494551804644455e-06,2.2878131794987866e-07,7.701012592389265e-10,1.9988563094169036e-07,0.0005956479767189272
53.25,0.00025506059149900124,3.108719851216962e-05,1.6542284856701687e-06,4.4724149512109e-06,2.2719529416185092e-07,7.632571670395083e-10,1.989000842886711e-07,0.0005929320955725022
53.300000000000004,0.0002539227541608748,3.093592072468931e-05,1.6428711405310464e-06,4.4504024888044385e-06,2.2562153293068095e-07,7.56479639531532e-10,1.9792008482412256e-07,0.0005902302463166325
53.35,0.0002527906272049749,3.078548182129968e-05,1.6316006740205896e-06,4.428513637740735e-06,2.2405992981189777e-07,7.497679740319254e-10,1.9694559769850346e-07,0.0005875423485222407
53.400000000000006,0.00025166417916623265,3.06358766200429e-05,1.6204163547522656e-06,4.40674762368615e-06,2.225103813313079e-07,7.431214758535445e-10,1.9597658830213593e-07,0.00058486832226336
53.45,0.00025054337876586865,3.0487099973948477e-05,1.6093174580483366e-06,4.38510367761824e-06,2.2097278497524662e-07,7.365394582076694e-10,1.9501302226342775e-07,0.0005822080881137465
53.5,0.0002494281949102321,3.0339146770779357e-05,1.598303265873348e-06,4.363581035786508e-06,2.19447039180931e-07,7.300212421077768e-10,1.940548654471068e-07,0.0005795615671435105
53.550000000000004,0.00024831859668964954,3.019201193278021e-05,1.5873730667683418e-06,4.342178939673499e-06,2.1793304332691914e-07,7.235661562745518e-10,1.9310208395247107e-07,0.0005769286809157769
53.6,0.00024721455337728035,3.0045690416427616e-05,1.576526155785767e-06,4.320896635956197e-06,2.1643069772367223e-07,7.171735370421317e-10,1.9215464411165188e-07,0.0005743093514833676
53.650000000000006,0.0002461160344279786,2.990017721218198e-05,1.5657618344250675e-06,4.299733376467694e-06,2.1493990360421598e-07,7.108427282655691e-10,1.9121251248789006e-07,0.0005717035013855058
53.7,0.0002450230094771638,2.9755467344241613e-05,1.555079410568976e-06,4.278688418159204e-06,2.1346056311490599e-07,7.04573081229476e-10,1.902756558738267e-07,0.0005691110536445488
53.75,0.0002439354483396973,2.961155587029843e-05,1.5444781984204611e-06,4.257761023062328e-06,2.119925793062892e-07,6.983639545578772e-10,1.893440412898056e-07,0.0005665319317627381
53.800000000000004,0.00024285332100876654,2.9468437881295693e-05,1.5339575184403577e-06,4.236950458251639e-06,2.1053585612406566e-07,6.922147141252396e-10,1.884176359821911e-07,0.0005639660597189775
53.85,0.00024177659765477723,2.9326108501187588e-05,1.5235166972856583e-06,4.216255995807568e-06,2.0909029840014747e-07,6.86124732968604e-10,1.8749640742169791e-07,0.0005614133619656338
53.900000000000006,0.0002407052486242505,2.9184562886700484e-05,1.5131550677484418e-06,4.195676912779544e-06,2.0765581184381117e-07,6.800933912009036e-10,1.8658032330173384e-07,0.0005588737634253564
53.95,0.00023963924443872955,2.904379622709627e-05,1.5028719686954714e-06,4.175212491149464e-06,2.0623230303294874e-07,6.741200759253728e-10,1.8566935153675718e-07,0.000556347189487926
54.0,0.00023857855579369113,2.890380374393722e-05,1.4926667450084082e-06,4.154862017795409e-06,2.0481967940540845e-07,6.682041811510544e-10,1.8476346026064453e-07,0.0005538335660071196
54.050000000000004,0.00023752315355746523,2.8764580690852856e-05,1.4825387475246709e-06,4.1346247844556685e-06,2.0341784925043237e-07,6.62345107709391e-10,1.838626178250724e-07,0.0005513328192976022
54.1,0.0002364730087701618,2.862612235330857e-05,1.47248733297892e-06,4.114500087693046e-06,2.0202672170018338e-07,6.565422631719388e-10,1.8296679279791267e-07,0.0005488448761318394
54.150000000000006,0.0002354280926426029,2.848842404837583e-05,1.4625118639451447e-06,4.0944872288594125e-06,2.0064620672136038e-07,6.50795061769123e-10,1.8207595396163887e-07,0.000546369663737031
54.2,0.0002343883765552637,2.8351481124504423e-05,1.4526117087793806e-06,4.074585514060582e-06,1.992762151069086e-07,6.451029243099761e-10,1.811900703117456e-07,0.0005439071097920688
54.25,0.00023335383205721807,2.821528896129615e-05,1.442786241563011e-06,4.054794254121415e-06,1.979166584678139e-07,6.394652781029791e-10,1.803091110551807e-07,0.0005414571424245133
54.300000000000004,0.00023232443086509258,2.8079842969280435e-05,1.4330348420466783e-06,4.03511276455122e-06,1.9656744922498649e-07,6.338815568778913e-10,1.794330456087888e-07,0.0005390196902075944
54.35,0.00023130014486202685,2.7945138589691634e-05,1.423356895594784e-06,4.0155403655094324e-06,1.952285006012317e-07,6.283512007085796e-10,1.7856184359776756e-07,0.0005365946821572325
54.400000000000006,0.00023028094609663926,2.7811171294247868e-05,1.4137517931305607e-06,3.996076381771521e-06,1.9389972661330402e-07,6.22873655936843e-10,1.776954748541364e-07,0.0005341820477290805
54.45,0.00022926680678200153,2.767793658493181e-05,1.4042189310817387e-06,3.976720142695211e-06,1.9258104206404865e-07,6.174483750972105e-10,1.7683390941521645e-07,0.0005317817168155878
54.5,0.00022825769929461735,2.754542999377286e-05,1.3947577113267643e-06,3.957470982186919e-06,1.9127236253462402e-07,6.12074816842698e-10,1.7597711752212187e-07,0.0005293936197430847
54.550000000000004,0.00022725359617340937,2.7413647082631167e-05,1.3853675411415955e-06,3.938328238668486e-06,1.899736043768085e-07,6.067524458715362e-10,1.751250696182648e-07,0.0005270176872688862
54.6,0.00022625447011871238,2.7282583442983305e-05,1.3760478331470536e-06,3.919291255044161e-06,1.8868468470538902e-07,6.014807328547985e-10,1.7427773634787039e-07,0.0005246538505784202
54.650000000000006,0.0002252602939912715,2.7152234695709363e-05,1.366798005256715e-06,3.900359378667817e-06,1.874055213906287e-07,5.962591543649792e-10,1.7343508855450352e-07,0.0005223020412823711
54.7,0.00022427104081124908,2.702259649088197e-05,1.3576174806253655e-06,3.88153196131046e-06,1.8613603305081738e-07,5.9108719280546e-10,1.7259709727960775e-07,0.000519962191413849
54.75,0.00022328668375723562,2.6893664507556614e-05,1.3485056875979765e-06,3.862808359127955e-06,1.8487613904489774e-07,5.85964336340892e-10,1.717637337610547e-07,0.0005176342334255741
54.800000000000004,0.00022230719616526856,2.676543445356376e-05,1.339462059659227e-06,3.844187932629021e-06,1.8362575946517163e-07,5.808900788285107e-10,1.709349694317065e-07,0.0005153181001870843
54.85,0.00022133255152785719,2.6637902065302537e-05,1.3304860353835508e-06,3.8256700466434795e-06,1.8238481513008353e-07,5.758639197502128e-10,1.7011077591798732e-07,0.0005130137249819623
54.900000000000006,0.0002203627234930125,2.651106310753581e-05,1.321577058385693e-06,3.8072540702907237e-06,1.8115322757707898e-07,5.70885364145545e-10,1.6929112503846536e-07,0.0005107210415050806
54.95,0.00021939768586328533,2.638491337318708e-05,1.3127345772718028e-06,3.7889393769484664e-06,1.799309190555407e-07,5.659539225456291e-10,1.6847598880244994e-07,0.0005084399838598685
55.0,0.00021843741259480843,2.6259448683138665e-05,1.3039580455910146e-06,3.770725344221694e-06,1.787178125197965e-07,5.610691109078305e-10,1.6766533940859665e-07,0.0005061704865555961
55.050000000000004,0.00021748187779634614,2.6134664886031568e-05,1.2952469217875468e-06,3.7526113539118884e-06,1.7751383162220322e-07,5.562304505512326e-10,1.6685914924352217e-07,0.0005039124845046786
55.1,0.0002165310557283502,2.6010557858066897e-05,1.2866006691532993e-06,3.734596791986481e-06,1.763189007063033e-07,5.5143746809306e-10,1.6605739088043252e-07,0.0005016659130200023
55.150000000000006,0.00021558492080201997,2.588712350280858e-05,1.2780187557809314e-06,3.716681048548523e-06,1.7513294480005168e-07,5.466896953857794e-10,1.652600370777615e-07,0.0004994307078122633
55.2,0.00021464344757837102,2.576435775098786e-05,1.2695006545174447e-06,3.6988635178066316e-06,1.73955889609117e-07,5.419866694549891e-10,1.644670607778152e-07,0.0004972068049873324
55.25,0.00021370661076730734,2.5642256560309004e-05,1.2610458429182313e-06,3.6811435980451187e-06,1.727876615102502e-07,5.373279324382152e-10,1.6367843510543314e-07,0.0004949941410436318
55.300000000000004,0.00021277438522670098,2.552081591525666e-05,1.252653803201609e-06,3.6635206915943875e-06,1.7162818754472471e-07,5.327130315243882e-10,1.628941333666608e-07,0.000492792652869536
55.35,0.00021184674596147756,2.5400031826904665e-05,1.2443240222038298e-06,3.6459942048015516e-06,1.704773954118459e-07,5.281415188941067e-10,1.621141290474251e-07,0.0004906022777407887
55.400000000000006,0.00021092366812270626,2.527990033272614e-05,1.2360559913345414e-06,3.628563548001257e-06,1.693352134625265e-07,5.236129516606474e-10,1.613383958122244e-07,0.0004884229533179357
55.45,0.0002100051270066976,2.5160417496405272e-05,1.2278492065327275e-06,3.6112281354867686e-06,1.682015706929321e-07,5.191268918117398e-10,1.6056690750283006e-07,0.0004862546176437815
55.5,0.000209091098054105,2.504157940765026e-05,1.2197031682230869e-06,3.59398738548124e-06,1.67076396738191e-07,5.146829061520422e-10,1.597996381369951e-07,0.0004840972091408577
55.550000000000004,0.00020818155684903337,2.4923382182007858e-05,1.2116173812728755e-06,3.5768407201092335e-06,1.6595962186617148e-07,5.102805662463561e-10,1.5903656190717474e-07,0.00048195066660891323
55.6,0.00020727647911815352,2.4805821960679324e-05,1.2035913549491934e-06,3.559787565368453e-06,1.6485117697132402e-07,5.059194483635766e-10,1.58277653179256e-07,0.00047981492922242276
55.650000000000006,0.0002063758407298207,2.468889491033756e-05,1.1956246028767019e-06,3.542827351101679e-06,1.6375099356858645e-07,5.015991334213079e-10,1.57522886491298e-07,0.0004776899365281082
55.7,0.00020547961769320095,2.4572597222945927e-05,1.187716642995794e-06,3.5259595109689507e-06,1.6265900378735525e-07,4.973192069312007e-10,1.5677223655228177e-07,0.0004755756284424836
55.75,0.00020458778615740087,2.445692511557815e-05,1.179866997521179e-06,3.5091834824199257e-06,1.6157514036551753e-07,4.930792589449709e-10,1.560256782408671e-07,0.0004734719452494124
55.800000000000004,0.00020370032241060444,2.434187483023976e-05,1.1720751929009042e-06,3.4924987066664796e-06,1.604993366435465e-07,4.888788840010915e-10,1.552831866041642e-07,0.00047137882759768434
55.85,0.00020281720287921518,2.4227442633690887e-05,1.1643407597758012e-06,3.475904628655517e-06,1.594315265586592e-07,4.847176810721421e-10,1.5454473685651101e-07,0.00046929621649861045
55.900000000000006,0.00020193840412700262,2.4113624817270217e-05,1.1566632329393347e-06,3.4594006970419634e-06,1.5837164463903288e-07,4.805952535128317e-10,1.5381030437825923e-07,0.00046722405332363085
55.95,0.00020106390285425603,2.4000417696720528e-05,1.1490421512978827e-06,3.442986364162005e-06,1.573196259980843e-07,4.76511209008677e-10,1.5307986471457335e-07,0.0004651622798019452
56.0,0.0002001936758969418,2.3887817612015303e-05,1.1414770578314093e-06,3.4266610860064974e-06,1.5627540632880628e-07,4.72465159525308e-10,1.5235339357423684e-07,0.0004631108380181537
56.050000000000004,0.00019932770022586732,2.37758209271868e-05,1.1339674995545493e-06,3.4104243221946007e-06,1.552389218981644e-07,4.684567212583964e-10,1.5163086682846692e-07,0.00046106967040991946
56.1,0.00019846595294585018,2.3664424030155422e-05,1.1265130274780947e-06,3.39427553594762e-06,1.542101095415523e-07,4.644855145842307e-10,1.5091226050973933e-07,0.00045903871976564584
56.150000000000006,0.00019760841129489161,2.3553623332560233e-05,1.1191131965708638e-06,3.3782141940630215e-06,1.531889066573028e-07,4.605511640109054e-10,1.5019755081062262e-07,0.00045701792922216806
56.2,0.00019675505264335691,2.3443415269590947e-05,1.111767565721977e-06,3.362239766888683e-06,1.5217525120125848e-07,4.566532981301167e-10,1.4948671408262099e-07,0.00045500724226246465
56.25,0.00019590585449315922,2.333379629982099e-05,1.1044756977035045e-06,3.3463517282973086e-06,1.5116908168139594e-07,4.527915495695425e-10,1.487797268350251e-07,0.0004530066027133814
56.300000000000004,0.00019506079447694985,2.3224762905041945e-05,1.0972371591335043e-06,3.330549555661062e-06,1.5017033715250763e-07,4.4896555494582474e-10,1.4807656573377333e-07,0.0004510159547433739
