Q,J_1s_one_electron,J_2s_one_electron,J_2p_one_electron,J_1s(2),J_2s(2),J_2p(3),J_total_nitrogen
45.25,1.378672140771783e-06,6.862680298135838e-08,1.69817609492146e-10,2.757344281543566e-06,1.3725360596271675e-07,5.09452828476438e-10,2.895107340334759e-06
45.300000000000004,1.3697754203007905e-06,6.818031781241609e-08,1.6834848334550936e-10,2.739550840601581e-06,1.3636063562483218e-07,5.050454500365281e-10,2.8764165216764496e-06
45.35,1.3609451409948853e-06,6.773719803750091e-08,1.6689360907312642e-10,2.7218902819897706e-06,1.3547439607500182e-07,5.006808272193793e-10,2.857865358891992e-06
45.400000000000006,1.352180738623636e-06,6.729741478164618e-08,1.6545283348411273e-10,2.704361477247272e-06,1.3459482956329235e-07,4.963585004523382e-10,2.8394526653110167e-06
45.45,1.3434816543200659e-06,6.686093944748734e-08,1.6402600519388585e-10,2.6869633086401318e-06,1.3372187889497469e-07,4.920780155816576e-10,2.821177265550688e-06
45.5,1.3348473345242802e-06,6.642774371230799e-08,1.6261297460104165e-10,2.6696946690485605e-06,1.3285548742461598e-07,4.87838923803125e-10,2.8030379953969797e-06
45.550000000000004,1.3262772309277532e-06,6.599779952512102e-08,1.6121359386446736e-10,2.6525544618555063e-06,1.3199559905024204e-07,4.836407815934021e-10,2.785033701687342e-06
45.6,1.3177708004182556e-06,6.557107910378331e-08,1.5982771688081573e-10,2.6355416008365112e-06,1.3114215820756663e-07,4.794831506424472e-10,2.7671632421947204e-06
45.650000000000006,1.3093275050254034e-06,6.514755493214379e-08,1.5845519926228686e-10,2.618655010050807e-06,1.3029510986428758e-07,4.753655977868606e-10,2.7494254855128813e-06
45.7,1.3009468118668463e-06,6.472719975722557e-08,1.5709589831470542e-10,2.6018936237336926e-06,1.2945439951445113e-07,4.712876949441162e-10,2.7318193109430875e-06
45.75,1.292628193095058e-06,6.430998658643977e-08,1.5574967301591091e-10,2.585256386190116e-06,1.2861997317287953e-07,4.672490190477327e-10,2.7143436083820434e-06
45.800000000000004,1.2843711258447452e-06,6.389588868483214e-08,1.5441638399443949e-10,2.5687422516894905e-06,1.2779177736966428e-07,4.6324915198331846e-10,2.696997278211138e-06
45.85,1.276175092180858e-06,6.348487957236167e-08,1.5309589350850752e-10,2.552350184361716e-06,1.2696975914472334e-07,4.5928768052552255e-10,2.679779231186965e-06
45.900000000000006,1.2680395790471843e-06,6.307693302121038e-08,1.5178806542526587e-10,2.5360791580943685e-06,1.2615386604242076e-07,4.553641962757976e-10,2.662688388333065e-06
45.95,1.259964078215545e-06,6.267202305312466e-08,1.504927652003611e-10,2.51992815643109e-06,1.2534404610624932e-07,4.5147829560108333e-10,2.6457236808329407e-06
46.0,1.2519480862355548e-06,6.227012393678671e-08,1.4920985985776977e-10,2.5038961724711095e-06,1.2454024787357343e-07,4.4762957957330935e-10,2.628884049924256e-06
46.050000000000004,1.2439911043849635e-06,6.187121018521684e-08,1.479392179699038e-10,2.487982208769927e-06,1.2374242037043367e-07,4.4381765390971135e-10,2.6121684467942707e-06
46.1,1.2360926386205646e-06,6.147525655320556e-08,1.4668070963800437e-10,2.472185277241129e-06,1.2295051310641112e-07,4.400421289140131e-10,2.595575832476454e-06
46.150000000000006,1.2282521995296483e-06,6.10822380347752e-08,1.454342064727694e-10,2.4565043990592966e-06,1.221644760695504e-07,4.363026194183082e-10,2.5791051777482656e-06
46.2,1.2204693022820247e-06,6.069212986067091e-08,1.4419958157527712e-10,2.4409386045640495e-06,1.2138425972134182e-07,4.325987447258313e-10,2.562755463030117e-06
46.25,1.2127434665825738e-06,6.030490749587975e-08,1.4297670951817829e-10,2.4254869331651475e-06,1.206098149917595e-07,4.2893012855453486e-10,2.5465256782854614e-06
46.300000000000004,1.2050742166243435e-06,5.992054663717941e-08,1.4176546632711674e-10,2.410148433248687e-06,1.1984109327435883e-07,4.252963989813502e-10,2.5304148229220273e-06
46.35,1.1974610810421794e-06,5.9539023210714426e-08,1.4056572946241241e-10,2.394922162084359e-06,1.1907804642142885e-07,4.2169718838723727e-10,2.514421905694175e-06
46.400000000000006,1.1899035928668687e-06,5.9160313369599914e-08,1.3937737780099938e-10,2.3798071857337374e-06,1.1832062673919983e-07,4.1813213340299815e-10,2.4985459446063406e-06
46.45,1.1824012894798169e-06,5.87843934915535e-08,1.3820029161861363e-10,2.3648025789596337e-06,1.17568786983107e-07,4.146008748558409e-10,2.4827859668175967e-06
46.5,1.1749537125682215e-06,5.841124017655342e-08,1.370343525722091e-10,2.349907425136443e-06,1.1682248035310684e-07,4.111030577166273e-10,2.4671410085472665e-06
46.550000000000004,1.167560408080761e-06,5.8040830244524094e-08,1.3587944368262798e-10,2.335120816161522e-06,1.1608166048904819e-07,4.0763833104788393e-10,2.451610114981618e-06
46.6,1.1602209261837837e-06,5.7673140733047844e-08,1.3473544931747256e-10,2.3204418523675674e-06,1.1534628146609569e-07,4.0420634795241765e-10,2.4361923401816155e-06
46.650000000000006,1.1529348212179789e-06,5.73081488951025e-08,1.3360225517425997e-10,2.3058696424359577e-06,1.14616297790205e-07,4.008067655227799e-10,2.4208867469916854e-06
46.7,1.1457016516555502e-06,5.694583219682529e-08,1.3247974826378679e-10,2.2914033033111004e-06,1.1389166439365058e-07,3.9743924479136036e-10,2.4056924069495424e-06
46.75,1.1385209800578562e-06,5.6586168315301505e-08,1.3136781689368496e-10,2.2770419601157125e-06,1.1317233663060301e-07,3.941034506810549e-10,2.3906084001969966e-06
46.800000000000004,1.1313923730335345e-06,5.622913513637891e-08,1.3026635065225066e-10,2.262784746067069e-06,1.1245827027275782e-07,3.90799051956752e-10,2.3756338153917838e-06
46.85,1.124315401197097e-06,5.5874710752506846e-08,1.2917524039245135e-10,2.248630802394194e-06,1.1174942150501369e-07,3.8752572117735405e-10,2.3607677496203853e-06
46.900000000000006,1.1172896391279783e-06,5.5522873460599175e-08,1.2809437821615925e-10,2.2345792782559566e-06,1.1104574692119835e-07,3.8428313464847776e-10,2.3460093083118034e-06
46.95,1.1103146653300573e-06,5.5173601759922534e-08,1.270236574586148e-10,2.2206293306601146e-06,1.1034720351984507e-07,3.8107097237584443e-10,2.3313576051523356e-06
47.0,1.103390062191616e-06,5.4826874350007564e-08,1.2596297267308357e-10,2.206780124383232e-06,1.0965374870001513e-07,3.778889180192507e-10,2.3168117620012664e-06
47.050000000000004,1.0965154159457562e-06,5.4482670128584306e-08,1.249122196157159e-10,2.1930308318915125e-06,1.0896534025716861e-07,3.7473665884714773e-10,2.3023709088075283e-06
47.1,1.0896903166312572e-06,5.414096818954104e-08,1.238712952306227e-10,2.1793806332625143e-06,1.0828193637908207e-07,3.716138856918681e-10,2.288034183527288e-06
47.150000000000006,1.08291435805386e-06,5.380174782090529e-08,1.2284009763514144e-10,2.16582871610772e-06,1.0760349564181059e-07,3.685202929054243e-10,2.273800732042436e-06
47.2,1.0761871377479983e-06,5.346498850284878e-08,1.2181852610530287e-10,2.1523742754959965e-06,1.0692997700569756e-07,3.654555783159086e-10,2.25966970808001e-06
47.25,1.0695082569389383e-06,5.313066990571391e-08,1.208064810614941e-10,2.1390165138778766e-06,1.0626133981142782e-07,3.624194431844823e-10,2.2456402731324887e-06
47.300000000000004,1.062877320505352e-06,5.2798771888062844e-08,1.1980386405431255e-10,2.125754641010704e-06,1.0559754377612569e-07,3.5941159216293767e-10,2.231711596378993e-06
47.35,1.056293936942304e-06,5.246927449474871e-08,1.1881057775060035e-10,2.112587873884608e-06,1.0493854898949742e-07,3.564317332518011e-10,2.217882854607357e-06
47.400000000000006,1.0497577183246398e-06,5.21421579550079e-08,1.1782652591967716e-10,2.0995154366492796e-06,1.042843159100158e-07,3.534795777590315e-10,2.2041532321370543e-06
47.45,1.043268280270794e-06,5.181740268057461e-08,1.168516134197618e-10,2.086536560541588e-06,1.0363480536114922e-07,3.505548402592854e-10,2.1905219207429965e-06
47.5,1.0368252419069857e-06,5.149498926381563e-08,1.1588574618454657e-10,2.0736504838139713e-06,1.0298997852763126e-07,3.4765723855363967e-10,2.176988119580156e-06
47.550000000000004,1.030428225831818e-06,5.1174898475886477e-08,1.1492883120997627e-10,2.060856451663636e-06,1.0234979695177295e-07,3.447864936299288e-10,2.163551035109039e-06
47.6,1.0240768580812705e-06,5.0857111264908425e-08,1.1398077654120318e-10,2.048153716162541e-06,1.0171422252981685e-07,3.4194232962360956e-10,2.1502098810219813e-06
47.650000000000006,1.0177707680940669e-06,5.0541608754165206e-08,1.1304149125969841e-10,2.0355415361881338e-06,1.0108321750833041e-07,3.391244737790952e-10,2.1369638781702435e-06
47.7,1.0115095886774405e-06,5.0228372240320424e-08,1.1211088547054583e-10,2.023019177354881e-06,1.0045674448064085e-07,3.363326564116375e-10,2.123812254491933e-06
47.75,1.0052929559732613e-06,4.9917383191654554e-08,1.1118887028990165e-10,2.0105859119465226e-06,9.983476638330911e-08,3.3356661086970495e-10,2.1107542449407015e-06
47.800000000000004,9.991205094245465e-07,4.9608623246321826e-08,1.10275357832618e-10,1.998241018849093e-06,9.921724649264365e-08,3.30826073497854e-10,2.0977890914152346e-06
47.85,9.929918917423382e-07,4.930207421062635e-08,1.0937026120003371e-10,1.9859837834846763e-06,9.86041484212527e-08,3.2811078360010114e-10,2.0849160426895294e-06
47.900000000000006,9.869067488729366e-07,4.8997718057317266e-08,1.0847349446792567e-10,1.9738134977458733e-06,9.799543611463453e-08,3.25420483403777e-10,2.072134354343912e-06
47.95,9.808647299655069e-07,4.8695536923903344e-08,1.0758497267461835e-10,1.9617294599310137e-06,9.739107384780669e-08,3.22754918023855e-10,2.0594432886968443e-06
48.0,9.748654873400264e-07,4.8395513110985614e-08,1.0670461180925137e-10,1.9497309746800528e-06,9.679102622197123e-08,3.201138354277541e-10,2.0468421147374516e-06
48.050000000000004,9.68908676455593e-07,4.809762908060905e-08,1.0583232880019693e-10,1.937817352911186e-06,9.61952581612181e-08,3.174969864005908e-10,2.034330108058805e-06
48.1,9.629939558790804e-07,4.780186745463228e-08,1.0496804150363853e-10,1.9259879117581607e-06,9.560373490926457e-08,3.149041245109156e-10,2.0219065507919363e-06
48.150000000000006,9.571209872541263e-07,4.7508211013115156e-08,1.041116686922886e-10,1.9142419745082526e-06,9.501642202623031e-08,3.1233500607686576e-10,2.00957073154056e-06
48.2,9.512894352704738e-07,4.72166426927248e-08,1.0326313004426151e-10,1.9025788705409477e-06,9.44332853854496e-08,3.0978939013278456e-10,1.99732194531653e-06
48.25,9.45498967633634e-07,4.692714558515846e-08,1.0242234613209505e-10,1.890997935267268e-06,9.385429117031692e-08,3.0726703839628514e-10,1.9851594934759813e-06
48.300000000000004,9.397492550348868e-07,4.663970293558412e-08,1.0158923841191167e-10,1.8794985100697736e-06,9.327940587116824e-08,3.0476771523573503e-10,1.9730826836561776e-06
48.35,9.340399711216102e-07,4.63542981410985e-08,1.007637292127206e-10,1.8680799422432205e-06,9.2708596282197e-08,3.0229118763816177e-10,1.961090829713056e-06
48.400000000000006,9.283707924679235e-07,4.6070914749201577e-08,9.99457417258636e-11,1.856741584935847e-06,9.214182949840315e-08,2.998372251775908e-10,1.9491832516594277e-06
48.45,9.227413985456609e-07,4.578953645628855e-08,9.913519999459388e-11,1.8454827970913217e-06,9.15790729125771e-08,2.9740559998378163e-10,1.937359275603883e-06
48.5,9.171514716956504e-07,4.551014710615762e-08,9.83320289037862e-11,1.8343029433913008e-06,9.102029421231524e-08,2.949960867113586e-10,1.9256182336903274e-06
48.550000000000004,9.116006970993107e-07,4.523273068853465e-08,9.753615416980176e-11,1.8232013941986213e-06,9.04654613770693e-08,2.9260846250940526e-10,1.9139594640382e-06
48.6,9.060887627505565e-07,4.495727133761415e-08,9.674750233047123e-11,1.812177525501113e-06,8.99145426752283e-08,2.9024250699141366e-10,1.9023823106833326e-06
48.650000000000006,9.006153594280008e-07,4.468375333061549e-08,9.59660007352025e-11,1.8012307188560016e-06,8.936750666123098e-08,2.878980022056075e-10,1.8908861235194382e-06
48.7,8.951801806674685e-07,4.4412161086355845e-08,9.51915775352203e-11,1.790360361334937e-06,8.882432217271169e-08,2.8557473260566086e-10,1.8794702582402544e-06
48.75,8.89782922734797e-07,4.4142479163838165e-08,9.44241616739488e-11,1.779565845469594e-06,8.828495832767633e-08,2.832724850218464e-10,1.868134076282292e-06
48.800000000000004,8.844232845989369e-07,4.387469226085472e-08,9.366368287750064e-11,1.7688465691978738e-06,8.774938452170943e-08,2.809910486325019e-10,1.8568769447682159e-06
48.85,8.791009679053443e-07,4.3608785212606135e-08,9.291007164529054e-11,1.7582019358106885e-06,8.721757042521227e-08,2.7873021493587164e-10,1.8456982364508366e-06
48.900000000000006,8.738156769496509e-07,4.334474299033493e-08,9.216325924077383e-11,1.7476313538993018e-06,8.668948598066985e-08,2.7648977772232147e-10,1.834597329657694e-06
48.95,8.685671186516305e-07,4.30825506999746e-08,9.142317768230667e-11,1.737134237303261e-06,8.61651013999492e-08,2.7426953304692e-10,1.823573608236257e-06
49.0,8.633550025294332e-07,4.2822193580812963e-08,9.068975973413896e-11,1.7267100050588664e-06,8.564438716162593e-08,2.7206927920241686e-10,1.8126264614996948e-06
49.050000000000004,8.581790406741048e-07,4.256365700416993e-08,8.996293889748865e-11,1.7163580813482096e-06,8.512731400833987e-08,2.6988881669246595e-10,1.801755284173242e-06
49.1,8.530389477243794e-07,4.230692647209068e-08,8.924264940175722e-11,1.7060778954487587e-06,8.461385294418136e-08,2.6772794820527164e-10,1.7909594763411453e-06
49.150000000000006,8.479344408417351e-07,4.2051987616051533e-08,8.852882619585728e-11,1.6958688816834703e-06,8.410397523210307e-08,2.6558647858757183e-10,1.7802384433941608e-06
49.2,8.428652396857292e-07,4.179882619568056e-08,8.782140493963708e-11,1.6857304793714584e-06,8.359765239136112e-08,2.6346421481891124e-10,1.7695915959776383e-06
49.25,8.378310663895845e-07,4.1547428097492273e-08,8.712032199542765e-11,1.675662132779169e-06,8.309485619498455e-08,2.61360965986283e-10,1.7590183499401398e-06
49.300000000000004,8.328316455360464e-07,4.129777933363587e-08,8.642551441971006e-11,1.6656632910720928e-06,8.259555866727174e-08,2.592765432591302e-10,1.7485181262826235e-06
49.35,8.278667041334962e-07,4.1049866040656924e-08,8.573691995486379e-11,1.6557334082669923e-06,8.209973208131385e-08,2.5721075986459137e-10,1.7380903511081707e-06
49.400000000000006,8.229359715923135e-07,4.0803674478272126e-08,8.50544770210173e-11,1.645871943184627e-06,8.160734895654425e-08,2.551634310630519e-10,1.7277344555722344e-06
49.45,8.180391797015015e-07,4.055919102815807e-08,8.437812470803864e-11,1.636078359403003e-06,8.111838205631615e-08,2.531343741241159e-10,1.7174498758334434e-06
49.5,8.131760626055503e-07,4.031640219275226e-08,8.37078027676042e-11,1.6263521252111006e-06,8.063280438550452e-08,2.511234083028126e-10,1.7072360530049079e-06
49.550000000000004,8.083463567815537e-07,4.0075294594067697e-08,8.304345160537786e-11,1.6166927135631073e-06,8.015058918813539e-08,2.4913035481613355e-10,1.697092433106059e-06
49.6,8.035498010165698e-07,3.9835854972519786e-08,8.238501227327635e-11,1.6070996020331396e-06,7.967170994503957e-08,2.4715503681982905e-10,1.687018467014999e-06
49.650000000000006,7.987861363852156e-07,3.959807018576584e-08,8.17324264618431e-11,1.5975722727704313e-06,7.919614037153167e-08,2.451972793855293e-10,1.6770136104213485e-06
49.7,7.940551062275093e-07,3.936192720755753e-08,8.108563649272075e-11,1.5881102124550186e-06,7.872385441511506e-08,2.4325690947816224e-10,1.6670773237796118e-06
49.75,7.893564561269372e-07,3.912741312660504e-08,8.044458531121594e-11,1.5787129122538745e-06,7.825482625321008e-08,2.413337559336478e-10,1.6572090722630182e-06
49.800000000000004,7.846899338887616e-07,3.8894515145453907e-08,7.980921647896881e-11,1.5693798677775232e-06,7.778903029090781e-08,2.394276494369064e-10,1.647408325717868e-06
49.85,7.800552895185561e-07,3.866322057937362e-08,7.917947416669501e-11,1.5601105790371122e-06,7.732644115874723e-08,2.3753842250008504e-10,1.6376745586183595e-06
49.900000000000006,7.754522752009632e-07,3.843351685525804e-08,7.855530314703629e-11,1.5509045504019265e-06,7.686703371051607e-08,2.3566590944110886e-10,1.6280072500218837e-06
49.95,7.708806452786856e-07,3.820539151053802e-08,7.79366487874999e-11,1.5417612905573712e-06,7.641078302107603e-08,2.338099463624997e-10,1.6184058835248096e-06
50.0,7.663401562316895e-07,3.797883219210498e-08,7.732345704348455e-11,1.532680312463379e-06,7.595766438420996e-08,2.3197037113045364e-10,1.6088699472187193e-06
50.050000000000004,7.618305666566345e-07,3.7753826655246416e-08,7.671567445139066e-11,1.523661133313269e-06,7.550765331049283e-08,2.3014702335417198e-10,1.5993989336471162e-06
50.1,7.573516372465197e-07,3.753036276259288e-08,7.611324812183052e-11,1.5147032744930393e-06,7.506072552518575e-08,2.2833974436549155e-10,1.5899923397625906e-06
50.150000000000006,7.529031307705376e-07,3.730842848307567e-08,7.55161257329148e-11,1.5058062615410751e-06,7.461685696615134e-08,2.2654837719874438e-10,1.5806496668844253e-06
50.2,7.484848120541507e-07,3.7088011890896106e-08,7.492425552361884e-11,1.4969696241083014e-06,7.417602378179221e-08,2.2477276657085652e-10,1.5713704206566644e-06
50.25,7.440964479593671e-07,3.6869101164505425e-08,7.43375862872452e-11,1.4881928959187342e-06,7.373820232901085e-08,2.230127588617356e-10,1.5621541110066068e-06
50.300000000000004,7.397378073652296e-07,3.6651684585595674e-08,7.375606736497652e-11,1.4794756147304592e-06,7.330336917119135e-08,2.2126820209492956e-10,1.5530002521037455e-06
50.35,7.354086611485101e-07,3.64357505381014e-08,7.317964863944546e-11,1.4708173222970203e-06,7.28715010762028e-08,2.1953894591833639e-10,1.5439083623191413e-06
50.400000000000006,7.311087821646e-07,3.6221287507211706e-08,7.260828052847483e-11,1.4622175643292e-06,7.244257501442341e-08,2.178248415854245e-10,1.5348779641852086e-06
50.45,7.268379452286093e-07,3.600828407839289e-08,7.204191397888531e-11,1.4536758904572186e-06,7.201656815678578e-08,2.1612574193665592e-10,1.5259085843559411e-06
50.5,7.225959270966558e-07,3.579672893642141e-08,7.148050046030558e-11,1.4451918541933116e-06,7.159345787284282e-08,2.1444150138091672e-10,1.5169997535675353e-06
50.550000000000004,7.183825064473547e-07,3.5586610864426935e-08,7.092399195912057e-11,1.4367650128947093e-06,7.117322172885387e-08,2.1277197587736172e-10,1.5081510065994405e-06
50.6,7.141974638635022e-07,3.537791874294587e-08,7.037234097248318e-11,1.4283949277270044e-06,7.075583748589173e-08,2.1111702291744953e-10,1.4993618822358138e-06
50.650000000000006,7.100405818139445e-07,3.517064154898456e-08,6.98255005024104e-11,1.420081163627889e-06,7.034128309796912e-08,2.0947650150723118e-10,1.4906319232273653e-06
50.7,7.059116446356436e-07,3.49647683550925e-08,6.928342404993319e-11,1.4118232892712871e-06,6.9929536710185e-08,2.0785027214979958e-10,1.481960676253622e-06
50.75,7.018104385159229e-07,3.47602883284451e-08,6.874606560932744e-11,1.4036208770318457e-06,6.95205766568902e-08,2.0623819682798233e-10,1.4733476918855639e-06
50.800000000000004,6.97736751474902e-07,3.455719072993634e-08,6.821337966242829e-11,1.395473502949804e-06,6.911438145987267e-08,2.0464013898728488e-10,1.4647925245486638e-06
50.85,6.936903733481145e-07,3.4355464913281036e-08,6.76853211730063e-11,1.387380746696229e-06,6.871092982656207e-08,2.0305596351901892e-10,1.45629473248631e-06
50.900000000000006,6.896710957693015e-07,3.4155100324126107e-08,6.71618455812037e-11,1.379342191538603e-06,6.831020064825221e-08,2.014855367436111e-10,1.4478538777235989e-06
50.95,6.856787121533906e-07,3.395608649917182e-08,6.664290879806238e-11,1.3713574243067812e-06,6.791217299834364e-08,1.9992872639418713e-10,1.439469526031519e-06
51.0,6.817130176796447e-07,3.375841306530141e-08,6.612846720009695e-11,1.3634260353592894e-06,6.751682613060282e-08,1.9838540160029086e-10,1.4311412468914925e-06
51.050000000000004,6.7777380927499e-07,3.356206973872044e-08,6.561847762394966e-11,1.35554761854998e-06,6.712413947744088e-08,1.9685543287184897e-10,1.4228686134602927e-06
51.1,6.738608855975165e-07,3.336704632410539e-08,6.511289736110749e-11,1.347721771195033e-06,6.673409264821078e-08,1.9533869208332246e-10,1.4146512025353271e-06
51.150000000000006,6.699740470201447e-07,3.3173332713760216e-08,6.461168415269713e-11,1.3399480940402894e-06,6.634666542752043e-08,1.9383505245809137e-10,1.4064885945202679e-06
51.2,6.66113095614468e-07,3.298091888678262e-08,6.41147961843263e-11,1.332226191228936e-06,6.596183777356524e-08,1.9234438855297893e-10,1.3983803733910542e-06
51.25,6.622778351347544e-07,3.278979490823855e-08,6.362219208097733e-11,1.3245556702695089e-06,6.55795898164771e-08,1.90866576242932e-10,1.390326126662229e-06
51.300000000000004,6.584680710021187e-07,3.259995092834546e-08,6.313383090200042e-11,1.3169361420042374e-06,6.519990185669092e-08,1.8940149270600128e-10,1.3823254453536343e-06
51.35,6.546836102888573e-07,3.24113771816641e-08,6.264967213614549e-11,1.3093672205777146e-06,6.48227543633282e-08,1.8794901640843646e-10,1.3743779239574513e-06
51.400000000000006,6.509242617029399e-07,3.222406398629845e-08,6.216967569666479e-11,1.3018485234058799e-06,6.44481279725969e-08,1.8650902708999435e-10,1.3664831604055666e-06
51.45,6.471898355726677e-07,3.203800174310436e-08,6.169380191646601e-11,1.2943796711453355e-06,6.407600348620873e-08,1.8508140574939803e-10,1.3586407560372936e-06
51.5,6.43480143831482e-07,3.185318093490618e-08,6.122201154333149e-11,1.286960287662964e-06,6.370636186981236e-08,1.8366603462999448e-10,1.3508503155674063e-06
51.550000000000004,6.397950000029336e-07,3.1669592125721686e-08,6.075426573519969e-11,1.2795900000058671e-06,6.333918425144337e-08,1.8226279720559908e-10,1.3431114470545161e-06
51.6,6.361342191858068e-07,3.1487225959994874e-08,6.029052605549111e-11,1.2722684383716136e-06,6.297445191998975e-08,1.8087157816647334e-10,1.33542376186977e-06
51.650000000000006,6.324976180393907e-07,3.130607316183658e-08,5.983075446851122e-11,1.2649952360787813e-06,6.261214632367316e-08,1.7949226340553366e-10,1.32778687466586e-06
51.7,6.288850147689083e-07,3.112612453427337e-08,5.937491333489728e-11,1.2577700295378167e-06,6.225224906854673e-08,1.7812474000469184e-10,1.320200403346368e-06
51.75,6.252962291110885e-07,3.0947370958503864e-08,5.892296540711639e-11,1.250592458222177e-06,6.189474191700773e-08,1.7676889622134917e-10,1.3126639690354062e-06
51.800000000000004,6.217310823198891e-07,3.076980339316289e-08,5.847487382502748e-11,1.2434621646397782e-06,6.153960678632579e-08,1.7542462147508245e-10,1.305177196047579e-06
51.85,6.181893971523663e-07,3.059341287359328e-08,5.803060211150216e-11,1.2363787943047327e-06,6.118682574718656e-08,1.7409180633450647e-10,1.2977397118582536e-06
51.900000000000006,6.14670997854684e-07,3.041819051112484e-08,5.7590114168094034e-11,1.229341995709368e-06,6.083638102224968e-08,1.727703425042821e-10,1.290351147074122e-06
51.95,6.111757101482721e-07,3.024412749236118e-08,5.7153374270749766e-11,1.2223514202965442e-06,6.048825498472236e-08,1.714601228122493e-10,1.2830111354040789e-06
52.0,6.077033612161189e-07,3.0071215078473616e-08,5.672034706559144e-11,1.2154067224322378e-06,6.014243015694723e-08,1.701610411967743e-10,1.2757193136303818e-06
52.050000000000004,6.042537796892081e-07,2.98994446045024e-08,5.629099756473035e-11,1.2085075593784162e-06,5.97988892090048e-08,1.6887299269419104e-10,1.2684753215801152e-06
52.1,6.008267956330933e-07,2.9728807478665286e-08,5.586529114215131e-11,1.2016535912661866e-06,5.945761495733057e-08,1.6759587342645393e-10,1.2612788020969436e-06
52.150000000000006,5.974222405346045e-07,2.955929518167292e-08,5.5443193529645626e-11,1.194844481069209e-06,5.911859036334584e-08,1.6632958058893688e-10,1.2541294010131439e-06
52.2,5.940399472886964e-07,2.9390899266051523e-08,5.502467081277649e-11,1.1880798945773927e-06,5.8781798532103045e-08,1.6507401243832946e-10,1.2470267671219343e-06
52.25,5.90679750185423e-07,2.922361135547222e-08,5.460968942690634e-11,1.181359500370846e-06,5.844722271094444e-08,1.6382906828071901e-10,1.2399705521500713e-06
52.300000000000004,5.873414848970489e-07,2.9057423144087384e-08,5.419821615326697e-11,1.1746829697940977e-06,5.811484628817477e-08,1.625946484598009e-10,1.2329604107307324e-06
52.35,5.84024988465291e-07,2.8892326395873973e-08,5.379021811508305e-11,1.168049976930582e-06,5.7784652791747946e-08,1.6137065434524917e-10,1.2259960003766752e-06
52.400000000000006,5.807300992886852e-07,2.872831294398325e-08,5.338566277372637e-11,1.1614601985773703e-06,5.74566258879665e-08,1.6015698832117912e-10,1.2190769814536579e-06
52.45,5.774566571100865e-07,2.8565374690097143e-08,5.298451792497176e-11,1.154913314220173e-06,5.7130749380194285e-08,1.5895355377491526e-10,1.2122030171541423e-06
52.5,5.742045030042896e-07,2.840350360379141e-08,5.2586751695223534e-11,1.1484090060085791e-06,5.680700720758282e-08,1.577602550856706e-10,1.2053737734712476e-06
52.550000000000004,5.709734793657779e-07,2.824269172190542e-08,5.2192332537803817e-11,1.1419469587315558e-06,5.648538344381084e-08,1.5657699761341146e-10,1.19858891917298e-06
52.6,5.677634298965973e-07,2.808293114791782e-08,5.180122922933358e-11,1.1355268597931946e-06,5.616586229583564e-08,1.5540368768800074e-10,1.1918481257767181e-06
52.650000000000006,5.64574199594346e-07,2.7924214051328888e-08,5.141341086610992e-11,1.129148399188692e-06,5.5848428102657775e-08,1.5424023259832975e-10,1.185151067523948e-06
52.7,5.614056347402935e-07,2.776653266704926e-08,5.1028846860556895e-11,1.122811269480587e-06,5.553306533409852e-08,1.530865405816707e-10,1.178497421355267e-06
52.75,5.582575828876106e-07,2.760987929479456e-08,5.064750693769763e-11,1.1165151657752212e-06,5.521975858958912e-08,1.519425208130929e-10,1.1718868668856233e-06
52.800000000000004,5.551298928497235e-07,2.7454246298486468e-08,5.0269361131678414e-11,1.110259785699447e-06,5.4908492596972935e-08,1.5080808339503523e-10,1.1653190863798152e-06
52.85,5.520224146887843e-07,2.729962610565973e-08,4.989437978232853e-11,1.1040448293775686e-06,5.459925221131946e-08,1.496831393469856e-10,1.158793764728235e-06
52.900000000000006,5.489349997042522e-07,2.7146011206875053e-08,4.9522533531769396e-11,1.0978699994085043e-06,5.4292022413750105e-08,1.4856760059530818e-10,1.1523105894228498e-06
52.95,5.458675004215961e-07,2.6993394155138262e-08,4.915379332106238e-11,1.0917350008431923e-06,5.3986788310276524e-08,1.4746137996318712e-10,1.145869250533432e-06
53.0,5.428197705811041e-07,2.6841767565324945e-08,4.878813038690017e-11,1.0856395411622083e-06,5.368353513064989e-08,1.463643911607005e-10,1.1394694406840189e-06
53.050000000000004,5.397916651268085e-07,2.6691124113611084e-08,4.842551625831592e-11,1.079583330253617e-06,5.338224822722217e-08,1.4527654877494776e-10,1.1331108550296143e-06
53.1,5.367830401955214e-07,2.6541456536909647e-08,4.806592275345794e-11,1.0735660803910429e-06,5.3082913073819294e-08,1.4419776826037382e-10,1.1267931912331224e-06
53.150000000000006,5.337937531059765e-07,2.6392757632312503e-08,4.7709321976406016e-11,1.067587506211953e-06,5.2785515264625005e-08,1.4312796592921805e-10,1.120516149442507e-06
53.2,5.308236623480841e-07,2.624502025653829e-08,4.735568631399408e-11,1.0616473246961682e-06,5.249004051307658e-08,1.4206705894198225e-10,1.1142794322681867e-06
53.25,5.278726275722884e-07,2.6098237325385284e-08,4.700498843271072e-11,1.0557452551445767e-06,5.219647465077057e-08,1.4101496529813215e-10,1.1080827447606454e-06
53.300000000000004,5.249405095790333e-07,2.5952401813190327e-08,4.6657201275602114e-11,1.0498810191580667e-06,5.1904803626380653e-08,1.3997160382680635e-10,1.1019257943882741e-06
