Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(1),J_total_Rh_relativistic
53.1,0.0015155112731414276,0.0002963100159673367,7.411342165381427e-05,5.339533976629958e-05,6.0145288962580325e-05,1.6398822781709624e-05,1.1938906153453537e-05,3.449174555311832e-07,2.8441977580854057e-07,1.1335121421006332e-05,2.75425386136742e-06,1.9893198616730296e-06,3.441208756367801e-08,2.7858028594114828e-08,6.80494377222715e-07,0.004226446422023018
53.150000000000006,0.0015109065428373719,0.00029527168532609394,7.370391687590045e-05,5.30798945663918e-05,5.9929435498055303e-05,1.630582525341977e-05,1.1866630100412286e-05,3.421926924809989e-07,2.821054599661763e-07,1.1294278894189995e-05,2.73854291240623e-06,1.9772082473511386e-06,3.413093709299675e-08,2.76211289168191e-08,6.780450166281673e-07,0.004211981843661886
53.2,0.001506316786588562,0.00029423722470994047,7.32969586504259e-05,5.276651553554062e-05,5.9714404359926176e-05,1.6213422220141698e-05,1.1794840108826272e-05,3.394916897131468e-07,2.798117925148778e-07,1.1253589614966301e-05,2.7229271620863083e-06,1.9651725274309117e-06,3.385321762609378e-08,2.738725038848263e-08,6.756020426356345e-07,0.004197574140727926
53.25,0.0015017419558002417,0.00029320662031851055,7.289252954424483e-05,5.245518790798004e-05,5.950019258745823e-05,1.6121609493655694e-05,1.1723532607125764e-05,3.368142211494138e-07,2.7753857340752597e-07,1.1213052311139662e-05,2.7074067449664498e-06,1.9532129601725794e-06,3.3579280845971465e-08,2.7156718520375458e-08,6.731659286586262e-07,0.004183223065752714
53.300000000000004,0.0014971820020156094,0.0002921798583851085,7.249061225337658e-05,5.2145897031544235e-05,5.928679722653668e-05,1.6030382917701566e-05,1.1652704052029189e-05,3.3416006304673143e-07,2.752856046955701e-07,1.1172665850142888e-05,2.691981983566924e-06,1.9413299971008027e-06,3.3309421633218646e-08,2.6929807867074132e-08,6.707373865799597e-07,0.004168928373771723
53.35,0.0014926368769156374,0.00029115692517683883,7.209118960198503e-05,5.1838628366738166e-05,5.907421532971059e-05,1.5939738367718635e-05,1.1582350928305051e-05,3.315289939717753e-07,2.730526905059799e-07,1.1132429261800579e-05,2.6766533491944227e-06,1.9295242428852155e-06,3.3043855833755234e-08,2.6706719806882535e-08,6.683170025634084e-07,0.004154689821581533
53.400000000000006,0.0014881065323188829,0.000290137806994732,7.169424454136587e-05,5.153336748581578e-05,5.886244395623557e-05,1.5849671750587756e-05,1.1512469748535766e-05,3.289207947752737e-07,2.7083963701785923e-07,1.1092341755115628e-05,2.661421417383637e-06,1.917796409670369e-06,3.278270401936466e-08,2.6487566293176125e-08,6.659049470883448e-07,0.0041405071670742415
53.45,0.0014835909201813054,0.0002891224901738684,7.129976014894323e-05,5.123010007186677e-05,5.8651480172115974e-05,1.5760179004375628e-05,1.1443057052883612e-05,3.2633524856604164e-07,2.6864625243873307e-07,1.1052402728427111e-05,2.6462868196773567e-06,1.906147267631847e-06,3.252598448410285e-08,2.627236302929884e-08,6.635008538237148e-07,0.004126380168779728
53.5,0.0014790899925960748,0.00028811096108349724,7.090771962727374e-05,5.092881191791056e-05,5.844132105014575e-05,1.5671256098081025e-05,1.1374109408858463e-05,3.237721406847535e-07,2.6647234698052573e-07,1.1012611772536678e-05,2.631250193599143e-06,1.8945775936722557e-06,3.2273616501809607e-08,2.606103311958354e-08,6.611038994764753e-07,0.004112308585666765
53.550000000000004,0.0014746037017933826,0.0002871032061271534,7.051810630305939e-05,5.062948892599845e-05,5.8231963669948634e-05,1.5582899031383157e-05,1.1305623411087492e-05,3.212312586775135e-07,2.643177328352872e-07,1.0972968666665063e-05,2.616312132730866e-06,1.8830881202298366e-06,3.2025432471787024e-08,2.5853419701496297e-08,6.587130551038325e-07,0.004098292177173429
53.6,0.0014701320001402518,0.00028609921174277094,7.013090362616872e-05,5.033211710632352e-05,5.802340511801747e-05,1.5495103834392087e-05,1.123759568108674e-05,3.1871239226928837e-07,2.621822241507352e-07,1.0933473367369264e-05,2.6014731387892223e-06,1.871679486151178e-06,3.178119569615895e-08,2.564930411598477e-08,6.563274330069234e-07,0.004084330703376002
53.650000000000006,0.001465674840140339,0.0002850989644027921,6.974609516866541e-05,5.0036682576337744e-05,5.781564248775226e-05,1.5407866567401007e-05,1.1170022867034414e-05,3.1621533333728235e-07,2.6006563700569807e-07,1.0894125990815136e-05,2.5867335775024696e-06,1.8603521914800082e-06,3.1540619639619856e-08,2.544842525488098e-08,6.539466253907352e-07,0.0040704239251702955
53.7,0.0014612321744337435,0.0002841024506142752,6.936366462384589e-05,4.974317155987728e-05,5.760867287949776e-05,1.5321183320640682e-05,1.1102901643546137e-05,3.137398758843662e-07,2.579677893855705e-07,1.0854926789049484e-05,2.572093639925884e-06,1.84910655784193e-06,3.130338481222831e-08,2.525049601608779e-08,6.515709257725434e-07,0.004056571604335955
53.75,0.0014568039557968065,0.0002831096569189973,6.898359580528402e-05,4.945157038629467e-05,5.740249340057974e-05,1.5235050214035684e-05,1.1036228711451857e-05,3.1128581601265864e-07,2.5588850115788807e-07,1.0815876121140328e-05,2.5575533106095746e-06,1.837942695868916e-06,3.106915076893028e-08,2.50552142335724e-08,6.492013514765613e-07,0.004042773503391851
53.800000000000004,0.001452390137141914,0.00028212056989355516,6.860587264588433e-05,4.91618654895989e-05,5.7197101165340544e-05,1.5149463396962712e-05,1.0970000797574646e-05,3.0885295189738744e-07,2.5382759404815133e-07,1.0776974420246324e-05,2.5431123437562906e-06,1.8268604808192937e-06,3.08375627313874e-08,2.4862267623672907e-08,6.468394479540125e-07,0.004029029385228541
53.85,0.0014479906715172978,0.000281135176149463,6.823047919694302e-05,4.887404340760278e-05,5.699249329517382e-05,1.506441904801087e-05,1.0904214654511293e-05,3.0644108376114777e-07,2.517848916160224e-07,1.0738222157828186e-05,2.528770248191859e-06,1.8158595372218643e-06,3.060825438618479e-08,2.4671334500319565e-08,6.444869339007197e-07,0.004015339012597348
53.900000000000006,0.0014436055121068306,0.000280153462333246,6.785739962721626e-05,4.8588090781077306e-05,5.678866691855796e-05,1.4979913374743784e-05,1.0838867060414618e-05,3.040500138486717e-07,2.497602192320143e-07,1.0699619806321258e-05,2.514526281630817e-06,1.8049392330214117e-06,3.0380849808397486e-08,2.448208350699044e-08,6.421453046368009e-07,0.004001702147603831
53.95,0.0014392346122298258,0.00027917541512653313,6.748661822199698e-05,4.83039943529138e-05,5.658561917108916e-05,1.4895942613463874e-05,1.0773954818777742e-05,3.016795464022299e-07,2.477534040547982e-07,1.0661167801645278e-05,2.500379454368795e-06,1.794098683341899e-06,3.015496772341637e-08,2.4294175887923266e-08,6.398155214125697e-07,0.003988118551363777
54.0,0.0014348779253408293,0.0002782010212461443,6.711811938219853e-05,4.802174096729265e-05,5.638334719551302e-05,1.481250302897842e-05,1.0709474758220059e-05,2.9932948763775574e-07,2.4576427500922514e-07,1.0622866506932173e-05,2.4863285421847373e-06,1.7833367636272976e-06,2.993023043160664e-08,2.41072728408013e-08,6.374978752496369e-07,0.003974587983931065
54.050000000000004,0.001430535405029414,0.0002772302674441766,6.675188762344649e-05,4.7741317568859585e-05,5.6181848141755656e-05,1.4729590914367733e-05,1.064542373227517e-05,2.9699964572178627e-07,2.437926627651609e-07,1.058471617880658e-05,2.4723721079034788e-06,1.7726521315818791e-06,2.970627807740929e-08,2.3921048700658287e-08,6.351920507101841e-07,0.003961110204527908
54.1,0.0014262070050199739,0.0002762631405080875,6.638790757517785e-05,4.746271120190898e-05,5.598111916695385e-05,1.4647202590755326e-05,1.0581798619180697e-05,2.946898307492839e-07,2.418383997172017e-07,1.054671693745772e-05,2.45850853076364e-06,1.7620432570234413e-06,2.9482787101270523e-08,2.3735208745782388e-08,6.328973564319659e-07,0.003947684972031912
54.150000000000006,0.0014218926791715102,0.00027529962726077355,6.602616397974735e-05,4.718590900957373e-05,5.578115743548407e-05,1.4565334407079981e-05,1.0518596321669929e-05,2.923998547223813e-07,2.399013199653176e-07,1.0508868741599908e-05,2.444736042467472e-06,1.751508458494432e-06,2.925949016918274e-08,2.354950881677826e-08,6.306130488017966e-07,0.003934312045619704
54.2,0.0014175923814774248,0.00027433971456064895,6.56666416915418e-05,4.691089823302271e-05,5.558196011899106e-05,1.448398273987001e-05,1.0455813766765535e-05,2.901295315300803e-07,2.379812592964555e-07,1.0471171369238053e-05,2.4310527685662526e-06,1.7410459452550546e-06,2.903619401208808e-08,2.3363773033126668e-08,6.283386527860193e-07,0.003920991185435601
54.25,0.0014133060660653039,0.00027338338930171856,6.530932567610102e-05,4.663766621066441e-05,5.538352439641516e-05,1.440314399301938e-05,1.0393447905575109e-05,2.878786769288916e-07,2.3607805516709188e-07,1.043362440494063e-05,2.4174567736630188e-06,1.730653863114544e-06,2.8812791663704773e-08,2.3177905911678112e-08,6.260741803160043e-07,0.003907722153149074
54.300000000000004,0.0014090336871967054,0.0002724306384136502,6.495420100924658e-05,4.636620037735788e-05,5.5185847454019083e-05,1.4322814597565989e-05,1.0331495713088785e-05,2.8564710852439573e-07,2.34191546686715e-07,1.0396227234084995e-05,2.4039461087984284e-06,1.7203303424455794e-06,2.858926660900612e-08,2.2991896245439574e-08,6.238201694174301e-07,0.0038945047122947636
54.35,0.0014047751992669459,0.000271481448861844,6.46012528762177e-05,4.609648826363032e-05,5.498892648541392e-05,1.4242991011471992e-05,1.0269954187978841e-05,2.8343464575366917e-07,2.3232157460218034e-07,1.0358979044286765e-05,2.3905188593272395e-06,1.710073546673332e-06,2.8365688154119717e-08,2.2805812014936978e-08,6.215775214669088e-07,0.0038813386283569158
54.400000000000006,0.001400530556804879,0.0002705358076474976,6.425046657081383e-05,4.5828517494901026e-05,5.479275869158403e-05,1.4163669719406046e-05,1.0208820352401225e-05,2.8124110986849543e-07,2.304679812828583e-07,1.0321878833966187e-05,2.3771731915929406e-06,1.6998817195348137e-06,2.8142199426368406e-08,2.2619787855501948e-08,6.193471861358376e-07,0.0038682236686492615
54.45,0.0013962997144726828,0.000269593701807671,6.3901827494545e-05,4.55622757907125e-05,5.459734128091168e-05,1.4084847232527772e-05,1.0148091251799211e-05,2.7906632391927064e-07,2.2863061070648082e-07,1.0284925427749626e-05,2.363907396765139e-06,1.6897532294641562e-06,2.7919001118951904e-08,2.2434008438062058e-08,6.171298016839712e-07,0.003855159602113437
54.5,0.0013920826270656355,0.0002686551184153466,6.355532115578847e-05,4.5297750963967575e-05,5.440267146920044e-05,1.400652008827407e-05,1.0087763954708926e-05,2.7691011273947865e-07,2.2680930844555916e-07,1.024811749816169e-05,2.350719930315272e-06,1.6796866095720346e-06,2.7696334782474736e-08,2.22486918474652e-08,6.149254127182466e-07,0.003842146199179308
54.550000000000004,0.001387879249511897,0.0002677200445794884,6.321093316895288e-05,4.503493092017341e-05,5.420874647969821e-05,1.3928684850147556e-05,1.0027835552566942e-05,2.7477230293061255e-07,2.250039216542454e-07,1.0211453592842624e-05,2.3376094457671405e-06,1.669680591848825e-06,2.7474468918080574e-08,2.206407640123944e-08,6.127333534056564e-07,0.003829183231792275
54.6,0.0013836895368722884,0.00026678846744509826,6.28686492536492e-05,4.4773803656691955e-05,5.401556354311954e-05,1.3851338107506985e-05,9.96830315951983e-06,2.7265272284739804e-07,2.232142990554889e-07,1.0174932166332797e-05,2.32457482156378e-06,1.6597341344258733e-06,2.7253689626300225e-08,2.188041267278934e-08,6.105523234155921e-07,0.0038162704736400027
54.650000000000006,0.0013795134443400638,0.0002658603741932684,6.25284552338681e-05,4.45143572619964e-05,5.3823119897667e-05,1.3774476475359521e-05,9.909163912235553e-06,2.705512025831691e-07,2.214402909283342e-07,1.0138551615308291e-05,2.3116151801348955e-06,1.6498464409715715e-06,2.7034295682946953e-08,2.169796044717391e-08,6.083806268326644e-07,0.00380340770053941
54.7,0.0013753509272406914,0.0002649357520412339,6.219033703716482e-05,4.425657991493456e-05,5.36314127890523e-05,1.3698096594155095e-05,9.850414969716882e-06,2.68467573955257e-07,2.1968174909521435e-07,1.0102310316033719e-05,2.2987298985219196e-06,1.6400169715716888e-06,2.6816596245567694e-08,2.1516988590601273e-08,6.062165073343717e-07,0.00379059469089567
54.75,0.0013712019410316227,0.00026401458824242024,6.185428069385001e-05,4.400045988399793e-05,5.344043947051641e-05,1.3622195129582486e-05,9.79205351311651e-06,2.6640167049024004e-07,2.1793852690908428e-07,1.0066206662723492e-05,2.2859186102119623e-06,1.6302454447383099e-06,2.6600908408928182e-08,2.1337774794486662e-08,6.04058494472358e-07,0.0037778312261199667
54.800000000000004,0.0013670664413020677,0.00026309687008649,6.152027233618772e-05,4.374598552659738e-05,5.325019720284932e-05,1.3546768772367348e-05,9.734076745554055e-06,2.643533274089299e-07,2.1621047924026322e-07,1.0030239105473787e-05,2.2731811981385812e-06,1.6205318304999737e-06,2.6387551788216826e-08,2.1160602109740744e-08,6.019056711113283e-07,0.0037651170908895347
54.85,0.0013629443837727682,0.00026218258489938735,6.118829819760005e-05,4.3493145288344986e-05,5.306068325440912e-05,1.3471814238072032e-05,9.676481891934775e-06,2.6232238161097116e-07,2.1449746246285935e-07,9.994406186444158e-06,2.260517779115929e-06,1.610876334836894e-06,2.6176838239885856e-08,2.098575016703239e-08,5.997577850814274e-07,0.0037524520731559903
54.900000000000006,0.0013588357242957636,0.00026127172004337864,6.085834461187777e-05,4.324192770234164e-05,5.2871894901140356e-05,1.339732826689704e-05,9.61926619876987e-06,2.603086716589524e-07,2.1279933444067023e-07,9.95870657302982e-06,2.2479286802731346e-06,1.6012793760290219e-06,2.596905651473474e-08,2.0813480772444073e-08,5.976151670313516e-07,0.0037398359638627426
54.95,0.0013547404188541657,0.00026036426291709295,6.053039801239825e-05,4.2992321388471206e-05,5.268382942659205e-05,1.3323307623484341e-05,9.562426933998514e-06,2.5831203776195624e-07,2.1111595451248346e-07,9.92313908687075e-06,2.23541440833687e-06,1.5917415537701653e-06,2.5764453598407023e-08,2.0644019671310456e-08,5.954784782961473e-07,0.0037272685564123395
55.0,0.001350658423561922,0.0002594602009555582,6.020444493134904e-05,4.274431505270022e-05,5.2496484121934815e-05,1.3249749096722159e-05,9.505961386811275e-06,2.5633232175848854e-07,2.0944718347671423e-07,9.887702727687632e-06,2.222975612861197e-06,1.5822636121573239e-06,2.556321605020504e-08,2.0477537960423763e-08,5.933483744936018e-07,0.0037147496460011756
55.050000000000004,0.0013465896946635858,0.00025855952163023646,5.988047199895836e-05,4.249789748638382e-05,5.230985628597764e-05,1.317664949955146e-05,9.449866867475108e-06,2.5436936709876574e-07,2.07792883575358e-07,9.852396691113351e-06,2.2106130447154345e-06,1.572846397880839e-06,2.5365455181397034e-08,2.0314137214145202e-08,5.912252010107933e-07,0.003702279028975676
55.1,0.0013425341885340818,0.00025766221244905686,5.955846594273186e-05,4.225305756557764e-05,5.2123943225184036e-05,1.3104005668773985e-05,9.39414070715973e-06,2.524230188263617e-07,2.061529184772572e-07,9.817220379895198e-06,2.1983275113041163e-06,1.5634908151085242e-06,2.5171199204668232e-08,2.0153841617567763e-08,5.891088194150849e-07,0.003689856502342312
55.150000000000006,0.0013384918616784688,0.00025676826095644546,5.923841358669527e-05,4.200978425035515e-05,5.193874225368735e-05,1.303181446486167e-05,9.338780257765272e-06,2.5049312355924134e-07,2.0452715326071085e-07,9.782173408070596e-06,2.1861198301017213e-06,1.5541977786685492e-06,2.4980393839322203e-08,1.9996598620579524e-08,5.869986112020661e-07,0.0036774818634986604
55.2,0.001334462670731707,0.0002558776547333546,5.892030185064388e-05,4.1768066584131353e-05,5.175425069330587e-05,1.2960072771767685e-05,9.283782891751332e-06,2.485795294702468e-07,2.0291545439549243e-07,9.74725559796056e-06,2.1739907821344844e-06,1.5449681671866124e-06,2.4792910881022858e-08,1.9842287549324248e-08,5.848936463058652e-07,0.0036651549101783076
55.25,0.0013304465724584167,0.0002549903813972882,5.860411774939753e-05,4.1527893692991664e-05,5.1570465873556904e-05,1.2888777496738724e-05,9.229146001967161e-06,2.466820862671133e-07,2.013176897243558e-07,9.712466970071089e-06,2.1619410670303572e-06,1.5358027778205968e-06,2.4608562550047693e-08,1.969073389134057e-08,5.827929618792948e-07,0.0036528754405471763
55.300000000000004,0.0013264435237526425,0.0002541064286023263,5.828984839206219e-05,4.128925478502689e-05,5.138738513167048e-05,1.2817925570128817e-05,9.174867001483133e-06,2.4480064517212914e-07,1.997337284441463e-07,9.677807726235974e-06,2.14997126118758e-06,1.5267022841616932e-06,2.44271184271949e-08,1.9541725987485663e-08,5.806958764814451e-07,0.0036406432533606877
55.35,0.0013224534816376142,0.00025322578403914783,5.7977480981297594e-05,4.1052139149673764e-05,5.120500581260245e-05,1.274751394521448e-05,9.12094332342339e-06,2.429350589015665e-07,1.9816344108664648e-07,9.643278226565785e-06,2.138081780485625e-06,1.5176671987385927e-06,2.4248321619642442e-08,1.9395030724900758e-08,5.786022584007662e-07,0.003628458148083104
55.400000000000006,0.0013184764032655042,0.00025234843543504973,5.766700281259037e-05,4.081653615706083e-05,5.102332526904662e-05,1.2677539598011146e-05,9.06737242079958e-06,2.410851816450242e-07,1.9660669949930276e-07,9.608878960979438e-06,2.1262728487858573e-06,1.5086978413776909e-06,2.4071901418467307e-08,1.9250405462787565e-08,5.765126714307389e-07,0.0036163199248794194
55.45,0.0013145122459171886,0.0002514743705539661,5.735840127353392e-05,4.058243525736029e-05,5.0842340861446665e-05,1.2607999527091082e-05,9.014151766345861e-06,2.3925086904484447e-07,1.9506337682599902e-07,9.574610516279765e-06,2.1145444732510564e-06,1.4997943144462576e-06,2.3897580958583952e-08,1.9107604687527188e-08,5.744283442445062e-07,0.0036042283844220876
55.5,0.0013105609670020029,0.00025060357719648355,5.7051663843113434e-05,4.034982598014491e-05,5.066204995800696e-05,1.2538890753402509e-05,8.961278852354947e-06,2.3743197817575775e-07,1.9353334748803678e-07,9.540473539885577e-06,2.1028964272621987e-06,1.4909564857475254e-06,2.372508000841787e-08,1.896638154803474e-08,5.723509566739155e-07,0.003592183327513835
55.550000000000004,0.0013066225240574991,0.0002497360431998558,5.674677809099724e-05,4.011869793375066e-05,5.0482449934702975e-05,1.2470210320090175e-05,8.908751190515407e-06,2.3562836752492424e-07,1.9201648716549516e-07,9.506468701445785e-06,2.091328241438354e-06,1.4821839795582152e-06,2.355411457653873e-08,1.8826486051072512e-08,5.702822978043409e-07,0.0035801845546007635
55.6,0.0013026968747492035,0.0002488717564380165,5.6443731676833977e-05,3.988904080464477e-05,5.030353817529104e-05,1.2401955292317309e-05,8.856566311750162e-06,2.338398969725265e-07,1.905126727791308e-07,9.47259665363131e-06,2.0798392029815326e-06,1.4734761760112822e-06,2.338439602134524e-08,1.8687662756355582e-08,5.682238993857018e-07,0.003568231865305236
55.650000000000006,0.0012987839768703678,0.00024801070482158863,5.6142512349555074e-05,3.966084435679881e-05,5.012531207131709e-05,1.2334122757088853e-05,8.80472176605613e-06,2.320664277730576e-07,1.8902178247296783e-07,9.438857993426183e-06,2.0684283632836794e-06,1.4648322187406792e-06,2.3215632444813373e-08,1.8549650906920177e-08,5.661767563421195e-07,0.0035563250581153163
55.7,0.0012948837883417273,0.0002471528762978943,5.584310794668357e-05,3.9434098431067566e-05,4.994776902212521e-05,1.2266709823076277e-05,8.75321512234525e-06,2.303078225374434e-07,1.8754369559771995e-07,9.405253225219538e-06,2.0570945534577885e-06,1.456251030430652e-06,2.3047534341757898e-08,1.84121890578394e-08,5.64141209658798e-07,0.003544463930322735
55.75,0.0012909962672112503,0.0002462982588509606,5.554550639364798e-05,3.920879294457266e-05,4.977090643486504e-05,1.2199713620443689e-05,8.702043968286727e-06,2.2856394521610232e-07,1.8607829269515426e-07,9.371782726935806e-06,2.045836407198105e-06,1.4477313356580512e-06,2.2879825077291043e-08,1.8275024789302134e-08,5.621170075951727e-07,0.003532648278228769
55.800000000000004,0.0012871213716538913,0.000245446840501525,5.524969570310219e-05,3.8984917890091745e-05,4.959472172449882e-05,1.2133131300675507e-05,8.651205910150698e-06,2.2683466108303688e-07,1.846254554834937e-07,9.33844672033454e-06,2.034652390143793e-06,1.4392716901899416e-06,2.271225524284622e-08,1.8137928520234564e-08,5.601035088877044e-07,0.0035208778975712456
55.85,0.0012832590599713449,0.00024459860930703886,5.4955663974250884e-05,3.87624633354528e-05,4.941921231380778e-05,1.2066960036405678e-05,8.600698572653328e-06,2.2511983672101457e-07,1.8318506684391945e-07,9.305245246467416e-06,2.023540834722285e-06,1.4308705157060314e-06,2.2544618720170138e-08,1.8000709210871833e-08,5.580999629431865e-07,0.0035091525840859387
55.900000000000006,0.0012794092905917917,0.00024375355336166797,5.466339939218011e-05,3.854141942293332e-05,4.924437563339758e-05,1.2001197021248318e-05,8.550519598803297e-06,2.2341934000786675e-07,1.8175701080820476e-07,9.27217814710378e-06,2.012499979287893e-06,1.4225261387606708e-06,2.2376767613993045e-08,1.7863229083768117e-08,5.561057940338132e-07,0.0034974721341010486
55.95,0.001275572022069653,0.00024291166079629353,5.4372890227193917e-05,3.8321776368664935e-05,4.907020912170363e-05,1.1935839469630084e-05,8.500666649749933e-06,2.2173304010391075e-07,1.8034117254748605e-07,9.23924505273429e-06,2.0015280102515052e-06,1.4142368326853476e-06,2.2208623178732488e-08,1.7725414451270664e-08,5.541208184271452e-07,0.0034858363450639687
56.0,0.0012717472130853347,0.00024207291977850905,5.408412483415579e-05,3.81035244620427e-05,4.889671022499535e-05,1.1870884616624025e-05,8.451137404632786e-06,2.2006080744045548e-07,1.7893743836213383e-07,9.206445377541377e-06,1.990623105820107e-06,1.4060008610611632e-06,2.204018047511316e-08,1.7587260323461356e-08,5.521453330261279e-07,0.0034742450159130625
56.050000000000004,0.0012679348224449785,0.0002412373185126172,5.379709165183588e-05,3.7886654065139604e-05,4.8723876397380165e-05,1.180632971778514e-05,8.401929560432906e-06,2.1840251370933398e-07,1.7754569567266552e-07,9.17377832149412e-06,1.9797834799314703e-06,1.3978165213622157e-06,2.1871505710362156e-08,1.7448827683603394e-08,5.501800398357143e-07,0.0034626979472420685
56.1,0.0012641348090802098,0.00024040484523962493,5.351177920226358e-05,3.7671155612126055e-05,4.8551705100806934e-05,1.1742172048987587e-05,8.353040831825757e-06,2.1675803185336727e-07,1.7616583301160384e-07,9.141242879490665e-06,1.9690074249789367e-06,1.3896821873840937e-06,2.1702726831283698e-08,1.7310233984716296e-08,5.482258170900051e-07,0.0034511949412639052
56.150000000000006,0.0012603471320478806,0.00023957548823723554,5.322817609008494e-05,3.7457019608693945e-05,4.838019380506871e-05,1.1678408906263471e-05,8.304468951035724e-06,2.1512723605763718e-07,1.7479774001615748e-07,9.108837857241994e-06,1.9582933519726387e-06,1.3815963491251345e-06,2.1534019510087617e-08,1.717163908336663e-08,5.462834027140396e-07,0.003439735801648331
56.2,0.00125657175052982,0.0002387492358198413,5.2946271001925955e-05,3.724423663148602e-05,4.82093399878053e-05,1.161503760564342e-05,8.256211667692415e-06,2.1351000174143146e-07,1.7344130742158339e-07,9.076561893373908e-06,1.947639826874553e-06,1.3735576488792051e-06,2.1365591655585524e-08,1.7033229892581593e-08,5.443530921488186e-07,0.0034283203333526358
56.25,0.0012528086238325752,0.00023792607633851243,5.2666052705760444e-05,3.703279732752961e-05,4.803914113450514e-05,1.1552055482998682e-05,8.20826674868854e-06,2.119062055506911e-07,1.7209642705505854e-07,9.044413487025904e-06,1.9370456019722883e-06,1.3655649124242888e-06,2.119766962745319e-08,1.6895207078266188e-08,5.424345483703412e-07,0.0034169483425609956
56.300000000000004,0.001249057711387157,0.00023710599818098583,5.238751005028347e-05,3.6822692413675456e-05,4.7869594738506875e-05,1.148945989388495e-05,8.16063197803952e-06,2.1031572535078906e-07,1.7076299182988598e-07,9.012391030052867e-06,1.9265096413170786e-06,1.3576171743478042e-06,2.103048840893918e-08,1.6757776115324282e-08,5.405267786808289e-07,0.003405619636797787
56.35,0.0012453189727487856,0.00023628898977165222,5.2110631964289866e-05,3.661391267604121e-05,4.770069830100074e-05,1.14272482133878e-05,8.11330515674474e-06,2.0873844021945206e-07,1.694408957398424e-07,8.980492842792392e-06,1.9160311394404046e-06,1.3497136967332113e-06,2.086428646066408e-08,1.662114337052601e-08,5.386282749434361e-07,0.00339433402521036
56.400000000000006,0.0012415923675966306,0.00023547503957154064,5.183540745605746e-05,3.640644896945937e-05,4.75324493310292e-05,1.1365417835969614e-05,8.066284102650358e-06,2.0717423043963447e-07,1.6813003385347233e-07,8.948717212251482e-06,1.9056095327760498e-06,1.341853980638833e-06,2.0699304398593505e-08,1.648551622201536e-08,5.367372693923164e-07,0.0033830913189602583
56.45,0.0012378778557335555,0.00023466413607830318,5.1561825612735855e-05,3.6200292216930285e-05,4.736484534548774e-05,1.1303966175318167e-05,8.019566650313728e-06,2.0562297749216355e-07,1.6683030230814262e-07,8.917062431494246e-06,1.8952445034444992e-06,1.3340377700240054e-06,2.053578549773676e-08,1.6351105068629957e-08,5.348520394206307e-07,0.003371891331635254
56.5,0.0012341753970858574,0.00023385626782619656,5.128987559973964e-05,3.5995433409079307e-05,4.719788386912498e-05,1.1242890664196572e-05,7.973150650869246e-06,2.0408456404797192e-07,1.655415983036691e-07,8.88552683897817e-06,1.884935975297774e-06,1.326265048013916e-06,2.0373975550950555e-08,1.621812462746271e-08,5.329711949672095e-07,0.003360733879592326
56.550000000000004,0.001230484951703009,0.0002330514233860633,5.101954666014693e-05,3.579186360361883e-05,4.703156243454275e-05,1.1182188754294713e-05,7.927033971895652e-06,2.0255887395975964e-07,1.6426382009535257e-07,8.854108856592074e-06,1.874684102368453e-06,1.3185360256365957e-06,2.0214119837419626e-08,1.6086792159760062e-08,5.31093888418571e-07,0.0033496187821514573
56.6,0.0012268064797574,0.00023224959136531172,5.0750828114102757e-05,3.5589573924814826e-05,4.68658785821959e-05,1.1121857916082045e-05,7.881214497284671e-06,2.0104579225294066e-07,1.629968669862746e-07,8.82280702519258e-06,1.8644892501089673e-06,1.3108511234060926e-06,2.0056455813700405e-08,1.595732113642741e-08,5.29219896759157e-07,0.003338545861578299
56.650000000000006,0.0012231399415440745,0.000231450760407893,5.0483709358226975e-05,3.538855556295759e-05,4.670082986039165e-05,1.1061895638661585e-05,7.835690127110824e-06,1.9954520511575225e-07,1.617406393187285e-07,8.7916200365168e-06,1.854351970038734e-06,1.3032109463572035e-06,1.990120147107411e-08,1.5829910215735402e-08,5.273495479036505e-07,0.0033275149428283355
56.7,0.0012194852974804727,0.000230654919194279,5.0218179865027534e-05,3.5188799773837356e-05,4.653641382528903e-05,1.1002299429625233e-05,7.790458777502467e-06,1.9805699988844278e-07,1.6049503846469603e-07,8.760546760464458e-06,1.844272968629464e-06,1.2956162533510582e-06,1.974854079157995e-08,1.5704728963313303e-08,5.254835037236229e-07,0.003316525853079423
56.75,0.001215842508106167,0.00022986205644143668,4.9954229182317936e-05,3.4990297878223866e-05,4.637262804089774e-05,1.094306681491011e-05,7.745518380513788e-06,1.9658106505147263e-07,1.5925996681530346e-07,8.729586266888525e-06,1.8342530714451538e-06,1.288067921659055e-06,1.9598608939698798e-08,1.55819030442944e-08,5.236224614296187e-07,0.0033055784211401774
56.800000000000004,0.001212211534082601,0.0002290721609028026,4.9691846932639826e-05,3.479304126135064e-05,4.620947007907699e-05,1.0884195338656022e-05,7.70086688399781e-06,1.951172902127091e-07,1.5803532776923434e-07,8.698737841206314e-06,1.8242931837061487e-06,1.2805669079876925e-06,1.9451480312071813e-08,1.5461502166139864e-08,5.217668686459258e-07,0.0032946724768607477
