Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(1),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/3(1),J_6s1/2(2),J_total_Gd_relativistic
39.1,0.00516949116537223,0.0010343881876856635,0.0019913873860416425,0.0015502686388263207,0.00022006458027081947,0.0005792448283261749,0.00047547706293562847,8.592244744453449e-05,7.336648619501458e-05,5.245153800540946e-05,0.00014064054402641437,0.00011553053683876028,2.131105670873014e-05,1.8148044116636044e-05,1.8710347433128626e-07,1.6470386866512554e-07,9.012691542729191e-06,2.0243838911853846e-05,1.6059032079871474e-05,1.0044237925970854e-06,6.818475163762491e-07,0.02804486724511116
39.150000000000006,0.00515990316319003,0.0010337844342255774,0.001981727399184747,0.0015418965662406304,0.00022004996012957897,0.0005764673767809073,0.00047289433223625176,8.517093491228761e-05,7.27059030428841e-05,5.245122414768362e-05,0.00013997126033012675,0.0001149037566799887,2.112321190027017e-05,1.7983351819965092e-05,1.8487501872835445e-07,1.627142555210316e-07,9.01268144499137e-06,2.0147696736799103e-05,1.5971983882087327e-05,9.955255328837884e-07,6.81847027299116e-07,0.02794264024887941
39.2,0.005150327965169175,0.0010331737699629314,0.001972115724413732,0.0015335710525753868,0.00022003432464152045,0.0005737025496708651,0.0004703253445716491,8.442652816811028e-05,7.205171867728708e-05,5.245082043904617e-05,0.00013930489696020116,0.00011428024910246126,2.093715481184655e-05,1.7820265898737594e-05,1.8267428146683188e-07,1.60749438030041e-07,9.012663901454234e-06,2.005196057994912e-05,1.5885374697686064e-05,9.866993171444659e-07,6.818459336082692e-07,0.027840891260953654
39.25,0.005140765582907103,0.0010325562104090006,0.0019625521312224854,0.001525291845663954,0.00022001764764335656,0.0005709503075730302,0.00046777003895897055,8.368915551786268e-05,7.140386716016936e-05,5.2450316325383396e-05,0.00013864144692698335,0.00011366000088146042,2.0752867322381044e-05,1.765876970973536e-05,1.8050061963288632e-07,1.588088121978427e-07,9.012636887712115e-06,1.9956627612104438e-05,1.5799199778183036e-05,9.779477915222916e-07,6.818440396884147e-07,0.02773961751712589
39.300000000000004,0.005131216027825534,0.0010319317717027473,0.001953036389970568,0.001517058694520625,0.00021999990368014676,0.0005682106109002134,0.0004652283544748231,8.295874603066633e-05,7.076228326916573e-05,5.24497014990931e-05,0.00013798090316254335,0.0001130429987780559,2.0570331504128508e-05,1.7498846790990606e-05,1.7835352393160413e-07,1.5689191078355703e-07,9.012598415437604e-06,1.9861696070704234e-05,1.5713455948777764e-05,9.69275081462954e-07,6.818412162904381e-07,0.027638816282411636
39.35,0.0051216793111711545,0.0010313004705982819,0.0019435682718832645,0.0015088713493379164,0.00021998106799412152,0.0005654834199065491,0.00046270023025910304,8.223522953041929e-05,7.012690248949432e-05,5.244896589525843e-05,0.00013732325852251748,0.00011242922954049352,2.038952962056054e-05,1.7340480859771025e-05,1.7623262842093762e-07,1.5499841322457902e-07,9.01254653266897e-06,1.9767165353676605e-05,1.5628141752764488e-05,9.606860905706816e-07,6.818374009205517e-07,0.02753848485105177
39.400000000000006,0.005112155444016288,0.0010306623244524832,0.0019341475490515646,0.0015007295614838144,0.00021996111651364695,0.0005627686946929058,0.00046018560551874886,8.151853658740771e-05,6.949766100594494e-05,5.2448099687870524e-05,0.0001366685057879245,0.00011181867990555957,2.021044412426768e-05,1.7183655810581704e-05,1.741377069159356e-07,1.5312814183231178e-07,9.012479325569937e-06,1.967303600090875e-05,1.554325743088188e-05,9.521852907604503e-07,6.818325753908189e-07,0.027438620544985075
39.45,0.005102644437259587,0.0010300173512127777,0.0019247739944321146,0.0014926330834990017,0.00021994002584232864,0.000560066395212225,0.0004576844195314251,8.080859851001523e-05,6.887449569496238e-05,5.244709328609942e-05,0.00013601663766695825,0.00011121133659992274,2.0033057654877765e-05,1.702835571318037e-05,1.7206865656739587e-07,1.5128104478348244e-07,9.01239492142376e-06,1.9579309564721733e-05,1.545880473754144e-05,9.437756866289264e-07,6.818267323737205e-07,0.027339220711512027
39.5,0.005093146301626697,0.001029365569405073,0.0019154473818470954,0.0014845816690940298,0.00021991777324825308,0.0005573764812747751,0.0004551966116491271,8.010534733652583e-05,6.825734411682093e-05,5.244593733061278e-05,0.00013536764679675416,0.00011060718634145132,1.9857353036987332e-05,1.687456481060226e-05,1.7002547038551238e-07,1.4945716775692146e-07,9.012291492448632e-06,1.9485988381384553e-05,1.537478661152279e-05,9.354585109539674e-07,6.818198505746816e-07,0.02724028272085148
39.550000000000004,0.005083661047670946,0.0010287069981218487,0.0019061674859840638,0.00147657507314647,0.0002198943366533653,0.000554698912553332,0.00045272212130171685,7.940871582702176e-05,6.764614450789129e-05,5.244462268994187e-05,0.00013472152574513222,0.00011000621584050774,1.9683313278105447e-05,1.6722267517193385e-05,1.6800820154330633e-07,1.4765661716555402e-07,9.01216725989092e-06,1.939307526517387e-05,1.529120673260583e-05,9.272336404045553e-07,6.818118882629016e-07,0.027141803963786956
39.6,0.005074188685774022,0.0010280416570103983,0.0018969340823957448,0.0014686130516980281,0.00021986969462298154,0.0005520336485882846,0.0004502608880003869,7.871863745537435e-05,6.704083577299773e-05,5.244314045689427e-05,0.00013407826701231578,0.00010940841180121969,1.9510921566609528e-05,1.657144841665165e-05,1.6601692301785004e-07,1.4587951866403238e-07,9.012020497784557e-06,1.9300573153874152e-05,1.52080690063926e-05,9.191001868101296e-07,6.818027873394026e-07,0.027043781849092802
39.650000000000006,0.005064729226146645,0.0010273695662612234,0.0018877469474997595,0.0014606953619516153,0.00021984382635543515,0.00054938064879266,0.00044781285134105057,7.803504640132558e-05,6.644135747786381e-05,5.244148194501288e-05,0.00013343786303262519,0.0001088137609227271,1.93401612697139e-05,1.64220922600769e-05,1.640516864499444e-07,1.4412597491390944e-07,9.01184953577019e-06,1.9208484739221476e-05,1.512537702624146e-05,9.110566736863936e-07,6.817924710986854e-07,0.026946213800404538
39.7,0.005055282678829257,0.001026690746596579,0.0018786058585783263,0.0014528217622684022,0.0002198167116718549,0.0005467398724570803,0.00044537795100766753,7.735787754266196e-05,6.584764984164745e-05,5.243963868508061e-05,0.00013280030617614892,0.00010822224990040718,1.9171015931453795e-05,1.6274183964033033e-05,1.6211248405670438e-07,1.423960265095023e-07,9.011652760448759e-06,1.911681211719527e-05,1.5043133563187558e-05,9.031006706352967e-07,6.817808262226927e-07,0.026849097252687075
39.75,0.005045849053692688,0.0010260052192591664,0.0018695105937778934,0.001444992012164826,0.00021978833100607363,0.0005441112787546396,0.00044295612677549553,7.668706644747656e-05,6.525965372956207e-05,5.243760242167036e-05,0.00013216558875038984,0.00010763386542707521,1.900346927068702e-05,1.6127708608625468e-05,1.6019921707927816e-07,1.4068961960160498e-07,9.011428614894101e-06,1.902555649113988e-05,1.4961340131814906e-05,8.952283105636381e-07,6.81767676951074e-07,0.026752429649022278
39.800000000000004,0.005036428360438842,0.0010253130060009733,0.0018604609321087387,0.0014372058723095746,0.0002197586653946666,0.0005414948267457123,0.00044054731851427806,7.602254936652067e-05,6.467731064558454e-05,5.243536510973968e-05,0.00013153370300188888,0.00010704859419416315,1.8837505179117498e-05,1.5982651435599146e-05,1.5831167361786363e-07,1.3900658313929204e-07,9.011175596152116e-06,1.8934717955665407e-05,1.4879996672614315e-05,8.874342904780017e-07,6.817527715276433e-07,0.02665620843859531
39.85,0.005027020608601373,0.0010246141290722616,0.0018514566534445216,0.0014294631045205432,0.00021972769646711759,0.0005388904753826888,0.00043815146619136504,7.536426322564308e-05,6.410056272524837e-05,5.243291891126968e-05,0.00013090464111782554,0.00010646642289287571,1.867310771934423e-05,1.5838997846461976e-05,1.564495178014908e-07,1.3734661775365927e-07,9.01089225078725e-06,1.8844295381644624e-05,1.479910138018004e-05,8.797126159126141e-07,6.81735796875129e-07,0.026560431076343267
39.900000000000006,0.005017625807546361,0.0010239086112106967,0.0018424975385217786,0.0014217634717617483,0.00021969540643611177,0.0005362981835146365,0.00043576850987476454,7.471214561831499e-05,6.35293527285201e-05,5.2430256191947733e-05,0.0001302783952275946,0.00010588733821532318,1.8510261122939207e-05,1.5696733400638444e-05,1.5461229111178466e-07,1.3570929714520242e-07,9.010577168773846e-06,1.875428641314838e-05,1.4718650692797773e-05,8.720577657747759e-07,6.817164192804568e-07,0.026465095024028745
39.95,0.005008243966472993,0.0010231964756306213,0.0018335833689393914,0.0014141067381402287,0.00021966177808795391,0.0005337179098918951,0.0004333983897361346,7.406613479824182e-05,6.296362403276002e-05,5.2427369517893346e-05,0.00012965495740436173,0.0001053113268556332,1.8348949788558008e-05,1.555584381365824e-05,1.527994254671942e-07,1.3409408155251698e-07,9.010228976242438e-06,1.8664687576763293e-05,1.4638639443916975e-05,8.644656108455624e-07,6.816943297747599e-07,0.02637019775203035
40.0,0.004998875094414234,0.001022477746012471,0.0018247139271579936,0.0014064926689029036,0.00021962679477311055,0.0005311496131705978,0.0004310410460537059,7.342616967205833e-05,6.240332062576378e-05,5.2424251652426875e-05,0.00012903431966659518,0.00010473837551103967,1.8189158280084722e-05,1.541631495538251e-05,1.5101026655723665e-07,1.325003416997662e-07,9.009846327754471e-06,1.857549449339126e-05,1.4559061161116935e-05,8.569336064221469e-07,6.816692681508171e-07,0.026275736741231424
40.050000000000004,0.004989519200237508,0.0010217524464923278,0.0018158889964993452,0.0013989210304334123,0.0002195904403968748,0.0005285932519171263,0.00042869641921514524,7.27921897921082e-05,6.184838709888594e-05,5.242089555288051e-05,0.0001284164739795767,0.00010416847088295083,1.8030871324812982e-05,1.5278132848270086e-05,1.4924410503327126e-07,1.3092739072021208e-07,9.009427898873435e-06,1.8486702173289062e-05,1.4479908484834544e-05,8.4946033141843e-07,6.81641016108246e-07,0.02618170948489616
40.1,0.004980176292645379,0.0010210206016516156,0.0018071083611456659,0.001391391590248927,0.0002195526994101526,0.0005260487846124976,0.00042636444972035626,7.216413534930614e-05,6.129876864024369e-05,5.241729436745104e-05,0.00012780141225689036,0.00010360159967799605,1.7874073811662723e-05,1.514128366568345e-05,1.4750021257113575e-07,1.2937452098841867e-07,9.008972379814049e-06,1.839830536759289e-05,1.440117366848367e-05,8.420449087075768e-07,6.816093770390747e-07,0.02608811349087581
40.150000000000006,0.004970846380176213,0.0010202822365069286,0.0017983718061389123,0.0013839041169969298,0.000219513556800369,0.0005235161696566801,0.0004240450781842161,7.154194716608089e-05,6.075441102799896e-05,5.2413441432094045e-05,0.00012718912636188918,0.00010303774860905099,1.7718750789430963e-05,1.5005753730232687e-05,1.45777879521754e-07,1.2784104253398522e-07,9.008478470880393e-06,1.8310298944531763e-05,1.4322849114539392e-05,8.3468686103404e-07,6.815741737443357e-07,0.025994946284495567
40.2,0.004961529471204871,0.0010195373764999992,0.001789679117380034,0.0013764583804519782,0.00021947299808249332,0.0005209953653728486,0.00042173824533925635,7.092556668940012e-05,6.021526062371997e-05,5.240933026745892e-05,0.00012657960810914196,0.0001024769043962433,1.7564887465074373e-05,1.4871529512154402e-05,1.440764508353961e-07,1.2632631970338236e-07,9.007944880254065e-06,1.822267825638066e-05,1.4244927898226889e-05,8.273865284801229e-07,6.815352806525571e-07,0.02590220541199742
40.25,0.004952225573943372,0.0010187860474877978,0.0017810300816281698,0.0013690541515124315,0.00021943100929018163,0.0005184863300115678,0.00041944389203827975,7.031493598387387e-05,5.9681264365818983e-05,5.240495457586432e-05,0.00012597284926585772,0.00010191905376793666,1.741246920201902e-05,1.4738597627720206e-05,1.4239535715460418e-07,1.248298029425047e-07,9.007370324477762e-06,1.8135439464096568e-05,1.416740423183027e-05,8.201456409053019e-07,6.814926735656357e-07,0.025809888443823398
40.300000000000004,0.004942934696441571,0.0010180282757327667,0.0017724244864998162,0.001361691202197162,0.0002193875769670356,0.0005159890217549141,0.00041716195925692144,6.970999772493763e-05,5.915236976306719e-05,5.24003082383136e-05,0.00012536884155329032,0.00010136418346169549,1.7261481518493118e-05,1.4606944837669274e-05,1.40734138397261e-07,1.2335105297344825e-07,9.006753531717998e-06,1.804857979041824e-05,1.4090273828154378e-05,8.129674459698073e-07,6.8144645607252e-07,0.02571799297681503
40.35,0.004933656846587838,0.001017264087893186,0.0017638621204679572,0.0013543693056422435,0.00021934268815797646,0.000513503398720533,0.0004148923880961526,6.911069519211332e-05,5.862852488818512e-05,5.2395385311549806e-05,0.00012476757664812264,0.00010081228022522972,1.7111910085877386e-05,1.447655804565818e-05,1.3909245779004362e-07,1.218897552531348e-07,9.006093247607664e-06,1.7962097678633657e-05,1.4013534130818793e-05,8.058561034980979e-07,6.81396831145514e-07,0.025626516634787395
40.400000000000006,0.004924392032109725,0.0010164935110136676,0.0017553427728611425,0.001347088236097606,0.0002192963304007324,0.0005110294189656303,0.0004126351197847235,6.851697226234646e-05,5.810967837150693e-05,5.239018002514965e-05,0.00012416904618382948,0.00010026333081731897,1.696374072706761e-05,1.4347424296721232e-05,1.3747010516110515e-07,1.204457234572631e-07,9.00538824319205e-06,1.7875992842648445e-05,1.3937184391019525e-05,7.988156055284927e-07,6.813440255293741e-07,0.02553545706763214
40.45,0.004915140260574649,0.0010157165725157818,0.0017468662338625466,0.001339847768923683,0.0002192484917174387,0.0005085670404909038,0.00041039009568155584,6.792877340342067e-05,5.759577939471948e-05,5.2384686778656235e-05,0.00012357324175202178,9.971732200871823e-05,1.681695941484516e-05,1.4219530775735598e-05,1.358669893100036e-07,1.1901889179176094e-07,9.004637324258725e-06,1.7790266203667725e-05,1.3861225584094153e-05,7.918488336737264e-07,6.812882118635481e-07,0.0254448119496129
40.5,0.004905901539390555,0.0010149333001888067,0.0017384322945089722,0.0013326476805880225,0.00021919916060634905,0.00050611622124441,0.00040815725727807447,6.734604366744613e-05,5.708677768467314e-05,5.2378900138749866e-05,0.00012298015490376952,9.917424058304296e-05,1.6671552270250937e-05,1.4092864805885608e-05,1.342831203155877e-07,1.1760929703988935e-07,9.003839341147712e-06,1.770491971886733e-05,1.3785660173448198e-05,7.849572599574503e-07,6.812294759367873e-07,0.025354578977498515
40.550000000000004,0.0048966758758065936,0.0010141437221806084,0.0017300407466898289,0.001325487748661886,0.00021914832603365687,0.0005036769191253703,0.00040593654620048824,6.676872868442322e-05,5.6582623507265364e-05,5.237281483645671e-05,0.00012238977715090573,9.86340733376356e-05,1.6527505560960543e-05,1.396741384712309e-05,1.3271858355488107e-07,1.1621705219811913e-07,9.002993198035428e-06,1.7619956116985347e-05,1.3710491742880745e-05,7.781413142336235e-07,6.811678405530121e-07,0.025264755868705184
40.6,0.004887463276913798,0.0010133478669886434,0.0017216913831460757,0.001318367751816828,0.00021909597742542558,0.000501249091987919,0.0004037279042120169,6.619677465587963e-05,5.608326766139533e-05,5.236642576439473e-05,0.00012180209996731101,9.809680708441295e-05,1.638480569965915e-05,1.3843165494621783e-05,1.3117350787407584e-07,1.1484231420795207e-07,9.002097860678026e-06,1.7535378563963997e-05,1.363572452988886e-05,7.714009553037242e-07,6.81103312783756e-07,0.025175340359109583
40.650000000000006,0.004878263749645746,0.0010125457634510844,0.0017133839974691168,0.0013112874698212446,0.00021904210465962636,0.0004988326976447854,0.00040153127321506196,6.563012834857924e-05,5.558866147298812e-05,5.2359727974056515e-05,0.00012121711479017765,9.756242865069376e-05,1.6243439242416213e-05,1.3720107477225901e-05,1.2964803075760189e-07,1.1348524866078382e-07,9.001152361693343e-06,1.745119028789587e-05,1.3561362901118069e-05,7.647358862510358e-07,6.810359041700943e-07,0.025086330200113898
40.7,0.004869077300779243,0.0010117374407380708,0.0017051183840996794,0.0013042466835369178,0.00021898669805828254,0.0004964276938709241,0.0003993465952533304,6.5068737088304e-05,5.509875678908945e-05,5.235271667312864e-05,0.00012063481302125597,9.70309248800087e-05,1.6103392887062312e-05,1.3598227655895543e-05,1.2814226351790917e-07,1.1214599450997067e-07,9.000155802651407e-06,1.7367394196045812e-05,1.3487410816011571e-05,7.581452105314201e-07,6.809655976189266e-07,0.0249977231549764
40.75,0.00485990393693498,0.0010109229283430776,0.00169689433832664,0.0012972451749155261,0.00021892974837971899,0.0004940340384070796,0.0003971738125139022,6.451254875370557e-05,5.461350597202793e-05,5.234538722284703e-05,0.0001200551860280803,9.650228263289087e-05,1.5964653471570944e-05,1.3477514022152537e-05,1.26656259494641e-07,1.1082463179879443e-07,8.999107352517297e-06,1.728399251733335e-05,1.3413871325481747e-05,7.516268246137568e-07,6.808922815372593e-07,0.024909516995018397
40.800000000000004,0.004850743664578213,0.001010102256074405,0.001688711656285829,0.0012902827269951473,0.0002188712468109159,0.0004916516889632978,0.00039501286732925034,6.396151177022779e-05,5.41328618936458e-05,5.233773513538797e-05,0.00011947822514517709,9.597648878764865e-05,1.5827207972450143e-05,1.3357954696532793e-05,1.2518998798653234e-07,1.0952115517209651e-07,8.998006242323352e-06,1.7200986501340406e-05,1.3340746149054368e-05,7.451770995920142e-07,6.808157038423496e-07,0.02482170949662034
40.85,0.004841596490019433,0.0010092754540467878,0.0016805701349588017,0.0012833591238967427,0.00021881118495996536,0.00048928060322238,0.0003928637021792111,6.341557510409847e-05,5.365677792959671e-05,5.2329756071294405e-05,0.00011890392167525449,9.545353024112111e-05,1.5691043503149077e-05,1.3239537927051701e-05,1.2374331612292378e-07,1.082354554432384e-07,8.996851756309323e-06,1.7118376199887717e-05,1.3268035366772017e-05,7.387912345127395e-07,6.807354896221982e-07,0.02473429843969043
40.900000000000006,0.004832462419415028,0.0010084425526731187,0.0016724695721715664,0.0012764741508206143,0.00021874955484862957,0.00048692073884327585,0.0003907262596929025,6.28746882563889e-05,5.318520795370896e-05,5.2321445836936965e-05,0.0001183322668903728,9.493339390941498e-05,1.5556147312485057e-05,1.3122252087689613e-05,1.2231600013890244e-07,1.0696731074256592e-07,8.995643220123707e-06,1.7036160349978966e-05,1.3195737251896935e-05,7.324641885010904e-07,6.806512222892074e-07,0.02464728160766592
40.95,0.0048233414587679595,0.0010076035826562914,0.0016644097665932964,0.0012696275940428617,0.000218686348905,0.0004845720534644276,0.0003886004826505981,6.233880125714215e-05,5.2718106332415155e-05,5.231280038200951e-05,0.00011776325203309823,9.441606672862615e-05,1.542250678309699e-05,1.3006085676904945e-05,1.209076866244883e-07,1.0571638784237177e-07,8.994379986991356e-06,1.6954336368114166e-05,1.312384825810299e-05,7.261916753929933e-07,6.805625417916753e-07,0.024560656788518574
41.0,0.004814233613928424,0.0010067585749811555,0.001656390517734994,0.0012628192409118056,0.00021862155995625582,0.00048223450470705225,0.00038648631398555,6.180786465956716e-05,5.225542791924554e-05,5.2303815797058654e-05,0.00011719686831763768,9.39015356555435e-05,1.5290109429929593e-05,1.2891027316180772e-05,1.195179233840258e-07,1.0448225325676038e-07,8.993061422989103e-06,1.6872900456414145e-05,1.3052363161528212e-05,7.199706689015574e-07,6.804691993470503e-07,0.024474421776093377
41.050000000000004,0.004805138890594523,0.001005907560906586,0.001648411625948136,0.0012560488798444075,0.00021855518122152072,0.00047990805017837364,0.0003843836967857667,6.128182953429966e-05,5.1797128049385804e-05,5.2294488311046916e-05,0.00011663310693095706,9.338978766833776e-05,1.5158942898752736e-05,1.2777065748610412e-05,1.1814617869182876e-07,1.0326439281643504e-07,8.991686892707356e-06,1.6791847811513436e-05,1.2981275344948239e-05,7.137992347253321e-07,6.803710383036042e-07,0.024388574371461056
41.1,0.0047960572943129345,0.001005050571957666,0.001640472892423288,0.0012493163003226744,0.00021848720630481723,0.0004775926474748003,0.00038229257429574573,6.07606474637285e-05,5.134316253429805e-05,5.2284814288949206e-05,0.00011607195903388237,9.288080976723492e-05,1.5028994964718131e-05,1.2664189837525148e-05,1.1679186707345926e-07,1.0206223776575707e-07,8.990255746595685e-06,1.6711172918566953e-05,1.291057719952076e-05,7.076759798345796e-07,6.802679253753039e-07,0.024303112384479218
41.150000000000006,0.004786988830479569,0.0010041876399179781,0.0016325741191886782,0.0012426212928900377,0.00021841762918811688,0.00047528825418504674,0.0003802128899181573,6.02442705363857e-05,5.0893487656403386e-05,5.227479022938209e-05,0.0001155134157621833,9.237458897517422e-05,1.490025353095394e-05,1.2552388565165123e-05,1.1545437932917946e-07,1.0087519506835514e-07,8.988767311190226e-06,1.6630869905676347e-05,1.2840260609977492e-05,7.015996486499268e-07,6.801596951179764e-07,0.024218033636017725
41.2,0.004777933504340243,0.0010033187968220077,0.0016247151091087588,0.0012359636491477341,0.0002183464442244857,0.00047299482789320757,0.0003781445872154877,5.973265134140157e-05,5.044806016382717e-05,5.226441276226563e-05,0.00011495746822764141,9.18711123384529e-05,1.4772706627196718e-05,1.244165103139274e-05,1.1413311431819467e-07,9.970267946129223e-08,8.987220883207464e-06,1.6550932929123127e-05,1.277031748251976e-05,6.955692415186557e-07,6.80046161463377e-07,0.02413333596109419
41.25,0.004768891320991341,0.001002444074947654,0.0016168956658827221,0.001229343161751158,0.0002182736461313235,0.0004707123261817742,0.00037608760991163443,5.922574296302168e-05,5.0006837265204123e-05,5.225367864651738e-05,0.00011440410751910099,9.137036692735597e-05,1.4646342408457274e-05,1.2331966452444719e-05,1.128275099717113e-07,9.854414475610379e-08,8.985615728180078e-06,1.6471356557360984e-05,1.2700740271470942e-05,6.895845888020736e-07,6.799271976655765e-07,0.024049017212598955
41.300000000000004,0.004759862285380478,0.001001563506808849,0.0016091155940430003,0.0012227596244062102,0.00021819922998369634,0.00046844070663460406,0.0003740419018934609,5.872349897518704e-05,4.956977662454428e-05,5.22425847677781e-05,0.00011385332470350465,9.087233983677333e-05,1.4521149153716459e-05,1.2223324159717841e-05,1.1153707106789416e-07,9.739911191909652e-08,8.983951083932271e-06,1.639213612193581e-05,1.2631522461151626e-05,6.83646914756491e-07,6.798028287896589e-07,0.023965075264777785
41.35,0.004750846402307169,0.0010006771251482823,0.0016013746989537363,0.0012162128318656351,0.00021812319120776053,0.00046617992683983876,0.00037200740721230786,5.822587343617579e-05,4.913683635615835e-05,5.2231128136168934e-05,0.00011330511082691313,9.037701818680366e-05,1.4397115264644915e-05,1.2115713598581054e-05,1.1026139151840083e-07,9.626719164351086e-08,8.982226168776022e-06,1.6313268006322336e-05,1.256265896338752e-05,6.777588892923791e-07,6.79673263097412e-07,0.02388150801559043
41.400000000000006,0.0047418436764234805,0.0009997849629302307,0.0015936727868092184,0.0012097025799253347,0.0002180455255742776,0.00046392994439276947,0.0003699840700854606,5.773282088330511e-05,4.87079750196412e-05,5.221930588407968e-05,0.0001127594569155088,8.988438912334488e-05,1.4274229264339947e-05,1.2009124327205555e-05,1.0900016934068446e-07,9.514809953472216e-08,8.980440193891094e-06,1.6234749848845164e-05,1.2494146398184566e-05,6.719240141807652e-07,6.795388269801974e-07,0.023798313387529278
41.45,0.004732854112234705,0.0009988870533334936,0.0015860096646323038,0.0012032286654206868,0.00021796622919221912,0.00046169071689865725,0.00036797183489757846,5.724429632769445e-05,4.8283151614914286e-05,5.220711526398774e-05,0.00011221635397658491,8.9394439818673e-05,1.4152479796072936e-05,1.1903546015404415e-05,1.0775321312535643e-07,9.404166267321297e-08,8.978592378965741e-06,1.6156580642956407e-05,1.2425983234813753e-05,6.661456460722271e-07,6.793998368105401e-07,0.02371548932713285
41.5,0.004723877714100013,0.0009979834297444287,0.0015783851402728,0.0011967908862228367,0.0002178852985024599,0.00045946220197550024,0.00036597064620207955,5.676025524908707e-05,4.7862325577324564e-05,5.2194553646307506e-05,0.00011167579299951843,8.890715747200739e-05,1.4031855622039886e-05,1.1798968443472616e-05,1.0652043957825937e-07,9.294781711989559e-08,8.976681969855113e-06,1.6078760726584045e-05,1.2358169782043304e-05,6.604262008712512e-07,6.792564888232526e-07,0.023633033803833203
41.550000000000004,0.004714914486233115,0.0009970741257500908,0.0015707990224058314,0.001190389041234989,0.00021780273027155922,0.0004572443572567555,0.00036398044872248817,5.628065359073122e-05,4.744545677280061e-05,5.21816185172697e-05,0.0001111377649567286,8.842252931006457e-05,1.3912345622109425e-05,1.169538150102009e-05,1.0530186250808709e-07,9.186659676255536e-08,8.97470825678924e-06,1.600129166135337e-05,1.2290708028608142e-05,6.547669521771111e-07,6.791088368144241e-07,0.023550944808695497
41.6,0.004705964432702928,0.0009961591751314724,0.0015632511205301818,0.0011840229303886874,0.00021771852158562857,0.00045503714039401357,0.00036200118735374274,5.5805447754319324e-05,4.703250549306478e-05,5.2168307476830515e-05,0.00011060226080462052,8.79405425875996e-05,1.379393879256318e-05,1.15927751857913e-05,1.0409757434044328e-07,9.079811464475808e-08,8.972670591554404e-06,1.5924176011471557e-05,1.2223601347214874e-05,6.491684137963695e-07,6.78956863941498e-07,0.023469220353129417
41.650000000000006,0.004697027557434224,0.0009952386118568407,0.001555741244966601,0.0011776923546400772,0.000217632669844285,0.0004528405090596225,0.00036003280716346187,5.533459459498393e-05,4.662343245090006e-05,5.215461823660999e-05,0.000110069271484513,8.746118458793471e-05,1.367662424482513e-05,1.1491139602466986e-05,1.0290772180264214e-07,8.974253847360539e-08,8.970568402094344e-06,1.5847417040219676e-05,1.2156854086453678e-05,6.436308879979978e-07,6.788005865172986e-07,0.023387858467171493
41.7,0.004688103864208297,0.0009943124700751756,0.0015482692068561035,0.0011713971159661716,0.0002175451727546893,0.00045065442094927087,0.0003580752533931765,5.4868051416351486e-05,4.621819877547252e-05,5.214054861785956e-05,0.00010953878792355303,8.698444262347683e-05,1.3560391204179118e-05,1.13904649614466e-05,1.0173247781343684e-07,8.870006234464244e-08,8.968401203134713e-06,1.577101834865291e-05,1.2090471084017184e-05,6.381546831240357e-07,6.786401049027912e-07,0.02330685719686664
41.75,0.004679193356663612,0.0009933807841097043,0.0015408348181582276,0.0011651370173610945,0.00021745602832566754,0.00044847883378451955,0.0003561284714595203,5.440577596565118e-05,4.5816766007706873e-05,5.212609654945813e-05,0.00010901080103561432,8.651030403622213e-05,1.3445229008474848e-05,1.12907415776119e-05,1.0057201183650578e-07,8.767087690506514e-08,8.966168601717836e-06,1.5694983485727552e-05,1.2024457140860917e-05,6.327397988670799e-07,6.784755562559306e-07,0.023226214600687016
41.800000000000004,0.004670296038296467,0.0009924435884515307,0.001533437891649283,0.0011589118628323259,0.00021736523486191566,0.00044631370531529184,0.0003541924069553853,5.394772642887991e-05,4.541909609571601e-05,5.2111260065936596e-05,0.00010848530172218225,8.603875619824938e-05,1.3331127106825785e-05,1.1191959869075501e-05,9.942646104178241e-08,8.66551402709327e-08,8.963870296925867e-06,1.561931556128471e-05,1.1958816498868045e-05,6.27385299530633e-07,6.783069980093209e-07,0.023145928745514594
41.85,0.00466141191246165,0.0009915009177533624,0.0015260782409205742,0.001152721457396937,0.0002172727909582856,0.000444158993322319,0.000352267005651042,5.349386142602202e-05,4.5025151390283275e-05,5.209603730553041e-05,0.00010796228087322448,8.556978651220171e-05,1.3218075058303668e-05,1.1094110355920268e-05,9.82959045708883e-08,8.565295201814708e-08,8.961506073539292e-06,1.5544016892957443e-05,1.1893552363978275e-05,6.220888493946109e-07,6.78134305861801e-07,0.023065997703074603
41.900000000000006,0.004652540982373088,0.0009905528068233295,0.0015187556803765937,0.0011465656070778108,0.00021717869549415202,0.000442014655619538,0.0003503522134952195,5.3044140006322564e-05,4.463489464039625e-05,5.208042650825972e-05,0.00010744172936804672,8.510338241175618e-05,1.3106062530635971e-05,1.0997183658937349e-05,9.718034298612329e-08,8.466433239253665e-08,8.95907578988587e-06,1.546908871518451e-05,1.1828666512704086e-05,6.168468095361563e-07,6.779571649871596e-07,0.022986419547599786
