Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(2),J_total_Sn_relativistic
50.800000000000004,0.0022004949706324697,0.00047479097723047037,0.00017827633082354957,0.0001281045639178069,0.00010244454741273681,4.3160286770825274e-05,3.152785086785959e-05,1.3926929424741668e-06,1.1491319248832524e-06,2.1377421319842823e-05,8.345194556490717e-06,6.048393660827286e-06,2.1128526013584015e-07,1.7296748971753221e-07,2.2020071451815075e-06,4.6128371007675254e-07,0.006740177782287307
50.85,0.002194449747773839,0.0004733157130298055,0.00017731310771907667,0.00012735953321277334,0.00010212059724028791,4.291974779342959e-05,3.1339019574335546e-05,1.3815374814620238e-06,1.1396503115763216e-06,2.1309595741307494e-05,8.298396751667106e-06,6.011953145233896e-06,2.0960256879747122e-07,1.7155117395793528e-07,2.1951100199545854e-06,4.587053131454853e-07,0.006717835235608641
50.900000000000006,0.002188421606728059,0.00047184484095347,0.00017635569374597912,0.0001266192700592539,0.00010179760342900217,4.268070577636115e-05,3.11514341851489e-05,1.3704803156118548e-06,1.1302541994434922e-06,2.1241970077316492e-05,8.2518936435782e-06,5.975756648121157e-06,2.0793503939190563e-07,1.7014793056608377e-07,2.188236464633988e-06,4.561423147376541e-07,0.0066955793040364454
50.95,0.0021824105034109463,0.0004703783528687913,0.0001754040507343391,0.000125883741482034,0.00010147556459253704,4.2443150578260215e-05,3.096508581326584e-05,1.3595205036204932e-06,1.1209427538800426e-06,2.1174544191979095e-05,8.205683150562488e-06,5.939802341590287e-06,2.0628186824818165e-07,1.687569948729914e-07,2.1813823261715856e-06,4.5359358283128766e-07,0.006673409577400389
51.0,0.0021764163938073943,0.0004689162405987773,0.00017445814078202184,0.00012515291474850788,0.00010115447932828837,4.220707213093364e-05,3.077996563902485e-05,1.3486571138944605e-06,1.1117151490335276e-06,2.110731793424509e-05,8.159763135440617e-06,5.9040883262624025e-06,2.0464227915161005e-07,1.6737762827373633e-07,2.1745434599847773e-06,4.510582920124948e-07,0.006651325648029405
51.050000000000004,0.0021704392339716425,0.0004674584959229359,0.00017351792625270888,0.0001244267573668102,0.0001008343462176496,4.197246043880452e-05,3.059606490960242e-05,1.3378892244426683e-06,1.102570567706183e-06,2.1040291132526573e-05,8.114131411388362e-06,5.868612638071996e-06,2.0301555024029687e-07,1.6600914411748398e-07,2.1677159388488875e-06,4.4853620687241256e-07,0.006629327112014369
51.1,0.002164478980027544,0.0004660051105780859,0.00017258336977394649,0.00012370523708396267,0.0001005151638262684,4.173930557836589e-05,3.0413374938483125e-05,1.3272159227703918e-06,1.093508201258482e-06,2.0973463589954833e-05,8.068785750626981e-06,5.833373258462586e-06,2.0140103848152857e-07,1.6465093127858148e-07,2.160896265789213e-06,4.4602776175055606e-07,0.0066074135700685275
51.150000000000006,0.0021585355881688184,0.00046455607625915776,0.00017165443423520707,0.00012298832188403406,0.00010019693070430003,4.150759769763834e-05,3.0231887104933632e-05,1.3166363057744883e-06,1.084527249513821e-06,2.090683508048887e-05,8.023723895564878e-06,5.798368127550236e-06,1.997982007348634e-07,1.6330247445828883e-07,2.1540815633651995e-06,4.4353389675951666e-07,0.006585584627838543
51.2,0.0021526090146593156,0.0004631113846199895,0.00017073108278596743,0.00012227597998631663,9.987964538665907e-05,4.127732701563216e-05,3.0051592853481453e-05,1.3061494796398784e-06,1.0756269206643453e-06,2.08404053460581e-05,7.978943571918706e-06,5.763595159693341e-06,1.9820661054834368e-07,1.6196337039758938e-07,2.1472697139030594e-06,4.410557086114655e-07,0.006563839895721201
51.25,0.002146699215833263,0.0004616710272741115,0.00016981327883379925,0.00012156817984351516,9.956330639326762e-05,4.104848382181316e-05,2.9872483693397457e-05,1.2957545597372327e-06,1.0668064311778668e-06,2.077417409487865e-05,7.934442503256097e-06,5.729052260803846e-06,1.9662597000814158e-07,1.60633339345766e-07,2.1404594351761685e-06,4.385940529513865e-07,0.006542178988418022
51.300000000000004,0.002140806148095516,0.00046023499579552537,0.0001689009860424755,0.00012086489013995158,9.924791222930163e-05,4.08210584755728e-05,2.9694551198182865e-05,1.2854506705218792e-06,1.0580650057058858e-06,2.0708141001034242e-05,7.89021842634092e-06,5.69473734666112e-06,1.950561161643765e-07,1.5931223132189339e-07,2.1336502903966273e-06,4.361492506118963e-07,0.006520601524521643
51.35,0.002134929767921808,0.00045880328171947515,0.00016799416833009084,0.00012016607978978357,9.893346138543456e-05,4.0595041405702435e-05,2.9517787005060393e-05,1.2752369454339044e-06,1.049401876992689e-06,2.064230570535915e-05,7.846269106626591e-06,5.660648361446937e-06,1.9349702177910805e-07,1.5800002691976918e-07,2.1268426452105018e-06,4.3372099928216856e-07,0.006499107126355469
51.400000000000006,0.0021290700318589836,0.00045737587654320845,0.00016709278986719507,0.00011947171793523652,9.861995233807813e-05,4.037042310987118e-05,2.9342182814469286e-05,1.2651125267994116e-06,1.040816285785497e-06,2.0576667817605487e-05,7.802592353235572e-06,5.6267832957107624e-06,1.919487903780796e-07,1.566968326326602e-07,2.120037593008062e-06,4.313085086016767e-07,0.00647769542014046
51.45,0.0021232268965252453,0.000455952771726733,0.00016619681507494237,0.00011878177394485077,9.830738354962126e-05,4.0147194154108325e-05,2.9167730389564815e-05,1.2550765657329584e-06,1.0323074807456733e-06,2.0511226919822428e-05,7.759186032784002e-06,5.5931402029988354e-06,1.9041164582671377e-07,1.5540287090378157e-07,2.1132368705277634e-06,4.2891080106529823e-07,0.006456366036415494
51.5,0.002117400318610382,0.00045453395869356254,0.00016530620862325278,0.0001180962174117413,9.799575346866586e-05,3.9925345172289116e-05,2.8994421555721493e-05,1.245128222041112e-06,1.0238747183609443e-06,2.044598257082234e-05,7.716048081457702e-06,5.559717214436658e-06,1.8888591688400366e-07,1.541184653329244e-07,2.1064427785839236e-06,4.265270724591033e-07,0.006435118610528413
51.550000000000004,0.0021115902548760027,0.00045311942883145704,0.00016442093542898845,0.00011741501815187226,9.768506053026068e-05,3.9704866865624894e-05,2.8822248200040557e-05,1.2352666641271384e-06,1.0155172628586445e-06,2.038093431156189e-05,7.67317651481859e-06,5.526512550640814e-06,1.8737201740594425e-07,1.5284402168032835e-07,2.0996581107926414e-06,4.2415698673526296e-07,0.006413952782956065
51.6,0.002105796662155765,0.00045170917349315534,0.00016354096065414396,0.00011673814620234504,9.737530315613263e-05,3.948575000215707e-05,2.8651202270861485e-05,1.225491068896798e-06,1.0072343861199586e-06,2.0316081671225538e-05,7.630569434914711e-06,5.493524530447907e-06,1.8587042306311185e-07,1.5158000549653858e-07,2.092886081250129e-06,4.218007962008294e-07,0.006392868199222046
51.650000000000006,0.0021000194973555954,0.0004503031839970983,0.00016266624970404876,0.00011606557181969898,9.706647975491533e-05,3.9267985416254694e-05,2.848127577727723e-05,1.215800621665214e-06,9.990253675951346e-07,2.025142417376708e-05,7.5882250343791536e-06,5.460751576081539e-06,1.8438164559489773e-07,1.5032691736201244e-07,2.0861302350792657e-06,4.1945923502074723e-07,0.006371864509283334
51.7,0.002094258717453915,0.00044890145162814756,0.00016179676822558506,0.00011539726547822697,9.675858872237597e-05,3.90515640081163e-05,2.8312460788653777e-05,1.2061945160648347e-06,9.908894942196834e-07,2.018696134464349e-05,7.546141597328615e-06,5.42819221452715e-06,1.8290620573609592e-07,1.4908526683302077e-07,2.0793943265704283e-06,4.1713322168338514e-07,0.006350941366435883
51.75,0.002088514279501852,0.0004475039676382939,0.00016093248210541735,0.0001147331978683029,9.645162844163906e-05,3.883647674327519e-05,2.8144749434153262e-05,1.196671953954431e-06,9.828260603315158e-07,2.0122692717464087e-05,7.50431749700512e-06,5.395845075042272e-06,1.8144460601177968e-07,1.4785554625218558e-07,2.0726821582609102e-06,4.1482348647733075e-07,0.006330098425968731
51.800000000000004,0.002082786140623456,0.00044611072324736016,0.0001600733574682364,0.00011407333989472337,9.614559728340836e-05,3.8622714652108735e-05,2.7978133902261206e-05,1.1872321453291507e-06,9.748343675890322e-07,2.0058617840279263e-05,7.462751190240152e-06,5.36370888289074e-06,1.799973045980033e-07,1.466382055863048e-07,2.0659973877022307e-06,4.1253026909494125e-07,0.006309335343882033
51.85,0.0020770742580159133,0.000444721709643697,0.00015921936067501643,0.00011341766267506245,9.58404936061864e-05,3.841026882935149e-05,2.7812606440317618e-05,1.1778743082316031e-06,9.669137248901427e-07,1.9994736281244878e-05,7.421441208952309e-06,5.331782449546015e-06,1.7856469138658412e-07,1.4543362939775477e-07,2.0593433219419657e-06,4.102531953168471e-07,0.0062886517759391455
51.900000000000006,0.002071378588949745,0.0004433369179848696,0.0001583704583212843,0.00011276613753803856,9.553631575649143e-05,3.819913043361177e-05,2.7648159354051686e-05,1.1685976686639442e-06,9.590634482921946e-07,1.9931047633421593e-05,7.3803861490128674e-06,5.300064659755125e-06,1.7714706727414017e-07,1.442421169401311e-07,2.0527227278826996e-06,4.07991366610887e-07,0.006268047377188388
51.95,0.0020656990907690197,0.00044195633939833964,0.0001575266172354034,0.00011211873602189565,9.52330620690725e-05,3.798929068689233e-05,2.748478500712062e-05,1.159401460500989e-06,9.512828609328255e-07,1.9867551518502076e-05,7.339584656923154e-06,5.268554455984744e-06,1.757446275254045e-07,1.43063866200416e-07,2.0461376864743388e-06,4.05743622628344e-07,0.006247521801941421
52.0,0.002060035720891547,0.00044057996498213795,0.0001566878044768688,0.00011147542987279582,9.493073086712186e-05,3.778074087411434e-05,2.7322475820651906e-05,1.1502849254042976e-06,9.435712929516968e-07,1.9804247589300528e-05,7.299035414838223e-06,5.237250820878748e-06,1.7435744984986973e-07,1.4189896250048886e-07,2.039589510000777e-06,4.035088876361252e-07,0.006227074704078167
52.050000000000004,0.0020543884368090758,0.0004392077858055316,0.0001558539873346163,0.00011083619104322556,9.46293204624854e-05,3.757347234264532e-05,2.716122427278953e-05,1.141247312737259e-06,9.3592808141313e-07,1.9741135530888676e-05,7.258737124540342e-06,5.206152758438688e-06,1.7298548759406055e-07,1.407473720360809e-07,2.033078727429248e-06,4.012864897331378e-07,0.006206705737473727
52.1,0.0020487571960874917,0.00043783979290968396,0.00015502513332534416,0.00011020099169041456,9.432882915587095e-05,3.736747650183068e-05,2.700102289824393e-05,1.1322878794811502e-06,9.28352570229623e-07,1.9678215060316242e-05,7.218688491009422e-06,5.175259274690746e-06,1.7162856820622648e-07,1.3960894048934196e-07,2.0266051276455584e-06,3.9907634514997923e-07,0.0061864145563171455
52.150000000000006,0.0020431419563670013,0.0004364759773083063,0.00015420121019184656,0.0001095698041747662,9.40292552370539e-05,3.7162744822528605e-05,2.684186428784536e-05,1.1234058901521492e-06,9.208441100862305e-07,1.9615485924911157e-05,7.1788882062546424e-06,5.1445693586235355e-06,1.702863968928893e-07,1.3848339661969684e-07,2.020167839296605e-06,3.9687893669768806e-07,0.00616620081514115
52.2,0.0020375426753623254,0.000435116329988305,0.00015338218590136099,0.00010894260105830175,9.373059698508128e-05,3.695926883664896e-05,2.6683741088101285e-05,1.1146006167193277e-06,9.134020583658265e-07,1.9552947899212815e-05,7.139334934061652e-06,5.114081964169704e-06,1.689585651716792e-07,1.3737036053105808e-07,2.0137654223545873e-06,3.9469508703229925e-07,0.006146064168516002
52.25,0.002031959310862877,0.00043376084191041925,0.00015256802864392654,0.00010831935510311551,9.343285266847311e-05,3.675704013669533e-05,2.652664600075704e-05,1.105871338523575e-06,9.060257790752118e-07,1.949060078064721e-05,7.100027296272656e-06,5.083795993960925e-06,1.676445638418798e-07,1.3626935614096622e-07,2.0073959512803296e-06,3.9252560997844496e-07,0.006126004270533233
52.300000000000004,0.0020263918207329454,0.00043240950400985384,0.00015175870683075576,0.00010770003926984312,9.313602054542189e-05,3.655605037531086e-05,2.6370571782360323e-05,1.0972173421974807e-06,8.987146427720843e-07,1.9428444384105337e-05,7.0609638611552306e-06,5.053710285513351e-06,1.6634379974746857e-07,1.3517982724227083e-07,2.0010570807404457e-06,3.903709741487416e-07,0.0061060207743276074
52.35,0.0020208401629118753,0.0004310623071969053,0.00015095418909261856,0.00010708462671614192,9.28400988639901e-05,3.635629126482762e-05,2.6215511243829235e-05,1.088637921586153e-06,8.914680264928576e-07,1.9366478535631745e-05,7.022143134331373e-06,5.02382360040125e-06,1.6505561559680435e-07,1.3410115644892913e-07,1.9947460979484156e-06,3.88231102987007e-07,0.0060861133318901054
52.400000000000006,0.002015304295414236,0.00042971924235757944,0.00015015444427823727,0.00010647309079518251,9.254508586230509e-05,3.6157754576819214e-05,2.6061457250023662e-05,1.0801323776689566e-06,8.842853136813074e-07,1.9304703065468013e-05,6.983563552635444e-06,4.994134616855236e-06,1.6377931202519427e-07,1.330326862498628e-07,1.9884599759873633e-06,3.861053735263341e-07,0.006066281594320199
52.45,0.002009784176329998,0.000428380300354205,0.0001493594414526955,0.00010586540505415348,9.225097976875254e-05,3.59604321416572e-05,2.5908402719320504e-05,1.0717000184821908e-06,8.771658941180681e-07,1.924311780072448e-05,6.945223481152425e-06,4.964641926083379e-06,1.6251417103723745e-07,1.3197374135340557e-07,1.9821954462847526e-06,3.839928009003573e-07,0.0060465252125218765
52.5,0.002004279763824697,0.0004270454720260383,0.00014856914989585718,0.0001052615432327767,9.195777880216723e-05,3.576431584807059e-05,2.5756340623192045e-05,1.063340159042663e-06,8.701091638509397e-07,1.9181722557970486e-05,6.907121213560593e-06,4.935344032463739e-06,1.612594799418106e-07,1.3092365148572355e-07,1.97594910448988e-06,3.818923399739605e-07,0.006026843838227338
52.550000000000004,0.0019987910161396003,0.0004257147481898627,0.0001477835391007987,0.00010466147926183517,9.166548117202215e-05,3.5569397642709034e-05,2.5605263985788032e-05,1.0550521212721825e-06,8.631145251260227e-07,1.9120517136039953e-05,6.869254975771447e-06,4.906239357602554e-06,1.6001455489235984e-07,1.2988177380789703e-07,1.96971755373013e-06,3.798032078364672e-07,0.006007237125155907
52.6,0.0019933178915918716,0.0004243881196405823,0.00014700257877225275,0.00010406518726171258,9.137408507861556e-05,3.5375669529709356e-05,2.545516588352118e-05,1.0468352339229484e-06,8.561813863196633e-07,1.905950130934286e-05,6.831622932728736e-06,4.877326248098779e-06,1.5877876316889938e-07,1.288475141382229e-07,1.9634975760662333e-06,3.7772512559448227e-07,0.005987704730077971
52.650000000000006,0.001987860348574725,0.00042306557715180663,0.000146226238825063,0.00010347264154094347,9.108358871325574e-05,3.518312357026524e-05,2.5306039444655876e-05,1.0386888325038148e-06,8.493091618711899e-07,1.8998674821955738e-05,6.7942231981035275e-06,4.848602986709538e-06,1.5755154338675717e-07,1.2782034621012865e-07,1.957286311406618e-06,3.7565839508980007e-07,0.005968246313564629
52.7,0.001982418345557585,0.00042174711147643245,0.0001454544893826517,0.00010288381659477616,9.079399025844418e-05,3.499175188220062e-05,2.5157877848900603e-05,1.030612259207449e-06,8.424972722164555e-07,1.8938037382736278e-05,6.757053846508428e-06,4.820067806477993e-06,1.56332422891463e-07,1.2679982826340783e-07,1.9510814172015283e-06,3.7360377389187814e-07,0.0059488615402871975
52.75,0.0019769918410862367,0.0004204327133472162,0.0001446873007754974,0.00010229868710374577,9.050528788805639e-05,3.480154663954604e-05,2.5010674327003388e-05,1.0226048628383365e-06,8.35745143722148e-07,1.8877588661668207e-05,6.720112927754808e-06,4.79171890726963e-06,1.5512103169910104e-07,1.2578561635807108e-07,1.944881184108346e-06,3.71562185372691e-07,0.0059295500788816196
52.800000000000004,0.0019715807937829774,0.0004191223734773419,0.00014392464353962526,0.00010171722793225939,9.021747976752094e-05,3.46125000721185e-05,2.486442216035083e-05,1.014665998741651e-06,8.290522086208798e-07,1.8817328287596532e-05,6.683398482597315e-06,4.76355447407028e-06,1.539171124654696e-07,1.2477747391537583e-07,1.938684592088238e-06,3.695343691784472e-07,0.005910311601548857
52.85,0.0019661851623467646,0.0004178160825609833,0.00014316648841510856,0.00010113941412719232,8.993056405399676e-05,3.4424604465104646e-05,2.471911468057042e-05,1.0067950287329639e-06,8.224179049470379e-07,1.8757255847459684e-05,6.646908559351701e-06,4.735572696331609e-06,1.5272052611245676e-07,1.2377527712705815e-07,1.932491305188317e-06,3.6752060224951866e-07,0.005891145783640619
52.900000000000006,0.0019608049055533563,0.0004165138312738575,0.00014241280634458043,0.0001005652209164947,8.964453889654802e-05,3.4237852158646915e-05,2.4574745269135947e-05,9.98991321028768e-07,8.158416764733709e-07,1.8697370887067353e-05,6.610641230738039e-06,4.707771787610455e-06,1.5153125290171506e-07,1.2277901602718226e-07,1.926301617192234e-06,3.655205868193722e-07,0.005872052303441302
52.95,0.0019554399822554577,0.0004152156102737759,0.00014166356847175848,9.999462370781027e-05,8.935940243631768e-05,3.4052235547433296e-05,2.443130735697647e-05,9.912542501778322e-07,8.09322972648327e-07,1.8637672913413265e-05,6.574594610292808e-06,4.680150004738308e-06,1.5034938891831564e-07,1.217887911854847e-07,1.9201163699083073e-06,3.635335319504337e-07,0.005853030842238105
53.0,0.001950090351382855,0.0004139214102011856,0.00014091874613997887,9.942759808710489e-05,8.907515280669869e-05,3.386774708028988e-05,2.4288794424088218e-05,9.835831969933357e-07,8.028612485340997e-07,1.857816139845183e-05,6.538766867709599e-06,4.652705665776178e-06,1.4917513810398037e-07,1.2080480614984686e-07,1.9139368680736537e-06,3.6155838890420835e-07,0.005834081084644665
53.050000000000004,0.001944755971942551,0.0004126312216797076,0.00014017831089074248,9.886411981730665e-05,8.879178813350361e-05,3.36843792597769e-05,2.4147199999149926e-05,9.75977548485799e-07,7.964559647453945e-07,1.8518835784210718e-05,6.503156242509746e-06,4.625437166057963e-06,1.4800880015376382e-07,1.1982735593173854e-07,1.907764809188038e-06,3.5959416178203874e-07,0.005815202719056623
53.1,0.001939436803018903,0.000411345035316668,0.000139442234462272,9.830416483695675e-05,8.850930653513239e-05,3.350212464178784e-05,2.4006517659141305e-05,9.684366977967837e-07,7.901065873888929e-07,1.845969548905844e-05,6.467761055508099e-06,4.59834299169936e-06,1.4685075475469604e-07,1.1885681198576918e-07,1.9016022352449311e-06,3.576402015811238e-07,0.0057963954380699555
53.150000000000006,0.0019341328037737451,0.0004100628417036225,0.00013871048878807878,9.774770925887019e-05,8.822770612273805e-05,3.332097583515149e-05,2.38667410289645e-05,9.609600441333383e-07,7.838125880033928e-07,1.8400739914900112e-05,6.432579717623635e-06,4.571421730047042e-06,1.4570144279342087e-07,1.1789360427725834e-07,1.8954515003379358e-06,3.556963953482471e-07,0.005777658938676009
53.2,0.0019288439334465225,0.0004087846314168769,0.00013798304599554217,9.71947293688083e-05,8.794698500039096e-05,3.3140925501237406e-05,2.372786378106897e-05,9.535469927032013e-07,7.775734435006373e-07,1.8341968455037227e-05,6.397610735686359e-06,4.5446720766603314e-06,1.4456134528617728e-07,1.1693820115471983e-07,1.8893152379836547e-06,3.5376318448074114e-07,0.005758992922073556
53.25,0.00192357015135441,0.0004075103950179999,0.00013725987840449778,9.664520162416049e-05,8.766714126524093e-05,3.296196635356416e-05,2.358987963507915e-05,9.461969546507183e-07,7.713886361067915e-07,1.8283380502399443e-05,6.36285271500627e-06,4.518092838550036e-06,1.4343096088272816e-07,1.1599108784177334e-07,1.8831963082719793e-06,3.5184139544472585e-07,0.005740397093030654
53.300000000000004,0.001918311416892436,0.0004062401230543315,0.00013654095852583763,9.609910265263718e-05,8.738817300767776e-05,3.278409115741075e-05,2.3452782357425387e-05,9.389093469934867e-07,7.652576533045809e-07,1.822497545784014e-05,6.328304358593845e-06,4.491682933542112e-06,1.4231078286030088e-07,1.15052744429048e-07,1.877097709123183e-06,3.4993193525494007e-07,0.005721871158877248
53.35,0.0019130676895336035,0.00040497380605948586,0.0001358262590601206,9.555640925097313e-05,8.711007831149014e-05,3.26072927294312e-05,2.3316565760977927e-05,9.316835925597057e-07,7.591799877760711e-07,1.8166752738182392e-05,6.293964463048692e-06,4.465441385781167e-06,1.4120127654860123e-07,1.141236242745276e-07,1.8710224468055633e-06,3.4803546155114193e-07,0.005703414828347104
53.400000000000006,0.001907838928829001,0.0004037114345538465,0.0001351157528961925,9.501709838364016e-05,8.68328552540224e-05,3.243156393727173e-05,2.3181223704683704e-05,9.24519119926212e-07,7.531551373460719e-07,1.8108711783708895e-05,6.259831911259559e-06,4.4393673175354385e-06,1.4010285810791928e-07,1.1320413370484837e-07,1.8649733748152736e-06,3.461521480059338e-07,0.005685027810538127
53.45,0.0019026250944079218,0.00040245299904505906,0.00013440941310981778,9.448114718157114e-05,8.655650190633003e-05,3.2256897699191435e-05,2.304675009320641e-05,9.174153633572168e-07,7.471826049261792e-07,1.8050852064808262e-05,6.225905662179939e-06,4.413459937605085e-06,1.390158755169848e-07,1.122946138473325e-07,1.858953022427787e-06,3.442816225280392e-07,0.005666709814198198
53.5,0.0018974261459779697,0.00040119849002851545,0.00013370721296232038,9.3948532940893e-05,8.628101633333309e-05,3.208328698368539e-05,2.2913138876569216e-05,9.103717627437049e-07,7.412618984594218e-07,1.7993173087519163e-05,6.192184738053997e-06,4.387718526763741e-06,1.3794059251707468e-07,1.1139532531437817e-07,1.852963440498776e-06,3.4242308556493814e-07,0.005648460547415512
53.550000000000004,0.0018922420433251693,0.0003999478979878344,0.00013300912589923552,9.341923312167045e-05,8.600639659396813e-05,3.191072480911103e-05,2.2780384049800644e-05,9.033877635435154e-07,7.353925308655285e-07,1.7935674397753567e-05,6.158668209564105e-06,4.362142420775141e-06,1.3687717611019773e-07,1.1050643631477829e-07,1.847006090305093e-06,3.405755571942349e-07,0.005630279717670952
53.6,0.0018870727463140735,0.0003987012133953368,0.00013231512554897162,9.289322534665958e-05,8.573264074133855e-05,3.173920424331737e-05,2.2648479652583294e-05,8.964628167220861e-07,7.295740199868019e-07,1.787835558402793e-05,6.125355179449512e-06,4.3367309916172615e-06,1.3582568803267426e-07,1.0962801459178467e-07,1.8410817919179537e-06,3.3873817348518393e-07,0.005612167032133769
53.650000000000006,0.0018819182148878614,0.00039745842671251325,0.0001316251857214815,9.237048740007054e-05,8.545974682286289e-05,3.156871840327686e-05,2.2517419768905275e-05,8.895963786938489e-07,7.238058885345867e-07,1.7821216278585598e-05,6.092244765203157e-06,4.311483627613007e-06,1.3478608043492405e-07,1.087600233995482e-07,1.8351907346792294e-06,3.369104483391255e-07,0.005594122198044082
53.7,0.0018767784090684447,0.0003962195283904898,0.00013093928040694487,9.18509972263411e-05,8.518771288042201e-05,3.1399260454720456e-05,2.2387198526714762e-05,8.82787911264294e-07,7.180876640363499e-07,1.776425615685311e-05,6.059336081488323e-06,4.2863997132065425e-06,1.3375819580840562e-07,1.07902321542971e-07,1.8293325380866592e-06,3.350924254097294e-07,0.0055761449230125335
53.75,0.0018716532889565597,0.00039498450887048484,0.00013025738377445928,9.133473292891884e-05,8.491653695050412e-05,3.123082361177511e-05,2.225781009757708e-05,8.760368815726721e-07,7.124188787833458e-07,1.7707474935234256e-05,6.026628222926894e-06,4.26147860913605e-06,1.3274177102446454e-07,1.070546673344355e-07,1.823506341114992e-06,3.3328466695994955e-07,0.005558234915089662
53.800000000000004,0.0018665428147318654,0.0003937533585842632,0.00012957947017074194,9.082167276905352e-05,8.464621706434853e-05,3.106340113660437e-05,2.212924869633476e-05,8.693427620353549e-07,7.067990697788843e-07,1.7650872367307968e-05,5.9941202478970945e-06,4.236719633737549e-06,1.3173644519703102e-07,1.0621672617440173e-07,1.817710894721142e-06,3.3148807099508494e-07,0.0055403918825386415
53.85,0.001861446946653038,0.00039252606795458453,0.00012890551411884124,9.031179516459915e-05,8.437675124808782e-05,3.089698633905167e-05,2.200150858077037e-05,8.627050302898417e-07,7.012277786871928e-07,1.7594448238555473e-05,5.961811163940489e-06,4.2121220460704465e-06,1.307417709570089e-07,1.0538808134704681e-07,1.8119446367677345e-06,3.2970356992025357e-07,0.005522615533376527
53.900000000000006,0.0018563656450578554,0.0003913026273956452,0.00012823549031685695,8.980507868882457e-05,8.410813752288804e-05,3.0731572576286176e-05,2.1874584051271885e-05,8.561231691394003e-07,6.957045517828626e-07,1.7538202359797532e-05,5.929699915317848e-06,4.1876850314860895e-06,1.2975722863201815e-07,1.0456824753790757e-07,1.8062057391862083e-06,3.279318151269748e-07,0.005504905574871261
53.95,0.001851298870363292,0.0003900830273135173,0.00012756937363667166,8.930150206923466e-05,8.384037390508789e-05,3.0567153252451704e-05,2.174846945050106e-05,8.49596666498364e-07,6.902289399008996e-07,1.74821345595718e-05,5.897785373173687e-06,4.163407690168564e-06,1.2878224275877328e-07,1.0375668652485589e-07,1.8004921303448652e-06,3.2617295960301604e-07,0.005487261713222627
54.0,0.0018462465830655977,0.00038886725810658004,0.0001269071391226901,8.88010441863997e-05,8.357345840633577e-05,3.040372181831798e-05,2.162315916306421e-05,8.431250153380526e-07,6.848004983873523e-07,1.7426244675720533e-05,5.866066328672373e-06,4.139289029065625e-06,1.2781620031259496e-07,1.0295282446097074e-07,1.794801506963872e-06,3.2442660793692673e-07,0.005469683653591442
54.050000000000004,0.0018412087437403833,0.00038765531016594825,0.00012624876199058895,8.83036840727946e-05,8.330738903372568e-05,3.0241271770934815e-05,2.1498647615185836e-05,8.367077136333386e-07,6.794187870505367e-07,1.7370532546490367e-05,5.8345414893594095e-06,4.115327957501963e-06,1.2685847001449638e-07,1.0215607015150772e-07,1.7891313558115157e-06,3.226919360060736e-07,0.00545217110051823
54.1,0.0018361853130427028,0.0003864471738758953,0.00012559421762607615,8.780940091164734e-05,8.304216378993156e-05,3.0079796653288928e-05,2.1374929274384895e-05,8.303442643098449e-07,6.740833701128482e-07,1.7314998001465544e-05,5.803209478883046e-06,4.091523286631224e-06,1.2590842206662048e-07,1.0136583372169509e-07,1.7834790039745973e-06,3.209679280748443e-07,0.005434723758659751
54.150000000000006,0.0018311762517071266,0.0003852428396142696,0.00012494348158365837,8.731817403579579e-05,8.277778067333976e-05,2.991929005396319e-05,2.1251998649153522e-05,8.240341751917605e-07,6.687938161631492e-07,1.7259640852664323e-05,5.772068840088771e-06,4.067873732742813e-06,1.2496544766876193e-07,1.0058154507444042e-07,1.7778417083162436e-06,3.192536558251171e-07,0.00541734133370814
54.2,0.0018261815205478228,0.0003840422977529091,0.00012429652958541939,8.682998292655449e-05,8.25142376781805e-05,2.9759745606798817e-05,2.1129850288638595e-05,8.177769589502916e-07,6.63549698109748e-07,1.7204460886124895e-05,5.741118041377055e-06,4.0443779242997825e-06,1.2402897768162184e-07,9.98026715471837e-08,1.7722167824932324e-06,3.1754852463168416e-07,0.005400023533333956
54.25,0.001821201080458625,0.00038284553865804773,0.00012365333751980604,8.634480721258937e-05,8.225153279465737e-05,2.9601156990559804e-05,2.100847878232564e-05,8.11572133052715e-07,6.583505931339429e-07,1.7149457854291086e-05,5.710355486096786e-06,4.021034412449716e-06,1.2309849982766513e-07,9.902873419752727e-08,1.7666017473642397e-06,3.1585242232129327e-07,0.005382770067988509
54.300000000000004,0.0018162348924131053,0.00038165255269071916,0.00012301388144042433,8.586262666880204e-05,8.198966400907566e-05,2.9443517928600174e-05,2.0887878759725443e-05,8.054192197120468e-07,6.531960826441433e-07,1.7094631469481688e-05,5.67977952463831e-06,3.997841684626828e-06,1.2217357386069332e-07,9.825932218169962e-08,1.7609944815344824e-06,3.1416572298591274e-07,0.005365580651416994
54.35,0.0018112829174646457,0.0003804633302071558,0.00012237813756484458,8.53834212152228e-05,8.17286293039692e-05,2.928682218853376e-05,2.0768044890063206e-05,7.993177458373115e-07,6.480857522305543e-07,1.7039981398689647e-05,5.64938846879367e-06,3.9747981807542475e-06,1.2125384419329834e-07,9.749410474174489e-08,1.755393345956163e-06,3.1248913289976984e-07,0.0053484550007970935
