Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_total_Pd_relativistic
53.5,0.0015625264235026423,0.0003099016650609392,8.11340566846094e-05,5.801273023964814e-05,6.367955783587321e-05,1.825226815617466e-05,1.3202473803658329e-05,4.0324816468363206e-07,3.311744431637462e-07,1.219782096515532e-05,3.125803791148446e-06,2.238521871288017e-06,3.936143686903447e-08,3.142715865517551e-08,0.0043993961436685864
53.550000000000004,0.0015578839096663966,0.0003088406495905168,8.069261694121553e-05,5.7674558372970836e-05,6.34563037508341e-05,1.8150276768761024e-05,1.3123564481784349e-05,4.0009745624414467e-07,3.285073851704711e-07,1.2154870318499432e-05,3.108233732710984e-06,2.2250615980307968e-06,3.90452221499631e-08,3.1165326910098805e-08,0.004384581066335072
53.6,0.0015532561146803167,0.0003077834718223577,8.025387969777771e-05,5.733857102685839e-05,6.323387399342021e-05,1.8048927648842304e-05,1.3045178811699237e-05,3.9697391321443867e-07,3.2586386612376377e-07,1.2112075715473127e-05,3.090769870824224e-06,2.211685720368972e-06,3.873296555931351e-08,3.0906900657641106e-08,0.004369823421209514
53.650000000000006,0.001548642992273356,0.00030673011872707067,7.981782675154885e-05,5.70047528154723e-05,6.301226575457442e-05,1.7948216342040384e-05,1.2967312998868389e-05,3.9387728002927543e-07,3.2324366047559504e-07,1.2069436047593072e-05,3.0734123195415213e-06,2.1983945043940164e-06,3.842494718140912e-08,3.0652130104106904e-08,0.004355122961358708
53.7,0.001544044496299252,0.0003056805773022246,7.938444003235266e-05,5.667308846952396e-05,6.279147623023533e-05,1.7848138427355457e-05,1.2889963278317422e-05,3.9080730373554753e-07,3.206465450203991e-07,1.2026950339079115e-05,3.0561613514232337e-06,2.185188381906316e-06,3.812134975650076e-08,3.040117058161291e-08,0.004340479441390416
53.75,0.001539460580736394,0.00030463483457252163,7.895370160155477e-05,5.634356283533655e-05,6.257150262139238e-05,1.7748689516900424e-05,1.281312591438823e-05,3.8776373396374674e-07,3.1807229886911813e-07,1.1984617764142295e-05,3.0390173589220798e-06,2.1720679102742e-06,3.782225550712996e-08,3.015408051268294e-08,0.004325892617217826
53.800000000000004,0.0015348911996876944,0.0003035928775899681,7.852559365104286e-05,5.601616087391528e-05,6.235234213414029e-05,1.7649865255637623e-05,1.2736797200497266e-05,3.847463228993918e-07,3.155207034231595e-07,1.1942437658857936e-05,3.0219808115909287e-06,2.15903372791747e-06,3.752765687488802e-08,2.9910834204761965e-08,0.004311362245932047
53.85,0.0015303363073804583,0.0003025546934340413,7.810009850221508e-05,5.569086766002547e-05,6.213399197973255e-05,1.755166132111771e-05,1.2660973458895914e-05,3.817548252544222e-07,3.129915423482735e-07,1.1900409527166943e-05,3.005052210724479e-06,2.14608650710253e-06,3.7237476520105014e-08,2.9671344444549084e-08,0.004296888085742863
53.900000000000006,0.001525795858166246,0.0003015202692118523,7.76771986049761e-05,5.536766838127799e-05,6.191644937463362e-05,1.7454073423220523e-05,1.2585651040432831e-05,3.787889982385783e-07,3.104846015483737e-07,1.1858533040764328e-05,2.9882320431333597e-06,2.1332269058265193e-06,3.695158956153624e-08,2.9435487133703345e-08,0.004282469895923094
53.95,0.0015212698065207404,0.0003004895920583064,7.725687653674226e-05,5.504654833722308e-05,6.169971154057054e-05,1.7357097303898266e-05,1.2510826324318451e-05,3.7584860153081636e-07,3.079996691393477e-07,1.1816808032858975e-05,2.9715207357705787e-06,2.1204555205883473e-06,3.6669840946442275e-08,2.9203119987610226e-08,0.004268107436690965
54.0,0.001516758107043607,0.00029946264913625854,7.683911500145385e-05,5.4727492938451105e-05,6.148377570458322e-05,1.7260728736920537e-05,1.2436495717891341e-05,3.729333972507929e-07,3.0553653542289867e-07,1.1775234486013492e-05,2.954918612885246e-06,2.1077728417948494e-06,3.6392053302072476e-08,2.8974090054824318e-08,0.004253800468991071
54.050000000000004,0.0015122607144583545,0.0002984394276366668,7.64238968285961e-05,5.441048770570138e-05,6.126863909907395e-05,1.7164963527621568e-05,1.2362655656386635e-05,3.7004314993048664e-07,3.030949928604865e-07,1.1733812514490865e-05,2.938425857270042e-06,2.0951792134337886e-06,3.6118024663944116e-08,2.8748229507269957e-08,0.0042395487541788185
54.1,0.0015077775836121962,0.0002974199147787421,7.601120497222809e-05,5.409551826897849e-05,6.105429896185611e-05,1.7069797512649492e-05,1.2289302602706414e-05,3.6717762648601835e-07,3.006748360474326e-07,1.1692542341736124e-05,2.9220424770016703e-06,2.0826747984674434e-06,3.584751942785234e-08,2.8525343671138104e-08,0.004225352053655395
54.150000000000006,0.0015033086694759025,0.0002964040978100935,7.560102251001895e-05,5.37825703666756e-05,6.084075253620147e-05,1.6975226559717495e-05,1.2216433047191925e-05,3.6433659618973467e-07,2.982758616872602e-07,1.1651424273799767e-05,2.905768278855482e-06,2.0702595511696304e-06,3.558025822875037e-08,2.830519774198356e-08,0.004211210128523576
54.2,0.001498853927143661,0.0002953919640068723,7.51933326422928e-05,5.3471629844705833e-05,6.062799707088706e-05,1.6881246567357196e-05,1.2144043507397882e-05,3.6151983064263727e-07,2.958978685663527e-07,1.1610458669658704e-05,2.8896028493162015e-06,2.0579331973555796e-06,3.5315912613897665e-08,2.8087508598317646e-08,0.004197122739333942
54.25,0.0014944133118329254,0.00029438350067391043,7.478811869108058e-05,5.3162682655640265e-05,6.041602982024066e-05,1.678785346467381e-05,1.207213052786853e-05,3.5872710374721754e-07,2.935406575289964e-07,1.1569645909503584e-05,2.8735455438171245e-06,2.0456952231498027e-06,3.505410879313852e-08,2.7871946317933832e-08,0.004183089645972181
54.300000000000004,0.0014899867788842694,0.0002933786951448575,7.438536409918011e-05,5.2855714857853666e-05,6.020484804418567e-05,1.6695043211103473e-05,1.200069067991572e-05,3.559581916807747e-07,2.912040314528893e-07,1.1528986362135883e-05,2.857595484532657e-06,2.0335448726151727e-06,3.4794442237695003e-08,2.7658147338861145e-08,0.004169110607710491
54.35,0.0014855742837612384,0.0002923775347823144,7.398505242922386e-05,5.255071261467738e-05,5.999444900828498e-05,1.6602811796172562e-05,1.1929720561398904e-05,3.5321287286927684e-07,2.888877952251785e-07,1.1488480352649964e-05,2.841751566735486e-06,2.0214811542395833e-06,3.4536502007790453e-08,2.7445738242890614e-08,0.004155185383414819
54.400000000000006,0.0014811757820501936,0.0002913800069779624,7.358716736275362e-05,5.224766219355892e-05,5.97848299837837e-05,1.6511155239258875e-05,1.1859216796506953e-05,3.504909279618155e-07,2.865917557190818e-07,1.1448128131564413e-05,2.8260124734220485e-06,2.0095028559576837e-06,3.427990084432065e-08,2.7234366144149462e-08,0.004141313731868375
54.45,0.0014767912294601638,0.0002903860991526914,7.319169269930365e-05,5.194654996522927e-05,5.9575988247651414e-05,1.6420069589355032e-05,1.178917603554202e-05,3.4779213980570764e-07,2.8431572177114915e-07,1.140792984651389e-05,2.8103766976193957e-06,1.9976085680859174e-06,3.402430496950201e-08,2.7023729213382814e-08,0.004127495412147035
54.5,0.0014724205818226865,0.0002893957987567226,7.279861235549029e-05,5.164736240287654e-05,5.9367921082623045e-05,1.632955092483367e-05,1.1719594954705208e-05,3.4511629342226637e-07,2.820595041591901e-07,1.1367885517518973e-05,2.794842571522442e-06,1.9857967132793747e-06,3.3769457064634245e-08,2.6813600083552004e-08,0.004113730183973645
54.550000000000004,0.0014680637950916524,0.00028840909326973015,7.240791036410963e-05,5.1350086081327025e-05,5.9160625777239214e-05,1.623959535321479e-05,1.1650470255884235e-05,3.42463175983268e-07,2.798229155808943e-07,1.132799501672208e-05,2.7794083013818513e-06,1.9740655823874817e-06,3.351518752754154e-08,2.6603836624899684e-08,0.004100017807993773
54.6,0.0014637208253431503,0.0002874259702009592,7.201957087324243e-05,5.1054707676233073e-05,5.895409962588568e-05,1.6150199010935125e-05,1.158179866644305e-05,3.3983257678811574e-07,2.7760577063314963e-07,1.1288258053316321e-05,2.7640720068755303e-06,1.962413374898304e-06,3.326141251571037e-08,2.6394378451163208e-08,0.0040863580459507476
54.650000000000006,0.0014593916287753029,0.00028644641708934005,7.163357814536573e-05,5.076121396326743e-05,5.874833992883163e-05,1.606135806311936e-05,1.1513576939013284e-05,3.3722428724168506e-07,2.7540788579204215e-07,1.124867416420803e-05,2.748831763556275e-06,1.9508382425228464e-06,3.300812116004163e-08,2.6185231920352652e-08,0.004072750660778545
54.7,0.0014550761617081098,0.00028547042150360135,7.124991655647256e-05,5.0469591817324924e-05,5.8543343992267646e-05,1.5973068703353588e-05,1.1445801851287762e-05,3.3463810083283406e-07,2.7322907939352146e-07,1.120924271074974e-05,2.733685646877766e-06,1.9393383343836955e-06,3.275535710463767e-08,2.5976449469173113e-08,0.004059195416659777
54.75,0.0014507743805832818,0.00028449797104237816,7.086857059519787e-05,5.017982821173023e-05,5.833910912834231e-05,1.5885327153460553e-05,1.137847020581582e-05,3.320738131135261e-07,2.710691716146794e-07,1.1169962881665208e-05,2.7186317762622454e-06,1.927911842237373e-06,3.250320034130506e-08,2.5768109856175968e-08,0.004045692079102954
54.800000000000004,0.0014464862419640778,0.0002835290533343187,7.048952486195215e-05,4.9891910217452734e-05,5.81356326551984e-05,1.579812966327703e-05,1.1311578829800624e-05,3.295312216785199e-07,2.689279844555945e-07,1.1130833702070755e-05,2.7036683576862868e-06,1.916557044176579e-06,3.2251754337311976e-08,2.5560304606778113e-08,0.00403224041508132
54.85,0.0014422117025351408,0.00028256365603818845,7.011276406806204e-05,4.960582500232793e-05,5.793291189700829e-05,1.5711472510433184e-05,1.124512457489841e-05,3.270101261455572e-07,2.668053417216714e-07,1.1091854048284145e-05,2.6887937233242283e-06,1.9052723453249468e-06,3.200114134431743e-08,2.535313365613747e-08,0.004018840193253314
54.900000000000006,0.0014379507191023275,0.00028160176684296963,6.973827303491734e-05,4.932155983028497e-05,5.7730944184008245e-05,1.562535200013377e-05,1.1179104317019506e-05,3.2451032813596717e-07,2.64701069006392e-07,1.1053022667911489e-05,2.6740063668995534e-06,1.8940563141503394e-06,3.1751506122362075e-08,2.5146710510451674e-08,0.004005491184258288
54.95,0.0014337032485925438,0.0002806433734679605,6.936603669312571e-05,4.9039102060581296e-05,5.7529726852532485e-05,1.553976446494146e-05,1.1113514956131385e-05,3.220316312556135e-07,2.626149936744004e-07,1.1014338204521114e-05,2.65930497354871e-06,1.8829077131791357e-06,3.150302557371173e-08,2.4941174386053074e-08,0.003992193161053594
55.0,0.0014294692480535712,0.00027968846366286965,6.899604008167351e-05,4.875843914704305e-05,5.7329257245046045e-05,1.5454706264561928e-05,1.1048353416063404e-05,3.1957384107608363e-07,2.605469448448191e-07,1.0975799226056146e-05,2.64468844319417e-06,1.8718255230884313e-06,3.1255919462364623e-08,2.473670415964211e-08,0.0039789458992349055
55.050000000000004,0.001425248674653897,0.00027873702520790877,6.862826834709383e-05,4.847955863731227e-05,5.7129532710177255e-05,1.5370173785630906e-05,1.0983616644313463e-05,3.171367651160383e-07,2.5849675337471067e-07,1.0937404256010996e-05,2.630155906648224e-06,1.8608089593801923e-06,3.101045628427427e-08,2.453352751868379e-08,0.003965749177269719
55.1,0.001421041485682543,0.0002777890459138834,6.826270674264133e-05,4.820244817210044e-05,5.693055060274948e-05,1.5286163441503166e-05,1.0919301611856423e-05,3.147202128226275e-07,2.5646425184258637e-07,1.0899151806303778e-05,2.6157067339186318e-06,1.849857481094219e-06,3.0766949278433025e-08,2.4331919500164806e-08,0.003952602776583751
55.150000000000006,0.0014168476385488882,0.000276844513622279,6.789934062747314e-05,4.792709548444775e-05,5.6732308283811976e-05,1.5202671672043152e-05,1.0855405312954181e-05,3.1232399555288315e-07,2.5444927453187e-07,1.0861040410720504e-05,2.6013405344542903e-06,1.838970791287948e-06,3.0525740585110363e-08,2.413218791509326e-08,0.003939506481473334
55.2,0.001412667090782497,0.0002759034162053469,6.753815546583726e-05,4.7653488398989314e-05,5.65348031206704e-05,1.511969494341762e-05,1.0791924764967565e-05,3.099479265550174e-07,2.524516574142408e-07,1.0823068657789174e-05,2.5870571493449606e-06,1.8281488292922966e-06,3.0287175543054824e-08,2.3934647752647678e-08,0.003926460078862197
55.25,0.001408499800032939,0.00027496574156618574,6.717913682626667e-05,4.73816148312268e-05,5.633803248691635e-05,1.503722974788983e-05,1.0728857008169742e-05,3.0759182094954654e-07,2.5047123813277314e-07,1.0785235221962275e-05,2.5728566357645805e-06,1.8173917550345386e-06,3.005157239592158e-08,2.3739590410693256e-08,0.003913463357958215
55.300000000000004,0.001404345724069613,0.00027403147763882134,6.682227038078049e-05,4.711146278680666e-05,5.614199376245645e-05,1.4955272603615572e-05,1.06661991055613e-05,3.052554957101912e-07,2.4850785598482016e-07,1.0747538892044912e-05,2.558739244213726e-06,1.8066999259922138e-06,2.9819194009657704e-08,2.3547254975111705e-08,0.003900516109881171
55.35,0.0014002048207815683,0.0002731006123882844,6.646754190409156e-05,4.6843020360804275e-05,5.594668433354084e-05,1.4873820054440877e-05,1.0603948142686891e-05,3.02938769644506e-07,2.4656135190459184e-07,1.0709978595899483e-05,2.5447053893635693e-06,1.7960738675961166e-06,2.9590227368324844e-08,2.3357807682545284e-08,0.0038876181273243015
55.400000000000006,0.001396077048177321,0.0002721731338106845,6.611493727281991e-05,4.657627573701378e-05,5.575210159279074e-05,1.4792868669701217e-05,1.054210122745326e-05,3.006414633742064e-07,2.446315684453942e-07,1.067255342058402e-05,2.530755615522379e-06,1.785514238126003e-06,2.9364774344279575e-08,2.317133315307384e-08,0.0038747692042896843
55.45,0.0013919623643846761,0.00027124902993328317,6.576444246471339e-05,4.631121718724437e-05,5.5558242939225735e-05,1.4712415044022494e-05,1.0480655489948873e-05,2.9836339931519105e-07,2.4271834976152554e-07,1.0635262627235655e-05,2.516890557927952e-06,1.775021789330902e-06,2.9142854511291035e-08,2.2987838123442646e-08,0.0038619691359108813
55.5,0.001387860727650541,0.0002703282888145633,6.54160435578737e-05,4.604783307062192e-05,5.536510577829009e-05,1.46324557971234e-05,1.0419608082264795e-05,2.961044016572562e-07,2.4082154158982656e-07,1.0598105660187323e-05,2.5031109012081108e-06,1.7645973241491191e-06,2.8924418154306734e-08,2.2807265791594875e-08,0.003849217718351253
55.550000000000004,0.0013837720963407424,0.000269410898544297,6.506972672998933e-05,4.578611183289679e-05,5.517268752187857e-05,1.4552987573619422e-05,1.0358956178317024e-05,2.9386429634353425e-07,2.389409912309157e-07,1.0561082149999979e-05,2.4894173364417087e-06,1.7542416529957645e-06,2.8709365392748845e-08,2.2629516561465907e-08,0.0038365147487444745
55.6,0.0013796964289398421,0.0002684968472436111,6.472547825757455e-05,4.5526042005757424e-05,5.4980985588361736e-05,1.4474007042828325e-05,1.0298696973670134e-05,2.9164291104969464e-07,2.3707654753014897e-07,1.0524191910296702e-05,2.4758105182907986e-06,1.7439555501241592e-06,2.8497565927092267e-08,2.245446930877491e-08,0.003823860025128758
55.650000000000006,0.0013756336840509474,0.0002675861230650495,6.438328451521407e-05,4.526761220614932e-05,5.478999740261016e-05,1.439551089857701e-05,1.023882768536212e-05,2.89440075162961e-07,2.3522806085836093e-07,1.0487434928492943e-05,2.4622910236600405e-06,1.7337397115509343e-06,2.828887396060139e-08,2.2281997108345145e-08,0.0038112533463256462
55.7,0.001371583820395527,0.0002666787141926348,6.404313197481451e-05,4.501081113560018e-05,5.459972039601852e-05,1.431749585900996e-05,1.0179345551730623e-05,2.872556197610242e-07,2.333953830924656e-07,1.045081135072195e-05,2.4488593132732885e-06,1.7235947159644568e-06,2.8083134645421312e-08,2.2111973256673136e-08,0.003798694511732901
55.75,0.0013675467968132173,0.0002657746088419257,6.370500720486126e-05,4.4755627579550205e-05,5.4410152006528454e-05,1.423995866639897e-05,1.0120247832240266e-05,2.8508937759092463e-07,2.3157836759599723e-07,1.0414321461448471e-05,2.4355156974427436e-06,1.7135209899159291e-06,2.788018153472327e-08,2.1944266992355564e-08,0.003786183321034504
55.800000000000004,0.0013635225722616357,0.00026487379526007394,6.336889686968162e-05,4.450205040668828e-05,5.422128967865114e-05,1.4162896086954383e-05,1.0061531807311281e-05,2.8294118304800524e-07,2.297768691996924e-07,1.0377965658441738e-05,2.4222603071487117e-06,1.7035187784280805e-06,2.7679827802189056e-08,2.1778732115150483e-08,0.003773719573866175
55.85,0.0013595111058161895,0.00026397626172587846,6.303478772871405e-05,4.425006856829371e-05,5.4033130863489054e-05,1.4086304910637756e-05,1.0003194778149363e-05,2.8081087215503114e-07,2.2799074418221449e-07,1.0341744423933478e-05,2.409093071354211e-06,1.6935881219548193e-06,2.748185603078787e-08,2.1615194009382264e-08,0.0037613030694958775
55.900000000000006,0.0013555123566698797,0.00026308199654983665,6.270266663578272e-05,4.3999671097583094e-05,5.384567301875683e-05,1.4010181950975804e-05,9.945234066576633e-06,2.786982825415753e-07,2.262198502511245e-07,1.0305658292913513e-05,2.3960137012565337e-06,1.6837288403951977e-06,2.7286011509140917e-08,2.1453440584282475e-08,0.003748933606578239
55.95,0.001351526284133113,0.00026219098807419504,6.237252053837859e-05,4.3750847109063146e-05,5.365891360880177e-05,1.3934524044875933e-05,9.887647014863946e-06,2.766032534237804e-07,2.2446404652421096e-07,1.026970781961034e-05,2.383021681936036e-06,1.6739405246157712e-06,2.7092002583624262e-08,2.1293220907938462e-08,0.0037366109830246153
56.0,0.001347552847633502,0.0002613032246729961,6.204433647694565e-05,4.350358579788839e-05,5.347285010462324e-05,1.3859328052443021e-05,9.83043098556431e-06,2.745256255845872e-07,2.2272319351127447e-07,1.0233893543262983e-05,2.3701162716096602e-06,1.6642225356763386e-06,2.6899509558533286e-08,2.113425299675813e-08,0.003724334996006902
56.050000000000004,0.001343592006715672,0.0002604186947521242,6.17181015841733e-05,4.3257876439224516e-05,5.328747998389162e-05,1.3784590856797729e-05,9.773583361347617e-06,2.7246524135452823e-07,2.2099715309646972e-07,1.0198215954312497e-05,2.3572965084424463e-06,1.654574011694938e-06,2.670820159117033e-08,2.0976240143229065e-08,0.003712105442091117
56.1,0.0013396437210410664,0.0002595373867493497,6.139380308429439e-05,4.30137083876171e-05,5.3102800730966566e-05,1.3710309363896262e-05,9.717101544836647e-06,2.704219445931658e-07,2.1928578852128728e-07,1.0162675462125364e-05,2.3445612246229257e-06,1.6449938820376872e-06,2.6517759257765148e-08,2.081889345664063e-08,0.0036999221174778803
56.150000000000006,0.0013357079503877442,0.00025865928913436934,6.107142829238849e-05,4.277107107636516e-05,5.291880983691421e-05,1.3636480502351469e-05,9.660982958444284e-06,2.683955806712405e-07,2.1758896436824575e-07,1.0127272365307804e-05,2.3319090671762443e-06,1.6354808882860974e-06,2.6327898995356155e-08,2.0661956752947028e-08,0.0036877848183102793
56.2,0.0013317846546501862,0.0002577843904088472,6.0750964613691426e-05,4.252995401690044e-05,5.273550479952411e-05,1.3563101223255577e-05,9.605225044212176e-06,2.6638599645359046e-07,2.159065465453564e-07,1.0092006825582174e-05,2.31933852477929e-06,1.6260336112260503e-06,2.613839466292605e-08,2.0505228732151193e-08,0.0036756933409972177
56.25,0.0013278737938390915,0.00025691267910645096,6.043239954290964e-05,4.229034679817139e-05,5.255288312332513e-05,1.3490168500004251e-05,9.549825263650622e-06,2.6439304028286836e-07,2.1423840227139117e-07,1.0056878846076471e-05,2.3068479596609323e-06,1.6166505029243555e-06,2.5949091590195573e-08,2.0348577315173303e-08,0.003663647482499035
56.300000000000004,0.0013239753280811788,0.00025604414379288827,6.011572066354055e-05,4.205223908603255e-05,5.237094231960078e-05,1.3417679328122257e-05,9.49478109757992e-06,2.6241656196408e-07,2.1258440006197866e-07,1.002188825473128e-05,2.294435643522746e-06,1.6073299228152639e-06,2.575991014301756e-08,2.0191942751081503e-08,0.0036516470405381866
56.35,0.0013200892176189858,0.0002551787730659407,5.980091564719832e-05,4.1815620622639033e-05,5.218967990640403e-05,1.3345630725090645e-05,9.440090045973137e-06,2.6045641274993793e-07,2.1094440971652295e-07,9.987034693359228e-06,2.2820997963042685e-06,1.59807017661294e-06,2.5570838700873563e-08,2.003532934775599e-08,0.0036396918137276547
56.400000000000006,0.0013162154228106631,0.00025431655555549466,5.9487972252944604e-05,4.158048122584567e-05,5.200909340857106e-05,1.327401973017535e-05,9.385749627800225e-06,2.585124453270039e-07,2.0931830230592025e-07,9.95231761270693e-06,2.2698386265440298e-06,1.5888695567981552e-06,2.5381918936763203e-08,1.9878789135472965e-08,0.0036277816016416797
56.45,0.0013123539041297756,0.00025345747992357257,5.9176878326625336e-05,4.1346810788611665e-05,5.182918035773488e-05,1.3202843404257483e-05,9.331757380873726e-06,2.56584513802583e-07,2.0770595016103462e-07,9.917736273674695e-06,2.257650372053974e-06,1.5797263833983454e-06,2.5193228200996186e-08,1.9722402896012312e-08,0.0036159162048732805
56.5,0.0013085046221650936,0.00025260153486435986,5.886762180021212e-05,4.111459927840969e-05,5.164993829233785e-05,1.3132098829664993e-05,9.27811086169584e-06,2.546724736922992e-07,2.0610722686186294e-07,9.883289754650925e-06,2.2455333396297316e-06,1.5706390437886026e-06,2.500486396001595e-08,1.9566263953750118e-08,0.0036040954251229775
56.550000000000004,0.0013046675376203894,0.00025174870910423187,5.85601906911494e-05,4.088383673664021e-05,5.1471364757643925e-05,1.3061783110005977e-05,9.224807645307058e-06,2.52776181908279e-07,2.0452200722731292e-07,9.848976964723426e-06,2.233485942561585e-06,1.5616060302857396e-06,2.48169338623487e-08,1.9410468381162844e-08,0.0035923190653470763
56.6,0.001300842611314233,0.00025089899140177865,5.825457310170681e-05,4.065451327805061e-05,5.12934573057503e-05,1.299189337000351e-05,9.171845325136293e-06,2.508954967478461e-07,2.0295016730549527e-07,9.81479666234412e-06,2.2215067347885096e-06,1.5526259743858713e-06,2.4629552968249366e-08,1.9255113000933975e-08,0.0035805869299722036
56.650000000000006,0.0012970298041797806,0.00025005237054782686,5.795075721833627e-05,4.042661909015891e-05,5.111621349559824e-05,1.2922426755331886e-05,9.119221512852432e-06,2.4903027788261717e-07,2.013915843644175e-07,9.780747478853027e-06,2.2095944406480604e-06,1.5436976766056815e-06,2.4442847716651412e-08,1.910030059354734e-08,0.003568898825163363
56.7,0.0012932290772645723,0.00024920883536546187,5.7648731311034903e-05,4.020014443268264e-05,5.093963089298375e-05,1.2853380432454508e-05,9.066933838217489e-06,2.471803863478899e-07,1.9984613688296612e-07,9.746827946117093e-06,2.197747979315002e-06,1.5348201310258266e-06,2.4256964512281267e-08,1.894615013243171e-08,0.003557254559117116
56.75,0.0012894403917303179,0.000248368374710046,5.734848373271238e-05,3.997507963697203e-05,5.076370707056743e-05,1.2784751588463093e-05,9.014979948941102e-06,2.45345684532193e-07,1.9831370454204473e-07,9.713036527413076e-06,2.1859664831876724e-06,1.5259925437983684e-06,2.407207942899384e-08,1.8792808490718278e-08,0.0035456539423383017
56.800000000000004,0.0012856637088526906,0.0002475309774692367,5.7050002918563765e-05,3.9751415105448156e-05,5.058843960788398e-05,1.2716537430918429e-05,8.963357510536556e-06,2.435260361668819e-07,1.9679416821574663e-07,9.679371650585868e-06,2.1742493096691885e-06,1.5172143450652301e-06,2.3888404721286507e-08,1.8640459056666545e-08,0.003534096787850484
56.85,0.0012818989900211172,0.0002466966325630028,5.675327738544735e-05,3.9529141311045785e-05,5.041382609135135e-05,1.2648735187692524e-05,8.912064206178196e-06,2.4172130631565556e-07,1.9528740996243358e-07,9.64583174244588e-06,2.1625960459955176e-06,1.5084851939367484e-06,2.3706188121454887e-08,1.848932275968294e-08,0.00352258291129283
56.900000000000006,0.0012781461967385638,0.00024586532894363785,5.645829573126707e-05,3.930824879666048e-05,5.023986411427909e-05,1.2581342106812035e-05,8.86109773656014e-06,2.3993136136387637e-07,1.937933130155992e-07,9.6124152633338e-06,2.151006506978696e-06,1.4998049763934575e-06,2.3525702650990913e-08,1.833964881981811e-08,0.0035111121308752736
56.95,0.0012744052906213275,0.0002450370555957737,5.616504663436044e-05,3.908872817460076e-05,5.006655127687672e-05,1.2514355456303168e-05,8.810455819756404e-06,2.3815606900759226e-07,1.9231176177441159e-07,9.579120740778867e-06,2.139480725754757e-06,1.4911737961943755e-06,2.3347227613122513e-08,1.81916958234297e-08,0.0034996842671966267
57.0,0.0012706762333988205,0.00024421180153639085,5.587351885289079e-05,3.8870570126044294e-05,4.989388518626122e-05,1.2447772524037705e-05,8.760136191082191e-06,2.363952982421604e-07,1.9084264179383195e-07,9.545946801206939e-06,2.128018937845181e-06,1.4825919590944793e-06,2.317102442975437e-08,1.8045707133393257e-08,0.003488299142964042
57.050000000000004,0.0012669589869133582,0.0002433895558148283,5.558370122424475e-05,3.865376540049896e-05,4.9721863456464444e-05,1.2381590617580368e-05,8.710136602956434e-06,2.346489193504007e-07,1.8938583977423287e-07,9.512892198716982e-06,2.1166215590510568e-06,1.4740599508858804e-06,2.299731268896304e-08,1.7901886554358103e-08,0.003476956582671983
57.1,0.001263253513119946,0.00024257030751279163,5.5295582664434535e-05,3.8438304815268275e-05,4.955048370844e-05,1.2315807064037352e-05,8.66045482476549e-06,2.3291680389021648e-07,1.879412435504522e-07,9.479955840036102e-06,2.105289157893214e-06,1.4655784099738e-06,2.2826251541928162e-08,1.776037978783696e-08,0.0034656564122969467
57.150000000000006,0.0012595597740860617,0.0002417540457443586,5.500915216750459e-05,3.8224179254921e-05,4.9379743570069594e-05,1.2250419209905917e-05,8.611088642727833e-06,2.311988246816414e-07,1.8650874208023894e-07,9.447136804881638e-06,2.0940224234827545e-06,1.4571480953726874e-06,2.2657929808639588e-08,1.7621265037087693e-08,0.0034543984590452814
57.2,0.001255877731991443,0.00024094075965598502,5.472439880494359e-05,3.801137967076553e-05,4.920964067616923e-05,1.2185424420925194e-05,8.562035859759864e-06,2.2949485579330094e-07,1.850882254320777e-07,9.414434361100542e-06,2.0828221298485605e-06,1.4487698511530061e-06,2.2492365787769547e-08,1.7484553506565173e-08,0.0034431825511675005
57.25,0.001252207349127868,0.00024013043842650714,5.444131172510051e-05,3.7799897080328196e-05,4.9040172668494674e-05,1.2120820081927899e-05,8.51329429534257e-06,2.278047725282865e-07,1.836795847723897e-07,9.381847974116476e-06,2.0716890978562433e-06,1.4404445684794222e-06,2.2329515708546008e-08,1.7350198531667573e-08,0.0034320085178331143
57.300000000000004,0.0012485485878989402,0.000239323071267144,5.415988015260574e-05,3.7589722566836167e-05,4.8871337195746734e-05,1.205660359669314e-05,8.464861785389148e-06,2.2612845140947584e-07,1.82282712352143e-07,9.349377310389699e-06,2.060624155923081e-06,1.4321731464522491e-06,2.216928833740119e-08,1.7218110810734953e-08,0.00342087618904756
57.35,0.0012449014108198708,0.00023851864742149818,5.388009338779683e-05,3.73808472787046e-05,4.870313191357608e-05,1.199277238780019e-05,8.416736182113468e-06,2.2446577016434764e-07,1.808975014929206e-07,9.31702223477798e-06,2.0496281007631035e-06,1.423956452993134e-06,2.2011562311866796e-08,1.708817635372397e-08,0.0034097853955843966
57.400000000000006,0.0012412657805172585,0.0002377171561655538,5.36019408061484e-05,3.7173262429027725e-05,4.853555448458741e-05,1.1929323896483108e-05,8.368915353899271e-06,2.228166077093579e-07,1.7952384657251599e-07,9.284782801873188e-06,2.038701659385032e-06,1.4157952870024717e-06,2.1856202263916857e-08,1.6960273169177423e-08,0.00339873596890064
57.45,0.0012376416597288738,0.00023691858680767523,5.332541185770716e-05,3.6966959295074574e-05,4.836860257834349e-05,1.1866255582486391e-05,8.321397185170223e-06,2.21180844133974e-07,1.781616430101523e-07,9.252659241572522e-06,2.027845453514096e-06,1.4076903429610391e-06,2.1703070024502868e-08,1.68342827257587e-08,0.003387727741004218
