Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(1),J_total_Pd_relativistic
62.75,0.0009704949220941466,0.0001809242692502616,3.611499764700655e-05,2.388015226522082e-05,3.7095842880554906e-05,8.067966295119149e-06,5.402338502993866e-06,1.2994205380591066e-07,1.0164925478105675e-07,7.238800583676431e-06,1.4188680640467224e-06,9.400736940159135e-07,1.4756398144486201e-08,1.1419185183363527e-08,3.9751385177535285e-07,0.00260525630977791
62.800000000000004,0.0009677904051296418,0.0001803469691067612,3.5943021226640005e-05,2.3756901346248548e-05,3.697473635649275e-05,8.028667638999492e-06,5.3738675585735215e-06,1.290657364812682e-07,1.0093766791240029e-07,7.215114079496939e-06,1.4119562555892484e-06,9.351264405746191e-07,1.4652103507297764e-08,1.1335229896564008e-08,3.962273649828132e-07,0.00259733005708062
62.85,0.0009650941742284266,0.00017977170682869232,3.577197594177257e-05,2.363436003062346e-05,3.685406777136168e-05,7.989586999108613e-06,5.345564335169554e-06,1.281959705626054e-07,1.0023155822240444e-07,7.191516916813635e-06,1.4050765699172193e-06,9.302024329044201e-07,1.4547971075612095e-08,1.1251374664979082e-08,3.9494686403840313e-07,0.0025894315379348903
62.900000000000006,0.000962406202925672,0.00017919847493623548,3.56018561933095e-05,2.3512523833811798e-05,3.67338354802435e-05,7.950723029286602e-06,5.317427745624122e-06,1.2733270217693216e-07,9.953087958111597e-08,7.1680075859910545e-06,1.3982283847168368e-06,9.253011070217495e-07,1.4444134459293468e-08,1.116773409367336e-08,3.9367112225848237e-07,0.0025815606379675925
62.95,0.0009597264648384438,0.00017862726597529148,3.5432656418913544e-05,2.3391388301993722e-05,3.66140378439406e-05,7.912074392427409e-06,5.289456710388224e-06,1.2647587793782615e-07,9.883558628348964e-08,7.144584528916207e-06,1.3914112380591742e-06,9.204220510641822e-07,1.434074340701921e-08,1.1084438082319947e-08,3.9239909047675935e-07,0.00257371724444782
63.0,0.000957054933665494,0.00017805807251742377,3.526437109274483e-05,2.3270949011837684e-05,3.649467322896186e-05,7.873639760416127e-06,5.2616501574678005e-06,1.2562544494749133e-07,9.814563305201918e-08,7.121246167257331e-06,1.3846248333217665e-06,9.155650100758697e-07,1.4237962568387425e-08,1.100163115258736e-08,3.9113001095787083e-07,0.0025659012464750133
63.050000000000004,0.0009543915831870546,0.0001774908871598016,3.5096994725203104e-05,2.315120157027674e-05,3.637574000750909e-05,7.835417814067344e-06,5.234007022371017e-06,1.2478135079851777e-07,9.746097503907091e-08,7.097990931207095e-06,1.3778690403401234e-06,9.10729887215376e-07,1.4135968018366546e-08,1.091946952115531e-08,3.8986348873338254e-07,0.0025581125350811803
63.1,0.0009517363872646326,0.0001769257025251428,3.493052186267178e-05,2.3032141614286638e-05,3.6257236557463615e-05,7.797407243064398e-06,5.206526248056588e-06,1.2394354357519305e-07,9.678156782876977e-08,7.0748172880564035e-06,1.3711438927650381e-06,9.05916741354808e-07,1.4034941417757292e-08,1.083811574862553e-08,3.8859949420001194e-07,0.002550351003218022
63.150000000000006,0.0009490893198408008,0.00017636251126165538,3.476494708726376e-05,2.2913764810665407e-05,3.61391612623731e-05,7.759606745899442e-06,5.179206784883026e-06,1.2311197185422516e-07,9.610736743829726e-08,7.051723769951962e-06,1.3644495816887824e-06,9.01125781122037e-07,1.3935062172526947e-08,1.0757731299191257e-08,3.873382833140339e-07,0.0025426165456177937
63.2,0.0009464503549389946,0.0001758013060429803,3.460026501656946e-05,2.2796066855814958e-05,3.60215125114389e-05,7.722015029814351e-06,5.152047590558796e-06,1.222865847047549e-07,9.543833031847751e-08,7.0287090002118054e-06,1.3577864456906696e-06,8.963573555220279e-07,1.3836498442628269e-08,1.067846786054446e-08,3.860802474038905e-07,0.002534909058548051
63.25,0.0009438194666633027,0.0001752420795681326,3.443647030340644e-05,2.267904347552412e-05,3.590428869950362e-05,7.684630810742239e-06,5.1250476300931535e-06,1.2146733168754492e-07,9.477441335353808e-08,7.00577171760716e-06,1.351154957537597e-06,8.916119413563715e-07,1.3739398193154377e-08,1.0600458647930029e-08,3.848257316219833e-07,0.0025272284395115125
63.300000000000004,0.0009411966291982623,0.00017468482456144303,3.427355763557107e-05,2.2562690424753524e-05,3.578748822703914e-05,7.647452813249587e-06,5.098205875747626e-06,1.2065416285325718e-07,9.411557385995623e-08,6.982910798066216e-06,1.3445557078558315e-06,8.868901277395797e-07,1.3643881557635323e-08,1.0523811014009061e-08,3.8357487504475075e-07,0.0025195745869578696
63.35,0.0009385818168086544,0.00017412953377249978,3.4111521735592107e-05,2.2447003487422164e-05,3.567110950013506e-05,7.61047977047887e-06,5.071521306987975e-06,1.1984702873974862e-07,9.346176958431916e-08,6.960125273313989e-06,1.3379893861637837e-06,8.821925980836656e-07,1.355003556102259e-08,1.0448601450700616e-08,3.823275179275658e-07,0.002511947400064991
63.400000000000006,0.0009359750038392948,0.00017357619997608863,3.395035736048591e-05,2.2331978476195454e-05,3.555515093048736e-05,7.573710424091496e-06,5.044992910436457e-06,1.1904588036833643e-07,9.281295870014909e-08,6.937414346031579e-06,1.3314567597196178e-06,8.775201099864381e-07,1.3457911794479705e-08,1.0374873569513874e-08,3.810831957443379e-07,0.002504346778616886
63.45,0.0009333761647148312,0.00017302481597213456,3.3790059301513766e-05,2.221761123227517e-05,3.543961093538771e-05,7.537143524211084e-06,5.018619679824356e-06,1.1825066923901256e-07,9.21690998036713e-08,6.914777401196483e-06,1.3249586506901376e-06,8.728734735114148e-07,1.336752708146966e-08,1.0302639053655475e-08,3.7984120910926146e-07,0.002496772622969908
63.5,0.0009307852739395351,0.00017247537458564167,3.363062238394077e-05,2.210389762519078e-05,3.5324487937712806e-05,7.500777829366849e-06,4.992400615944514e-06,1.1746134732460539e-07,9.153015190852274e-08,6.892214013351055e-06,1.3184959121866335e-06,8.682535283862817e-07,1.3278866677546604e-08,1.023188106926626e-08,3.786007391312174e-07,0.0024892248340745624
63.550000000000004,0.0009282023060970974,0.00017192786866663374,3.347204146679669e-05,2.1990833552592558e-05,3.520978036591424e-05,7.4646121064371005e-06,4.9663347266038584e-06,1.1667786706391712e-07,9.089607443942844e-08,6.869723949637662e-06,1.3120694037381951e-06,8.636611206711464e-07,1.3191889215292319e-08,1.0162559310647082e-08,3.7736097649108877e-07,0.0024817033135160894
63.6,0.0009256272358504234,0.00017138229109009455,3.3314311442638606e-05,2.1878414940046308e-05,3.5095486654008604e-05,7.42864513059272e-06,4.940421026575743e-06,1.1590018135388612e-07,9.026682722489424e-08,6.8473071685338826e-06,1.305679966782461e-06,8.590970794565807e-07,1.310653247165675e-08,1.0094615747614917e-08,3.7612124440620335e-07,0.002474207963548006
63.650000000000006,0.0009230600379414257,0.0001708386347559073,3.315742723731517e-05,2.176663774082951e-05,3.498160524156766e-05,7.392875685240493e-06,4.91465853755196e-06,1.1512824354084641e-07,8.964237048898758e-08,6.8249638143177035e-06,1.299328400747887e-06,8.545621941446137e-07,1.3022719060310286e-08,1.0027980194352306e-08,3.748811080575337e-07,0.002466738687105711
63.7,0.000920500687190821,0.00017029689258879477,3.30013838097329e-05,2.1655497935729282e-05,3.486813457370892e-05,7.3573025619663385e-06,4.889046288094431e-06,1.1436200741098221e-07,8.902266484230308e-08,6.802694207388738e-06,1.2930154402807426e-06,8.500571928439839e-07,1.2940361282529489e-08,9.962574965047428e-09,3.7364046609906765e-07,0.002459295387791775
63.75,0.0009179491584979232,0.00016975705753825843,3.284617615162394e-05,2.1544991532841678e-05,3.475507310108603e-05,7.3219245604782385e-06,4.863583313586368e-06,1.136014271800896e-07,8.840767127222467e-08,6.7804988306646845e-06,1.2867417341350578e-06,8.455827223751198e-07,1.2859364576328369e-08,9.898318080721346e-09,3.7239961309684996e-07,0.002451877969819792
63.800000000000004,0.0009154054268404386,0.00016921912257851786,3.269179928731571e-05,2.1435114567372703e-05,3.464241927987942e-05,7.286740488548935e-06,4.838268656182953e-06,1.1284645748277997e-07,8.77973511326184e-08,6.758378312360821e-06,1.2805078261961977e-06,8.411393303322386e-07,1.2779629276118044e-08,9.835124740400684e-09,3.711592530935232e-07,0.002444486337897434
63.85,0.0009128694672742635,0.0001686830807084501,3.253824827350236e-05,2.1325863101440856e-05,3.453017157178684e-05,7.251749161958326e-06,4.813101364761432e-06,1.1209705336127166e-07,8.719166613310135e-08,6.736333405541747e-06,1.2743141390502424e-06,8.367274495914345e-07,1.2701050720161914e-08,9.77290707989502e-09,3.6992044433587857e-07,0.00243712039703222
63.900000000000006,0.0009103412549332755,0.0001681489249515281,3.2385518199017655e-05,2.121723322388104e-05,3.441832844401363e-05,7.216949404435487e-06,4.788080494870587e-06,1.1135317025392663e-07,8.659057832804396e-08,6.714364964907163e-06,1.268160960444021e-06,8.323473855869281e-07,1.2623518082881762e-08,9.711572591495825e-09,3.686844695437059e-07,0.0024297800522610044
63.95,0.000907820765029133,0.0001676166483557599,3.223360418460988e-05,2.1109221050050254e-05,3.430688836926309e-05,7.182340047600452e-06,4.763205108679656e-06,1.1061476398370176e-07,8.599405010547392e-08,6.692473921335534e-06,1.2620484329066813e-06,8.279993066050263e-07,1.2546912599826165e-08,9.65102189160664e-09,3.674526516032669e-07,0.002422465208332477
64.0,0.0009053079728510676,0.00016708624399362692,3.208250138271817e-05,2.10018227216345e-05,3.4195849825726236e-05,7.147919930905613e-06,4.738474274926619e-06,1.0988179074668171e-07,8.540204417604942e-08,6.670661254759052e-06,1.2559765467251622e-06,8.236832372689629e-07,1.247110601616069e-08,9.59114670104745e-09,3.662261588487852e-07,0.0024151757693975408
64.05,0.0009028028537656816,0.00016655770496202242,3.193220497725064e-05,2.0895034406457415e-05,3.4085211297071524e-05,7.113687901576908e-06,4.713887068865989e-06,1.0915420710086807e-07,8.481452356227539e-08,6.648927965979828e-06,1.2499451363852839e-06,8.193990553099537e-07,1.2395960062078824e-08,9.5318288758459e-09,3.650058525924186e-07,0.002407911638770342
64.10000000000001,0.0009003053832167431,0.0001660310243821896,3.178271018336412e-05,2.0788852298290227e-05,3.397497127243397e-05,7.079642814554757e-06,4.689442572216086e-06,1.0843196995539088e-07,8.42314515881293e-08,6.6272750480591095e-06,1.2439538805092566e-06,8.151464916423795e-07,1.2321327534604355e-08,9.47294109164061e-09,3.637922154610801e-07,0.002400672718805802
64.15,0.0008978155367249843,0.00016550619539966034,3.163401224724569e-05,2.0683272616663363e-05,3.386512824640402e-05,7.045783532434899e-06,4.6651398731059635e-06,1.077150365603059e-07,8.365279186925965e-08,6.6057034579186465e-06,1.2380023052413974e-06,8.109251336859852e-07,1.2247055211487545e-08,9.414349409916982e-09,3.6258536917055564e-07,0.002393458910905533
64.2,0.0008953332898878941,0.00016498321118419213,3.148610644589547e-05,2.0578291606679208e-05,3.375568071901559e-05,7.01210892540905e-06,4.640978066021955e-06,1.0700336449712571e-07,8.307850830390566e-08,6.584214088785358e-06,1.2320897909583465e-06,8.067344318069248e-07,1.2172988446600132e-08,9.355917554832813e-09,3.613851608454897e-07,0.002386270115630105
64.25,0.0008928586183795171,0.00016446206492970648,3.133898808691144e-05,2.047390553882661e-05,3.36466271957339e-05,6.978617871205674e-06,4.6169562517541065e-06,1.0629691167022599e-07,8.250856506467938e-08,6.562807744088224e-06,1.2262155821099089e-06,8.025737086840098e-07,1.2098976991424669e-08,9.297512418656243e-09,3.6019128210108617e-07,0.002379106232877253
64.3,0.0008903914979502499,0.00016394274985422638,3.119265250827563e-05,2.037011070879667e-05,3.3537966187442526e-05,6.945309255030819e-06,4.593073537342516e-06,1.055956362992445e-07,8.194292659132841e-08,6.541485113379618e-06,1.2203787999329639e-06,7.984421713477754e-07,1.2024881401781913e-08,9.23901014766259e-09,3.590033883992453e-07,0.002371967162086661
64.35000000000001,0.0008879319044266363,0.0001634252591998137,3.104709507814192e-05,2.0266903437299938e-05,3.3429696210429864e-05,6.912181969509176e-06,4.569329036023754e-06,1.0489949691257485e-07,8.138155758458156e-08,6.520246750803969e-06,1.2145784577250556e-06,7.943389255891844e-07,1.1950579324491227e-08,9.180302122562741e-09,3.578212006196826e-07,0.0023648528024455824
64.4,0.0008854798137111683,0.000162909586232507,3.090231119462562e-05,2.016428006988518e-05,3.3321815786375154e-05,6.879234914625515e-06,4.545721867177549e-06,1.042084523420351e-07,8.08244230011583e-08,6.499093056575652e-06,1.2088134783170842e-06,7.902629923926651e-07,1.1875970987298778e-08,9.121300187378967e-09,3.5664458480016466e-07,0.0023577630530834583
64.45,0.0008830352017820781,0.00016239572424225806,3.075829628559421e-05,2.0062236976759236e-05,3.3214323442333576e-05,6.846466997666483e-06,4.522251156273793e-06,1.0352246171876381e-07,8.027148804999539e-08,6.478024261857007e-06,1.2030827133465602e-06,7.862133260152318e-07,1.1800983303049023e-08,9.061940560505904e-09,3.5547361085139497e-07,0.002350697813249063
64.5,0.0008805980446931389,0.00016188366654286946,3.0615045808460036e-05,1.9960770552608572e-05,3.310721771072105e-05,6.8138771331630674e-06,4.498916034820144e-06,1.0284148447037765e-07,7.972271818972539e-08,6.457040417348807e-06,1.1973849639046023e-06,7.821888333099352e-07,1.1725572131237387e-08,9.002185976297442e-09,3.543085855212469e-07,0.0023436569824590906
64.55,0.0008781683185734611,0.00016137340647193136,3.0472555249974368e-05,1.9859877216422047e-05,3.300049712929832e-05,6.781464242833697e-06,4.475715640310298e-06,1.0216548031939214e-07,7.917807912740972e-08,6.436141385820566e-06,1.1917190021110497e-06,7.781883938775132e-07,1.1649722431301597e-08,8.942025775656534e-09,3.531500456779618e-07,0.0023366404605994
64.60000000000001,0.0008757459996272904,0.00016086493739075831,3.0330820126022947e-05,1.9759553411315046e-05,3.2894160241154554e-05,6.749227255528147e-06,4.452649116173106e-06,1.0149440928288453e-07,7.863753681850667e-08,6.4153268387198505e-06,1.1860835931626892e-06,7.742108806245547e-07,1.157344631131491e-08,8.881473916815046e-09,3.5199869582471274e-07,0.002329648147960338
64.65,0.0008733310641338073,0.00016035825268432657,3.018983598142328e-05,1.965979560435511e-05,3.278820559469053e-05,6.717165107172392e-06,4.4297156117227e-06,1.0082823167335239e-07,7.810105746802843e-08,6.394596256909764e-06,1.1804775173990385e-06,7.702551803089285e-07,1.1496779305816275e-08,8.82056521122367e-09,3.508552859327418e-07,0.0023226799452029296
64.7,0.0008709234884469219,0.00015985334576120984,3.0049598389723033e-05,1.9560600286388626e-05,3.268263174360118e-05,6.685276740714376e-06,4.406914282109683e-06,1.0016690810069179e-07,7.756860753281328e-08,6.373948935494299e-06,1.1748995919377526e-06,7.663202136628054e-07,1.1419775537323241e-08,8.759350439512175e-09,3.497204490871353e-07,0.002315735753279322
64.75,0.0008685232489950748,0.00015935021005351638,2.991010295300032e-05,1.946196397186913e-05,3.2577437246858075e-05,6.653561106070959e-06,4.384244288273611e-06,9.95103994752026e-08,7.704015372482087e-08,6.35338399260458e-06,1.1693486914469514e-06,7.624049546994916e-07,1.1342502629182985e-08,8.697891249597728e-09,3.48594540074077e-07,0.0023088154733548515
64.8,0.0008661303222810352,0.00015884883901682534,2.9771345301665265e-05,1.9363883198686776e-05,3.247262066869146e-05,6.62201716007598e-06,4.361704796896778e-06,9.88586670114993e-08,7.651566301533115e-08,6.3329003819363004e-06,1.1638237676436863e-06,7.585084488314999e-07,1.1265037260015e-08,8.636255773222384e-09,3.474775219953935e-07,0.0023019190067852207
64.85000000000001,0.0008637446848816986,0.00015834922613012297,2.9633321094263058e-05,1.926635452799914e-05,3.236818057857216e-05,6.590643866429542e-06,4.339294980359415e-06,9.821167223319057e-08,7.599510263991134e-08,6.312496908752206e-06,1.158323867135947e-06,7.546298294532791e-07,1.1187462053450708e-08,8.574515685340717e-09,3.4636893345356395e-07,0.0022950462551857478
64.9,0.0008613663134478889,0.00015785136489573933,2.949602601727864e-05,1.916937454406343e-05,3.226411555119348e-05,6.559440195648589e-06,4.317014016696405e-06,9.756937697817348e-08,7.547844010399823e-08,6.292172248994287e-06,1.152848147259423e-06,7.507683326722329e-07,1.1109864127194841e-08,8.512745033775996e-09,3.4526794110882564e-07,0.00228819712059809
64.95,0.0008589951847041531,0.00015735524883928376,2.9359455784942457e-05,1.907293985406974e-05,3.2160424166452854e-05,6.528405125018688e-06,4.294861089555429e-06,9.69317434043711e-08,7.496564318892674e-08,6.271924971089462e-06,1.1473958895992775e-06,7.469233099058499e-07,1.103233519326465e-08,8.451020707969371e-09,3.441734554188932e-07,0.002281371505728394
65.0,0.0008566312754485643,0.00015686087150958145,2.9223606139038045e-05,1.897704708797582e-05,3.205710500943389e-05,6.497537638547176e-06,4.272835388156719e-06,9.629873399573886e-08,7.445667995823052e-08,6.251753559981484e-06,1.1419665109312764e-06,7.430942381009645e-07,1.0954972735003576e-08,8.389424031854262e-09,3.430842729088007e-07,0.002274569314212862
65.05,0.0008542745625525198,0.00015636822647860924,2.9088472848710843e-05,1.8881692898343022e-05,3.1954156670388406e-05,6.4668367269175324e-06,4.250936107254274e-06,9.567031156835126e-08,7.395151876402863e-08,6.231656442880398e-06,1.1365595713652932e-06,7.392807273732856e-07,1.0877881573153863e-08,8.328042753876873e-09,3.419992104993041e-07,0.002267790450866837
65.10000000000001,0.0008519250229605407,0.00015587730734143153,2.8954051710278414e-05,1.8786873960173456e-05,3.18515777447188e-05,6.436301387444986e-06,4.2291624470985675e-06,9.504643927638201e-08,7.34501282533123e-08,6.211632016190467e-06,1.1311747795273938e-06,7.35482525911636e-07,1.0801175090703568e-08,8.266972686320127e-09,3.409172120894342e-07,0.0022610348218881954
65.15,0.0008495826336900749,0.0001553881077161366,2.882033854704227e-05,1.8692586970748563e-05,3.17493668329609e-05,6.4059306240333435e-06,4.207513613400684e-06,9.442708061779195e-08,7.295247737394706e-08,6.191678673057884e-06,1.1258119946738767e-06,7.316995220417141e-07,1.0724975480429223e-08,8.20631836411983e-09,3.398374247457844e-07,0.0022543023350042905
65.2,0.000847247371831293,0.00015490062124377165,2.86873292091007e-05,1.8598828649468637e-05,3.1647522540766974e-05,6.375723447132841e-06,4.1859888172977344e-06,9.381219943953992e-08,7.245853538020748e-08,6.1717948309708954e-06,1.1204712256912344e-06,7.279317433984682e-07,1.0649412560079882e-08,8.146192278489566e-09,3.387592509263807e-07,0.0022475928995629906
65.25,0.0008449192145468922,0.00015441484158827895,2.8555019573163372e-05,1.8505595737693853e-05,3.154604347888954e-05,6.3456788736990995e-06,4.164587275319546e-06,9.320175994214754e-08,7.196827183767525e-08,6.1519789588476714e-06,1.1151526269993028e-06,7.24179353213922e-07,1.0574620927736336e-08,8.086712452188043e-09,3.3768237973564604e-07,0.0022409064265674033
65.3,0.0008425981390718957,0.0001539307624364315,2.84234055423671e-05,1.8412884998586363e-05,3.1444928263165626e-05,6.3157959271529495e-06,4.143308209356416e-06,9.259572668345464e-08,7.148165662733906e-08,6.132229603060339e-06,1.1098564914396014e-06,7.204426437875525e-07,1.0500735483728349e-08,8.027998358451555e-09,3.366067894009196e-07,0.0022342428286459314
65.35000000000001,0.0008402841227134537,0.00015344837749776838,2.8292483046092976e-05,1.8320693216953625e-05,3.134417551450162e-05,6.286073637341054e-06,4.1221508466278055e-06,9.199406458142176e-08,7.099865994875284e-08,6.11254541186753e-06,1.1045832402958425e-06,7.167220272679587e-07,1.0427885619653117e-08,7.970165452230248e-09,3.3553270632015607e-07,0.0022276020199455703
65.4,0.0008379771428506475,0.00015296768050453098,2.8162248039785057e-05,1.8229017199093032e-05,3.124378385885895e-05,6.256511040497239e-06,4.101114419651853e-06,9.139673891585506e-08,7.051925232212799e-08,6.092925157761613e-06,1.0993334106570802e-06,7.130180239358897e-07,1.0356188653463354e-08,7.913318867786642e-09,3.3446051218398974e-07,0.0022209839159458007
65.45,0.0008356771769342864,0.00015248866521159755,2.8032696504769992e-05,1.8137853772637487e-05,3.114375192724018e-05,6.227107179204264e-06,4.080198166215429e-06,9.080371532894708e-08,7.004340458925366e-08,6.073367757279878e-06,1.0941076403941573e-06,7.093312482377806e-07,1.0285743320265048e-08,7.857547088488198e-09,3.3339060918835825e-07,0.0022143884332117593
65.5,0.0008333842024867128,0.00015201132539641933,2.790382444807836e-05,1.8047199786402413e-05,3.1044078355676036e-05,6.197861102356058e-06,4.059401329344671e-06,9.021495982455694e-08,6.957108791316766e-08,6.053872287881005e-06,1.088906651075199e-06,7.056623928737012e-07,1.0216624230364729e-08,7.802916524113333e-09,3.3232327418562417e-07,0.0022078154891279093
65.55,0.0008310981971016034,0.0001515356548589557,2.7775627902267142e-05,1.7957052110233793e-05,3.0944761785213e-05,6.168771865120152e-06,4.038723157275728e-06,8.963043876617324e-08,6.910227377652168e-08,6.034438001547495e-06,1.0837312291938035e-06,7.020122112917329e-07,1.0148878114871529e-08,7.749467854979081e-09,3.3125854352593215e-07,0.0022012650016638453
65.60000000000001,0.0008288191384437709,0.00015106164742160954,2.7648102925243507e-05,1.7867407634857388e-05,3.084580086190159e-05,6.139838528900179e-06,4.018162903425538e-06,8.905011887353322e-08,6.863693397861335e-08,6.015064334841134e-06,1.0785822061227397e-06,6.983814989803029e-07,1.0082522392584364e-08,7.697214703875121e-09,3.3019616435739437e-07,0.0021947368892153494
65.65,0.0008265470042489693,0.00015058929692916302,2.7521245600090066e-05,1.7778263271729207e-05,3.0747194236785336e-05,6.111060161298369e-06,3.997719826362487e-06,8.84739672178998e-08,6.817504063108555e-08,5.995750915210251e-06,1.0734604372347797e-06,6.947710739790681e-07,1.0017546177798444e-08,7.64614475186206e-09,3.2913562696986803e-07,0.0021882310705386354
65.7,0.0008242817723236926,0.00015011859724871216,2.7395052034891052e-05,1.768961595288689e-05,3.064894056589015e-05,6.08243583607773e-06,3.977393189776677e-06,8.790195121602222e-08,6.77165661523182e-08,5.976497563423375e-06,1.0683667806496647e-06,6.911817570462504e-07,9.953913417973235e-09,7.596222956017178e-09,3.2807626558192515e-07,0.002181747464764281
65.75,0.0008220234205449806,0.0001496495422696026,2.7269518362560157e-05,1.7601462630802455e-05,3.05510385102144e-05,6.053964633123991e-06,3.957182262449735e-06,8.733403862283966e-08,6.726148326056969e-08,5.957304292082692e-06,1.0633020760716164e-06,6.876143519252388e-07,9.891567517323592e-09,7.547396185536158e-09,3.2701739398020034e-07,0.0021752859914531994
65.8,0.0008197719268602221,0.0001491821259033648,2.714464074066943e-05,1.7513800278236054e-05,3.0453486735719314e-05,6.025645638407021e-06,3.937086318223933e-06,8.677019752300752e-08,6.680976496594658e-08,5.9381713002503624e-06,1.0582671241749717e-06,6.840696261456084e-07,9.830436644610934e-09,7.499598445522343e-09,3.259584369050581e-07,0.002168846570650083
65.85000000000001,0.0008175272692869571,0.00014871634208364902,2.7020415351279455e-05,1.7426625888090842e-05,3.0356283913319716e-05,5.997477943941679e-06,3.9171046359704805e-06,8.621039632135493e-08,6.636138456130775e-08,5.919098964300297e-06,1.053262666977052e-06,6.805482927741547e-07,9.770438950918421e-09,7.452755910564473e-09,3.248990293051418e-07,0.002162429122901417
65.9,0.0008152894259126839,0.00014825218476616111,2.689683840077094e-05,1.733993647326907e-05,3.0259428718875148e-05,5.969460647748033e-06,3.8972364995569065e-06,8.565460373240402e-08,6.591631561223182e-08,5.900087825185344e-06,1.0482893696080535e-06,6.77050993501188e-07,9.711487081556379e-09,7.406791178652629e-09,3.238390753458068e-07,0.002156033569226721
65.95,0.0008130583748946592,0.00014778964792859698,2.67739061196772e-05,1.725372906652902e-05,3.0162919833180836e-05,5.941592853810755e-06,3.877481197813343e-06,8.51027887690998e-08,6.547453194619437e-08,5.881138572383389e-06,1.0433478038488944e-06,6.735782834077478e-07,9.653491576323834e-09,7.361626384550921e-09,3.227787746002181e-07,0.002149659831049281
66.0,0.0008108340944597053,0.00014732872557057818,2.6651614762518225e-05,1.71680007203433e-05,3.0066755941958976e-05,5.913873672037788e-06,3.857838024497736e-06,8.45549207309214e-08,6.503600764112306e-08,5.8622520248543354e-06,1.038438433761265e-06,6.701306177125103e-07,9.596362956616685e-09,7.317185010611276e-09,3.217186257867548e-07,0.0021433078300974896
66.05,0.000808616562904014,0.00014686941171358702,2.6529960607635763e-05,1.7082748506758053e-05,2.9970935735849763e-05,5.886302218218146e-06,3.838306278259856e-06,8.401096919155482e-08,6.460071701350896e-08,5.843429109401194e-06,1.0335616036811791e-06,6.667083407448066e-07,9.540012477683917e-09,7.273392388898679e-09,3.2065941017543793e-07,0.0021369774882810917
66.10000000000001,0.0008064057585929512,0.0001464117004009016,2.6408939957029666e-05,1.6997969517253284e-05,2.9875457910402214e-05,5.858877613978853e-06,3.8188852626041125e-06,8.347090398632111e-08,6.416863460626471e-08,5.824670836881739e-06,1.0287175287901007e-06,6.633116773343844e-07,9.48435168693207e-09,7.230175026430442e-09,3.196021465524447e-07,0.0021306687275376795
66.15,0.0008042016599608644,0.00014595558569753148,2.6288549136195554e-05,1.6913660862604317e-05,2.9780321166064805e-05,5.831598986741097e-06,3.7995742858512006e-06,8.293469519955973e-08,6.373973517652746e-08,5.805978276760825e-06,1.023906288417844e-06,6.599407267510353e-07,9.429291086107609e-09,7.187459029701898e-09,3.1854800725030885e-07,0.0021243814696436086
66.2,0.0008020042455108851,0.00014550106169015204,2.616878449396336e-05,1.6829819672744115e-05,2.968552420817537e-05,5.804465469675486e-06,3.7803726610985367e-06,8.24023131521677e-08,6.331399368360442e-08,5.78735253052642e-06,1.0191278221705391e-06,6.565954592695203e-07,9.374738344331377e-09,7.145168055121426e-09,3.1749819415576935e-07,0.0021181156359941188
66.25,0.0007998134938147364,0.00014504812248704012,2.6049642402337387e-05,1.6746443096626846e-05,2.959106574695073e-05,5.777476201656643e-06,3.7612797061796567e-06,8.187372838949852e-08,6.289138527726255e-08,5.768794704514395e-06,1.0143819289165522e-06,6.532757153787549e-07,9.32059662284177e-09,7.103221337918949e-09,3.164537910108976e-07,0.0021118711473757973
66.3,0.0007976293835125393,0.00014459676221800915,2.593111925633738e-05,1.6663528302092377e-05,2.949694449747552e-05,5.750630327217088e-06,3.7422947436225843e-06,8.134891166981435e-08,6.247188528655376e-08,5.750305882696862e-06,1.0096682686044528e-06,6.499812075999588e-07,9.266763603002512e-09,7.061532399917867e-09,3.154156248142438e-07,0.002105647923771044
66.35000000000001,0.0007954518933126181,0.0001441469750343441,2.581321147384073e-05,1.6581072475731806e-05,2.9403159179690275e-05,5.723926996500538e-06,3.723417100607318e-06,8.082783395347909e-08,6.205546920936112e-08,5.731887099986982e-06,1.0049863668311619e-06,6.467115248274514e-07,9.213131716343473e-09,7.020008955869513e-09,3.143841748676674e-07,0.0020994458842388277
66.4,0.0007932810019913097,0.0001436987551087372,2.5695915495426047e-05,1.6499072822754116e-05,2.9309708518378817e-05,5.697365365214799e-06,3.704646108922604e-06,8.031046639306662e-08,6.164211270283844e-08,5.713539316599188e-06,1.0003356220261596e-06,6.434661390586773e-07,9.159589858847087e-09,6.978554320038449e-09,3.1335955725572515e-07,0.002093264946902727
66.45,0.0007911166883927671,0.00014325209663522236,2.5579227784217507e-05,1.6417526566853613e-05,2.9216591243154488e-05,5.670944594584259e-06,3.6859811049220843e-06,7.979678032453922e-08,6.123179157489688e-08,5.69526339397828e-06,9.95715315069868e-07,6.402444143375002e-07,9.106026579053688e-09,6.937070309681504e-09,3.123415881073181e-07,0.00208710502904947
