Q,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(4),J_total_Se
45.550000000000004,0.001095278960153348,0.00017409065605177785,2.3056978486721404e-05,2.8894512419514015e-05,3.904880434740569e-06,2.4951631490931972e-06,4.8923159600740597e-08,2.301626319740492e-07,0.0027646996192001406
45.6,0.0010906451377790368,0.00017323906198069732,2.2886293699972018e-05,2.8750114541547397e-05,3.875448998233121e-06,2.4826570419488085e-06,4.8439796972860714e-08,2.2842427102220776e-07,0.002752202493929509
45.650000000000006,0.0010860324498630498,0.0001723920393902697,2.2717006661752465e-05,2.860651066148919e-05,3.846263321258431e-06,2.4702199376799115e-06,4.796164400251856e-08,2.2670046034910136e-07,0.0027397684778844643
45.7,0.0010814407967153694,0.0001715495624417557,2.2549104872832824e-05,2.8463696168601643e-05,3.817321159374901e-06,2.457851433913038e-06,4.748863992356089e-08,2.249910667135734e-07,0.0027273972203786154
45.75,0.0010768700791042576,0.00017071160544116022,2.2382575954730103e-05,2.8321666478793628e-05,3.7886202903200456e-06,2.4455511306128685e-06,4.7020724731832535e-08,2.232959581950941e-07,0.0027150883728600484
45.800000000000004,0.0010723201982544574,0.0001698781428385344,2.2217407648459813e-05,2.818041703448692e-05,3.7601585137755317e-06,2.4333186300703957e-06,4.6557839174961144e-08,2.2161500417972348e-07,0.0027028415888969795
45.85,0.0010677910558453962,0.00016904914922727884,2.205358781330123e-05,2.803994330448275e-05,3.731933651134865e-06,2.421153536891116e-06,4.609992474228747e-08,2.199480753462332e-07,0.0026906565241635225
45.900000000000006,0.001063282554009386,0.0001682245993434469,2.1891104425575962e-05,2.790024078382839e-05,3.7039435452736553e-06,2.409055457983227e-06,4.5646923654938445e-08,2.1829504365238296e-07,0.0026785328364255455
45.95,0.0010587945953298356,0.00016740446806505087,2.172994557744029e-05,2.7761304993684328e-05,3.6761860603225255e-06,2.397024002545872e-06,4.5198778856042746e-08,2.1665578232135565e-07,0.002666470185526656
46.0,0.0010543270828394585,0.00016658873041136769,2.1570099475690355e-05,2.7623131481191406e-05,3.648659081442511e-06,2.385058782057387e-06,4.47554340010845e-08,2.1503016582834187e-07,0.0026544682333742714
46.050000000000004,0.0010498799200184873,0.00016577736154224735,2.1411554440580682e-05,2.7485715819338437e-05,3.6213605146030285e-06,2.3731594102635885e-06,4.4316833448394786e-08,2.134180698872778e-07,0.0026425266439258086
46.1,0.001045453010792894,0.00016497033675742234,2.1254298904655618e-05,2.7349053606830118e-05,3.5942882863623307e-06,2.36132550316609e-06,4.3882922249778196e-08,2.1181937143773363e-07,0.0026306450831749813
46.150000000000006,0.0010410462595326056,0.0001641676314958175,2.1098321411593355e-05,2.721314046795504e-05,3.567440343650394e-06,2.3495566790106277e-06,4.345364614127192e-08,2.1023394863194531e-07,0.0026188232191381804
46.2,0.0010366595710497328,0.00016336922133486308,2.0943610615062883e-05,2.7077972052454285e-05,3.540814653554293e-06,2.3378525582754375e-06,4.302895153403655e-08,2.086616808219971e-07,0.002607060721840983
46.25,0.0010322928505967928,0.0001625750819898074,2.0790155277593127e-05,2.6943544035390067e-05,3.5144092031059246e-06,2.326212763659636e-06,4.260878550537502e-08,2.0710244854714544e-07,0.0025953572633047365
46.300000000000004,0.0010279460038649423,0.00016178518931303225,2.0637944269454653e-05,2.680985211701486e-05,3.4882219990721505e-06,2.31463692007165e-06,4.2193095789879564e-08,2.055561335212864e-07,0.002583712517533267
46.35,0.0010236189369822125,0.00016099951929336975,2.048696656755355e-05,2.667689202264086e-05,3.4622510677472863e-06,2.3031246546176724e-06,4.1781830770703634e-08,2.0402261862056396e-07,0.002572126160499676
46.400000000000006,0.0010193115565117427,0.00016021804805541975,2.0337211254337186e-05,2.6544659502509568e-05,3.436494454747875e-06,2.291675596590132e-06,4.137493947095661e-08,2.0250178787111602e-07,0.002560597870133229
46.45,0.0010150237694500261,0.00015944075185887041,2.018866751671219e-05,2.6413150331662045e-05,3.410950224809813e-06,2.28028937745622e-06,4.0972371545220914e-08,2.0099352643696093e-07,0.0025491273263063617
46.5,0.0010107554832251503,0.0001586676070978188,2.004132464497391e-05,2.628236030980916e-05,3.3856164615876835e-06,2.26896563084642e-06,4.057407727118789e-08,1.9949772060801594e-07,0.002537714210821763
46.550000000000004,0.0010065066056950467,0.0001578985903000942,1.989517203174775e-05,2.6152285261202422e-05,3.360491267456371e-06,2.2577039925430913e-06,4.018000754141208e-08,1.980142577882529e-07,0.0025263582073995652
46.6,0.0010022770451457446,0.0001571336781265832,1.9750199170941982e-05,2.602292103450515e-05,3.3355727633148865e-06,2.2465041004690776e-06,3.979011385518189e-08,1.9654302648398513e-07,0.0025150590016646325
46.650000000000006,0.0009980667102896224,0.00015637284737055537,1.960639565671179e-05,2.5894263502663804e-05,3.3108590883923475e-06,2.2353655946763373e-06,3.940434831050371e-08,1.950839162922855e-07,0.0025038162811339346
46.7,0.0009938755102636716,0.00015561607495699221,1.9463751182434824e-05,2.5766308562779996e-05,3.2863484000561714e-06,2.22428811733463e-06,3.9022663596199625e-08,1.936368178895363e-07,0.0024926297352040228
46.75,0.0009897033546277553,0.00015486333794191646,1.9322255539697627e-05,2.5639052135982546e-05,3.262038873622353e-06,2.213271312720211e-06,3.8645012984115506e-08,1.922016230201025e-07,0.0024814990551385906
46.800000000000004,0.0009855501533628775,0.00015411461351172404,1.9181898617293222e-05,2.5512490167300136e-05,3.237928702167888e-06,2.2023148272045764e-06,3.827135032143903e-08,1.907782244851357e-07,0.002470423934056134
46.85,0.0009814158168694547,0.00015336987898251808,1.904267040022959e-05,2.5386618625534324e-05,3.2140160963452854e-06,2.1914183092432434e-06,3.790163002312513e-08,1.8936651613150162e-07,0.002459404066917707
46.900000000000006,0.0009773002559655868,0.00015262911179944353,1.89045609687487e-05,2.526143350313277e-05,3.1902992841991054e-06,2.180581409364549e-06,3.7535807064426994e-08,1.8796639284082967e-07,0.00244843915051475
46.95,0.0009732033818853396,0.00015189228953602535,1.876756049735645e-05,2.5136930816063114e-05,3.1667765109845865e-06,2.1698037801585067e-06,3.717383697353286e-08,1.8657775051868757e-07,0.0024375288834570298
47.0,0.000969125106277024,0.000151159389893507,1.8631659253862816e-05,2.5013106603686994e-05,3.143446038988237e-06,2.159085076265675e-06,3.681567582430465e-08,1.852004860838738e-07,0.0024266729661606523
47.050000000000004,0.0009650653412014832,0.0001504303907001918,1.8496847598432613e-05,2.4889956928634628e-05,3.1203061473504497e-06,2.1484249543660827e-06,3.646128022911866e-08,1.8383449745783053e-07,0.0024158711008361723
47.1,0.0009610239991303852,0.0001497052699107865,1.8363115982646478e-05,2.476747787667979e-05,3.0973551318900827e-06,2.1378230731681833e-06,3.6110607331806306e-08,1.824796835541751e-07,0.0024051229914767935
47.150000000000006,0.0009570009929445131,0.0001489840056057454,1.8230454948571827e-05,2.4645665556615055e-05,3.0745913049309536e-06,2.1272790933978347e-06,3.5763614800692706e-08,1.811359442683458e-07,0.0023944283438466396
47.2,0.0009529962359320682,0.0001482665759906184,1.809885512784414e-05,2.452451610012766e-05,3.0520129951303008e-06,2.116792677787337e-06,3.542026082173323e-08,1.7980318046736504e-07,0.002383786865469136
47.25,0.0009490096417869682,0.0001475529593953993,1.796830724075787e-05,2.4404025661675573e-05,3.0296185473090974e-06,2.1063634910644872e-06,3.508050409174474e-08,1.784812939797141e-07,0.002373198265615453
47.300000000000004,0.0009450411246071562,0.00014684313427387708,1.7838802095367353e-05,2.428419041836412e-05,3.007406322284274e-06,2.0959911999416866e-06,3.4744303811731477e-08,1.7717018758532193e-07,0.002362662255293047
47.35,0.0009410905988929128,0.00014613707920298953,1.7710330586597398e-05,2.416500656982305e-05,2.9853746967027933e-06,2.0856754731050813e-06,3.441161968030394e-08,1.7586976500566445e-07,0.0023521785472342877
47.400000000000006,0.0009371579795451674,0.0001454347728821776,1.7582883695363293e-05,2.4046470338083845e-05,2.9635220628775285e-06,2.0754159812037334e-06,3.408241188718851e-08,1.745799308939722e-07,0.002341746855885158
47.45,0.0009332431818638219,0.00014473619413274354,1.7456452487700554e-05,2.3928577967457705e-05,2.9418468286249993e-06,2.0652123968388474e-06,3.375664110682808e-08,1.733005908255498e-07,0.002331366897394048
47.5,0.0009293461215460704,0.00014404132189720968,1.7331028113903763e-05,2.3811325724413742e-05,2.9203474171048514e-06,2.055064394553017e-06,3.343426849207057e-08,1.7203165128819837e-07,0.002321038389600619
47.550000000000004,0.0009254667146847285,0.00014335013523868021,1.7206601807674848e-05,2.369470989745775e-05,2.899022266661138e-06,2.044971650819522e-06,3.3115255667945355e-08,1.7077301967274687e-07,0.0023107610520247592
47.6,0.0009216048777665675,0.00014266261334020512,1.708316488528053e-05,2.3578726797011416e-05,2.877869830665346e-06,2.0349338440316686e-06,3.2799564725525994e-08,1.6952460426368805e-07,0.0023005346058556173
47.650000000000006,0.0009177605276706463,0.00014197873550414534,1.696070874471864e-05,2.3463372755291818e-05,2.856888577361127e-06,2.0249506544921524e-06,3.248715821587731e-08,1.6828631422991556e-07,0.0022903587739407085
47.7,0.0009139335816666575,0.00014129848115154156,1.683922486489362e-05,2.3348644126191598e-05,2.8360769897107747e-06,2.0150217644024816e-06,3.217799914408674e-08,1.670580596155663e-07,0.002280233280775116
47.75,0.0009101239574132676,0.00014062182982148364,1.6718704804800675e-05,2.3234537285159355e-05,2.81543356524335e-06,2.005146857852423e-06,3.187205096337758e-08,1.65839751330961e-07,0.0022701578524907478
47.800000000000004,0.0009063315729564692,0.00013994876117048337,1.6599140202718763e-05,2.3121048629080622e-05,2.794956815904505e-06,1.9953256208095e-06,3.1569277569303915e-08,1.6463130114364664e-07,0.002260132216845692
47.85,0.0009025563467279362,0.00013927925497184932,1.648052277541231e-05,2.3008174576159326e-05,2.7746452679079546e-06,1.985557741108528e-06,3.126964329402551e-08,1.6343262166953752e-07,0.002250156103213646
47.900000000000006,0.0008987981975433785,0.00013861329111506296,1.636284431734125e-05,2.2895911565799515e-05,2.754497461588549e-06,1.9758429084411826e-06,3.097311290066108e-08,1.6224362636415217e-07,0.0022402292425734065
47.95,0.0008950570446009091,0.0001379508496051585,1.6246096699879796e-05,2.2784256058487795e-05,2.734511951257004e-06,1.966180814345627e-06,3.067965157772001e-08,1.6106422951394945e-07,0.0022303513674984564
48.0,0.0008913328074794081,0.0001372919105621035,1.6130271870543324e-05,2.2673204535675975e-05,2.7146873050561757e-06,1.956571152196158e-06,3.0389224933610005e-08,1.5989434622775684e-07,0.0022205222121466114
48.050000000000004,0.0008876254061368959,0.00013663645422018283,1.601536185222367e-05,2.2562753499664344e-05,2.6950221048189442e-06,1.9470136171929074e-06,3.010179899122067e-08,1.5873389242829525e-07,0.0022107415122497535
48.1,0.0008839347609089114,0.00013598446092738468,1.590135874243261e-05,2.2452899473485404e-05,2.675514945927648e-06,1.9375079063515883e-06,2.9817340182581344e-08,1.5758278484379665e-07,0.0022010090051036288
48.150000000000006,0.0008802607925068892,0.0001353359111447881,1.5788254712553243e-05,2.2343639000787894e-05,2.656164437175031e-06,1.9280537184932644e-06,2.95358153435919e-08,1.5644094099971187e-07,0.0021913244295577207
48.2,0.0008766034220165496,0.00013469078544595415,1.5676042007099622e-05,2.2234968645721546e-05,2.6369692006267514e-06,1.918650754234186e-06,2.9257191708826416e-08,1.553082792105121e-07,0.002181687526005207
48.25,0.0008729625708962848,0.000134049064516318,1.5564712942984023e-05,2.2126884992822042e-05,2.6179278714853494e-06,1.9092987159756445e-06,2.8981436906407283e-08,1.5418471857157798e-07,0.0021720980363729675
48.300000000000004,0.0008693381609755554,0.00013341072915258427,1.545425990879219e-05,2.201938464689662e-05,2.59903909795573e-06,1.8999973078938837e-06,2.8708518952949915e-08,1.5307017895117874e-07,0.002162555704111682
48.35,0.0008657301144532913,0.00013277576026212465,1.53446753640663e-05,2.1912464232910132e-05,2.580301541112114e-06,1.8907462359300513e-06,2.8438406248576555e-08,1.5196458098253946e-07,0.002153060274185999
48.400000000000006,0.0008621383538962925,0.000132144138862377,1.5235951838595417e-05,2.1806120395871435e-05,2.561713874766411e-06,1.881545207780182e-06,2.817106757199789e-08,1.508678460559937e-07,0.0021436114930647576
48.45,0.0008585628022376412,0.00013151584608024817,1.512808193171369e-05,2.1700349800720472e-05,2.543274785338069e-06,1.8723939328852416e-06,2.790647207566235e-08,1.4977989631122362e-07,0.002134209108711302
48.5,0.0008550033827751122,0.00013089086315151764,1.5021058311605828e-05,2.1595149132215602e-05,2.5249829717252988e-06,1.8632921224211937e-06,2.76445892809709e-08,1.4870065462958293e-07,0.002124852870573848
48.550000000000004,0.0008514600191695921,0.0001302691714202447,1.4914873714620076e-05,2.1490515094821565e-05,2.5068371451777315e-06,1.854239489289122e-06,2.7385389073557468e-08,1.4763004462650562e-07,0.002115542529575924
48.6,0.000847932635443504,0.00012965075233817774,1.4809520944588502e-05,2.138644441259792e-05,2.4888360291704564e-06,1.8452357481053959e-06,2.7128841698633718e-08,1.4656799064399733e-07,0.002106277838106886
48.650000000000006,0.0008444211559792313,0.00012903558746416523,1.4704992872154339e-05,2.1282933829087798e-05,2.470978359279404e-06,1.8362806151918652e-06,2.6874917756396624e-08,1.455144177432067e-07,0.0020970585500124914
48.7,0.0008409255055175538,0.00012842365846357017,1.4601282434106687e-05,2.1179980107207377e-05,2.4532628830581226e-06,1.8273738085661163e-06,2.662358819749916e-08,1.4446925169708012e-07,0.0020878844205855468
48.75,0.0008374456091560812,0.00012781494710768584,1.4498382632722052e-05,2.1077580029135597e-05,2.4356883599158523e-06,1.8185150479317541e-06,2.6374824318581985e-08,1.434324189830947e-07,0.0020787552065566145
48.800000000000004,0.0008339813923476966,0.00012720943527315466,1.4396286535112998e-05,2.0975730396204525e-05,2.4182535609969483e-06,1.8097040546687377e-06,2.6128597757865917e-08,1.4240384677607142e-07,0.0020696706660847915
48.85,0.0008305327808990041,0.00012660710494138955,1.4294987272583702e-05,2.087442802879017e-05,2.400957269061612e-06,1.800940551823761e-06,2.5884880490804385e-08,1.4138346294106618e-07,0.0020606305587485595
48.900000000000006,0.0008270997009687775,0.0001260079381979967,1.4194478039992179e-05,2.0773669766203662e-05,2.3837982783678895e-06,1.7922242641006602e-06,2.564364482579439e-08,1.4037119602633706e-07,0.00205163464553668
48.95,0.0008236820790664189,0.00012541191723220216,1.4094752095119465e-05,2.0673452466583115e-05,2.3667753945549834e-06,1.7835549178508874e-06,2.5404863399945993e-08,1.3936697525639017e-07,0.0020426826888391824
49.0,0.0008202798420504178,0.00012481902433627946,1.3995802758045261e-05,2.0573773006785763e-05,2.3498874345277927e-06,1.7749322410640068e-06,2.5168509174908483e-08,1.3837073052509946e-07,0.002033774452438382
49.050000000000004,0.0008168929171268171,0.00012422924190498062,1.38976234105303e-05,2.0474628282280725e-05,2.333133226342725e-06,1.7663559633582439e-06,2.493455543275335e-08,1.3738239238890104e-07,0.002024909701499995
49.1,0.0008135212318476858,0.00012364255243496936,1.3800207495405245e-05,2.0376015207042242e-05,2.316511609094742e-06,1.7578258159710863e-06,2.4702975771912965e-08,1.3640189206006254e-07,0.0020160882025642966
49.150000000000006,0.0008101647141095905,0.00012305893852425614,1.3703548515965886e-05,2.0277930713443275e-05,2.300021432805603e-06,1.7493415317499061e-06,2.447374410317352e-08,1.3542916140002382e-07,0.002007309723537341
49.2,0.0008068232921520801,0.00012247838287163669,1.3607640035374921e-05,2.018037175214978e-05,2.2836615583133475e-06,1.7409028451426441e-06,2.424683464572249e-08,1.3446413291281123e-07,0.0019985740336822566
49.25,0.0008034968945561673,0.00012190086827613183,1.3512475676069843e-05,2.008333529201528e-05,2.267430857162939e-06,1.7325094921885271e-06,2.4022221923249054e-08,1.3350673973852198e-07,0.0019898809036105894
49.300000000000004,0.0008001854502428198,0.00012132637763643045,1.3418049119177183e-05,1.998681831997603e-05,2.2513282114981052e-06,1.7241612105088356e-06,2.3799880760097244e-08,1.3255691564688e-07,0.0019812301052737104
49.35,0.0007968888884714571,0.00012075489395033505,1.332435410393293e-05,1.98908178409467e-05,2.235352513954348e-06,1.715857739297714e-06,2.3579786277470687e-08,1.3161459503086127e-07,0.0019726214119542953
49.400000000000006,0.0007936071388384465,0.00012018640031420875,1.32313844271089e-05,1.9795330877716386e-05,2.2195026675530834e-06,1.7075988193130124e-06,2.336191388968812e-08,1.3067971290038627e-07,0.0019640545982578398
49.45,0.0007903401312756117,0.00011962087992242603,1.3139133942445347e-05,1.9700354470845317e-05,2.2037775855969497e-06,1.6993841928671921e-06,2.3146239300489743e-08,1.2975220487608357e-07,0.0019555294401042635
49.5,0.0007870877960487392,0.00011905831606682473,1.3047596560089326e-05,1.9605885678561845e-05,2.1881761915662112e-06,1.6912136038182536e-06,2.2932738499392507e-08,1.2883200718311799e-07,0.0019470457147195478
49.550000000000004,0.0007838500637560939,0.0001184986921361612,1.2956766246039083e-05,1.9511921576660054e-05,2.1726974190162952e-06,1.683086797560723e-06,2.272138775809472e-08,1.279190566450871e-07,0.0019386032006274453
49.6,0.0007806268653269403,0.00011794199161556793,1.286663702159428e-05,1.941845925839785e-05,2.1573402114764327e-06,1.6750035210166777e-06,2.2512163626928613e-08,1.2701329067798266e-07,0.001930201677641251
49.650000000000006,0.0007774181320200631,0.00011738819808601285,1.2777202962811847e-05,1.9325495834395415e-05,2.142103522349361e-06,1.6669635226268056e-06,2.2305042931360262e-08,1.2611464728421635e-07,0.001921840926855614
49.7,0.0007742237954223002,0.00011683729522376222,1.2688458199967735e-05,1.9233028432534322e-05,2.126986314812138e-06,1.658966552341526e-06,2.21000027685367e-08,1.252230650467118e-07,0.0019135207306384277
49.75,0.0007710437874470739,0.00011628926679984477,1.2600396917024111e-05,1.9141054197856972e-05,2.111987561717986e-06,1.6510123616121346e-06,2.1897020503878642e-08,1.2433848312305802e-07,0.0019052408726227593
49.800000000000004,0.0007678780403329315,0.0001157440966795191,1.2513013351102256e-05,1.9049570292466605e-05,2.0971062454992064e-06,1.6431007033820048e-06,2.1696073767719136e-08,1.23460841239727e-07,0.0018970011376988434
49.85,0.00076472648664209,0.00011520176882174345,1.242630179196097e-05,1.895857389542783e-05,2.0823413580711354e-06,1.6352313320778298e-06,2.1497140451986894e-08,1.2259007968635303e-07,0.0018888013120061363
49.900000000000006,0.0007615890592589825,0.00011466226727864725,1.2340256581480321e-05,1.886806220266749e-05,2.0676919007371075e-06,1.627404003600899e-06,2.1300198706933644e-08,1.2172613931007273e-07,0.0018806411829254104
49.95,0.0007584656913888158,0.00011412557619500612,1.2254872113150952e-05,1.8778032426876202e-05,2.0531568840944645e-06,1.6196184753184326e-06,2.1105226937905526e-08,1.208689615099274e-07,0.0018725205390709243
50.0,0.0007553563165561258,0.00011359167980771826,1.2170142831568549e-05,1.868848179741021e-05,2.038735327941536e-06,1.611874506054943e-06,2.091220380215689e-08,1.2001848823132354e-07,0.001864439170282626
50.050000000000004,0.000752260868603343,0.00011306056244528398,1.20860632319337e-05,1.8599407560193814e-05,2.0244262611856386e-06,1.6041718560836498e-06,2.07211082057068e-08,1.1917466196055383e-07,0.0018563968676184241
50.1,0.0007491792816893624,0.00011253220852728771,1.200262785955697e-05,1.851080697762231e-05,2.010228721752051e-06,1.5965102871179381e-06,2.05319193002374e-08,1.1833742571937684e-07,0.001848393423346515
50.150000000000006,0.0007461114902881141,0.0001120066025638816,1.1919831309369013e-05,1.8422677328465258e-05,1.996141756493944e-06,1.5888895623028498e-06,2.0344616480033054e-08,1.1750672305965368e-07,0.0018404286309377444
50.2,0.0007430574291871461,0.0001114837291552728,1.1837668225435968e-05,1.8335015907770452e-05,1.982164421103297e-06,1.5813094462066311e-06,2.0159179378960466e-08,1.1668249805804328e-07,0.0018325022850580494
50.25,0.0007400170334862045,0.00011096357299121193,1.1756133300479715e-05,1.8247820026768152e-05,1.9682957800227375e-06,1.5737697048123095e-06,1.997558786748854e-08,1.1586469531075313e-07,0.0018246141815609265
50.300000000000004,0.0007369902385958235,0.0001104461188504848,1.167522127540324e-05,1.8161087012775936e-05,1.954534906358333e-06,1.5662701055093216e-06,1.979382204974797e-08,1.1505325992834749e-07,0.0018167641174799676
50.35,0.0007339769802359204,0.00010993135160040648,1.159492693882094e-05,1.8074814209104022e-05,1.9408808817933157e-06,1.5588104170851859e-06,1.961386226062952e-08,1.1424813753060836e-07,0.0018089518910214466
50.400000000000006,0.0007309771944343914,0.00010941925619631711,1.1515245126593686e-05,1.7988998974960955e-05,1.927332796502703e-06,1.5513904097172066e-06,1.943568906292068e-08,1.1344927424145398e-07,0.0018011773015569465
50.45,0.0007279908175257182,0.00010890981768108122,1.143617072136889e-05,1.7903638685359934e-05,1.913889749068851e-06,1.544009854964233e-06,1.9259283244480448e-08,1.1265661668391249e-07,0.0017934401496160538
50.5,0.0007250177861495743,0.00010840302118458832,1.1357698652125161e-05,1.7818730731025464e-05,1.9005508463978796e-06,1.53666852575845e-06,1.9084625815450892e-08,1.1187011197514439e-07,0.0017857402368790863
50.550000000000004,0.0007220580372494388,0.00010789885192325667,1.1279823893721818e-05,1.773427251830057e-05,1.8873152036370017e-06,1.529366196397217e-06,1.891169800550587e-08,1.110897077215215e-07,0.0017780773661698805
50.6,0.0007191115080712172,0.0001073972951995395,1.1202541466453048e-05,1.765026146905451e-05,1.8741819440927293e-06,1.5221026425349532e-06,1.874048126113595e-08,1.1031535201375794e-07,0.0017704513414486334
50.650000000000006,0.0007161781361618612,0.00010689833640143276,1.112584643560659e-05,1.7566695020590828e-05,1.861150199149927e-06,1.5148776411750514e-06,1.8570957242968933e-08,1.0954699342209217e-07,0.0017628619678047768
50.7,0.000713257859368001,0.00010640196100198651,1.1049733911027139e-05,1.748357062555607e-05,1.8482191081917498e-06,1.5076909706618502e-06,1.8403107823125896e-08,1.0878458099152037e-07,0.0017553090514499214
50.75,0.0007103506158345757,0.00010590815455881757,1.0974199046684107e-05,1.7400885751848776e-05,1.8353878185204015e-06,1.5005424106726326e-06,1.823691508261161e-08,1.0802806423708006e-07,0.0017477923997108312
50.800000000000004,0.0007074563440034726,0.00010541690271362525,1.0899237040243964e-05,1.7318637882529078e-05,1.8226554852787496e-06,1.4934317422096772e-06,1.807236130873954e-08,1.0727739313918473e-07,0.0017403118210224536
50.85,0.0007045749826121723,0.0001049281911917095,1.082484313264699e-05,1.7236824515728756e-05,1.8100212713727667e-06,1.4863587475923507e-06,1.7909428992590658e-08,1.0653251813900751e-07,0.0017328671249210062
50.900000000000006,0.0007017064706923941,0.0001044420058014907,1.0751012607688303e-05,1.715544316456165e-05,1.7974843473947754e-06,1.4793232104492316e-06,1.7748100826505282e-08,1.0579339013391244e-07,0.0017254581220370903
50.95,0.0006988507475687521,0.00010395833243403296,1.0677740791603352e-05,1.707449135703471e-05,1.785043891547528e-06,1.4723249157102915e-06,1.7588359701608246e-08,1.0505996047293679e-07,0.0017180846240888732
51.0,0.0006960077528574114,0.00010347715706256865,1.0605023052657545e-05,1.699396663595935e-05,1.7726990895690615e-06,1.4653636495990996e-06,1.743018870536594e-08,1.0433218095231823e-07,0.0017107464438752998
51.050000000000004,0.0006931774264647519,0.00010299846574202605,1.0532854800740197e-05,1.691386655886336e-05,1.7604491346583621e-06,1.4584391996250825e-06,1.7273571119175678e-08,1.0361000381107101e-07,0.00170344339526936
51.1,0.0006903597085860379,0.00010252224460855935,1.0461231486962667e-05,1.6834188697903303e-05,1.7482932274018135e-06,1.451551354575825e-06,1.7118490415986608e-08,1.0289338172660944e-07,0.0016961752932114057
51.150000000000006,0.0006875545397040888,0.00010204847987908037,1.039014860326053e-05,1.675493063977725e-05,1.7362305757003989e-06,1.4446999045093982e-06,1.6964930257951375e-08,1.0218226781041584e-07,0.0016889419537024985
51.2,0.0006847618605879598,0.00010157715785079353,1.0319601681999988e-05,1.667608998563815e-05,1.7242603946976977e-06,1.4378846407467462e-06,1.68128744941088e-08,1.0147661560375559e-07,0.0016817431937978192
51.25,0.0006819816122916228,0.0001011082649007323,1.0249586295588187e-05,1.6597664351007492e-05,1.7123819067086152e-06,1.4311053558640998e-06,1.6662307158096482e-08,1.0077637907343585e-07,0.0016745788316001088
51.300000000000004,0.0006792137361526549,0.0001006417874852986,1.0180098056087629e-05,1.6519651365689524e-05,1.7005943411488736e-06,1.4243618436854386e-06,1.651321246589346e-08,1.0008151260761075e-07,0.0016674486862531654
51.35,0.0006764581737909333,0.00010017771213980451,1.0111132614834541e-05,1.644204867368595e-05,1.6888969344652461e-06,1.4176538992749936e-06,1.6365574813592142e-08,9.939197101163001e-08,0.0016603525779353787
51.400000000000006,0.0006737148671073298,9.971602547801571e-05,1.0042685662061077e-05,1.636485393311097e-05,1.677288930066505e-06,1.4109813189297827e-06,1.621937877519908e-08,9.870770950393082e-08,0.0016532903278533059
51.45,0.0006709837582824172,9.92567141916982e-05,9.974752926521524e-06,1.628806481610692e-05,1.6657695782551212e-06,1.404343900172198e-06,1.6074609100464663e-08,9.802868371197378e-08,0.0016462617582353016
51.5,0.0006682647897751741,9.879976505016634e-05,9.907330175122205e-06,1.6211679008760217e-05,1.654338136159651e-06,1.3977414417426229e-06,1.59312507127407e-08,9.735484966822058e-08,0.001639266692325178
51.550000000000004,0.0006655579043216988,9.834516489983395e-05,9.840413212555265e-06,1.613569421101787e-05,1.6429938676678506e-06,1.391173743592096e-06,1.5789288706865984e-08,9.668616380615481e-08,0.0016323049543759175
51.6,0.000662863044933928,9.789290066376757e-05,9.773997880936208e-06,1.606010813660444e-05,1.6317360433604896e-06,1.3846406068750155e-06,1.56487083470793e-08,9.602258295634388e-08,0.0016253763696434265
51.650000000000006,0.0006601801548983566,9.744295934124153e-05,9.708080059445046e-06,1.5984918512939313e-05,1.6205639404458403e-06,1.3781418339418733e-06,1.550949506495927e-08,9.536406434254286e-08,0.0016184807643803238
51.7,0.0006575091777747687,9.699532800729617e-05,9.642655663971259e-06,1.5910123081054634e-05,1.6094768426948756e-06,1.371677228332045e-06,1.5371634457391104e-08,9.471056557783916e-08,0.001611617965829785
51.75,0.0006548500573949664,9.654999381229746e-05,9.57772064676224e-06,1.5835719595513483e-05,1.5984740403771208e-06,1.3652465947666045e-06,1.5235112284559494e-08,9.406204466083611e-08,0.001604787802219413
51.800000000000004,0.0006522027378615089,9.610694398149949e-05,9.513270996075434e-06,1.5761705824328624e-05,1.5875548301971904e-06,1.3588497391411863e-06,1.5099914467967603e-08,9.341845997187854e-08,0.0015979901027551593
51.85,0.0006495671635464554,9.566616581460928e-05,9.44930273583401e-06,1.568807954888169e-05,1.5767185152319873e-06,1.3524864685188892e-06,1.4966027088481593e-08,9.277977026931725e-08,0.0015912246976152891
51.900000000000006,0.0006469432790901096,9.522764668535325e-05,9.385811925285967e-06,1.5614838563842703e-05,1.5659644048685397e-06,1.346156591123208e-06,1.4833436384400248e-08,9.214593468581178e-08,0.001584491417944372
51.95,0.0006443310293997747,9.479137404104676e-05,9.32279465866685e-06,1.5541980677090213e-05,1.5552918147425113e-06,1.3398599163310187e-06,1.4702128749549735e-08,9.151691272467254e-08,0.0015777900958473356
52.0,0.0006417303596485071,9.435733540216521e-05,9.26024706486576e-06,1.5469503709631687e-05,1.544700066677327e-06,1.3335962546655898e-06,1.457209073140269e-08,9.089266425624097e-08,0.0015711205643835367
52.050000000000004,0.0006391412152738801,9.392551836191775e-05,9.198165307094855e-06,1.5397405495524465e-05,1.5341884886239482e-06,1.3273654177896405e-06,1.4443309029221694e-08,9.027314951430688e-08,0.001564482657560886
52.1,0.0006365635419767504,9.349591058582347e-05,9.136545582562223e-06,1.5325683881797146e-05,1.5237564146012733e-06,1.3211672184984378e-06,1.4315770492226647e-08,8.965832909256435e-08,0.0015578762103300124
