Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_3d_one_electron,J_4s_one_electron,J_4p_one electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(6),J_4s(1),J_3d(10),J_4p(2),J_total_Ge
40.6,0.0014269922876646694,0.00023094386577379679,3.690375285912434e-05,3.421801184787011e-05,5.490558858121563e-06,6.738956005965591e-08,2.4505053498081477e-06,1.9097699456561666e-07,0.002853984575329339,0.00046188773154759357,0.00020530807108722066,7.380750571824868e-05,3.2943353148729375e-05,4.901010699616295e-06,6.738956005965591e-07,3.819539891312333e-07,0.0036338880971204753
40.650000000000006,0.00142047961171845,0.00022971721204594457,3.6703366349510695e-05,3.393844629738491e-05,5.444852224067602e-06,6.665059106981749e-08,2.4371597506832545e-06,1.8949204642194993e-07,0.0028409592234369,0.00045943442409188915,0.00020363067778430947,7.340673269902139e-05,3.266911334440561e-05,4.874319501366509e-06,6.665059106981749e-07,3.7898409284389987e-07,0.003616019980861434
40.7,0.001413998693029314,0.00022849763620564655,3.650416483935727e-05,3.366140368157464e-05,5.399566530336535e-06,6.592045593782975e-08,2.4238933416067713e-06,1.880200507228548e-07,0.002827997386058628,0.0004569952724112931,0.00020196842208944783,7.300832967871453e-05,3.239739918201921e-05,4.847786683213543e-06,6.592045593782975e-07,3.760401014457096e-07,0.00359824984076414
40.75,0.0014075493737608924,0.00022728509603042084,3.6306141063943005e-05,3.3386859177280796e-05,5.354697543423691e-06,6.519904044441656e-08,2.410705635121814e-06,1.8656088192283124e-07,0.0028150987475217847,0.0004545701920608417,0.00020032115506368476,7.261228212788601e-05,3.2128185260542145e-05,4.821411270243628e-06,6.519904044441656e-07,3.731217638456625e-07,0.0035805770854732727
40.800000000000004,0.0014011314968184838,0.00022607954953698082,3.610928780099354e-05,3.3114788224732095e-05,5.310241075817817e-06,6.448623195722184e-08,2.397596146634316e-06,1.8511441581668624e-07,0.0028022629936369677,0.00045215909907396165,0.00019868872934839259,7.221857560198709e-05,3.18614464549069e-05,4.795192293268632e-06,6.448623195722184e-07,3.702288316333725e-07,0.0035630011275606904
40.85,0.0013947449058463648,0.00022488095498025078,3.5913597870499724e-05,3.2845166524559104e-05,5.266192985466391e-06,6.378191940724744e-08,2.3845643944006832e-06,1.836805295239206e-07,0.0027894898116927296,0.00044976190996050155,0.00019707099914735462,7.182719574099945e-05,3.1597157912798346e-05,4.7691287888013665e-06,6.378191940724744e-07,3.673610590478412e-07,0.0035455213834963044
40.900000000000006,0.0013883894452250904,0.00022368927085237667,3.571906413453524e-05,3.2577970034844316e-05,5.222549175247465e-06,6.308599326566226e-08,2.371609899515401e-06,1.8225910147330535e-07,0.0027767788904501807,0.00044737854170475333,0.0001954678202090659,7.143812826907048e-05,3.133529505148479e-05,4.743219799030802e-06,6.308599326566226e-07,3.645182029466107e-07,0.0035281372736191896
40.95,0.0013820649600688082,0.0002225044558817363,3.552567949707412e-05,3.231317496820823e-05,5.179305592448116e-06,6.239834552097891e-08,2.3587321858986208e-06,1.8085001138765892e-07,0.0027641299201376164,0.0004450089117634726,0.00019387904980924938,7.105135899414825e-05,3.1075833554688696e-05,4.7174643717972416e-06,6.239834552097891e-07,3.6170002277531783e-07,0.003510848222108957
41.0,0.0013757712962225574,0.00022132646903194383,3.5333436903807236e-05,3.205075778892978e-05,5.136458228249225e-06,6.171886965658848e-08,2.3459307802836863e-06,1.7945314026881127e-07,0.0027515425924451147,0.00044265293806388767,0.00019230454673357868,7.066687380761447e-05,3.0818749369495346e-05,4.6918615605673726e-06,6.171886965658848e-07,3.5890628053762254e-07,0.003493653656957362
41.050000000000004,0.0013695083002595756,0.00022015526950085328,3.514232934195858e-05,3.179069521010164e-05,5.0940031172166634e-06,6.104746062865015e-08,2.3332052122046425e-06,1.780683703827594e-07,0.0027390166005191513,0.00044031053900170657,0.00019074417126060982,7.028465868391716e-05,3.056401870329998e-05,4.666410424409285e-06,6.104746062865015e-07,3.561367407655188e-07,0.003476553009940146
41.1,0.0013632758194786064,0.00021899081671955938,3.495234984010109e-05,3.153296419081963e-05,5.051936336798741e-06,6.038401484432875e-08,2.3205550139837102e-06,1.766955852450102e-07,0.002726551638957213,0.00043798163343911875,0.00018919778514491777,6.990469968020218e-05,3.0311618020792442e-05,4.6411100279674204e-06,6.038401484432875e-07,3.533911704900204e-07,0.003459545716589145
41.150000000000006,0.0013570737019011963,0.00021783307035139418,3.476349146797169e-05,3.1277541933405356e-05,5.010254006829765e-06,5.972843014037337e-08,2.3079797207187234e-06,1.7533466960610122e-07,0.0027141474038023927,0.00043566614070278837,0.00018766525160043214,6.952698293594338e-05,3.006152404097859e-05,4.615959441437447e-06,5.972843014037337e-07,3.5066933921220244e-07,0.003442631216164588
41.2,0.0013509017962690056,0.00021668199029092398,3.457574733628641e-05,3.1024405880662663e-05,4.9689522890398e-06,5.908060576203393e-08,2.295478870270555e-06,1.7398550943730953e-07,0.0027018035925380113,0.00043336398058184796,0.00018614643528397598,6.915149467257282e-05,2.98137137342388e-05,4.59095774054111e-06,5.908060576203393e-07,3.4797101887461906e-07,0.0034258089516276827
41.25,0.0013447599520411066,0.00021553753666294154,3.438911059655463e-05,3.077353371316629e-05,4.928027386570346e-06,5.8440442342306814e-08,2.2830520032504882e-06,1.7264799191653678e-07,0.002689519904082213,0.0004310750733258831,0.00018464120227899773,6.877822119310926e-05,2.9568164319422078e-05,4.5661040065009765e-06,5.844044234230681e-07,3.4529598383307357e-07,0.0034090783696133823
41.300000000000004,0.0013386480193912887,0.00021439966982145787,3.420357444089332e-05,3.052490334658333e-05,4.8874755434960285e-06,5.78078418815071e-08,2.2706986630075967e-06,1.7132200541436917e-07,0.0026772960387825774,0.00042879933964291573,0.00018314942007949996,6.840714888178664e-05,2.932485326097617e-05,4.541397326015193e-06,5.78078418815071e-07,3.4264401082873835e-07,0.0033924389204034147
41.35,0.0013325658492053661,0.00021326835034869238,3.4019132101840894e-05,3.027849292902662e-05,4.847293044352145e-06,5.718270772716052e-08,2.2584183956160934e-06,1.700074394803142e-07,0.0026651316984107323,0.00042653670069738475,0.0001816709575741597,6.803826420368179e-05,2.9083758266112872e-05,4.516836791232187e-06,5.718270772716052e-07,3.400148789606284e-07,0.0033758900578995357
41.400000000000006,0.0013265132930784763,0.00021214353905405945,3.383577685217054e-05,3.003428083843941e-05,4.807476213667954e-06,5.656494455420893e-08,2.246210749862643e-06,1.6870418482920603e-07,0.0026530265861569526,0.0004242870781081189,0.00018020568503063645,6.767155370434108e-05,2.8844857282007725e-05,4.492421499725286e-06,5.656494455420893e-07,3.3740836965841207e-07,0.003359431239596983
41.45,0.0013204902033123918,0.00021102519697315612,3.3653502004703667e-05,2.979224568001169e-05,4.768021415505755e-06,5.59544583455268e-08,2.2340752772336853e-06,1.6741213332778404e-07,0.0026409804066247836,0.00042205039394631224,0.00017875347408007015,6.730700400940733e-05,2.8608128493034532e-05,4.468150554467371e-06,5.59544583455268e-07,3.348242666555681e-07,0.0033430619265581865
41.5,0.0013144964329128202,0.00020991328536674577,3.347230091212273e-05,2.955236628362683e-05,4.7289250530055285e-06,5.5351156372740535e-08,2.222011531902718e-06,1.6613117798143587e-07,0.0026289928658256405,0.00041982657073349154,0.00017731419770176097,6.694460182424546e-05,2.837355031803317e-05,4.444023063805436e-06,5.535115637274053e-07,3.3226235596287175e-07,0.0033267815833866675
41.550000000000004,0.0013085318355867137,0.0002088077657197422,3.329216696678409e-05,2.931462170133895e-05,4.690183567935204e-06,5.475494717734775e-08,2.2100190707175813e-06,1.6486121292110612e-07,0.0026170636711734274,0.0004176155314394844,0.0001758877302080337,6.658433393356817e-05,2.8141101407611224e-05,4.4200381414351625e-06,5.475494717734775e-07,3.2972242584221224e-07,0.003310589678201176
41.6,0.0013025962657395797,0.00020770859974019265,3.31130936005307e-05,2.9078991204880325e-05,4.65179344024642e-06,5.416574055213093e-08,2.1980974531877323e-06,1.6360213339036886e-07,0.0026051925314791594,0.0004154171994803853,0.00017447394722928196,6.62261872010614e-05,2.7910760641478516e-05,4.396194906375465e-06,5.416574055213093e-07,3.272042667807377e-07,0.0032944856826100442
41.650000000000006,0.001296689578472784,0.00020661574935825806,3.29350742845044e-05,2.8845454283198098e-05,4.6137511876356566e-06,5.358344752285963e-08,2.1862462414714897e-06,1.6235383573265865e-07,0.002593379156945568,0.0004132314987165161,0.0001730727256991886,6.58701485690088e-05,2.768250712581394e-05,4.3724924829429794e-06,5.358344752285963e-07,3.247076714653173e-07,0.0032784690716857316
41.7,0.001290811629580868,0.00020552917672519508,3.2758102528958394e-05,2.861399064002078e-05,4.57605336511081e-06,5.3007980330278515e-08,2.1744650003633002e-06,1.6111621737866313e-07,0.002581623259161736,0.00041105835345039017,0.00017168394384012466,6.551620505791679e-05,2.7456320190664858e-05,4.3489300007266005e-06,5.300798033027852e-07,3.2223243475732626e-07,0.0032625393239396187
41.75,0.001284962275548855,0.00020444884421233478,3.258217188306933e-05,2.8384580191453154e-05,4.5386965645629644e-06,5.2439252412374184e-08,2.1627532972809695e-06,1.5988917683386898e-07,0.00256992455109771,0.00040889768842466956,0.00017030748114871892,6.516434376613866e-05,2.723217938737779e-05,4.325506594561939e-06,5.243925241237419e-07,3.1977835366773797e-07,0.003246695921296968
41.800000000000004,0.0012791413735495664,0.0002033747144100624,3.240727593474948e-05,2.815720306360009e-05,4.5016774143434465e-06,5.1877178386917986e-08,2.1511107022529042e-06,1.5867261366626257e-07,0.002558282747099133,0.0004067494288201248,0.00016894321838160052,6.481455186949896e-05,2.7010064486060677e-05,4.3022214045058085e-06,5.187717838691798e-07,3.1734522733252514e-07,0.0032309383490721254
41.85,0.0012733487814409398,0.00020230675012679656,3.223340831045888e-05,2.7931839590218503e-05,4.464992578846027e-06,5.132167403427972e-08,2.1395367879053577e-06,1.5746642849418555e-07,0.0025466975628818797,0.0004046135002535931,0.00016759103754131102,6.446681662091775e-05,2.6789955473076164e-05,4.279073575810715e-06,5.132167403427972e-07,3.149328569883711e-07,0.0032152660959439195
41.900000000000006,0.0012675843577633404,0.0002012449143879667,3.2060562675017204e-05,2.7708470310396893e-05,4.428638758094158e-06,5.07726562805072e-08,2.1280311294496487e-06,1.5627052297433763e-07,0.002535168715526681,0.0004024898287759334,0.00016625082186238135,6.412112535003441e-05,2.657183254856495e-05,4.256062258899297e-06,5.07726562805072e-07,3.1254104594867526e-07,0.0031996786539312478
41.95,0.001261847961736887,0.0002001891704349924,3.188873273141597e-05,2.748707596626281e-05,4.392612687333306e-06,5.023004318066843e-08,2.1165933046694093e-06,1.5508479978992916e-07,0.002523695923473774,0.0004003783408699848,0.00016492245579757686,6.377746546283194e-05,2.6355676123999833e-05,4.233186609338819e-06,5.023004318066843e-07,3.101695995798583e-07,0.0031841755183688925
42.0,0.0012561394532587676,0.00019913948172426034,3.171791222063041e-05,2.7267637500717033e-05,4.356911136628168e-06,4.9693753902450566e-08,2.1052228939078102e-06,1.5390916263897893e-07,0.0025122789065175352,0.0003982789634485207,0.0001636058250043022,6.343582444126082e-05,2.6141466819769004e-05,4.2104457878156204e-06,4.969375390245057e-07,3.0781832527795786e-07,0.003168756187883506
42.050000000000004,0.0012504586929005666,0.00019809581192610284,3.154809492143157e-05,2.7050136055194848e-05,4.3215309104648285e-06,4.9163708710013274e-08,2.0939194800548034e-06,1.5274351622275818e-07,0.0025009173858011333,0.0003961916238522057,0.0001623008163311691,6.309618984286314e-05,2.592918546278897e-05,4.187838960109607e-06,4.916370871001327e-07,3.0548703244551635e-07,0.003153420164369815
42.1,0.0012448055419055928,0.0001970581249237764,3.137927465019855e-05,2.6834552967453837e-05,4.2864688473577525e-06,4.863982894809104e-08,2.0826826485343704e-06,1.5158776623437578e-07,0.0024896110838111855,0.0003941162498475528,0.00016100731780472303,6.27585493003971e-05,2.5718813084146514e-05,4.165365297068741e-06,4.863982894809104e-07,3.0317553246875156e-07,0.0031381669529670234
42.150000000000006,0.0012391798621862026,0.00019602638481243894,3.1211445260730464e-05,2.662086976938748e-05,4.251721819461489e-06,4.812203702634009e-08,2.0715119872917583e-06,1.5044181934750233e-07,0.0024783597243724052,0.00039205276962487787,0.00015972521861632488,6.242289052146093e-05,2.5510330916768933e-05,4.143023974583517e-06,4.812203702634009e-07,3.0088363869500466e-07,0.00312299606203538
42.2,0.0012335815163211385,0.00019500055589812958,3.104460064405893e-05,2.640906818486506e-05,4.217286732187161e-06,4.761025640392782e-08,2.0604070867807483e-06,1.493055832052367e-07,0.002467163032642277,0.00039000111179625916,0.00015845440910919036,6.208920128811785e-05,2.5303720393122967e-05,4.1208141735614965e-06,4.761025640392782e-07,2.986111664104734e-07,0.0031079070031329787
42.25,0.001228010367552857,0.0001939806026967467,3.087873472826029e-05,2.619913012759662e-05,4.1831605238235296e-06,4.710441157435804e-08,2.0493675399509083e-06,1.4817896640910627e-07,0.002456020735105714,0.0003879612053934934,0.00015719478076557972,6.175746945652059e-05,2.5098963142941177e-05,4.098735079901817e-06,4.710441157435804e-07,2.9635793281821255e-07,0.0030928992909927126
42.300000000000004,0.001222466279784869,0.00019296648993302794,3.0713841478268225e-05,2.599103769902339e-05,4.149340165162692e-06,4.6604428050530765e-08,2.038392942234873e-06,1.4706187850820352e-07,0.002444932559569738,0.0003859329798660559,0.00015594622619414034,6.142768295653645e-05,2.4896040990976154e-05,4.076785884469746e-06,4.6604428050530764e-07,2.9412375701640704e-07,0.0030779724434994386
42.35,0.0012169491175790823,0.00019195818253953058,3.054991489568645e-05,2.578477318623311e-05,4.115822659130312e-06,4.611023235003143e-08,2.0274828915356322e-06,1.459542299884563e-07,0.0024338982351581645,0.00038391636507906115,0.00015470863911739866,6.10998297913729e-05,2.4694935954781876e-05,4.0549657830712645e-06,4.611023235003143e-07,2.919084599769126e-07,0.0030631259816673276
42.400000000000006,0.0012114587461531385,0.00019095564565561158,3.0386949018601405e-05,2.558031905989961e-05,4.082605040420272e-06,4.562175198064507e-08,2.0166369882138168e-06,1.448559322620285e-07,0.002422917492306277,0.00038191129131122316,0.00015348191435939768,6.077389803720281e-05,2.449563024252163e-05,4.0332739764276335e-06,4.562175198064507e-07,2.89711864524057e-07,0.003048359429617381
42.45,0.0012059950313777674,0.0001899588446264103,3.0224937921395498e-05,2.5377657972247092e-05,4.04968437513381e-06,4.513891542609407e-08,2.005854835075021e-06,1.4376689765685146e-07,0.002411990062755535,0.0003799176892528206,0.00015226594783348255,6.0449875842790996e-05,2.429810625080286e-05,4.011709670150042e-06,4.513891542609407e-07,2.875337953137029e-07,0.003033672314555156
42.5,0.0012005578397741301,0.00018896774500182996,3.006387571456013e-05,2.5176772755037938e-05,4.01705776042295e-06,4.4661652131993225e-08,1.9951360373571188e-06,1.4268703940628255e-07,0.0024011156795482602,0.0003779354900036599,0.00015106063653022762,6.012775142912026e-05,2.41023465625377e-05,3.9902720747142375e-06,4.466165213199323e-07,2.853740788125651e-07,0.0030190641667486523
42.550000000000004,0.0011951470385111757,0.00018798231253552172,2.9903756544509228e-05,2.4977646417584474e-05,3.98472232413827e-06,4.418989249202054e-08,1.984480202717607e-06,1.4161627163889225e-07,0.0023902940770223514,0.00037596462507104344,0.00014986587850550684,5.9807513089018455e-05,2.390833394482962e-05,3.968960405435214e-06,4.418989249202054e-07,2.832325432777845e-07,0.0030045345195063833
42.6,0.0011897624954030003,0.00018700251318386955,2.9744574593393016e-05,2.4780262144784097e-05,3.952675224480931e-06,4.3723567834299666e-08,1.9738869412209674e-06,1.4055450936837343e-07,0.0023795249908060007,0.0003740050263677391,0.00014868157286870458,5.948914918678603e-05,2.3716051346885587e-05,3.947773882441935e-06,4.3723567834299663e-07,2.8110901873674687e-07,0.0029900829091556373
42.650000000000006,0.001184404078906202,0.00018602831310497505,2.9586324078911775e-05,2.458460329517721e-05,3.920913649658848e-06,4.3262610407989714e-08,1.9633558653260344e-06,1.3950166848357425e-07,0.002368808157812404,0.0003720566262099501,0.00014750761977106326,5.917264815782355e-05,2.352548189795309e-05,3.926711730652069e-06,4.3262610407989716e-07,2.790033369671485e-07,0.0029757088750208926
42.7,0.0011790716581172515,0.00018505967865764547,2.9428999254130243e-05,2.439065339902835e-05,3.889434817547069e-06,4.280695337008082e-08,1.9528865898733997e-06,1.3845766573865522e-07,0.002358143316234503,0.00037011935731529093,0.0001463439203941701,5.8857998508260486e-05,2.3336608905282412e-05,3.9057731797467995e-06,4.280695337008082e-07,2.7691533147731045e-07,0.002961411959402431
42.75,0.0011737651027698558,0.00018409657640038109,2.9272594407291956e-05,2.4198396156429446e-05,3.858235975352172e-06,4.2356530772390156e-08,1.9424787320728177e-06,1.3742241874336194e-07,0.0023475302055397116,0.00036819315280076217,0.00014519037693857666,5.854518881458391e-05,2.314941585211303e-05,3.884957464145635e-06,4.2356530772390156e-07,2.748448374867239e-07,0.0029471917075551035
42.800000000000004,0.0011684842832323317,0.00018313897309036527,2.9117103861634106e-05,2.4007815435425562e-05,3.827314399280752e-06,4.191127754875674e-08,1.932131911490646e-06,1.3639584595341954e-07,0.0023369685664646634,0.00036627794618073053,0.00014404689261255337,5.823420772326821e-05,2.296388639568451e-05,3.864263822981292e-06,4.191127754875674e-07,2.727916919068391e-07,0.002933047667667276
42.85,0.001163229070504985,0.00018218683568245608,2.8962521975202713e-05,2.3818895270162605e-05,3.796667394211882e-06,4.1471129502431303e-08,1.9218457500373073e-06,1.3537786666104336e-07,0.00232645814100997,0.00036437367136491215,0.00014291337162097563,5.792504395040543e-05,2.2780004365271293e-05,3.8436915000746145e-06,4.1471129502431305e-07,2.707557333220867e-07,0.0029189793908399554
42.900000000000006,0.0011579993362174858,0.000181240131328178,2.880884314066792e-05,2.3631619859056466e-05,3.7662922933734743e-06,4.103602329365719e-08,1.9116198719547614e-06,1.3436840098556285e-07,0.0023159986724349715,0.000362480262656356,0.0001417897191543388,5.761768628133584e-05,2.2597753760240846e-05,3.823239743909523e-06,4.103602329365719e-07,2.687368019711257e-07,0.0029049864310660605
42.95,0.0011527949526262586,0.0001802988273747174,2.865606178513993e-05,2.3445973562983967e-05,3.7361864580225807e-06,4.060589642744099e-08,1.9014539038040213e-06,1.333673698641623e-07,0.0023055899052525173,0.0003605976547494348,0.0001406758413779038,5.731212357027986e-05,2.2417118748135483e-05,3.8029078076080427e-06,4.060589642744099e-07,2.667347397283246e-07,0.0028910683452098816
43.0,0.0011476157926118672,0.00017936289136391749,2.8504172369985012e-05,2.326194090349458e-05,3.7063472771294727e-06,4.018068724150802e-08,1.8913474744526733e-06,1.3237469504273143e-07,0.0022952315852237345,0.00035872578272783497,0.00013957164542096747,5.7008344739970024e-05,2.2238083662776837e-05,3.7826949489053466e-06,4.0180687241508024e-07,2.6474939008546287e-07,0.002877224692986689
43.050000000000004,0.0011424617296764094,0.00017843229103127676,2.8353169390642054e-05,2.307950656104329e-05,3.6767721670655464e-06,3.9760334894441124e-08,1.8813002150624381e-06,1.3139029906682792e-07,0.0022849234593528187,0.0003568645820625535,0.00013847703936625973,5.670633878128411e-05,2.206063300239328e-05,3.7626004301248762e-06,3.976033489444112e-07,2.6278059813365584e-07,0.0028634550369425115
43.1,0.0011373326379409176,0.00017750699430494886,2.8203047376439517e-05,2.2898655373244125e-05,3.647458571294967e-06,3.93447793539991e-08,1.8713117590767564e-06,1.3041410527274993e-07,0.002274665275881835,0.0003550139886098977,0.00013739193223946474,5.6406094752879034e-05,2.1884751427769802e-05,3.742623518153513e-06,3.9344779353999103e-07,2.6082821054549986e-07,0.002849758942434085
43.150000000000006,0.0011322283921427567,0.00017658696930474325,2.8053800890412573e-05,2.2719372333143792e-05,3.6184039600699606e-06,3.89339613856116e-08,1.8613817422083901e-06,1.2944603777871472e-07,0.0022644567842855135,0.0003531739386094865,0.00013631623399886275,5.6107601780825146e-05,2.1710423760419764e-05,3.7227634844167803e-06,3.89339613856116e-07,2.5889207555742944e-07,0.002836135977608938
43.2,0.0011271488676330374,0.00017567218434112977,2.7905424529120955e-05,2.2541642587515828e-05,3.589605830129819e-06,3.852782254104873e-08,1.851509802427072e-06,1.2848602147614578e-07,0.0022542977352660747,0.00035134436868225954,0.00013524985552509496,5.581084905824191e-05,2.1537634980778913e-05,3.703019604854144e-06,3.852782254104873e-07,2.5697204295229156e-07,0.002822585713385667
43.25,0.001122093940374022,0.00017476260791424332,2.775791292246692e-05,2.2365451435174277e-05,3.5610617044034334e-06,3.812630514726115e-08,1.841695579947163e-06,1.2753398202106393e-07,0.002244187880748044,0.00034952521582848665,0.00013419270861104565,5.551582584493384e-05,2.13663702264206e-05,3.683391159894326e-06,3.812630514726115e-07,2.5506796404212787e-07,0.0028091077234343406
43.300000000000004,0.0011170634869365449,0.0001738582087128919,2.7611260733513847e-05,2.219078432530725e-05,3.5327691317154284e-06,3.772935229538949e-08,1.8319387172153549e-06,1.2658984582558307e-07,0.0022341269738730897,0.0003477164174257838,0.0001331447059518435,5.5222521467027695e-05,2.119661479029257e-05,3.6638774344307098e-06,3.772935229538949e-07,2.5317969165116615e-07,0.0027957015841570732
43.35,0.0011120573844974363,0.0001729589556135667,2.7465462658305268e-05,2.2017626855829884e-05,3.504725686495803e-06,3.7336907829939226e-08,1.8222388588984026e-06,1.25653540049508e-07,0.0022241147689948727,0.0003459179112271334,0.0001321057611349793,5.4930925316610536e-05,2.1028354118974818e-05,3.644477717796805e-06,3.7336907829939227e-07,2.51307080099016e-07,0.002782366874668766
43.400000000000006,0.001107075510836944,0.00017206481767945337,2.732051342568416e-05,2.1845964771756223e-05,3.4769289684929945e-06,3.694891633811816e-08,1.8125956518708714e-06,1.2472499259203304e-07,0.002214151021673888,0.00034412963535890675,0.00013107578863053734,5.464102685136832e-05,2.0861573810957966e-05,3.625191303741743e-06,3.6948916338118154e-07,2.494499851840661e-07,0.0027691031767779653
43.45,0.001102117744336171,0.00017117576415944725,2.717640779711299e-05,2.1675783963590393e-05,3.4493766024904236e-06,3.656532313933556e-08,1.803008745202941e-06,1.238041320835415e-07,0.002204235488672342,0.0003423515283188945,0.00013005470378154237,5.435281559422598e-05,2.069625961494254e-05,3.606017490405882e-06,3.656532313933556e-07,2.47608264167083e-07,0.0027559100749679137
43.5,0.0010971839639745077,0.00017029176448716909,2.703314056649395e-05,2.1507070465736113e-05,3.422066238026356e-06,3.618607427485836e-08,1.7934777901482233e-06,1.228908878775029e-07,0.0021943679279490154,0.00034058352897433817,0.00012904242279441667,5.40662811329879e-05,2.0532397428158135e-05,3.5869555802964466e-06,3.618607427485836e-07,2.457817757550058e-07,0.0027427871563777163
43.550000000000004,0.001092274049327077,0.00016941278827998447,2.689070655998984e-05,2.1339810454924905e-05,3.3949955491171404e-06,3.581111649762327e-08,1.7840024401316204e-06,1.2198519004246774e-07,0.002184548098654154,0.00033882557655996894,0.00012803886272954944,5.378141311997968e-05,2.0369973294702843e-05,3.5680048802632408e-06,3.5811116497623274e-07,2.4397038008493547e-07,0.0027297340107836792
43.6,0.001087387880562184,0.00016853880533802563,2.6749100635845473e-05,2.1173990248662558e-05,3.3681622339837406e-06,3.5440397262202016e-08,1.7745823507372215e-06,1.210869693541582e-07,0.002174775761124368,0.00033707761067605126,0.00012704394149197533,5.3498201271690946e-05,2.0208973403902445e-05,3.549164701474443e-06,3.544039726220202e-07,2.421739387083164e-07,0.0027167502305807927
43.650000000000006,0.0010825253384387638,0.00016766978564321448,2.6608317684209383e-05,2.1009596303693355e-05,3.3415640147814773e-06,3.507386471491652e-08,1.7652171796962209e-06,1.2019615728765338e-07,0.0021650506768775275,0.00033533957128642895,0.00012605757782216013,5.3216635368418766e-05,2.0049384088688864e-05,3.5304343593924417e-06,3.5073864714916514e-07,2.4039231457530676e-07,0.002703835410764341
43.7,0.0010776863043038458,0.00016680569935829007,2.6468352626956323e-05,2.0846615214482477e-05,3.3151986373330403e-06,3.471146768410308e-08,1.75590658687489e-06,1.1931268600966968e-07,0.0021553726086076916,0.00033361139871658014,0.00012507969128689486,5.2936705253912645e-05,1.989119182399824e-05,3.51181317374978e-06,3.4711467684103083e-07,2.3862537201933936e-07,0.0026909891489116876
43.75,0.0010728706600900138,0.0001659465168258368,2.6329200417509985e-05,2.0685033711715605e-05,3.289063870864613e-06,3.4353155670521654e-08,1.7466502342625652e-06,1.1843648837093088e-07,0.0021457413201800275,0.0003318930336516736,0.00012411020227029364,5.265840083501997e-05,1.973438322518768e-05,3.4933004685251304e-06,3.4353155670521654e-07,2.3687297674186176e-07,0.0026782110451641747
43.800000000000004,0.0010680782883128765,0.00016509220856731648,2.6190856040666465e-05,2.0524838660816146e-05,3.2631575077451676e-06,3.399887883790902e-08,1.7374477859596872e-06,1.1756749789863156e-07,0.002136156576625753,0.00033018441713463296,0.00012314903196489687,5.238171208133293e-05,1.9578945046471005e-05,3.4748955719193743e-06,3.399887883790902e-07,2.3513499579726312e-07,0.0026655007022091826
43.85,0.0010633090720685457,0.00016424274528210298,2.605331451241825e-05,2.0366017060479604e-05,3.237477363228849e-06,3.364858800367322e-08,1.7282989081658746e-06,1.1670564878899007e-07,0.0021266181441370914,0.00032848549056420595,0.00012219610236287762,5.21066290248365e-05,1.9424864179373093e-05,3.456597816331749e-06,3.3648588003673217e-07,2.3341129757798015e-07,0.0026528577252623313
43.900000000000006,0.001058562895031113,0.00016339809784651855,2.591657087977856e-05,2.0208556041224648e-05,3.2120212752003755e-06,3.3302234629726596e-08,1.719203269168028e-06,1.1585087589989039e-07,0.002117125790062226,0.0003267961956930371,0.00012125133624734789,5.183314175955712e-05,1.9272127651202252e-05,3.438406538336056e-06,3.33022346297266e-07,2.3170175179978078e-07,0.002640281722049803
43.95,0.0010538396414501408,0.00016255823731287463,2.5780620220606512e-05,2.0052442863961293e-05,3.186787103923511e-06,3.2959770813456275e-08,1.7101605393284839e-06,1.150031147436115e-07,0.0021076792829002816,0.00032511647462574926,0.00012031465718376776,5.1561240441213024e-05,1.9120722623541066e-05,3.4203210786569678e-06,3.2959770813456276e-07,2.30006229487223e-07,0.002627772302790831
44.0,0.0010491391961481521,0.0001617231349085136,2.5645457643432586e-05,1.989766491857525e-05,3.1617727317924567e-06,3.2621149278828406e-08,1.701170391073189e-06,1.1416230147964139e-07,0.0020982783922963042,0.0003234462698170272,0.00011938598951145149,5.129091528686517e-05,1.897063639075474e-05,3.402340782146378e-06,3.2621149278828403e-07,2.2832460295928277e-07,0.002615329080180297
44.050000000000004,0.0010444614445181293,0.0001608927620348547,2.5511078287284838e-05,1.9744209722528832e-05,3.1369760630862198e-06,3.2286323367625556e-08,1.6922324988799326e-06,1.1332837290758077e-07,0.0020889228890362587,0.0003217855240697094,0.000118465258335173,5.1022156574569676e-05,1.882185637851732e-05,3.384464997759865e-06,3.228632336762556e-07,2.2665674581516155e-07,0.0026029516693714793
44.1,0.0010398062725210221,0.0001600670902664428,2.5377477321515668e-05,1.9592064919478015e-05,3.1123950237258847e-06,3.1955247030814496e-08,1.6833465392666146e-06,1.1250126646012862e-07,0.0020796125450420443,0.0003201341805328856,0.00011755238951686809,5.0754954643031335e-05,1.8674370142355308e-05,3.3666930785332292e-06,3.1955247030814496e-07,2.2500253292025724e-07,0.0025906396879589464
44.150000000000006,0.001035173566683253,0.00015924609134999887,2.5244649945629005e-05,1.9441218277905183e-05,3.088027561034716e-06,3.162787482004186e-08,1.6745121907795386e-06,1.1168092019615017e-07,0.002070347133366506,0.00031849218269999774,0.0001166473096674311,5.048929989125801e-05,1.8528165366208295e-05,3.349024381559077e-06,3.162787482004186e-07,2.2336184039230033e-07,0.002578392755961553
