Q,J_1s(2),J_2s(2),J_3s(2),J_2p(6),J_3p(3),J_total_Phosphorus
47.300000000000004,7.974362148030128e-05,6.55225464012294e-06,5.003140810086054e-07,3.100385776622099e-07,3.7560062944834835e-11,8.710626633915798e-05
47.35,7.928551719054215e-05,6.513232576232222e-06,4.973280642497371e-07,3.0752754609789895e-07,3.739555815144934e-11,8.660364277268016e-05
47.400000000000006,7.883042217368874e-05,6.4744778216818365e-06,4.943625554076367e-07,3.0503926996197006e-07,3.7231533291348854e-11,8.610433905227347e-05
47.45,7.837831418441256e-05,6.435988304065681e-06,4.914173949782674e-07,3.0257352119035605e-07,3.7067990648821664e-11,8.560833047263752e-05
47.5,7.792917115946714e-05,6.397761968876355e-06,4.884924248406526e-07,3.0013007422189746e-07,3.690493244116951e-11,8.511559253233848e-05
47.550000000000004,7.748297121605941e-05,6.359796779335121e-06,4.855874882436728e-07,2.977087059685119e-07,3.6742360819572166e-11,8.462610093196755e-05
47.6,7.703969265023702e-05,6.322090716223632e-06,4.82702429793e-07,2.953091957857469e-07,3.658027786994531e-11,8.413983157231727e-05
47.650000000000006,7.65993139352904e-05,6.284641777717336e-06,4.798370954381637e-07,2.929313254437071e-07,3.641868561379162e-11,8.365676055257522e-05
47.7,7.616181372017137e-05,6.247447979220688e-06,4.769913324597586e-07,2.905748790983595e-07,3.625758600904536e-11,8.317686416853619e-05
47.75,7.57271708279259e-05,6.210507353203974e-06,4.7416498945677676e-07,2.882396432632024e-07,3.6096980950909925e-11,8.270011891083081e-05
47.800000000000004,7.529536425414279e-05,6.173817949041881e-06,4.713579163340766e-07,2.8592540678129883e-07,3.593687227268885e-11,8.222650146317232e-05
47.85,7.48663731654171e-05,6.1373778328537244e-06,4.685699642899824e-07,2.836319607976697e-07,3.577726174660997e-11,8.175598870062021e-05
47.900000000000006,7.444017689782794e-05,6.1011850873452616e-06,4.6580098580400614e-07,2.813590987320354e-07,3.561815108464253e-11,8.128855768786033e-05
47.95,7.401675495543168e-05,6.06523781165222e-06,4.6305083462470354e-07,2.791066162519106e-07,3.545954193930786e-11,8.082418567750246e-05
48.0,7.35960870087688e-05,6.029534121185351e-06,4.6031936575764996e-07,2.7687431124603796e-07,3.530143590448278e-11,8.036285010839376e-05
48.050000000000004,7.317815289338573e-05,5.99407214747713e-06,4.5760643545354365e-07,2.746619837981632e-07,3.514383451619641e-11,7.990452860394908e-05
48.1,7.276293260837076e-05,5.958850038030019e-06,4.549119011964324e-07,2.7246943616114423e-07,3.498673925342012e-11,7.944919897049761e-05
48.150000000000006,7.235040631490351e-05,5.923865956166246e-06,4.52235621692057e-07,2.7029647273138647e-07,3.4830151538850287e-11,7.899683919564474e-05
48.2,7.194055433481922e-05,5.889118080879192e-06,4.4957745685632036e-07,2.6814290002360845e-07,3.467407273968465e-11,7.854742744665108e-05
48.25,7.153335714918578e-05,5.854604606686222e-06,4.4693726780387015e-07,2.660085266459226e-07,3.451850416839126e-11,7.810094206882597e-05
48.300000000000004,7.112879539689506e-05,5.8203237434830775e-06,4.443149168368031e-07,2.6389316327523563e-07,3.4363447083470864e-11,7.765736158393726e-05
48.35,7.072684987326776e-05,5.786273716399749e-06,4.4171026743348443e-07,2.617966226329603e-07,3.420890269021242e-11,7.721666468863665e-05
48.400000000000006,7.032750152867088e-05,5.7524527656577745e-06,4.3912318423747886e-07,2.597187194610323e-07,3.40548721414414e-11,7.677883025289931e-05
48.45,6.993073146714943e-05,5.718859146429069e-06,4.3655353304659987e-07,2.5765927049823456e-07,3.3901356538261696e-11,7.634383731847986e-05
48.5,6.953652094507024e-05,5.685491128696114e-06,4.3400118080206644e-07,2.5561809445681697e-07,3.3748356930790207e-11,7.591166509738217e-05
48.550000000000004,6.91448513697793e-05,5.652346997113623e-06,4.3146599557777495e-07,2.5359501199941386e-07,3.359587431888477e-11,7.548229297034443e-05
48.6,6.87557042982719e-05,5.619425050871614e-06,4.2894784656967895e-07,2.5158984571625287e-07,3.344390965286528e-11,7.50557004853391e-05
48.650000000000006,6.836906143587496e-05,5.586723603559825e-06,4.2644660408527623e-07,2.4960242010264854e-07,3.3292463834227735e-11,7.463186735608655e-05
48.7,6.798490463494259e-05,5.554240983033579e-06,4.239621395332073e-07,2.4763256153678275e-07,3.314153771635184e-11,7.421077346058389e-05
48.75,6.760321589356337e-05,5.521975531280942e-06,4.2149432541295447e-07,2.456800982577618e-07,3.299113210520132e-11,7.379239883964714e-05
48.800000000000004,6.722397735428042e-05,5.489925604291268e-06,4.190430353046502e-07,2.4374486034395116e-07,3.2841247760017776e-11,7.337672369546805e-05
48.85,6.684717130282362e-05,5.4580895719250835e-06,4.166081438589884e-07,2.4182667969158235e-07,3.269188539400777e-11,7.296372839018467e-05
48.900000000000006,6.647278016685333e-05,5.42646581778524e-06,4.141895267872368e-07,2.3992538999362577e-07,3.254304567502287e-11,7.25533934444651e-05
48.95,6.610078651471692e-05,5.395052739089437e-06,4.117870608513544e-07,2.3804082671893294e-07,3.2394729226233316e-11,7.214569953610586e-05
49.0,6.573117305421611e-05,5.363848746543972e-06,4.0940062385420333e-07,2.3617282709163543e-07,3.2246936626794526e-11,7.174062749864254e-05
49.050000000000004,6.536392263138677e-05,5.332852264218798e-06,4.0703009462986803e-07,2.3432123007080355e-07,3.209966841250736e-11,7.133815831997466e-05
49.1,6.499901822929002e-05,5.302061729423858e-06,4.046753530340642e-07,2.3248587633036065e-07,3.195292507647152e-11,7.093827314100338e-05
49.150000000000006,6.463644296681444e-05,5.27147559258661e-06,4.0233627993464997e-07,2.3066660823924527e-07,3.1806707069732156e-11,7.054095325428201e-05
49.2,6.427618009749031e-05,5.241092317130855e-06,4.0001275720223795e-07,2.2886326984182383e-07,3.166101480192019e-11,7.014618010268003e-05
49.25,6.391821300831427e-05,5.210910379356723e-06,3.977046677008899e-07,2.2707570683854476e-07,3.1515848641885705e-11,6.975393527805907e-05
49.300000000000004,6.35625252185856e-05,5.180928268321904e-06,3.954118952789148e-07,2.2530376656683677e-07,3.1371208918324933e-11,6.936420051996216e-05
49.35,6.320910037875351e-05,5.1511444857240785e-06,3.931343247597584e-07,2.235472979822427e-07,3.1227095920400825e-11,6.897695771431551e-05
49.400000000000006,6.285792226927482e-05,5.12155754578448e-06,3.9087184193298245e-07,2.2180615163978613e-07,3.108350989835693e-11,6.859218889214197e-05
49.45,6.250897479948305e-05,5.092165975132696e-06,3.8862433354533754e-07,2.2008017967557488e-07,3.0940451064124935e-11,6.820987622828772e-05
49.5,6.216224200646755e-05,5.062968312692552e-06,3.8639168729192333e-07,2.1836923578862716e-07,3.079791959192559e-11,6.783000204016024e-05
49.550000000000004,6.181770805396355e-05,5.03396310956919e-06,3.8417379180743873e-07,2.1667317522292676e-07,3.0655915618863384e-11,6.745254878647872e-05
49.6,6.147535723125273e-05,5.005148928937274e-06,3.8197053665752257e-07,2.1499185474969944e-07,3.0514439245514906e-11,6.707749906603647e-05
49.650000000000006,6.113517395207367e-05,4.976524345930266e-06,3.797818123301773e-07,2.1332513264990767e-07,3.037349053651065e-11,6.670483561647455e-05
49.7,6.0797142753543105e-05,4.94808794753088e-06,3.776075102272824e-07,2.1167286869696318e-07,3.02330695211108e-11,6.633454131306774e-05
49.75,6.046124829508675e-05,4.919838332462564e-06,3.7544752265618986e-07,2.1003492413965175e-07,3.009317619377441e-11,6.596659916752136e-05
49.800000000000004,6.0127475357380556e-05,4.891774111082104e-06,3.733017428214056e-07,2.0841116168527107e-07,2.99538105147226e-11,6.560099232677985e-05
49.85,5.979580884130189e-05,4.863893905273299e-06,3.711700648163557e-07,2.0680144548297477e-07,2.981497241049564e-11,6.523770407184693e-05
49.900000000000006,5.946623376689008e-05,4.83619634834166e-06,3.6905238361523116e-07,2.0520564110732038e-07,2.967666177450352e-11,6.487671781661608e-05
49.95,5.913873527231737e-05,4.80868008491021e-06,3.669485950649185e-07,2.036236155420236e-07,2.953887846757078e-11,6.451801710671299e-05
50.0,5.8813298612868876e-05,4.781343770816265e-06,3.648585958770073e-07,2.0205523716390858e-07,2.9401622318474994e-11,6.416158561834838e-05
50.050000000000004,5.848990915993241e-05,4.7541860730092775e-06,3.627822836198809e-07,2.0050037572705704e-07,2.9264893124479384e-11,6.380740715718174e-05
50.1,5.8168552399997885e-05,4.727205669449699e-06,3.6071955671088425e-07,1.989589023471535e-07,2.912869065185939e-11,6.345546565719628e-05
50.150000000000006,5.784921393366549e-05,4.7004012490087995e-06,3.5867031440856846e-07,1.9743068948601882e-07,2.8993014636423137e-11,6.310574517958351e-05
50.2,5.753187947466385e-05,4.673771511369546e-06,3.5663445680501673e-07,1.9591561093633704e-07,2.8857864784026295e-11,6.275822991163953e-05
50.25,5.7216534848876684e-05,4.647315166928399e-06,3.546118848182414e-07,1.944135418065666e-07,2.8723240771080695e-11,6.241290416567066e-05
50.300000000000004,5.6903165993378894e-05,4.621030936698124e-06,3.5260250018466174e-07,1.9292435850603748e-07,2.8589142245057262e-11,6.206975237790995e-05
50.35,5.659175895548174e-05,4.594917552211558e-06,3.5060620545165315e-07,1.9144793873022993e-07,2.845556882498355e-11,6.1728759107444e-05
50.400000000000006,5.628229989178636e-05,4.5689737554262985e-06,3.486229039701699e-07,1.8998416144623233e-07,2.8322520101934752e-11,6.138990903514916e-05
50.45,5.597477506724679e-05,4.543198298630378e-06,3.466524998874461e-07,1.8853290687837953e-07,2.818999563951936e-11,6.105318696263863e-05
50.5,5.5669170854241045e-05,4.517589944348825e-06,3.4469489813976184e-07,1.870940564940613e-07,2.8057994974359356e-11,6.071857781121867e-05
50.550000000000004,5.5365473731651234e-05,4.492147465251172e-06,3.4275000444528663e-07,1.8566749298970747e-07,2.7926517616564576e-11,6.038606662085502e-05
50.6,5.506367028395221e-05,4.4668696440598835e-06,3.4081772529699184e-07,1.8425310027694253e-07,2.779556305020156e-11,6.005563854914908e-05
50.650000000000006,5.476374720030825e-05,4.441755273459644e-06,3.3889796795563065e-07,1.8285076346890687e-07,2.7665130733756572e-11,5.972727887032317e-05
50.7,5.4465691273678756e-05,4.416803156007595e-06,3.3699064044279277e-07,1.8146036886674774e-07,2.7535220100593637e-11,5.9400972974215994e-05
50.75,5.416948939993156e-05,4.392012104044395e-06,3.3509565153402254e-07,1.8008180394627e-07,2.7405830559406644e-11,5.9076706365286814e-05
50.800000000000004,5.387512857696489e-05,4.367380939606194e-06,3.332129107520082e-07,1.7871495734475151e-07,2.727696149466627e-11,5.875446466162934e-05
50.85,5.358259590383747e-05,4.34290849433747e-06,3.3134232835983694e-07,1.7735971884791792e-07,2.714861226706153e-11,5.843423359399497e-05
50.900000000000006,5.329187857990614e-05,4.318593609404683e-06,3.2948381535431577e-07,1.76015979377073e-07,2.7020782213935883e-11,5.811599900482442e-05
50.95,5.300296390397223e-05,4.29443513541083e-06,3.2763728345936056e-07,1.7468363097638786e-07,2.689347064971819e-11,5.779974684728946e-05
51.0,5.2715839273435016e-05,4.270431932310778e-06,3.258026451194476e-07,1.733625668003402e-07,2.6766676866348308e-11,5.748546318434245e-05
51.050000000000004,5.243049218345351e-05,4.24658286932747e-06,3.239798134931311e-07,1.7205268110130823e-07,2.664040013369758e-11,5.717313418777555e-05
51.1,5.214691022611593e-05,4.222886824868938e-06,3.221687024466226e-07,1.707538692173121e-07,2.6514639699984145e-11,5.6862746137288495e-05
51.150000000000006,5.186508108961639e-05,4.1993426864461e-06,3.203692265474347e-07,1.69466027559904e-07,2.6389394792182974e-11,5.655428541956462e-05
51.2,5.158499255743984e-05,4.175949350591407e-06,3.1858130105808814e-07,1.6818905360220515e-07,2.6264664616431154e-11,5.624773852735616e-05
51.25,5.130663250755382e-05,4.152705722778232e-06,3.168048419298769e-07,1.6692284586708228e-07,2.6140448358427967e-11,5.594309205857738e-05
51.300000000000004,5.102998891160808e-05,4.129610717341082e-06,3.150397657966979e-07,1.6566730391547137e-07,2.6016745183829917e-11,5.564033271540651e-05
51.35,5.075504983414156e-05,4.1066632573965775e-06,3.132859899689405e-07,1.6442232833483913e-07,2.5893554238641042e-11,5.533944730339616e-05
51.400000000000006,5.0481803431796224e-05,4.083862274765177e-06,3.115434324274331e-07,1.6318782072778257e-07,2.5770874649597975e-11,5.504042273059126e-05
51.45,5.0210237952538704e-05,4.0612067098937035e-06,3.098120118174531e-07,1.619636837007666e-07,2.564870552455062e-11,5.474324600665615e-05
51.5,4.9940341734888495e-05,4.038695511778581e-06,3.0809164744279033e-07,1.6074982085299457e-07,2.552704595283762e-11,5.4447904242008814e-05
51.550000000000004,4.9672103207153606e-05,4.016327637889843e-06,3.0638225925987136e-07,1.5954613676541365e-07,2.5405895005657235e-11,5.415438464696374e-05
51.6,4.94055108866732e-05,3.99410205409588e-06,3.0468376787194197e-07,1.5835253698985138e-07,2.5285251736433632e-11,5.386267453088261e-05
51.650000000000006,4.914055337906677e-05,3.972017734588884e-06,3.0299609452330354e-07,1.5716892803828014e-07,2.5165115181178138e-11,5.357276130133242e-05
51.7,4.8877219377490776e-05,3.950073661811058e-06,3.0131916109360797e-07,1.5599521737221283e-07,2.5045484358846253e-11,5.328463246325201e-05
51.75,4.861549766190145e-05,3.928268826381501e-06,2.9965289009220474e-07,1.548313133922219e-07,2.4926358271689814e-11,5.299827561812565e-05
51.800000000000004,4.8355377098324775e-05,3.906602227023818e-06,2.9799720465254626e-07,1.5367712542758468e-07,2.480773590560474e-11,5.2713678463164625e-05
51.85,4.8096846638133077e-05,3.885072870494446e-06,2.963520285266462e-07,1.525325637260528e-07,2.4689616230474228e-11,5.243082879049645e-05
51.900000000000006,4.7839895317327824e-05,3.8636797715116184e-06,2.947172860795903e-07,1.5139753944374099e-07,2.4571998200507374e-11,5.214971448636097e-05
51.95,4.7584512255829555e-05,3.842421952685083e-06,2.9309290228410367e-07,1.5027196463513835e-07,2.4454880754573693e-11,5.187032353031463e-05
52.0,4.733068665677369e-05,3.821298444446432e-06,2.914788027151657e-07,1.4915575224323582e-07,2.4338262816532887e-11,5.159264399444135e-05
52.050000000000004,4.7078407805813145e-05,3.800308284980148e-06,2.898749135446818e-07,1.4804881608977236e-07,2.4222143295560568e-11,5.131666404257104e-05
52.1,4.682766507042721e-05,3.7794505201553014e-06,2.882811615362043e-07,1.4695107086559728e-07,2.4106521086469577e-11,5.10423719295054e-05
52.150000000000006,4.6578447899236424e-05,3.758724203457884e-06,2.866974740397033e-07,1.4586243212114423e-07,2.3991395070026878e-11,5.076975600025023e-05
52.2,4.633074582132418e-05,3.7381283959238267e-06,2.851237789863905e-07,1.447828162570204e-07,2.387676411326662e-11,5.0498804689255527e-05
52.25,4.6084548445563935e-05,3.7176621660726256e-06,2.835600048835911e-07,1.437121405147047e-07,2.376262706979871e-11,5.0229506519661924e-05
52.300000000000004,4.583984545995288e-05,3.697324589841627e-06,2.8200608080966613e-07,1.4265032296735742e-07,2.364898278011344e-11,4.9961850102554314e-05
52.35,4.559662663095165e-05,3.677114750520944e-06,2.804619364089832e-07,1.4159728251073793e-07,2.3535830071881992e-11,4.969582413622239e-05
52.400000000000006,4.535488180282966e-05,3.6570317386889677e-06,2.789275018869334e-07,1.4055293885422864e-07,2.342316776025288e-11,4.943141740542756e-05
52.45,4.5114600897016866e-05,3.637074652148536e-06,2.774027080050033e-07,1.395172125119662e-07,2.3310994648144167e-11,4.916861878067702e-05
52.5,4.487577391146091e-05,3.617242595863674e-06,2.758874860758849e-07,1.384900247940747e-07,2.3199309526532096e-11,4.890741721750407e-05
52.550000000000004,4.4638390919990364e-05,3.597534681896962e-06,2.74381767958636e-07,1.3747129779800413e-07,2.3088111174735878e-11,4.864780175575514e-05
52.6,4.440244207168376e-05,3.5779500293475027e-06,2.728854860538912e-07,1.3646095439997024e-07,2.29773983606981e-11,4.838976151888349e-05
52.650000000000006,4.416791759024398e-05,3.5584877642894536e-06,2.713985732991125e-07,1.354589182464929e-07,2.2867169841261606e-11,4.813328571324888e-05
52.7,4.3934807773378714e-05,3.539147019711184e-06,2.699209631638901e-07,1.3446511374603657e-07,2.2757424362442543e-11,4.787836362742419e-05
52.75,4.3703102992186114e-05,3.519926935454971e-06,2.684525896452846e-07,1.3347946606074634e-07,2.2648160659699607e-11,4.7624984631507774e-05
52.800000000000004,4.3472793690546215e-05,3.5008266581572978e-06,2.6699338726321564e-07,1.3250190109828178e-07,2.2539377458199597e-11,4.7373138176442465e-05
52.85,4.324387038451788e-05,3.481845341189717e-06,2.65543291055895e-07,1.3153234550374653e-07,2.2431073473079365e-11,4.712281379334071e-05
52.900000000000006,4.3016323661740844e-05,3.462982144600249e-06,2.6410223657530107e-07,1.3057072665171104e-07,2.2323247409703928e-11,4.6874001092815514e-05
52.95,4.279014418084355e-05,3.4442362350553793e-06,2.626701598826988e-07,1.2961697263832985e-07,2.2215897963921185e-11,4.662668976431792e-05
53.0,4.256532267085591e-05,3.4256067857825604e-06,2.6124699754420046e-07,1.286710122735496e-07,2.2109023822312803e-11,4.6380869575480036e-05
53.050000000000004,4.2341849930627614e-05,3.407092976513291e-06,2.598326866263703e-07,1.277327750734084e-07,2.2002623662441936e-11,4.6136530371464344e-05
53.1,4.2119716828251624e-05,3.3886939934267292e-06,2.584271646918701e-07,1.268021912524253e-07,2.189669615309722e-11,4.58936620743188e-05
53.150000000000006,4.189891430049257e-05,3.370409029093818e-06,2.5703036979514464e-07,1.2587919171607717e-07,2.179123995453313e-11,4.5652254682337566e-05
53.2,4.167943335222071e-05,3.3522372824219725e-06,2.556422404781512e-07,1.2496370805336406e-07,2.1686253718707433e-11,4.541229826942791e-05
53.25,4.146126505585046e-05,3.334177958600252e-06,2.54262715766128e-07,1.2405567252946077e-07,2.1581736089514706e-11,4.517378298448239e-05
53.300000000000004,4.124440055078432e-05,3.3162302690450792e-06,2.528917351634026e-07,1.2315501807845328e-07,2.1477685703016917e-11,4.4936699050756955e-05
53.35,4.102883104286171e-05,3.2983934313464674e-06,2.515292386492394e-07,1.22261678296159e-07,2.137410118767065e-11,4.4701036765254765e-05
53.400000000000006,4.081454780381245e-05,3.280666669214729e-06,2.5017516667372696e-07,1.2137558743303093e-07,2.1270981164550718e-11,4.44667864981151e-05
53.45,4.0601542170715556e-05,3.2630492124277264e-06,2.488294601537062e-07,1.2049668038714467e-07,2.1168324247570974e-11,4.423393869200838e-05
53.5,4.038980554546242e-05,3.2455402967785776e-06,2.474920604687334e-07,1.1962489269726457e-07,2.1066129043701654e-11,4.400248386153604e-05
53.550000000000004,4.0179329394225094e-05,3.2281391640238823e-06,2.4616290945708375e-07,1.1876016053599142e-07,2.0964394153183666e-11,4.3772412592636204e-05
53.6,3.997010524692925e-05,3.210845061832431e-06,2.448419494117926e-07,1.1790242070298911e-07,2.086311816973981e-11,4.354371554199464e-05
53.650000000000006,3.97621246967316e-05,3.1936572437343746e-06,2.4352912307673224e-07,1.1705161061828876e-07,2.0762299680782627e-11,4.331638343646068e-05
53.7,3.955537939950236e-05,3.176574969070903e-06,2.4222437364272896e-07,1.1620766831567113e-07,2.0661937267619595e-11,4.309040707246893e-05
53.75,3.9349861073311895e-05,3.1595975029443602e-06,2.409276447437122e-07,1.1537053243612372e-07,2.0562029505655e-11,4.286577731546559e-05
53.800000000000004,3.9145561497922226e-05,3.1427241161688554e-06,2.396388804529032e-07,1.1454014222137428e-07,2.0462574964588908e-11,4.2642485099340325e-05
53.85,3.8942472514283e-05,3.125954085221328e-06,2.3835802527903942e-07,1.1371643750749865e-07,2.036357220861324e-11,4.242052142586308e-05
53.900000000000006,3.8740586024031695e-05,3.1092866921930537e-06,2.370850241626315e-07,1.1289935871860114e-07,2.02650197966048e-11,4.219987736412578e-05
53.95,3.853989398899868e-05,3.0927212247416345e-06,2.358198224722588e-07,1.1208884686056892e-07,2.0166916282315586e-11,4.198054404998942e-05
54.0,3.8340388430716176e-05,3.076256976043403e-06,2.3456236600089718e-07,1.1128484351489642e-07,2.0069260214559944e-11,4.176251268553559e-05
54.050000000000004,3.814206142993193e-05,3.0598932447462947e-06,2.3331260096228382e-07,1.104872908325807e-07,1.9972050137399473e-11,4.1545774538523226e-05
54.1,3.794490512612712e-05,3.0436293349231595e-06,2.3207047398731342e-07,1.0969613152808803e-07,1.987528459032465e-11,4.133032094185028e-05
54.150000000000006,3.774891171703827e-05,3.0274645560254834e-06,2.3083593212046718e-07,1.0891130887338856e-07,1.9778962108433472e-11,4.111614329301971e-05
54.2,3.755407345818382e-05,3.0113982228375777e-06,2.2960892281628055e-07,1.0813276669205917e-07,1.968308122260811e-11,4.0903233053610947e-05
54.25,3.7360382662394415e-05,2.9954296554311574e-06,2.2838939393583773e-07,1.0736044935345329e-07,1.9587640459688347e-11,4.069158174875532e-05
54.300000000000004,3.716783169934769e-05,2.979558179120366e-06,2.2717729374330273e-07,1.0659430176693782e-07,1.9492638342642527e-11,4.0481180966616645e-05
54.35,3.697641299510705e-05,2.963783124417219e-06,2.2597257090248214e-07,1.0583426937619588e-07,1.93980733907359e-11,4.027202235787634e-05
54.400000000000006,3.678611903166435e-05,2.9481038269874336e-06,2.2477517447341783e-07,1.0508029815359355e-07,1.9303944119696155e-11,4.0064097635222906e-05
54.45,3.659694234648691e-05,2.9325196276067086e-06,2.23585053909015e-07,1.0433233459461195e-07,1.921024904187672e-11,3.9857398572846285e-05
54.5,3.640887553206818e-05,2.917029872117368e-06,2.2240215905169784e-07,1.0359032571234124e-07,1.911698666641718e-11,3.965191700593625e-05
54.550000000000004,3.62219112354826e-05,2.9016339113854353e-06,2.212264401300982e-07,1.0285421903203842e-07,1.902415549940144e-11,3.944764483018568e-05
54.6,3.6036042157944384e-05,2.8863311012581e-06,2.2005784775577602e-07,1.0212396258574654e-07,1.893175404401331e-11,3.924457400129805e-05
54.650000000000006,3.585126105436985e-05,2.871120802521557e-06,2.1889633291996692e-07,1.0139950490697421e-07,1.8839780800689613e-11,3.904269653449915e-05
54.7,3.566756073294409e-05,2.856002380859267e-06,2.1774184699036446e-07,1.0068079502543608e-07,1.874823426727102e-11,3.8842004504053426e-05
54.75,3.548493405469094e-05,2.840975206810573e-06,2.16594341707928e-07,9.996778246185249e-08,1.8657112939150252e-11,3.864249004278424e-05
54.800000000000004,3.530337393304708e-05,2.8260386557297145e-06,2.154537691837209e-07,9.926041722280914e-08,1.8566415309418125e-11,3.844414534159864e-05
54.85,3.512287333343977e-05,2.811192107745225e-06,2.143200818957813e-07,9.855864979567353e-08,1.8476139869007176e-11,3.824696264901632e-05
54.900000000000006,3.4943425272868096e-05,2.7964349477196746e-06,2.1319323268601886e-07,9.786243114356855e-08,1.8386285106833024e-11,3.805093427070246e-05
54.95,3.476502281948819e-05,2.7817665652098252e-06,2.1207317475713987e-07,9.717171270040422e-08,1.8296849509933513e-11,3.785605256900507e-05
55.0,3.458765909220178e-05,2.7671863544271106e-06,2.1095986166960064e-07,9.64864463659642e-08,1.820783156360531e-11,3.766230996249602e-05
55.050000000000004,3.441132726024851e-05,2.752693714198505e-06,2.0985324733859222e-07,9.580658450104808e-08,1.811922975153866e-11,3.74696989255164e-05
55.1,3.423602054280185e-05,2.7382880479277527e-06,2.087532860310492e-07,9.513207992266925e-08,1.8031042555949862e-11,3.7278211987725874e-05
55.150000000000006,3.4061732208568284e-05,2.7239687635569288e-06,2.0765993236268674e-07,9.446288589930488e-08,1.794326845771138e-11,3.708784173365567e-05
55.2,3.388845557539036e-05,2.7097352735283804e-06,2.0657314129506857e-07,9.379895614620076e-08,1.7855905936479892e-11,3.6898580802265946e-05
55.25,3.37161840098528e-05,2.6955869947469955e-06,2.0549286813269607e-07,9.314024482072832e-08,1.776895347082232e-11,3.6710421886506686e-05
55.300000000000004,3.354491092689233e-05,2.6815233485428288e-06,2.0441906852012726e-07,9.248670651779393e-08,1.7682409538339833e-11,3.652335773288262e-05
55.35,3.337462978941088e-05,2.6675437606340717e-06,2.0335169843912332e-07,9.183829626529973e-08,1.7596272615789627e-11,3.633738114102199e-05
55.400000000000006,3.320533410789187e-05,2.6536476610903423e-06,2.022907142058186e-07,9.119496951965455e-08,1.75105411792046e-11,3.615248496324886e-05
55.45,3.3037017440020276e-05,2.6398344842963386e-06,2.0123607246791867e-07,9.055668216133645e-08,1.7425213704011278e-11,3.596866210415957e-05
55.5,3.286967339030553e-05,2.6261036689157937e-06,2.0018773020192238e-07,8.99233904905033e-08,1.734028866514557e-11,3.578590552020241e-05
55.550000000000004,3.270329560970802e-05,2.6124546578557795e-06,1.991456447103708e-07,8.929505122265355e-08,1.7255764537166625e-11,3.5604208219261365e-05
55.6,3.253787779526876e-05,2.598886898231337e-06,1.981097736191212e-07,8.867162148433515e-08,1.7171639794368745e-11,3.5423563260243354e-05
55.650000000000006,3.237341368974207e-05,2.585399841330406e-06,1.9708007487464394e-07,8.805305880890195e-08,1.7087912910891348e-11,3.524396375266894e-05
55.7,3.220989708123179e-05,2.5719929425791047e-06,1.9605650674134677e-07,8.743932113231819e-08,1.7004582360827138e-11,3.506540285626692e-05
55.75,3.204732180283025e-05,2.5586656615072978e-06,1.950390277989218e-07,8.683036678900835e-08,1.6921646618328266e-11,3.48878737805721e-05
55.800000000000004,3.1885681732260654e-05,2.545417461714493e-06,1.9402759693971673e-07,8.622615450775484e-08,1.6839104157710808e-11,3.4711369784526784e-05
55.85,3.172497079152249e-05,2.532247810836047e-06,1.9302217336613135e-07,8.56266434076403e-08,1.67569534535574e-11,3.453588417608577e-05
55.900000000000006,3.1565182946539835e-05,2.5191561805096638e-06,1.920227165880362e-07,8.503179299403454e-08,1.6675192980817906e-11,3.436141031182455e-05
55.95,3.140631220681298e-05,2.506142046342218e-06,1.9102918642021582e-07,8.444156315462765e-08,1.6593821214908577e-11,3.418794159655125e-05
56.0,3.124835262507274e-05,2.4932048878768567e-06,1.9004154297983327e-07,8.385591415550523e-08,1.6512836631809262e-11,3.401547148292157e-05
56.050000000000004,3.109129829693799e-05,2.4803441885604122e-06,1.8905974668392082e-07,8.327480663726834e-08,1.6432237708158997e-11,3.38439934710573e-05
56.1,3.0935143360576124e-05,2.4675594357111136e-06,1.8808375824689187e-07,8.269820161119618e-08,1.6352022921349902e-11,3.367350110816825e-05
56.150000000000006,3.0779881996366206e-05,2.45485012048657e-06,1.871135386780735e-07,8.212606045545049e-08,1.6272190749619295e-11,3.350398798817706e-05
56.2,3.0625508426565374e-05,2.4422157378520685e-06,1.8614904927926454e-07,8.15583449113232e-08,1.619273967214028e-11,3.333544775134771e-05
56.25,3.0472016914977766e-05,2.429655786549134e-06,1.8519025164231365e-07,8.099501707952423e-08,1.6113668169110566e-11,3.31678740839169e-05
56.300000000000004,3.0319401766626504e-05,2.4171697690643887e-06,1.8423710764672043e-07,8.043603941651108e-08,1.6034974721839792e-11,3.3001260717728844e-05
56.35,3.0167657327428512e-05,2.4047571915986906e-06,1.832895794572579e-07,7.988137473085873e-08,1.595665781283524e-11,3.2835601429873135e-05
56.400000000000006,3.0016777983871883e-05,2.3924175640365354e-06,1.8234762952161556e-07,7.933098617966912e-08,1.5878715925885825e-11,3.267089004232563e-05
56.45,2.986675816269635e-05,2.380150399915758e-06,1.814112205680657e-07,7.878483726502096e-08,1.580114754614476e-11,3.250712042159274e-05
56.5,2.9717592330576156e-05,2.3679552163974797e-06,1.8048031560314854e-07,7.824289183045754e-08,1.5723951160210527e-11,3.2344286478358404e-05
56.550000000000004,2.956927499380588e-05,2.3558315342363427e-06,1.7955487790937965e-07,7.770511405751402e-08,1.5647125256206393e-11,3.2182382167134376e-05
56.6,2.9421800697988908e-05,2.3437788777510135e-06,1.7863487104297802e-07,7.717146846228275e-08,1.55706683238585e-11,3.202140148591351e-05
56.650000000000006,2.9275164027728408e-05,2.3317967747949305e-06,1.77720258831613e-07,7.664191989201546e-08,1.549457885457226e-11,3.1861338475825817e-05
