Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_5s1/2(2),J_5p1/2(1),J_total_In_relativistic
44.050000000000004,0.003089559313012531,0.0006875540974064962,0.00034379371836971143,0.0002620769235301962,0.00014760887331170586,8.403826039161445e-05,6.508298186824811e-05,3.6486205419822333e-06,3.113983397889489e-06,3.018195299197656e-05,1.5849247428777852e-05,1.2169590122325963e-05,5.106078628991778e-07,4.3141983237669695e-07,2.6353318318552275e-06,6.152005264979338e-07,0.010198284105100038
44.1,0.003080848398271388,0.0006854491717287858,0.00034174752595980625,0.00026041049299534017,0.00014715666910684633,8.352129238192831e-05,6.465572107878773e-05,3.615709773870592e-06,3.0851907578076e-06,3.0089583084785255e-05,1.57511186744864e-05,1.208919234321856e-05,5.059956136602437e-07,4.274269877931488e-07,2.627314263002265e-06,6.113836726751743e-07,0.010161177684307843
44.150000000000006,0.0030721615945658266,0.0006833493406816769,0.00033971475911094323,0.00025875561311402656,0.00014670544445627358,8.300782558195154e-05,6.423151791320238e-05,3.5831241328670004e-06,3.056688158572368e-06,2.9997407154138974e-05,1.5653658840479603e-05,1.2009373734415152e-05,5.014249918657522e-07,4.2347043664027084e-07,2.6192890537338436e-06,6.075905878140051e-07,0.010124231396594645
44.2,0.0030634988482339705,0.0006812546095883875,0.0003376953231544337,0.00025711219830720897,0.00014625520258968263,8.24978346080064e-05,6.381034902374005e-05,3.5508601394513844e-06,3.0284724464628197e-06,2.9905425958494953e-05,1.5556862872174247e-05,1.1930129611651997e-05,4.968953066098089e-07,4.195495363069345e-07,2.6112542880269023e-06,6.038221834842384e-07,0.010087444406221108
44.25,0.0030548601056195938,0.0006791649835385697,0.00033568912412212904,0.0002554801636605965,0.00014580594666104154,8.199129426776373e-05,6.33921912485671e-05,3.5189143541094084e-06,3.0005405044996396e-06,2.9813640230600327e-05,1.5460725760159663e-05,1.1851455335331272e-05,4.924061637070871e-07,4.1566393874713965e-07,2.603209880698551e-06,6.000800174563598e-07,0.010050815889887297
44.300000000000004,0.003046245313073159,0.0006770804673908062,0.00033369606874112886,0.00025385942491936103,0.00014535767974936653,8.14881795588034e-05,6.297702161027134e-05,3.4872833768416377e-06,2.9728892519893442e-06,2.972205067858646e-05,1.5365242551500057e-05,1.1773346325811898e-05,4.879574581008876e-07,4.118135830505507e-07,2.595157584357851e-06,5.96365463920527e-07,0.010014345035891126
44.35,0.0030376544169528467,0.0006750010657750893,0.00033171606442852823,0.0002522498984828861,0.00014491040485949233,8.098846566718457e-05,6.256481731437645e-05,3.455963846679084e-06,2.9455156440744402e-06,2.963065798762762e-05,1.527040835990768e-05,1.1695798077273552e-05,4.8354934742291e-07,4.0799866925341573e-07,2.587100835653045e-06,5.926789754862958e-07,0.009978031042862667
44.400000000000006,0.0030290873636255626,0.0006729267830952794,0.00032974901928620106,0.00025065150139955535,0.00014446412492283674,8.049212796602512e-05,6.215555574786746e-05,3.4249524412049955e-06,2.9184166712894467e-06,2.9539462822079953e-05,1.517621837407425e-05,1.1618806169195739e-05,4.791822086088274e-07,4.0421961527808365e-07,2.57904446627186e-06,5.890198647586283e-07,0.009941873118566553
44.45,0.003020544099467955,0.000670857623531551,0.00032779484209562626,0.00024906415136158566,0.0001440188427981612,7.999914201409206e-05,6.17492144777284e-05,3.3942458760829207e-06,2.891589359122794e-06,2.944846582798314e-05,1.5082667863564193e-05,1.1542366274645544e-05,4.748565806123524e-07,4.004770000311609e-07,2.5709943274836773e-06,5.853867156234055e-07,0.009905870479006
44.5,0.003012024570867408,0.000668793591042816,0.00032585344231274836,0.0002474877666998974,0.00014357456127232543,7.950948355440062e-05,6.134577124949045e-05,3.3638409045908224e-06,2.865030767584399e-06,2.9357667635779425e-05,1.4989752181828525e-05,1.1466474164772542e-05,4.705730971793158e-07,3.96771496610813e-07,2.5629568803660463e-06,5.817781725696326e-07,0.009870022347716808
44.550000000000004,0.003003528724223033,0.0006667346893691333,0.0003239247300628787,0.00024592226637902776,0.00014313128306103783,7.902312851282383e-05,6.0945203985791895e-05,3.33373431716127e-06,2.8387379907789366e-06,2.9267068863087615e-05,1.4897466766084758e-05,1.1391125709156021e-05,4.6633241427316976e-07,3.931038002010781e-07,2.5549387882836285e-06,5.781936524938187e-07,0.00983432795491274
44.6,0.0029950565059466585,0.0006646809220341006,0.0003220086161356348,0.00024436756999208484,0.00014268901080960063,7.854005299671175e-05,6.05474907849493e-05,3.30392294092758e-06,2.812708156484686e-06,2.917667011736169e-05,1.4805807134011746e-05,1.131631687191979e-05,4.621351370429856e-07,3.894745555251313e-07,2.5469465251299715e-06,5.746335711705e-07,0.009798786536149347
44.650000000000006,0.002986607862463793,0.0006626322923472265,0.0003201050119799144,0.00024282359775573865,0.0001422477470936496,7.806023329351974e-05,6.0152609919539213e-05,3.2744036392757885e-06,2.786938425737842e-06,2.90864719982673e-05,1.4714768877416914e-05,1.1242043703806951e-05,4.5798175118255045e-07,3.85884288681657e-07,2.538985997409625e-06,5.710989533463387e-07,0.009763397330420432
44.7,0.0029781827402146034,0.000660588803406289,0.0003182138296989112,0.00024129027050525588,0.0001418074944198897,7.758364586944735e-05,5.976053983499176e-05,3.2451733114024725e-06,2.761425992422304e-06,2.899647509962441e-05,1.4624347653233244e-05,1.1168302330672923e-05,4.538725631571825e-07,3.8233334781409234e-07,2.5310621799202652e-06,5.675906598602295e-07,0.009728159577967034
44.75,0.002969781085654861,0.000658550458099673,0.00031633498204516354,0.00023976750968957044,0.00014136825522682452,7.711026736808576e-05,5.9371259148194384e-05,3.2162288918782225e-06,2.7361680828647688e-06,2.8906680010788527e-05,1.4534539172380188e-05,1.1095088939091016e-05,4.498076531055838e-07,3.788218563935202e-07,2.523178781557956e-06,5.641086954702937e-07,0.00969307251833705
44.800000000000004,0.0029614028452568985,0.0006565172591086934,0.00031446838241564254,0.00023825523736639546,0.0001409300318854818,7.664007460907536e-05,5.8984746646107e-05,3.187567350216796e-06,2.711161955435131e-06,2.881708731737722e-05,1.4445339187167075e-05,1.1022399759957424e-05,4.457868433075718e-07,3.753496819801367e-07,2.515337977569366e-06,5.606520045176916e-07,0.009658135389208757
44.85,0.0029530479655105516,0.0006544892089099007,0.00031261394484687717,0.00023675337619737404,0.00014049282670013346,7.617304458677292e-05,5.860098128438807e-05,3.1591856904498322e-06,2.686404900152104e-06,2.8727697601288602e-05,1.4356743478017664e-05,1.0950231051117307e-05,4.4180968401279536e-07,3.719164222315024e-07,2.507540252941255e-06,5.572188665297489e-07,0.009623347426203167
44.900000000000006,0.002944716392924085,0.0006524663097773673,0.0003107715840101127,0.00023526184944326641,0.00014005664190901027,7.570915446892738e-05,5.821994218603082e-05,3.1310809507070126e-06,2.6618942382939386e-06,2.8638511440002923e-05,1.4268747840345195e-05,1.0878579080103029e-05,4.3787545723500186e-07,3.6852140873355334e-07,2.499784390244085e-06,5.538076661723045e-07,0.009588707863537898
44.95,0.0029364080740251273,0.0006504485637849601,0.00030894121520650954,0.0002337805809591786,0.00013962147968501232,7.524838159536613e-05,5.784160864001098e-05,3.103250202801702e-06,2.637627322014273e-06,2.854952940520498e-05,1.4181348072405243e-05,1.0807440108075255e-05,4.339831979245879e-07,3.6516372803980657e-07,2.4920676068809514e-06,5.504176139802686e-07,0.009554215935109201
45.0,0.0029281229553615785,0.0006484359728085933,0.00030712275436237373,0.00023230949518982582,0.00013918734213641364,7.479070347668949e-05,5.7465960099944364e-05,3.0756905518218733e-06,2.6136015339629356e-06,2.846075206080863e-05,1.4094539964897277e-05,1.0736810375986518e-05,4.3013173082912135e-07,3.618422582094906e-07,2.484385813896682e-06,5.470490201762681e-07,0.009519870875537347
45.050000000000004,0.0029198609835025236,0.0006464285385284651,0.00030531611802442593,0.0002308485171648356,0.0001387542313075623,7.433609779297524e-05,5.709297618275552e-05,3.04839913572635e-06,2.589814286911723e-06,2.837217996050546e-05,1.4008319292981195e-05,1.0666686093851468e-05,4.2631972041139174e-07,3.5855571821201863e-07,2.476733946718465e-06,5.437029643614668e-07,0.009485671920897741
45.1,0.002911622105039136,0.0006444262624312796,0.00030352122335510574,0.00022939757249408857,0.00013832214917957553,7.388454239249227e-05,5.672263666735686e-05,3.0213731249462505e-06,2.566263023385055e-06,2.828381364499212e-05,1.3922681811226416e-05,1.0597063433815367e-05,4.225457304669945e-07,3.5530272686061856e-07,2.469106316973127e-06,5.403805471877933e-07,0.009451618309192918
45.150000000000006,0.0029034062665855617,0.0006424291458124475,0.0003017379881279085,0.00022795658736309387,0.00013789109767102932,7.343601529042277e-05,5.635492149333764e-05,2.994609721991534e-06,2.542945215295402e-06,2.8195653639054378e-05,1.3837623251829359e-05,1.0527938527475928e-05,4.1880828959341055e-07,3.5208186747181287e-07,2.4614969523232185e-06,5.3708215477402e-07,0.009417709280894502
45.2,0.0028952134147798157,0.0006404371897782749,0.0002999663307227609,0.00022652548852840487,0.00013746107863864368,7.299049466759453e-05,5.5989810759664146e-05,2.968106161062671e-06,2.5198583635835147e-06,2.810770044869912e-05,1.3753139326231792e-05,1.0459307467648355e-05,4.151059584151281e-07,3.488917542193598e-07,2.453899916787318e-06,5.338071505345955e-07,0.00938394407991575
45.25,0.002887043496284649,0.0006384503952481309,0.00029820617012142744,0.0002251042033130681,0.0001370320938779623,7.254795886922132e-05,5.562728472338927e-05,2.9418597076672576e-06,2.49699999786328e-06,2.801995455852563e-05,1.3669225730059137e-05,1.0391166314484956e-05,4.1143739445711627e-07,3.4573109614967667e-07,2.446309622568462e-06,5.305541510522564e-07,0.009350321955152485
45.300000000000004,0.002878896457788421,0.0006364687629566019,0.000296457425902954,0.00022369265960211075,0.0001366041451240275,7.21083864036529e-05,5.526732379837286e-05,2.915867658241602e-06,2.4743676760712313e-06,2.7932416429516778e-05,1.358587815108989e-05,1.032351110558838e-05,4.0780141076819564e-07,3.425987550350583e-07,2.4387211456904547e-06,5.273217185930227e-07,0.009316842162409467
45.35,0.0028707722460059666,0.0006344922934556284,0.00029472001823914516,0.00022229078583806388,0.00013617723405205044,7.167175594113397e-05,5.490990855401215e-05,2.8901273397771746e-06,2.4519589841206106e-06,2.7845086497407586e-05,1.350309227977577e-05,1.025633786950632e-05,4.041970248096724e-07,3.394937936445925e-07,2.431130541321507e-06,5.241090901709345e-07,0.009283503966286298
45.400000000000006,0.0028626708076794397,0.000632520987116623,0.0002929938678900735,0.00022089851101651954,0.00013575136227807552,7.123804631257149e-05,5.455501971398175e-05,2.8646361094518244e-06,2.4297715355598924e-06,2.7757965171755475e-05,1.3420863821670171e-05,1.0189642641782305e-05,4.0062349472399693e-07,3.3641551159387276e-07,2.423535130444452e-06,5.209165468560197e-07,0.009250306641536926
45.45,0.002854592089579169,0.0006305548441325763,0.0002912788961996261,0.00021951576468172637,0.00013532653135964087,7.080723650831169e-05,5.420263815498438e-05,2.83939135426578e-06,2.407802971235781e-06,2.767105283579555e-05,1.3339188511000225e-05,1.0123421482574961e-05,3.970803408599766e-07,3.333634666743363e-07,2.415933712302535e-06,5.177452124837036e-07,0.009217249473574437
45.5,0.0028465360385044884,0.0006285938645201416,0.0002895750250910806,0.00021814247692221724,0.00013490274279643285,7.0379305676925e-05,5.3852744905510713e-05,2.8143904906822665e-06,2.386050958960527e-06,2.7584349847116448e-05,1.3258062124541132e-05,1.0057670494755856e-05,3.935673513238939e-07,3.3033748043505555e-07,2.4083266582294704e-06,5.145963825280867e-07,0.009184331758114775
45.550000000000004,0.002838502601284571,0.0006266380481217062,0.00028788217706271756,0.00021677857836647395,0.0001344799980309363,6.995423312400036e-05,5.350532114460958e-05,2.7896309642727637e-06,2.3645131931835824e-06,2.749785653914273e-05,1.3177480494927603e-05,9.992385841361614e-06,3.900845713060406e-07,3.273376277545145e-07,2.400715863889282e-06,5.114707539250861e-07,0.009151552800275435
45.6,0.002830491724779255,0.0006246873946074466,0.0002862002751834651,0.00021542400017862648,0.00013405829844907976,6.95319983109482e-05,5.316034820066793e-05,2.7651102493667985e-06,2.343187394667493e-06,2.7411573223359406e-05,1.3097439522565307e-05,9.927563761309835e-06,3.866322769410644e-07,3.24364211140037e-07,2.393104569820586e-06,5.083679809117478e-07,0.009118911913575285
45.650000000000006,0.002822503355879852,0.0006227419034773649,0.0002845292430885746,0.00021407867405418473,0.0001336376453808751,6.911258085381158e-05,5.2817807550199975e-05,2.740825848706184e-06,2.3220713101679493e-06,2.73255001921672e-05,1.3017935185385034e-05,9.863200582389321e-06,3.8321093542822005e-07,3.2141772145608454e-07,2.3854970894642835e-06,5.052867879980163e-07,0.009086408419156365
45.7,0.0028145374415099646,0.0006208015740633121,0.0002828690049753319,0.00021274253221580726,0.00013321804010105325,6.869596052208669e-05,5.247768081664669e-05,2.71677529310372e-06,2.301162712118003e-06,2.7239637722216954e-05,1.293896354580895e-05,9.799292730697145e-06,3.798211539916816e-07,3.184987876332044e-07,2.3778984960430816e-06,5.022255662631422e-07,0.009054041645277395
45.75,0.002806593928626276,0.0006188664055309925,0.00028121948559879775,0.000211415507409101,0.00013279948382969404,6.828211723755116e-05,5.213994976918412e-05,2.692956141106199e-06,2.280459398316305e-06,2.715398607803866e-05,1.2860520754462873e-05,9.735836735906886e-06,3.76463620938267e-07,3.156081185808227e-07,2.3703143102203133e-06,4.991831377661203e-07,0.009021810926876164
45.800000000000004,0.0027986727642193504,0.0006169363968819538,0.00027958061026758265,0.00021009753289845653,0.00013238197773285173,6.787103107310144e-05,5.180459632154166e-05,2.6693659786617367e-06,2.259959191619383e-06,2.706854551575987e-05,1.2782603050363232e-05,9.672829232003057e-06,3.7313904252564057e-07,3.127464409749386e-07,2.362750206445018e-06,4.961592942382403e-07,0.008989715604877376
45.85,0.0027907738953144193,0.0006150115469555618,0.0002779523048396534,0.00020878854246291663,0.00013196552292317568,6.746268225159859e-05,5.1471602530829716e-05,2.6460024187913387e-06,2.239659939637871e-06,2.6983316286698562e-05,1.2705206757518392e-05,9.610266953388971e-06,3.6984807956472757e-07,3.0991443679559147e-07,2.3552117317936883e-06,4.93154825377899e-07,0.008957755024986781
45.900000000000006,0.002782897268972152,0.0006130918544309562,0.000276334495718169,0.00020748847039207612,0.00013155012046052561,6.705705114472201e-05,5.114095059637627e-05,2.6228631012646095e-06,2.219559514436609e-06,2.6898298640618917e-05,1.2628328278099833e-05,9.548146726553935e-06,3.66591287640426e-07,3.07112684446819e-07,2.3477040207240003e-06,4.901710149465759e-07,0.008925928535955828
45.95,0.002775042832289438,0.0006111773178289943,0.00027472710984735143,0.00020619725148201724,0.00013113577135258274,6.665411827183241e-05,5.0812622858573346e-05,2.5999456922796327e-06,2.1996558122386313e-06,2.681349282845524e-05,1.2551964082546535e-05,9.486465457753671e-06,3.633690645525875e-07,3.0434160701251575e-07,2.340231498157682e-06,4.872088776033767e-07,0.00889423548761253
46.0,0.002767210532400139,0.0006092679355141759,0.00027313007470838445,0.00020491482103127486,0.00013072247655545533,6.625386429884216e-05,5.048660179773208e-05,2.577247884146869e-06,2.1799467531329077e-06,2.672889910433676e-05,1.2476110697151612e-05,9.42522011739818e-06,3.6018160807355957e-07,3.016014307018864e-07,2.3327975863446326e-06,4.842685554504738e-07,0.008862675229142624
46.050000000000004,0.002759400316475853,0.0006073637056965541,0.00027154331831534534,0.000203641114836836,0.00013031023697427998,6.585627003709466e-05,5.016287003294727e-05,2.554767394977099e-06,2.160430280785855e-06,2.6644517726785323e-05,1.240076468983509e-05,9.364407722041288e-06,3.570288864214115e-07,2.988921558467064e-07,2.3254044543536406e-06,4.813491924879497e-07,0.008831247108045379
46.1,0.0027516121317266626,0.000605464626433631,0.0002699667692111675,0.0002023760691901711,0.00012989905346381803,6.546131644225176e-05,4.9841410320971075e-05,2.532501968373325e-06,2.141104362156543e-06,2.6560348959004406e-05,1.2325922654918989e-05,9.30402531501226e-06,3.5391062300706675e-07,2.9621354197522705e-07,2.318052858277868e-06,4.784493352803626e-07,0.008799950469929672
46.150000000000006,0.0027438459254018727,0.0006035706956322349,0.00026840035646363136,0.00020111962087329574,0.00012948892682904673,6.5068984613189e-05,4.952220555509525e-05,2.5104493731265514e-06,2.1219669872155216e-06,2.647639306823035e-05,1.2251581197785374e-05,9.244069946814642e-06,3.508262960922082e-07,2.93565107568716e-07,2.310742108238481e-06,4.755676408225214e-07,0.008768784659015686
46.2,0.0027361016447907532,0.0006016819110503864,0.00026684400966138917,0.00019987170715486628,0.00012907985782574624,6.46792557908997e-05,4.9205238764042955e-05,2.4886074029154712e-06,2.103016168667285e-06,2.6392650324172003e-05,1.2177736920310945e-05,9.18453865643614e-06,3.4777515306510777e-07,2.909461441818538e-07,2.3034701692273823e-06,4.727035318743532e-07,0.008737749019000042
46.25,0.0027283792372232584,0.0005997982702991447,0.000265297658910016,0.00019863226578630436,0.00012867184716108137,6.429211135740641e-05,4.8890493110868796e-05,2.466973876009913e-06,2.0842499416762534e-06,2.6309120996618627e-05,1.2104386407930809e-05,9.125428454663878e-06,3.447562381736159e-07,2.8835574375105653e-07,2.2962338697083297e-06,4.6985746537239265e-07,0.008706842893892343
46.300000000000004,0.0027206786500707522,0.0005979197708444418,0.0002637612348280937,0.00019740123499795422,0.00012826489549417884,6.390753283468087e-05,4.857795189186811e-05,2.4455466349780826e-06,2.0656663635962833e-06,2.622580535234695e-05,1.2031526219094216e-05,9.066736310386425e-06,3.417684318062701e-07,2.857928371843552e-07,2.289029169608033e-06,4.670306644092602e-07,0.008676065628563458
46.35,0.0027129998307467247,0.0005960464100089001,0.00026223466854332364,0.0001961785534952708,0.00012785900343669987,6.352550188357211e-05,4.826759853549499e-05,2.424323546397512e-06,2.047263513703647e-06,2.6142703651501268e-05,1.1959152877739255e-05,9.008459140692989e-06,3.3881049882232876e-07,2.8325624175969536e-07,2.281851437467059e-06,4.6422444369126283e-07,0.008645416569015043
46.400000000000006,0.002705342726707492,0.000594178184973634,0.0002607178916886674,0.00019496416045503692,0.00012745417155340762,6.314600030274177e-05,4.7959416601288534e-05,2.4033025005696492e-06,2.0290394929334007e-06,2.6059816143654482e-05,1.1887262869241257e-05,8.950593805361962e-06,3.358811430176777e-07,2.807447144700144e-07,2.2746957046512913e-06,4.614394839738088e-07,0.00861489506263647
46.45,0.002697707285452904,0.0005923150927800386,0.0002592108363985196,0.00019375799552161317,0.00012705040036273065,6.276901002760832e-05,4.7653389778808424e-05,2.3824814112381044e-06,2.0109924236191663e-06,2.5977143063780588e-05,1.1815852640091047e-05,8.893137106078734e-06,3.329790645769254e-07,2.7825700823961054e-07,2.2675568923114155e-06,4.586754345541502e-07,0.008584500458790936
46.5,0.002690093454527031,0.0005904571303315612,0.0002577134353049069,0.00019255999880321556,0.00012664769033732089,6.239451312929822e-05,4.7349501886578314e-05,2.3618582153104252e-06,1.9931204492362053e-06,2.5894684628377803e-05,1.174491860134442e-05,8.836085790449748e-06,3.301030172921638e-07,2.757919278822273e-07,2.260430029373956e-06,4.559310323820472e-07,0.008554232109924901
46.550000000000004,0.002682501181518853,0.0005886042943954584,0.00025622562153371735,0.00019137011086822476,0.00012624604190460744,6.202249181360541e-05,4.7047736871038205e-05,2.3414308725834256e-06,1.9754217341478047e-06,2.5812441031977438e-05,1.1674457135667863e-05,8.779436560603912e-06,3.2725186241096175e-07,2.7334838275841795e-07,2.2533104856862347e-06,4.532046570708235e-07,0.0085240893731371
46.6,0.0026749304140629405,0.0005867565816045402,0.0002547473287009592,0.00019018827274152494,0.00012584545544734585,6.165292841995863e-05,4.6748078805505246e-05,2.3211973654719888e-06,1.9578944633549054e-06,2.573041244425507e-05,1.1604464607597882e-05,8.723186085907826e-06,3.2442461619659847e-07,2.7092543330288697e-07,2.2461942308736923e-06,4.504950421612698e-07,0.008494071611917476
46.650000000000006,0.002667381099840123,0.0005849139884588953,0.0002532784909090454,0.00018901442590087033,0.00012544593130416211,6.128580542039582e-05,4.645051188914241e-05,2.301155698741274e-06,1.9405368422489035e-06,2.564859900792948e-05,1.1534937376445436e-05,8.667331019083924e-06,3.216204886337231e-07,2.6852232892436134e-07,2.2390781036912286e-06,4.4780180030844963e-07,0.008464178197654612
46.7,0.0026598531865781616,0.0005830765113276067,0.0002518190427431097,0.00018784851227328378,0.00012504746977009285,6.0921105418547e-05,4.6155020445936185e-05,2.2813038992423483e-06,1.923347096367644e-06,2.556700083759314e-05,1.1465871811123587e-05,8.61186801482438e-06,3.18838911187375e-07,2.6613853523053305e-07,2.2319600521489634e-06,4.4512550234664146e-07,0.0084344085105466
46.75,0.0026523466220524,0.0005812441464504477,0.00025036891926734757,0.00018669047423148139,0.00012465007109712007,6.0558811148623996e-05,4.586158892368179e-05,2.261640015651116e-06,1.9063234711544888e-06,2.5485618019566368e-05,1.139726430606273e-05,8.556793749848136e-06,3.160795521150256e-07,2.6377374909743646e-07,2.224839294852149e-06,4.424672608603188e-07,0.008404761939746323
46.800000000000004,0.0026448613540864217,0.0005794168899395663,0.00024892805602138717,0.00018554025459032795,0.00012425373549470204,6.0198905474418144e-05,4.5570201892977047e-05,2.2421621182105643e-06,1.8894642317204748e-06,2.540445061281108e-05,1.1329111297312254e-05,8.502104943263666e-06,3.1334231852201795e-07,2.614279007735314e-07,2.2177163653389605e-06,4.398280285238063e-07,0.00837523788286061
46.85,0.0026373973305526995,0.0005775947377811558,0.00024749638901668767,0.00018439779660332065,0.00012385846313029932,5.9841371388305565e-05,4.528084404622435e-05,2.2228682984762577e-06,1.8727676626094964e-06,2.5323498650879853e-05,1.1261409277911767e-05,8.447798376078932e-06,3.1062734510628286e-07,2.591011429513293e-07,2.2105930297810996e-06,4.3720797996499055e-07,0.008345835745145596
46.900000000000006,0.002629954499373226,0.0005757776858371073,0.0002460738547329631,0.0001832630439590996,0.00012346425412989597,5.948619201025934e-05,4.499350019664022e-05,2.2037566690650037e-06,1.856232067566446e-06,2.5242762144817004e-05,1.1194154811651196e-05,8.39387090874436e-06,3.079349703093405e-07,2.567938275023263e-07,2.203472101686454e-06,4.346062937007847e-07,0.008316554938762762
46.95,0.002622532808520156,0.0005739657298466524,0.0002446603901146365,0.00018213594077798876,0.00012307110857851682,5.913335058686987e-05,4.47081552772735e-05,2.184825363406714e-06,1.8398557693083248e-06,2.516224108687349e-05,1.1127344544425136e-05,8.340319495721888e-06,3.0526570132081987e-07,2.545064712937865e-07,2.1963572003430445e-06,4.320214295334425e-07,0.008287394882292938
47.0,0.0026151322060164266,0.0005721588654279872,0.00024325593256731805,0.00018101643160856246,0.00012267902652073962,5.878283049037177e-05,4.44247943400309e-05,2.1660725354993385e-06,1.8236371092982162e-06,2.5081935454848843e-05,1.1060975212516717e-05,8.287141196235876e-06,3.026201700201336e-07,2.522397131328364e-07,2.189252502679712e-06,4.294517541228424e-07,0.008258355000475882
47.050000000000004,0.0026077526399363774,0.0005703570880798859,0.00024186041995431171,0.00017990446142424115,0.00012228800796120306,5.843461521767863e-05,4.4143402554710703e-05,2.1474963596668917e-06,1.8075744475221355e-06,2.500184521683564e-05,1.0995043647314616e-05,8.234333180572371e-06,2.9999908244091373e-07,2.4999426437407393e-07,2.182162520706105e-06,4.268962199159962e-07,0.008229434723966448
47.1,0.00260039405840637,0.0005685603931832986,0.00024047379059314908,0.00017879997561991433,0.00012189805286511046,5.808868838942498e-05,4.386396520804438e-05,2.129095030320504e-06,1.7916661622686933e-06,2.492197033611553e-05,1.092954677616235e-05,8.181892731538277e-06,2.9740316468548735e-07,2.477708560585574e-07,2.1750919084409785e-06,4.2435478338843946e-07,0.008200633488827509
47.150000000000006,0.002593056409605386,0.0005667687760029339,0.0002390959832521471,0.0001777029200085896,0.0001215091611587284,5.774503374901499e-05,4.3586467702745476e-05,2.110866761722431e-06,1.77591064991151e-06,2.4842310775943276e-05,1.0864481619252009e-05,8.129817240958903e-06,2.9483310838460934e-07,2.455701856144901e-07,2.1680452781610747e-06,4.218283572280682e-07,0.00817195073554312
47.2,0.0025857396417656373,0.0005649822316888309,0.00023772693714699532,0.00017661324081807048,0.00012112133272988175,5.7403635161679057e-05,4.33108955565668e-05,2.092809787753041e-06,1.7603063246943989e-06,2.476286650395763e-05,1.0799845282693142e-05,8.078104201366177e-06,2.9228951878655625e-07,2.433928661392976e-07,2.1610269983573713e-06,4.1931830859648815e-07,0.008143385907539834
47.25,0.002578443703173153,0.000563200755277913,0.00023636659193736626,0.00017553088468765923,0.00012073456742844352,5.706447661353675e-05,4.303723440136464e-05,2.074922361680668e-06,1.7448516185192133e-06,2.468363749597358e-05,1.0735634948098405e-05,8.026751193294604e-06,2.8977286837038846e-07,2.412393810989245e-07,2.154040958671911e-06,4.1682575284493273e-07,0.008114938449466346
47.300000000000004,0.0025711685421683705,0.0005614243416955316,0.0002350148877235533,0.00017445579866488744,0.00012034886506682082,5.6727542210667384e-05,4.2765469982170905e-05,2.0572027559343535e-06,1.7295449807363774e-06,2.4604623738941285e-05,1.0671847859221015e-05,7.975755868844799e-06,2.872834585194e-07,2.3911004692921117e-07,2.1470903136069386e-06,4.1435100344377765e-07,0.00808660780564429
47.35,0.002563914107146721,0.0005596529857569948,0.00023367176504313455,0.0001733879302022731,0.00011996422542043655,5.639281617818752e-05,4.2495588156272816e-05,2.0396492618794127e-06,1.7143848779380423e-06,2.4525825232898858e-05,1.0608481306342515e-05,7.925115932380398e-06,2.848213912817844e-07,2.370049855230917e-07,2.140177243227353e-06,4.118934445140931e-07,0.008058393419057518
47.400000000000006,0.002556680346559197,0.0005578866821690813,0.00023233716486766005,0.0001723272271541023,0.00011958064822820614,5.6060282859335023e-05,4.222757489229962e-05,2.022260189595763e-06,1.6993697937538119e-06,2.4447241991798306e-05,1.054553260923515e-05,7.87482911938308e-06,2.823865526186745e-07,2.3492410796727053e-07,2.1333027813697754e-06,4.0945186378745645e-07,0.008030294731037878
47.45,0.0025494672089129322,0.0005561254255315432,0.00023101102859936727,0.00017127363777323922,0.00011919813319301085,5.5729926714560776e-05,4.196141626931726e-05,2.0050338676590463e-06,1.6844982286490587e-06,2.4368874043143913e-05,1.0482999099604364e-05,7.824893174593771e-06,2.799786078392555e-07,2.3286711019752964e-07,2.126466752722327e-06,4.0702506892176737e-07,0.008002311181566364
47.5,0.002542274642771756,0.000554369210338593,0.00022969329806791881,0.00017022711070795944,0.00011881667998216601,5.5401732320626564e-05,4.169709847592986e-05,1.9879686429244274e-06,1.6697686997257342e-06,2.429072142644509e-05,1.0420878103948288e-05,7.775305830609392e-06,2.7759700920105545e-07,2.3083348052664722e-07,2.1196678327569667e-06,4.0461249982689144e-07,0.007974442209936261
47.550000000000004,0.002535102596756755,0.0005526180309803779,0.0002283839155271669,0.00016918759499881045,0.00011843628822788548,5.5075684369710266e-05,4.1434607809388815e-05,1.971062880313105e-06,1.6551797405256935e-06,2.4212784190550605e-05,1.035916692775268e-05,7.726064788083232e-06,2.7524101496551633e-07,2.2882251831980527e-07,2.1129037108067686e-06,4.0221455519473066e-07,0.007946687255456525
47.6,0.0025279510195468273,0.000550871881744443,0.0002270828236519426,0.00016815504007549752,0.00011805695752774193,5.4751767668517883e-05,4.11739306747091e-05,1.9543149626014687e-06,1.6407299008364843e-06,2.4135062389992077e-05,1.0297862841871059e-05,7.677167698592956e-06,2.7290971859375274e-07,2.268333625007687e-07,2.1061713111793606e-06,3.99832465637602e-07,0.007919045757930673
