Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(2),J_total_Silicon
60.5,7.274348893800101e-06,5.482173873580001e-07,3.616371992573547e-08,4.595737319254165e-09,2.0770381821193508e-10,1.4548697787600201e-05,1.0964347747160003e-06,2.757442391552499e-08,7.232743985147094e-08,4.1540763642387017e-10,1.5745449833719623e-05
60.550000000000004,7.239675121679063e-06,5.455543446055582e-07,3.598781861676252e-08,4.566149614127766e-09,2.0636335107915496e-10,1.4479350243358126e-05,1.0911086892111165e-06,2.7396897684766595e-08,7.197563723352504e-08,4.127267021583099e-10,1.5670244194189694e-05
60.6,7.205188929197418e-06,5.429060356161337e-07,3.581289216139267e-08,4.536774509250466e-09,2.0503254125891325e-10,1.4410377858394836e-05,1.0858120712322673e-06,2.72206470555028e-08,7.162578432278534e-08,4.100650825178265e-10,1.5595446426087905e-05
60.650000000000006,7.170889166805228e-06,5.402723677846639e-07,3.563893442005084e-08,4.507610312848337e-09,2.0371131168771713e-10,1.4341778333610456e-05,1.0805447355693277e-06,2.704566187709002e-08,7.127786884010169e-08,4.0742262337543427e-10,1.552105402252035e-05
60.7,7.13677469280799e-06,5.376532491570552e-07,3.5465939296421144e-08,4.478655347908976e-09,2.0239958597645348e-10,1.427354938561598e-05,1.0753064983141105e-06,2.6871932087453858e-08,7.093187859284229e-08,4.0479917195290695e-10,1.544706449378234e-05
60.75,7.102844373307491e-06,5.350485884251252e-07,3.5293900737109954e-08,4.449907952041418e-09,2.0109728840397539e-10,1.4205688746614981e-05,1.0700971768502505e-06,2.6699447712248505e-08,7.058780147421991e-08,4.0219457680795077e-10,1.5373475367228508e-05
60.800000000000004,7.069097082143192e-06,5.32458294921591e-07,3.512281273131208e-08,4.421366477337486e-09,1.9980434391074845e-10,1.4138194164286384e-05,1.064916589843182e-06,2.6528198864024916e-08,7.024562546262417e-08,3.996086878214969e-10,1.5300284187144035e-05
60.85,7.035531700834096e-06,5.298822786151008e-07,3.495266931047961e-08,4.393029290234583e-09,1.9852067809256088e-10,1.4071063401668192e-05,1.0597645572302016e-06,2.63581757414075e-08,6.990533862095922e-08,3.9704135618512177e-10,1.5227488514616946e-05
60.900000000000006,7.0021471185210475e-06,5.273204501053037e-07,3.4783464547993455e-08,4.364894771379858e-09,1.9724621719430498e-10,1.4004294237042095e-05,1.0546409002106075e-06,2.6189368628279147e-08,6.956692909598691e-08,3.9449243438860996e-10,1.5155085927411357e-05
60.95,6.968942231909566e-06,5.247727206179667e-07,3.461519255883806e-08,4.336961315495794e-09,1.959808881038101e-10,1.3937884463819132e-05,1.0495454412359335e-06,2.6021767892974765e-08,6.923038511767612e-08,3.919617762076202e-10,1.5083074019841925e-05
61.0,6.935915945213086e-06,5.222390020001272e-07,3.444784749927861e-08,4.3092273312471285e-09,1.9472461834575513e-10,1.3871831890426172e-05,1.0444780040002545e-06,2.585536398748277e-08,6.889569499855721e-08,3.8944923669151026e-10,1.5011450402649158e-05
61.050000000000004,6.903067170096705e-06,5.197192067152913e-07,3.428142356654097e-08,4.281691241109163e-09,1.9347733607563298e-10,1.380613434019341e-05,1.0394384134305827e-06,2.569014744665498e-08,6.856284713308194e-08,3.8695467215126595e-10,1.4940212702875882e-05
61.1,6.870394825621388e-06,5.172132478386716e-07,3.4115914998494454e-08,4.2543514812374195e-09,1.9223897007376927e-10,1.3740789651242776e-05,1.034426495677343e-06,2.5526108887424515e-08,6.823182999698891e-08,3.8447794014753854e-10,1.486935856374468e-05
61.150000000000006,6.8378978381885845e-06,5.147210390524615e-07,3.395131607333691e-08,4.2272065013386024e-09,1.9100944973941678e-10,1.3675795676377169e-05,1.029442078104923e-06,2.5363239008031613e-08,6.790263214667382e-08,3.8201889947883356e-10,1.4798885644536278e-05
61.2,6.805575141485365e-06,5.122424946411563e-07,3.378762110928315e-08,4.200254764542912e-09,1.897887050849079e-10,1.361115028297073e-05,1.0244849892823127e-06,2.520152858725747e-08,6.75752422185663e-08,3.795774101698158e-10,1.4728791620469036e-05
61.25,6.773425676429938e-06,5.097775294869069e-07,3.362482446425561e-08,4.173494747277581e-09,1.8857666672981014e-10,1.3546851352859875e-05,1.0195550589738138e-06,2.5040968483665483e-08,6.724964892851122e-08,3.771533334596203e-10,1.4659074182579324e-05
61.300000000000004,6.741448391117652e-06,5.07326059064917e-07,3.346292053557755e-08,4.14692493914178e-09,1.8737326589536112e-10,1.3482896782235305e-05,1.014652118129834e-06,2.488154963485068e-08,6.69258410711551e-08,3.7474653179072223e-10,1.4589731037602937e-05
61.35,6.709642240767446e-06,5.048879994388786e-07,3.330190375966905e-08,4.1205438427827916e-09,1.8617843439868114e-10,1.3419284481534891e-05,1.0097759988777572e-06,2.472326305669675e-08,6.66038075193381e-08,3.7235686879736227e-10,1.452075990785748e-05
61.400000000000006,6.6780061876686766e-06,5.024632672564429e-07,3.314176861174543e-08,4.094349973773371e-09,1.8499210464702597e-10,1.3356012375337353e-05,1.0049265345128859e-06,2.4566099842640226e-08,6.628353722349086e-08,3.6998420929405195e-10,1.4452158531125664e-05
61.45,6.646539201128462e-06,5.000517797447343e-07,3.2982509605518315e-08,4.068341860490429e-09,1.8381420963242983e-10,1.3293078402256924e-05,1.0001035594894686e-06,2.4410051162942575e-08,6.596501921103663e-08,3.6762841926485966e-10,1.4383924660539637e-05
61.5,6.615240257419372e-06,4.976534547058971e-07,3.282412129289896e-08,4.042518043994878e-09,1.8264468292615192e-10,1.3230480514838745e-05,9.953069094117942e-07,2.4255108263969264e-08,6.564824258579793e-08,3.6528936585230385e-10,1.4316056064466158e-05
61.550000000000004,6.584108339727596e-06,4.952682105126824e-07,3.26665982637046e-08,4.016877077912756e-09,1.8148345867319055e-10,1.3168216679455193e-05,9.905364210253648e-07,2.4101262467476533e-08,6.53331965274092e-08,3.629669173463811e-10,1.424855052639279e-05
61.6,6.553142438101529e-06,4.928959661040729e-07,3.250993514536687e-08,3.99141752831752e-09,1.8033047158691107e-10,1.3106284876203057e-05,9.857919322081458e-07,2.3948505169905117e-08,6.501987029073374e-08,3.6066094317382214e-10,1.4181405844815018e-05
61.650000000000006,6.522341549400726e-06,4.905366409809413e-07,3.235412660264275e-08,3.966137973613511e-09,1.791856569437278e-10,1.3044683098801453e-05,9.810732819618825e-07,2.3796827841681065e-08,6.47082532052855e-08,3.583713138874556e-10,1.411461983312419e-05
61.7,6.491704677245349e-06,4.881901552017489e-07,3.219916733732791e-08,3.941037004420674e-09,1.7804895057780548e-10,1.2983409354490698e-05,9.763803104034977e-07,2.3646222026524043e-08,6.439833467465583e-08,3.5609790115561096e-10,1.4048190319496531e-05
61.75,6.461230831965941e-06,4.858564293782757e-07,3.2045052087972514e-08,3.916113223460359e-09,1.76920288875827e-10,1.2922461663931882e-05,9.717128587565514e-07,2.3496679340762154e-08,6.409010417594503e-08,3.53840577751654e-10,1.3982115146782892e-05
61.800000000000004,6.4309190305536626e-06,4.835353846713902e-07,3.189177562959963e-08,3.891365245442313e-09,1.757996087718291e-10,1.2861838061107325e-05,9.670707693427804e-07,2.3348191472653877e-08,6.378355125919926e-08,3.515992175436582e-10,1.3916392172399502e-05
61.85,6.4007682966109276e-06,4.812269427868541e-07,3.1739332773425556e-08,3.8667916969528144e-09,1.7468684774207716e-10,1.2801536593221855e-05,9.624538855737081e-07,2.3200750181716887e-08,6.347866554685111e-08,3.493736954841543e-10,1.3851019268219615e-05
61.900000000000006,6.3707776603023915e-06,4.789310259711586e-07,3.158771836658274e-08,3.842391216343933e-09,1.7358194379998568e-10,1.2741555320604783e-05,9.578620519423172e-07,2.30543472980636e-08,6.317543673316548e-08,3.4716388759997136e-10,1.3785994320465929e-05
61.95,6.3409461583064045e-06,4.7664755700740095e-07,3.14369272918451e-08,3.818162453623876e-09,1.7248483549110862e-10,1.2681892316612809e-05,9.532951140148019e-07,2.2908974721743257e-08,6.28738545836902e-08,3.4496967098221724e-10,1.3721315229604028e-05
62.0,6.3112728337667885e-06,4.7437645921118957e-07,3.1286954467355404e-08,3.794104070348467e-09,1.7139546188816937e-10,1.2622545667533577e-05,9.487529184223791e-07,2.2764624422090803e-08,6.257390893471081e-08,3.4279092377633874e-10,1.3656979910236534e-05
62.050000000000004,6.281756736245049e-06,4.721176564265881e-07,3.1137794846355246e-08,3.770214739513741e-09,1.703137625861383e-10,1.2563513472490097e-05,9.442353128531762e-07,2.2621288437082448e-08,6.227558969271049e-08,3.406275251722766e-10,1.359298629099824e-05
62.1,6.25239692167297e-06,4.6987107302209177e-07,3.0989443416917054e-08,3.746493145449575e-09,1.6923967769736401e-10,1.250479384334594e-05,9.397421460441835e-07,2.2478958872697452e-08,6.197888683383411e-08,3.3847935539472803e-10,1.3529332314452049e-05
62.150000000000006,6.223192452305552e-06,4.6763663388663474e-07,3.0841895201678315e-08,3.722937983714383e-09,1.6817314784675092e-10,1.2446384904611104e-05,9.352732677732695e-07,2.2337627902286298e-08,6.168379040335663e-08,3.3634629569350184e-10,1.346601593698571e-05
62.2,6.194142396674386e-06,4.654142644256357e-07,3.069514525757821e-08,3.699547960990906e-09,1.671141141669887e-10,1.2388284793348772e-05,9.308285288512714e-07,2.2197287765945437e-08,6.139029051515641e-08,3.342282283339774e-10,1.340303512870948e-05
62.25,6.165245829541346e-06,4.632038905570711e-07,3.054918867559616e-08,3.6763217949830228e-09,1.660625182938345e-10,1.2330491659082693e-05,9.264077811141422e-07,2.2057930769898136e-08,6.109837735119231e-08,3.32125036587669e-10,1.3340387873354513e-05
62.300000000000004,6.136501831852692e-06,4.6100543870758453e-07,3.040402058049289e-08,3.653258214313596e-09,1.650183023614311e-10,1.2273003663705384e-05,9.220108774151691e-07,2.1919549285881576e-08,6.080804116098579e-08,3.300366047228622e-10,1.3278072168172143e-05
62.35,6.107909490693542e-06,4.588188358086281e-07,3.0259636130553424e-08,3.630355958423343e-09,1.6398140899767112e-10,1.2215818981387084e-05,9.176376716172562e-07,2.178213575054006e-08,6.051927226110685e-08,3.2796281799534223e-10,1.3216086023833981e-05
62.400000000000006,6.07946789924267e-06,4.566440092926331e-07,3.0116030517332175e-08,3.60761377747071e-09,1.6295178131961828e-10,1.215893579848534e-05,9.132880185852662e-07,2.164568266482426e-08,6.023206103466435e-08,3.2590356263923655e-10,1.3154427464332734e-05
62.45,6.0511761567277284e-06,4.544808870892167e-07,2.997319896540041e-08,3.5850304322327876e-09,1.619293629289839e-10,1.2102352313455457e-05,9.089617741784334e-07,2.1510182593396724e-08,5.994639793080082e-08,3.238587258579678e-10,1.3093094526883947e-05
62.5,6.023033368380764e-06,4.5232939762141594e-07,2.9831136732095554e-08,3.562604694007155e-09,1.6091409790762307e-10,1.2046066736761528e-05,9.046587952428319e-07,2.137562816404293e-08,5.966227346419111e-08,3.2182819581524614e-10,1.3032085261828408e-05
62.550000000000004,5.995038645394138e-06,4.501894698019556e-07,2.9689839107272774e-08,3.540335344514722e-09,1.5990593081308645e-10,1.1990077290788275e-05,9.003789396039112e-07,2.1242012067088334e-08,5.937967821454555e-08,3.198118616261729e-10,1.2971397732535446e-05
62.6,5.967191104876792e-06,4.480610330295468e-07,2.954930141305846e-08,3.518221175803612e-09,1.589048066742137e-10,1.1934382209753584e-05,8.961220660590936e-07,2.1109327054821672e-08,5.909860282611692e-08,3.178096133484274e-10,1.2911030015306964e-05
62.650000000000006,5.939489869810832e-06,4.4594401718521354e-07,2.940951900360579e-08,3.496260990153895e-09,1.579106709867852e-10,1.1878979739621663e-05,8.918880343704271e-07,2.097756594092337e-08,5.881903800721158e-08,3.158213419735704e-10,1.2850980199282198e-05
62.7,5.911934069008508e-06,4.4383835262865466e-07,2.927048726485235e-08,3.4744535999833137e-09,1.5692346970921266e-10,1.1823868138017017e-05,8.876767052573093e-07,2.0846721599899883e-08,5.85409745297047e-08,3.138469394184253e-10,1.2791246386343348e-05
62.75,5.884522837069493e-06,4.4174397019462984e-07,2.9132201614280112e-08,3.452797827753964e-09,1.5594314925825642e-10,1.1769045674138986e-05,8.834879403892597e-07,2.0716786966523783e-08,5.8264403228560225e-08,3.1188629851651284e-10,1.2731826691021847e-05
62.800000000000004,5.857255314338526e-06,4.3966080118937984e-07,2.8994657500676754e-08,3.4312925058798968e-09,1.5496965650480164e-10,1.1714510628677052e-05,8.793216023787597e-07,2.0587755035279382e-08,5.798931500135351e-08,3.099393130096033e-10,1.2672719240405454e-05
62.85,5.830130646863409e-06,4.375887773870756e-07,2.8857850403898977e-08,3.4099364766356426e-09,1.5400293876966466e-10,1.1660261293726819e-05,8.751775547741512e-07,2.0459618859813857e-08,5.7715700807797953e-08,3.0800587753932933e-10,1.261392217404612e-05
62.900000000000006,5.803147986353289e-06,4.3552783102629355e-07,2.872177583463839e-08,3.3887285920656047e-09,1.5304294381946736e-10,1.1606295972706577e-05,8.710556620525871e-07,2.0332371552393627e-08,5.744355166927678e-08,3.060858876389347e-10,1.2555433643868473e-05
62.95,5.7763064901373325e-06,4.3347789480652473e-07,2.8586429334189133e-08,3.367667713894396e-09,1.5208961986249402e-10,1.1552612980274665e-05,8.669557896130495e-07,2.0206006283366373e-08,5.7172858668378266e-08,3.0417923972498804e-10,1.2497251814079185e-05
63.0,5.74960532112368e-06,4.3143890188470854e-07,2.8451806474217073e-08,3.3467527134380692e-09,1.5114291554465704e-10,1.149921064224736e-05,8.628778037694171e-07,2.0080516280628415e-08,5.6903612948434147e-08,3.022858310893141e-10,1.2439374861076928e-05
63.050000000000004,5.723043647758751e-06,4.294107858717972e-07,2.8317902856530977e-08,3.325982471516194e-09,1.5020277994549416e-10,1.1446087295517501e-05,8.588215717435944e-07,1.9955894829097166e-08,5.6635805713061954e-08,3.004055598909883e-10,1.2381800973363145e-05
63.1,5.696620643986888e-06,4.2739348082934816e-07,2.8184714112855946e-08,3.305355878364793e-09,1.4926916257415026e-10,1.1393241287973775e-05,8.547869616586963e-07,1.983213527018876e-08,5.636942822571189e-08,2.9853832514830053e-10,1.2324528351453521e-05
63.150000000000006,5.670335489210271e-06,4.2538692126614276e-07,2.805223590460834e-08,3.284871833550191e-09,1.4834201336544575e-10,1.1340670978420542e-05,8.507738425322855e-07,1.9709231001301147e-08,5.610447180921668e-08,2.966840267308915e-10,1.2267555207790077e-05
63.2,5.644187368249216e-06,4.233910421348365e-07,2.792046392267281e-08,3.2645292458836886e-09,1.4742128267597261e-10,1.1288374736498431e-05,8.46782084269673e-07,1.958717547530213e-08,5.584092784534562e-08,2.9484256535194523e-10,1.2210879766654104e-05
63.25,5.6181754713027265e-06,4.2140577882863195e-07,2.7789393887180864e-08,3.2443270333370835e-09,1.465069212802281e-10,1.1236350942605453e-05,8.428115576572639e-07,1.94659622000225e-08,5.557878777436173e-08,2.930138425604562e-10,1.2154500264079662e-05
63.300000000000004,5.5922989939094e-06,4.1943106717798237e-07,2.765902154729153e-08,3.2242641229590128e-09,1.455988803667867e-10,1.11845979878188e-05,8.388621343559647e-07,1.9345584737754077e-08,5.531804309458306e-08,2.911977607335734e-10,1.2098414947767837e-05
63.35,5.56655713690864e-06,4.1746684344732226e-07,2.7529342680973992e-08,3.2043394507921416e-09,1.4469711153451824e-10,1.113311427381728e-05,8.349336868946445e-07,1.922603670475285e-08,5.5058685361947984e-08,2.893942230690365e-10,1.2042622077001694e-05
63.400000000000006,5.540949106402143e-06,4.155130443318217e-07,2.7400353094790975e-08,3.1845519617911043e-09,1.438015667888523e-10,1.1081898212804286e-05,8.310260886636434e-07,1.9107311770746626e-08,5.480070618958195e-08,2.876031335777046e-10,1.1987119922561836e-05
63.45,5.515474113715742e-06,4.135696069541711e-07,2.7272048623685218e-08,3.1649006097413594e-09,1.429121985380333e-10,1.1030948227431485e-05,8.271392139083422e-07,1.8989403658448157e-08,5.4544097247370436e-08,2.858243970760666e-10,1.1931906766642722e-05
63.5,5.4901313753615e-06,4.1163646886138894e-07,2.714442513076734e-08,3.1453843571788064e-09,1.4202895958941103e-10,1.0980262750723e-05,8.232729377227779e-07,1.8872306143072838e-08,5.428885026153468e-08,2.8405791917882207e-10,1.1876980902769564e-05
63.550000000000004,5.464920113000137e-06,4.0971356802165753e-07,2.7017478507104838e-08,3.1260021753101282e-09,1.4115180314586757e-10,1.0929840226000274e-05,8.194271360433151e-07,1.875601305186077e-08,5.4034957014209676e-08,2.8230360629173515e-10,1.1822340635715952e-05
63.6,5.439839553403755e-06,4.078008428211849e-07,2.6891204671513478e-08,3.1067530439340046e-09,1.4028068280219774e-10,1.087967910680751e-05,8.156016856423698e-07,1.8640518263604028e-08,5.3782409343026956e-08,2.805613656043955e-10,1.1767984281422115e-05
63.650000000000006,5.414888928418825e-06,4.0589823206108997e-07,2.6765599570349884e-08,3.087635951363002e-09,1.3941555254151145e-10,1.082977785683765e-05,8.117964641221799e-07,1.8525815708178013e-08,5.353119914069977e-08,2.788311050830229e-10,1.171391016691379e-05
63.7,5.3900674749295134e-06,4.040056749543161e-07,2.6640659177306327e-08,3.068649894346345e-09,1.3855636673171548e-10,1.0780134949859027e-05,8.080113499086322e-07,1.841189936607807e-08,5.3281318354612654e-08,2.7711273346343097e-10,1.1660116630221814e-05
63.75,5.365374434821251e-06,4.021231111225664e-07,2.6516379493206783e-08,3.04979387799337e-09,1.3770308012200774e-10,1.0730748869642501e-05,8.042462222451328e-07,1.829876326796022e-08,5.303275898641357e-08,2.754061602440155e-10,1.1606602020302252e-05
63.800000000000004,5.340809054944618e-06,4.002504805932673e-07,2.6392756545804812e-08,3.0310669156977256e-09,1.3685564783941586e-10,1.0681618109889235e-05,8.005009611865346e-07,1.8186401494186352e-08,5.2785513091609625e-08,2.737112956788317e-10,1.1553364696957246e-05
63.85,5.316370587079518e-06,3.983877237965559e-07,2.6269786389583226e-08,3.0124680290623773e-09,1.360140253853672e-10,1.0632741174159037e-05,7.967754475931118e-07,1.8074808174374265e-08,5.253957277916645e-08,2.720280507707344e-10,1.1500403030756458e-05
63.900000000000006,5.292058287899601e-06,3.965347815622892e-07,2.614746510555508e-08,2.993996247825264e-09,1.351781686322693e-10,1.0584116575799202e-05,7.930695631245784e-07,1.7963977486951582e-08,5.229493021111016e-08,2.703563372645386e-10,1.1447715402959108e-05
63.95,5.267871418937011e-06,3.946915951170818e-07,2.602578880106649e-08,2.975650609785736e-09,1.343480338201677e-10,1.0535742837874022e-05,7.893831902341636e-07,1.7853903658714416e-08,5.205157760213298e-08,2.686960676403354e-10,1.1395300205436673e-05
64.0,5.243809246547366e-06,3.9285810608136355e-07,2.590475360960111e-08,2.957430160731699e-09,1.335235775534195e-10,1.0487618493094732e-05,7.857162121627271e-07,1.7744580964390192e-08,5.180950721920222e-08,2.67047155106839e-10,1.1343155840596158e-05
64.05,5.219871041875049e-06,3.910342564664646e-07,2.578435569058609e-08,2.939333954367478e-09,1.3270475679736845e-10,1.0439742083750097e-05,7.820685129329292e-07,1.763600372620487e-08,5.156871138117218e-08,2.654095135947369e-10,1.1291280721303996e-05
64.10000000000001,5.1960560808187455e-06,3.8921998867172137e-07,2.5664591229199413e-08,2.9213610522423657e-09,1.3189152887510242e-10,1.0392112161637491e-05,7.784399773434427e-07,1.7528166313454194e-08,5.1329182458398827e-08,2.6378305775020483e-10,1.1239673270810538e-05
64.15,5.172363643997294e-06,3.8741524548160914e-07,2.554545643617933e-08,2.903510523679895e-09,1.3108385146420004e-10,1.0344727287994588e-05,7.748304909632183e-07,1.742106314207937e-08,5.109091287235866e-08,2.621677029284001e-10,1.1188331922675174e-05
64.2,5.148793016715729e-06,3.8561997006289297e-07,2.5426947547634736e-08,2.8857814457077403e-09,1.3028168259353718e-10,1.0297586033431458e-05,7.712399401257859e-07,1.731468867424644e-08,5.085389509526947e-08,2.6056336518707437e-10,1.1137255120691947e-05
64.25,5.125343488931664e-06,3.8383410596180615e-07,2.5309060824857477e-08,2.868172902988385e-09,1.2948498064011672e-10,1.0250686977863329e-05,7.676682119236123e-07,1.720903741793031e-08,5.0618121649714954e-08,2.5896996128023345e-10,1.1086441318815864e-05
64.3,5.102014355221904e-06,3.820575971012495e-07,2.5191792554136248e-08,2.8506839877504117e-09,1.286937043259144e-10,1.0204028710443808e-05,7.64115194202499e-07,1.710410392650247e-08,5.0383585108272496e-08,2.573874086518288e-10,1.1035888981089734e-05
64.35000000000001,5.0788049147493135e-06,3.802903877780132e-07,2.5075139046571472e-08,2.8333137997204568e-09,1.279078127147799e-10,1.0157609829498627e-05,7.605807755560264e-07,1.699988279832274e-08,5.0150278093142944e-08,2.558156254295598e-10,1.0985596581571547e-05
64.4,5.055714471229985e-06,3.785324226600233e-07,2.4959096637892254e-08,2.816061446055862e-09,1.2712726520935633e-10,1.011142894245997e-05,7.570648453200466e-07,1.6896368676335175e-08,4.991819327578451e-08,2.5425453041871267e-10,1.0935562604262556e-05
64.45,5.032742332900591e-06,3.767836467836055e-07,2.4843661688274556e-08,2.798926041277931e-09,1.2635202154802518e-10,1.0065484665801182e-05,7.53567293567211e-07,1.6793556247667585e-08,4.968732337654911e-08,2.5270404309605036e-10,1.0885785543035703e-05
64.5,5.009887812486061e-06,3.750440055507762e-07,2.472883058216087e-08,2.7819067072058844e-09,1.2558204180188398e-10,1.0019775624972122e-05,7.500880111015524e-07,1.6691440243235306e-08,4.945766116432174e-08,2.5116408360376797e-10,1.0836263901564836e-05
64.55,4.987150227167479e-06,3.7331344472655257e-07,2.4614599728081335e-08,2.7650025728914176e-09,1.2481728637176884e-10,9.974300454334958e-06,7.466268894531051e-07,1.6590015437348505e-08,4.922919945616267e-08,2.496345727435377e-10,1.0786996193254317e-05
64.60000000000001,4.964528898550226e-06,3.7159191043628454e-07,2.4500965558476156e-08,2.748212774553908e-09,1.240577159852671e-10,9.929057797100452e-06,7.431838208725691e-07,1.6489276647323448e-08,4.900193111695231e-08,2.481154319705342e-10,1.0737980941169268e-05
64.65,4.9420231526324105e-06,3.6987934916301053e-07,2.4387924529519492e-08,2.731536455516248e-09,1.233032916938035e-10,9.884046305264821e-06,7.397586983260211e-07,1.6389218733097485e-08,4.8775849059038985e-08,2.46606583387607e-10,1.0689216677966367e-05
64.7,4.9196323197734735e-06,3.6817570774482926e-07,2.4275473120945852e-08,2.7149727661413202e-09,1.2255397486972857e-10,9.839264639546947e-06,7.363514154896585e-07,1.6289836596847922e-08,4.8550946241891704e-08,2.4510794973945715e-10,1.0640701945825084e-05
64.75,4.897355734663109e-06,3.6648093337229833e-07,2.4163607835876194e-08,2.698520863769044e-09,1.2180972720344173e-10,9.794711469326217e-06,7.329618667445967e-07,1.6191125182614264e-08,4.832721567175239e-08,2.4361945440688346e-10,1.0592435296379587e-05
64.8,4.875192736290388e-06,3.6479497358585093e-07,2.4052325200645456e-08,2.68217991265401e-09,1.2107051070055733e-10,9.750385472580775e-06,7.295899471717019e-07,1.609307947592406e-08,4.810465040129091e-08,2.4214102140111466e-10,1.0544415290651093e-05
64.85000000000001,4.853142667913128e-06,3.6311777627323257e-07,2.39416217646331e-08,2.6659490839038122e-09,1.2033628767905426e-10,9.706285335826256e-06,7.262355525464651e-07,1.5995694503422873e-08,4.78832435292662e-08,2.406725753581085e-10,1.0496640498980766e-05
64.9,4.83120487702753e-06,3.6144928966696154e-07,2.383149410009392e-08,2.6498275554179116e-09,1.1960702076650149e-10,9.66240975405506e-06,7.228985793339231e-07,1.589896533250747e-08,4.766298820018784e-08,2.3921404153300297e-10,1.044910950096321e-05
64.95,4.8093787153379865e-06,3.597894623418049e-07,2.372193880199029e-08,2.6338145118270787e-09,1.1888267289728957e-10,9.618757430675973e-06,7.195789246836097e-07,1.580288707096247e-08,4.744387760398058e-08,2.3776534579457914e-10,1.040182088538032e-05
65.0,4.787663538727191e-06,3.58138243212279e-07,2.3612952487825808e-08,2.6179091444334416e-09,1.1816320730988265e-10,9.575327077454382e-06,7.16276486424558e-07,1.5707454866600648e-08,4.7225904975651616e-08,2.363264146197653e-10,1.0354773250135811e-05
65.05,4.7660587072264435e-06,3.564955815301681e-07,2.3504531797480332e-08,2.6021106511511004e-09,1.1744858754411427e-10,9.532117414452887e-06,7.129911630603362e-07,1.5612663906906603e-08,4.7009063594960665e-08,2.3489717508822855e-10,1.030796520219018e-05
65.10000000000001,4.744563584986189e-06,3.5486142688206223e-07,2.3396673393046203e-08,2.5864182364473534e-09,1.16738777438488e-10,9.489127169972378e-06,7.097228537641245e-07,1.551850941868412e-08,4.6793346786092406e-08,2.33477554876976e-10,1.0261395357496155e-05
65.15,4.723177540246815e-06,3.5323572918691764e-07,2.3289373958666183e-08,2.57083111128443e-09,1.1603374112751922e-10,9.44635508049363e-06,7.064714583738353e-07,1.542498666770658e-08,4.6578747917332366e-08,2.3206748225503843e-10,1.021506234093476e-05
65.2,4.7018999453096125e-06,3.516184386936318e-07,2.31826302003721e-08,2.5553484930617743e-09,1.1533344303911032e-10,9.403799890619225e-06,7.032368773872636e-07,1.5332090958370647e-08,4.63652604007442e-08,2.3066688607822064e-10,1.0168964786251683e-05
65.25,4.680730176508025e-06,3.5000950597864254e-07,2.3076438845925106e-08,2.539969605558961e-09,1.1463784789192562e-10,9.36146035301605e-06,7.000190119572851e-07,1.5239817633353766e-08,4.615287769185021e-08,2.2927569578385125e-10,1.0123101335994322e-05
65.3,4.6596676141790866e-06,3.484088819435435e-07,2.297079664465743e-08,2.5246936788790943e-09,1.1394692069286649e-10,9.319335228358173e-06,6.96817763887087e-07,1.5148162073274567e-08,4.594159328931486e-08,2.2789384138573297e-10,1.0077470641449236e-05
65.35000000000001,4.638711642635082e-06,3.4681651781271943e-07,2.2865700367314674e-08,2.509519949392776e-09,1.1326062673434731e-10,9.277423285270165e-06,6.936330356254389e-07,1.5057119696356657e-08,4.573140073462935e-08,2.2652125346869463e-10,1.0032071362580058e-05
65.4,4.617861650135457e-06,3.452323651310019e-07,2.2761146805900208e-08,2.494447659682587e-09,1.125789315918595e-10,9.235723300270915e-06,6.904647302620038e-07,1.4966685958095523e-08,4.5522293611800416e-08,2.25157863183719e-10,9.986902167966e-06
65.45,4.5971170288588846e-06,3.4365637576133934e-07,2.2657132773520392e-08,2.4794760584881107e-09,1.1190180112157855e-10,9.194234057717769e-06,6.873127515226787e-07,1.4876856350928664e-08,4.5314265547040784e-08,2.238036022431571e-10,9.941961734740658e-06
65.5,4.576477174875604e-06,3.4208850188249e-07,2.2553655104231134e-08,2.4646044006515128e-09,1.1122920145771304e-10,9.152954349751208e-06,6.8417700376498e-07,1.4787626403909077e-08,4.510731020846227e-08,2.2245840291542607e-10,9.897248748531474e-06
65.55,4.555941488119948e-06,3.405286959867311e-07,2.2450710652885492e-08,2.449831947063582e-09,1.1056109901008642e-10,9.111882976239896e-06,6.810573919734622e-07,1.469899168238149e-08,4.4901421305770984e-08,2.2112219802017284e-10,9.852761903399532e-06
65.60000000000001,4.535509372363078e-06,3.389769108775868e-07,2.2348296294982448e-08,2.4351579646103347e-09,1.0989746046170067e-10,9.071018744726156e-06,6.779538217551736e-07,1.4610947787662008e-08,4.4696592589964895e-08,2.1979492092340133e-10,9.80849990177988e-06
65.65,4.51518023518596e-06,3.374330996675749e-07,2.2246408926517428e-08,2.4205817261201317e-09,1.0923825276632394e-10,9.03036047037192e-06,6.748661993351499e-07,1.452349035672079e-08,4.4492817853034855e-08,2.1847650553264788e-10,9.764461454422357e-06
65.7,4.49495348795249e-06,3.3589721577596846e-07,2.2145045463833328e-08,2.406102510311241e-09,1.085834431460942e-10,8.98990697590498e-06,6.717944315519369e-07,1.4436615061867447e-08,4.4290090927666656e-08,2.171668862921884e-10,9.720645280332745e-06
