Q,J_1s1/2(2),J_2s1/2(2),J_2p1/2(2),J_2p3/2(4),J_3s1/2(2),J_3p1/2(2),J_3p3/2(4),J_3d3/2(4),J_3d5/2(6),J_4s1/2(2),J_4p1/2(2),J_4p3/2(4),J_4d3/2(4),J_4d5/2(4),J_4f5/2(6),J_4f7/2(8),J_5s1/2(2),J_5p1/2(2),J_5p3/2(4),J_5d3/2(4),J_5d5/2(2),J_6s1/2(2),J_total_Os_relativistic
37.7,0.005576944762044157,0.000858277314722668,0.003831478906313239,0.0030608858744331537,0.00024096423601523958,0.001084887097968673,0.0009791922778902135,0.00036675354802672593,0.0003114876750072451,7.147559737401294e-05,0.0002694326136266959,0.00024705958708119593,0.00010213774094461766,8.655329238514474e-05,2.6776967861052877e-06,2.3338082676430183e-06,1.410181196254752e-05,4.379929669004424e-05,3.8741099944854056e-05,7.930205961804076e-06,6.32643843720337e-06,1.1252678801988967e-06,0.04563141047441173
37.75,0.005569547904354468,0.0008579043025688203,0.0038171126776670138,0.0030473393532403576,0.00023980641454155344,0.0010816097637784353,0.0009753078848295409,0.00036384179105114343,0.00030892170877996824,7.099976314293386e-05,0.0002687053735467959,0.0002461306889998402,0.00010132531682919622,8.583792415382741e-05,2.646854689565219e-06,2.306464110469233e-06,1.400180878948813e-05,4.3684537618291896e-05,3.8597358321769124e-05,7.867251068857435e-06,6.274238122408396e-06,1.1170538721588738e-06,0.045466056891991465
37.800000000000004,0.00556215532157475,0.0008575422560421827,0.0038027963479183038,0.0030338499746477908,0.00023866684753987542,0.00107833525902196,0.0009714337662936065,0.00036095462751758626,0.0003063781362914572,7.05309341357506e-05,0.00026797768130137195,0.0002452035160990403,0.00010051971084142517,8.512877660551281e-05,2.616394648585305e-06,2.279463404991306e-06,1.3903258437248905e-05,4.356965999498031e-05,3.8453855786885156e-05,7.804796661999448e-06,6.222464572222691e-06,1.1089800540373535e-06,0.045301474565091954
37.85,0.005554767034758572,0.0008571909638837379,0.0037885298023582897,0.0030204175467766856,0.00023754531165348983,0.001075063667155273,0.0009675699632088613,0.00035809184047976635,0.00030385675376977427,7.00690285053621e-05,0.00026724956760146735,0.00024427808912781495,9.972086413486189e-05,8.442579405806063e-05,2.5863115997888697e-06,2.2528015421995687e-06,1.3806144082221353e-05,4.345466901597539e-05,3.831059546160833e-05,7.742830366035036e-06,6.171105861721255e-06,1.1010518888762146e-06,0.04513765918065584
37.9,0.005547383064862972,0.0008568502171429099,0.0037743129259177177,0.0030070418778151684,0.00023644158558067653,0.0010717950706224924,0.0009637165154439443,0.0003552532149480714,0.0003013573593404537,6.961396512993388e-05,0.00026652106287414727,0.00024335442847467803,9.892871836639079e-05,8.372892132658881e-05,2.5566005500154167e-06,2.226473977562476e-06,1.371044905434696e-05,4.333956982125415e-05,3.816758035914742e-05,7.681343786499693e-06,6.120154043963555e-06,1.0932714445749998e-06,0.044974606468888415
37.95,0.005540003432748569,0.0008565198091595961,0.0037601456031747713,0.002993722776025727,0.00023535545006245331,0.0010685295508613979,0.0009598734618209218,0.0003524385378720615,0.00029887975300889303,6.916566360921655e-05,0.0002657921972627865,0.00024243255417080844,9.814321569227102e-05,8.303810371930509e-05,2.527256576578122e-06,2.200476231639032e-06,1.3616156836023413e-05,4.3224367512493546e-05,3.8024813444405076e-05,7.620332884333816e-06,6.069605526777949e-06,1.0856371310265284e-06,0.04481231220509411
38.0,0.005532628159179672,0.0008561995355462824,0.0037460277183628795,0.0029804600497525847,0.00023428668787028626,0.001065267188309051,0.0009560408401264674,0.00034964759812311204,0.00029642373664290025,6.872404426083163e-05,0.00026506300062740607,0.00024151248589321682,9.736429876420599e-05,8.235328703336581e-05,2.498274827482004e-06,2.1748038906434213e-06,1.3523251060429076e-05,4.3109067170514976e-05,3.788229769429173e-05,7.5597978664726974e-06,6.019460941250106e-06,1.078143885575643e-06,0.044650772209457394
38.050000000000004,0.005525257264824385,0.0008558891941702412,0.003731959155378435,0.002967253507428962,0.00023323508379376897,0.001062008062407455,0.0009522186871229794,0.0003468801864771992,0.00029398911395539127,6.828902811652543e-05,0.00026433350254505684,0.0002405942429679074,9.659191072543347e-05,8.167441755076102e-05,2.4696505214666277e-06,2.1494526067971806e-06,1.3431715509354006e-05,4.299367387068438e-05,3.774003615198493e-05,7.499742626823337e-06,5.969724559655521e-06,1.0707837244348786e-06,0.04448998234482524
38.1,0.005517890770254717,0.0008555885851358121,0.0037179397977884793,0.0029541029575842776,0.0002322004246282776,0.0010587522516092662,0.000948407038559645,0.0003441360955978358,0.0002915756904872463,6.786053691839397e-05,0.00026360373231025107,0.0002396778443730373,9.582599520683931e-05,8.100144203422806e-05,2.4413789477564318e-06,2.1244180983269816e-06,1.3341534110680263e-05,4.2878192694542775e-05,3.759803196921114e-05,7.440173821788423e-06,5.920403373988868e-06,1.0635465383446627e-06,0.044329938512778055
38.15,0.0055105286959466915,0.0008552975107667672,0.0037039695288382892,0.0029410082088512273,0.0002311824991625988,0.0010554998333835422,0.0009446059291834377,0.0003414151200191454,0.0002891832735903124,6.74384931150785e-05,0.0002628737189354372,0.00023876330874206869,9.506649632309132e-05,8.033430772319075e-05,2.4134554654333746e-06,2.0996961490038962e-06,1.3252690935693367e-05,4.276262873630568e-05,3.745628843182305e-05,7.381099687522682e-06,5.871505946805409e-06,1.0564210305623166e-06,0.04417063664841446
38.2,0.00550317106228046,0.0008550157755887591,0.0036900482314589193,0.002927969069972794,0.00023018109816653803,0.0010522508842215324,0.0009408153927500579,0.0003387170561290833,0.00028681167241056087,6.702281985793451e-05,0.00026214349115151974,0.0002378506543669168,9.431335866879618e-05,7.96729623297265e-05,2.385875502388107e-06,2.075282607169568e-06,1.3165170196428575e-05,4.2646987103389077e-05,3.731480896566186e-05,7.3225287146170054e-06,5.8230411269332426e-06,1.0493957331197723e-06,0.04401207271435617
38.25,0.005495817889540415,0.0008547431863118541,0.0036761757882746767,0.0029149853498091666,0.0002291960143785077,0.0010490054796425086,0.0009370354620348129,0.00033604170215279915,0.00028446069787139386,6.661344099717492e-05,0.00026141307740842136,0.00023693989920109176,9.356652731467828e-05,7.901735403456035e-05,2.358634553852001e-06,2.051173384250091e-06,1.3078956243255119e-05,4.253127291073811e-05,3.717359712174753e-05,7.264468305442855e-06,5.775016726206266e-06,1.0424600448466493e-06,0.043854242694549
38.300000000000004,0.0054884691979153015,0.000854479551813149,0.003662352081610513,0.0029020568573445518,0.0002282270424930973,0.001045763694199626,0.0009332661688434289,0.0003333888581361369,0.0002821301626570964,6.621028107798821e-05,0.0002606825058756855,0.00023603106086283204,9.282594780377964e-05,7.836743148308496e-05,2.3317281805586748e-06,2.027364452814114e-06,1.2994033562879992e-05,4.2415491269390165e-05,3.7032656542016805e-05,7.206923551788998e-06,5.7274382868524054e-06,1.0356052018501591e-06,0.043697142588497766
38.35,0.0054811250074983334,0.0008542246831194736,0.0036485769934993797,0.002889183401693926,0.0002272739791486307,0.0010425256014858256,0.0009295075440228085,0.0003307583259292807,0.00027981988119644074,6.58132653366342e-05,0.00025995180444312037,0.00023512415663823276,9.209156614768346e-05,7.772314378140893e-05,2.305152006625095e-06,2.0038518442817543e-06,1.2910386776912346e-05,4.229964727032636e-05,3.68919909089001e-05,7.149896272144915e-06,5.680308098567809e-06,1.0288250542448313e-06,0.04354076840657591
38.400000000000006,0.005473785338287308,0.0008539783933901774,0.0036348504056894887,0.0028763647921096693,0.00022633662291470888,0.0010392912741397622,0.0009257596174717155,0.00032814990917053304,0.0002775296696464315,6.542231969651691e-05,0.0002592210007214801,0.000234219203484364,9.136332882275825e-05,7.708444049243063e-05,2.27890171727402e-06,1.980631646429572e-06,1.2828000641072307e-05,4.21837459651872e-05,3.675160388377317e-05,7.093384422834752e-06,5.633624607558504e-06,1.0221165287606878e-06,0.0433851161669349
38.45,0.0054664502101847276,0.0008537404979000022,0.003621172199651537,0.0028636008379881424,0.00022541477427974436,0.001036060783851769,0.0009220224181514064,0.00032556341327023776,0.0002752593458762017,6.503737076423762e-05,0.0002584901220431853,0.00023331621803238266,9.064118276642594e-05,7.645127163194047e-05,2.2529730565388993e-06,1.957700000860677e-06,1.2746860045062577e-05,4.20677923457944e-05,3.661149904055656e-05,7.037381942753752e-06,5.587382286338208e-06,1.0154797188090562e-06,0.04323018189430502
38.5,0.005459119642997909,0.0008535108140220395,0.0036075422565858403,0.0028508913488761506,0.00022450823563848564,0.001032834201369845,0.0009182959740961868,0.0003229986453948338,0.00027300872945104713,6.465834582562754e-05,0.00025775919546307876,0.00023241521659063367,8.992507537345092e-05,7.58235876647489e-05,2.227361825096407e-06,1.935053100614765e-06,1.2666950013051137e-05,4.195179132458863e-05,3.647167980132901e-05,6.981879025499106e-06,5.541571938002842e-06,1.0089176282143396e-06,0.04307596162069599
38.550000000000004,0.00545179365643911,0.0008532891612107742,0.003593960457429423,0.002838236134477339,0.0002236168112795369,0.0010296115965056736,0.0009145803124239109,0.00032045541445104904,0.00027077764161660776,6.428517284176259e-05,0.00025702824775921746,0.00023151621514774288,8.92149544922526e-05,7.520133950084245e-05,2.2020638783611898e-06,1.912687188080773e-06,1.2588255704648948e-05,4.1835747718044465e-05,3.63321493807075e-05,6.9268627609723025e-06,5.49618134536267e-06,1.002435649959409e-06,0.042922451387782445
38.6,0.005444472270125647,0.0008530753609852147,0.003580426682863042,0.0028256350046585044,0.00022274030737287376,0.0010263930381406669,0.0009108754593464139,0.0003179335310702294,0.00026856590528318995,6.391778044496097e-05,0.0002562973054336989,0.00023061922937570037,8.851076842124058e-05,7.458447849156689e-05,2.177075124952507e-06,1.8905985533455874e-06,1.2510762416211971e-05,4.1719666234858885e-05,3.619291074493101e-05,6.872318063595148e-06,5.451196167426405e-06,9.960408621557127e-07,0.04276964725064099
38.650000000000006,0.005437155503580016,0.0008528692369121077,0.0035669408133181296,0.002813087769455803,0.00022187853195735583,0.001023178594232028,0.0009071814401798748,0.000315432807592798,0.000266373345010227,6.355609793476406e-05,0.00025556639471351967,0.000229724274632932,8.781246590517163e-05,7.397295642583685e-05,2.152391525606441e-06,1.8687835330694024e-06,1.2434455582259416e-05,4.1603551470254995e-05,3.605396659014892e-05,6.818228797389952e-06,5.406601009199451e-06,9.897411941298683e-07,0.04261754528245858
38.7,0.005429843376230016,0.0008526706145892406,0.003553502728983702,0.0028005942390809035,0.00022103129492824115,0.0010199683318188428,0.0009034982793551198,0.0003129530580528532,0.0002641997869908835,6.320005527390301e-05,0.000254835541551468,0.00022883136596736246,8.711999613153088e-05,7.336672552637393e-05,2.1280090925639094e-06,1.8472385099263698e-06,1.2359320776783867e-05,4.148740790714237e-05,3.591531934250367e-05,6.764579001491512e-06,5.36238060103263e-06,9.835445037097219e-07,0.04246614157979356
38.75,0.005422535907408869,0.0008524793216288302,0.0035401123098131766,0.0027881542239270294,0.00022019840802470079,0.0010167623170281854,0.0008998260004278525,0.0003104940981628933,0.00026204505903679344,6.284958308425061e-05,0.0002541047716270458,0.00022794051811946502,8.643330872693448e-05,7.27657384459708e-05,2.103923889417895e-06,1.8259599125930597e-06,1.2285343714234487e-05,4.137123992418783e-05,3.577697118040192e-05,6.7113541042850556e-06,5.318520997272907e-06,9.774576366106945e-07,0.04231543226790401
38.800000000000004,0.005415233116355347,0.0008522951876409972,0.003526769435531146,0.002775767534574937,0.00021937968481733857,0.0010135606150812463,0.0008961646260888214,0.0003080557452986764,0.00025990899056293907,6.250461264276064e-05,0.00025337411034742185,0.0002270517455253014,8.575235375355613e-05,7.216994826378342e-05,2.080132031358438e-06,1.8049442162132483e-06,1.2212510249983595e-05,4.1255051810147675e-05,3.563892407711677e-05,6.6585419985560136e-06,5.275010659209e-06,9.714855869695276e-07,0.042165413505591186
38.85,0.005407935022213899,0.0008521180442173291,0.0035134739856400904,0.0027634339817988116,0.00021857494069571623,0.0010103632902994776,0.0008925141781739214,0.0003056378184842099,0.0002577914125726658,6.216507587739536e-05,0.0002526435828484146,0.0002261650623195498,8.507708170557648e-05,7.157930848165035e-05,2.0566296857148204e-06,1.7841879432204092e-06,1.2140806380134887e-05,4.11388477831622e-05,3.550117985978084e-05,6.606133852657268e-06,5.231841270061625e-06,9.656308944401805e-07,0.042016081489004216
38.900000000000006,0.00540064164403477,0.0008519477249145283,0.0035002258394270062,0.0027511533765720657,0.00021778399285588522,0.0010071704061107504,0.0008888746776742222,0.0003032401383768665,0.00025569215764282936,6.183090536304146e-05,0.00025191321399550175,0.00022528048233851937,8.440744350565471e-05,7.099377302043848e-05,2.033413072665231e-06,1.7636876643640138e-06,1.2070218240594946e-05,4.1022632013184566e-05,3.5363740279129785e-05,6.554124566118676e-06,5.189008170720706e-06,9.598933677924354e-07,0.04186743245396835
38.95,0.005393353000774139,0.0008517840652381485,0.0034870248759700075,0.002738925530073083,0.00021700666028792918,0.0010039820250555321,0.0008852461447459362,0.0003008625272526331,0.00025361105990908154,6.15020343174168e-05,0.000251183028384859,0.00022439801912315453,8.37433905014243e-05,7.041329621641682e-05,2.010478465967864e-06,1.7434399997657894e-06,1.2000732105402252e-05,4.090640864536301e-05,3.5226607083210916e-05,6.502512834386952e-06,5.1465103884271525e-06,9.542701380001268e-07,0.041719462676612695
39.0,0.0053860691112942345,0.0008516269026264178,0.003473870974144832,0.0027267502536908557,0.00021624276376351582,0.0010007982087930705,0.0008816285987203115,0.00029850480899148285,0.0002515479550512845,6.117839659696729e-05,0.0002504530503444236,0.00022351768592202432,8.308487446201047e-05,6.983783281765616e-05,1.9878221935651e-06,1.7234416198289907e-06,1.193233438438114e-05,4.079018182205439e-05,3.508978208779563e-05,6.4513008427200964e-06,5.104350307971458e-06,9.487559700302111e-07,0.04157216847229826
39.050000000000004,0.0053787899943634745,0.0008514760764341493,0.0034607640126313095,0.002714627359030561,0.0002154921258234624,0.0009976190181075933,0.0008780220581134616,0.00029616680906287615,0.00024950268027906005,6.085992669275625e-05,0.0002497233039349842,0.0002226394956943002,8.243184757457137e-05,6.926733798045603e-05,1.965440637925074e-06,1.7036892458384152e-06,1.1865011620256687e-05,4.06739557012377e-05,3.4953267236480214e-05,6.400493643798738e-06,5.062533066524658e-06,9.433437437217891e-07,0.0414255461930145
39.1,0.005371515668656592,0.0008513314279167388,0.003447703869919766,0.002702556657919061,0.00021475457076531557,0.0009944445129145183,0.0008744265406361268,0.00029384835451138795,0.0002474750743174698,6.054655972634637e-05,0.0002489938129512958,0.00022176346111272066,8.178426244086216e-05,6.870176726579847e-05,1.943330236010659e-06,1.6841796501193435e-06,1.1798750485421575e-05,4.05577344694098e-05,3.4817064644401596e-05,6.350098286123703e-06,5.021065738678736e-06,9.380250456879321e-07,0.04127959222349891
39.150000000000006,0.005364246152754764,0.0008511928002142505,0.0034346904243173523,0.002690537962410302,0.00021402992463094583,0.000991274752266667,0.0008708420632033608,0.00029154927394245585,0.00024546497739282226,6.023823144567496e-05,0.00024826460092321667,0.00022088959456654093,8.11420720738211e-05,6.814107663582737e-05,1.921487478802724e-06,1.664909655667233e-06,1.1733537778583019e-05,4.0441522347555815e-05,3.4681176621044615e-05,6.300122765374241e-06,4.9799563547769685e-06,9.327908526208832e-07,0.041134302976394456
39.2,0.005356981465145749,0.0008510600383355895,0.003421723553954339,0.0026785710847906695,0.00021331801519416103,0.0009881097943604932,0.0008672686419441578,0.000289269397508257,0.0002434722312186131,5.993487822092435e-05,0.00024753569111687055,0.0002200179081644709,8.05052298941797e-05,6.758522245035533e-05,1.8999089103488638e-06,1.6458761352125796e-06,1.1669360421533252e-05,4.0325323589445384e-05,3.4545605669625255e-05,6.250574884160163e-06,4.93921280421982e-06,9.276322884432178e-07,0.04098967488684323
39.25,0.005349721624224015,0.0008509329891427628,0.003408803136790324,0.002666655837584237,0.00021261867194833714,0.0009849496965423099,0.0008637062922110019,0.0002870085568937029,0.00024149667898158884,5.9636437040386956e-05,0.0002468071065358287,0.00021914841373759717,7.987368972709431e-05,6.703416146339552e-05,1.8785911263559568e-06,1.627076009741435e-06,1.1606205456277844e-05,4.020914247224812e-05,3.441035446280327e-05,6.201461128585685e-06,4.8988417213209895e-06,9.225413978046657e-07,0.0408457044070293
39.300000000000004,0.005342466648290874,0.0008508115013352268,0.0033959290506203987,0.002654792033557957,0.00021193172609407042,0.0009817945153145272,0.0008601550285893528,0.00028476658530255934,0.00023953816532794016,5.9342845506326995e-05,0.00024607886992231436,0.00021828112284229224,7.924740579880138e-05,6.648785081972047e-05,1.857530772390873e-06,1.6085062465466062e-06,1.1544060042724978e-05,4.0092983280218025e-05,3.427542579679106e-05,6.15278568680735e-06,4.858847497220771e-06,9.175118324213097e-07,0.040702388001263586
39.35,0.005335216555554621,0.0008506954254343241,0.0033831011730812567,0.002642979485726775,0.00021125701052685132,0.0009786443063418923,0.0008566148649070619,0.0002825433174436868,0.00023759653634962085,5.9054041830839113e-05,0.00024535100375842786,0.00021741604676310907,7.862633273329541e-05,6.594624805144684e-05,1.8367245417932535e-06,1.5901638569317142e-06,1.1482911457086744e-05,3.997685028289016e-05,3.4140822528054e-05,6.1045497250672794e-06,4.819231562332332e-06,9.125393395614245e-07,0.040559722142160984
39.400000000000006,0.005327971364130663,0.0008505846137678063,0.003370319381657225,0.002631218007358655,0.00021059435982476066,0.0009754991244577282,0.0008530858142437143,0.0002803385895173983,0.0002356716395707886,5.8769964831704425e-05,0.0002446235302673902,0.00021655319651566,7.801042554902875e-05,6.54093110746453e-05,1.816169173434004e-06,1.5720458937257021e-06,1.1422747091076679e-05,3.98607477097963e-05,3.400654749853533e-05,6.056750995561423e-06,4.779992026583519e-06,9.076219884790025e-07,0.04041770330828365
39.45,0.005320731092041664,0.0008504789204544456,0.003357583553686263,0.0026195074119795565,0.0002099436102361917,0.0009723590236701813,0.0008495678889399092,0.0002781522392019406,0.00023376332393437363,5.849055392824566e-05,0.00024389647141480702,0.00021569258284948257,7.73996396556353e-05,6.487699818597751e-05,1.7958614494700165e-06,1.5541494487856037e-06,1.1363554451912393e-05,3.9744679724084036e-05,3.3872603456515264e-05,6.009383794368637e-06,4.7411236791147554e-06,9.02760143117593e-07,0.04027632798337889
39.5,0.0053134957572176745,0.0008503782013887344,0.003344893566365878,0.0026078475133783077,0.0002093045996675967,0.0009692240571684608,0.0008460611006064623,0.0002759841056400888,0.00023187143978876587,5.821574913718104e-05,0.00024316984890994936,0.00021483421625088844,7.67939308506757e-05,6.434926805935769e-05,1.7757981932476416e-06,1.536471650668166e-06,1.1305321163054512e-05,3.9628650397574496e-05,3.37389929807102e-05,5.962439241198463e-06,4.7026182857838085e-06,8.97956240007087e-07,0.0401355926571307
39.550000000000004,0.005306265377496273,0.0008502823142256714,0.0033322492967589996,0.002596238125611431,0.00020867716767126166,0.0009660942773290832,0.000842565460133545,0.00027383402942586196,0.00022999583887462632,5.794549106847853e-05,0.00024244368420705268,0.00021397810694579836,7.619325531640594e-05,6.382607974264076e-05,1.7559762674950158e-06,1.5190096626365883e-06,1.124803496554227e-05,3.9512663689704184e-05,3.360571841498809e-05,5.915905830462492e-06,4.664465112742505e-06,8.932144303570141e-07,0.03999549382723396
39.6,0.005299039970622709,0.0008501911183656368,0.003319650621799797,0.002584679063007888,0.00020806115543310933,0.0009629697357221145,0.000839080977699752,0.0002717018525913542,0.00022813637431181916,5.767972092121094e-05,0.00024171799850663278,0.00021312426490256177,7.559756961656868e-05,6.330739265433618e-05,1.7363925729171884e-06,1.5017606811381688e-06,1.1191683719727048e-05,3.939672343246984e-05,3.347278182013575e-05,5.869770200608271e-06,4.626651632690891e-06,8.885401100263574e-07,0.03985602800257127
39.650000000000006,0.005291819554250036,0.0008501044749393547,0.003307097418299423,0.0025731701401737433,0.00020745640576053098,0.0009598504831174041,0.0008356076627810965,0.00026958741859367877,0.0002262929005864607,5.741838047941198e-05,0.00024099281275681661,0.00021227269983475954,7.500683069320623e-05,6.27931665803467e-05,1.71704404727107e-06,1.4847219348454123e-06,1.1136255407164822e-05,3.9280833322961915e-05,3.334018494755482e-05,5.824018067599536e-06,4.589164392482713e-06,8.839393351614059e-07,0.03971719170725128
39.7,0.00528460414593926,0.0008500222467929432,0.003294589562951725,0.0025617111719967787,0.00020686276307025042,0.000956736569490823,0.0008321455241599418,0.0002674905723020312,0.00022446527353809097,5.716141210793515e-05,0.00024026814765469007,0.00021142342120399272,7.44209958634975e-05,6.228336167073385e-05,1.6979276649531173e-06,1.4678906843013504e-06,1.1081738132410492e-05,3.9164996924382096e-05,3.320792923773321e-05,5.778635253544463e-06,4.551990003302603e-06,8.794181389226527e-07,0.03957898148520045
39.75,0.005277393763159476,0.0008499442984730517,0.003282126932338875,0.0025503019736510123,0.00020628007337621866,0.000953628044030489,0.0008286945699338556,0.00026541115998486114,0.000222653350346959,5.690875874831482e-05,0.00023954402364765895,0.00021057643822265366,7.384002281661607e-05,6.177793843650768e-05,1.6790404370853006e-06,1.4512642221540914e-06,1.1028120124462572e-05,3.904921767565394e-05,3.3076015844027445e-05,5.7336087153418904e-06,4.515116163136816e-06,8.749818186153551e-07,0.039441393904885914
39.800000000000004,0.005270188423288011,0.0008498704962120871,0.003269709402936961,0.002538942360601166,0.00020570818427754253,0.0009505249551429912,0.0008252548075244005,0.0002633490292971608,0.00022085698952142732,5.6660363914631214e-05,0.00023882046093482502,0.00020973175985668227,7.326386961061161e-05,6.127685774644278e-05,1.6603794120392535e-06,1.4348398739116646e-06,1.0975389737636613e-05,3.893349890893035e-05,3.294444567991977e-05,5.688927460011864e-06,4.478532575175214e-06,8.706343090699112e-07,0.039304425563666284
39.85,0.0052629881436105745,0.0008498007079135267,0.003257336851121522,0.0025276321486070634,0.00020514694494644741,0.0009474273504596072,0.0008218262436858546,0.0002613040292678645,0.00021907605088549212,5.641617168937945e-05,0.00023809747946837548,0.000208889394828306,7.269249466931369e-05,6.07800808239194e-05,1.6419416762982393e-06,1.4186149991005273e-06,1.0923535451696078e-05,3.881784387354887e-05,3.2813219485700074e-05,5.644583241700568e-06,4.442231627443075e-06,8.663777537848761e-07,0.03916807309128208
39.900000000000006,0.005255792941321393,0.0008497348031373184,0.0032450091531730087,0.0025163711537279426,0.0002045962061162746,0.0009443352768425086,0.0008184088845138569,0.00025927601028735687,0.00021731039556641555,5.6176126719343066e-05,0.00023737509895498438,0.00020804935161876243,7.212585677925691e-05,6.028756924378894e-05,1.6237243555257154e-06,1.4025869926742782e-06,1.0872545871136464e-05,3.8702255764358446e-05,3.2682337908675e-05,5.600570972291649e-06,4.406208756948148e-06,8.622123248832597e-07,0.039032333152132656
39.95,0.005248602833523365,0.0008496726530853692,0.0032327261852822197,0.0025051591923267256,0.0002040558200695161,0.0009412487803909635,0.0008150027354539913,0.00025726482409509506,0.00021555988598247563,5.59401742114733e-05,0.00023665333885722776,0.00020721163847100692,7.156391508662948e-05,5.9799284929265364e-05,1.6057246156905105e-06,1.3867532864964498e-06,1.08224097235961e-05,3.858673775189897e-05,3.255180158969573e-05,5.556888827034317e-06,4.370462501370525e-06,8.581362650203359e-07,0.03889720244618131
40.0,0.005241417837228198,0.0008496141305871204,0.00322048782355565,0.002493996081074197,0.00020352564062588538,0.0009381679064475245,0.0008116078013102936,0.0002552703237673365,0.00021382438583082502,5.5708259928773915e-05,0.00023593221839500887,0.0002063762633924024,7.100662909424259e-05,5.9315190148840186e-05,1.5879396640933146e-06,1.3711113507144333e-06,1.0773115857447364e-05,3.847129301169847e-05,3.2421611248141566e-05,5.513538065831109e-06,4.334994294260176e-06,8.541460795195134e-07,0.038762677708500226
40.050000000000004,0.005234237969356562,0.0008495591100852105,0.003208293944020809,0.0024828816369531314,0.00020300552313042757,0.0009350926996042087,0.0008082240862536938,0.0002532923637049776,0.00021210376007546432,5.54803301861928e-05,0.00023521175654699574,0.00020554323415739324,7.045395865852238e-05,5.883524751322257e-05,1.5703667501482084e-06,1.355658694851669e-06,1.0724653238698991e-05,3.835592474998793e-05,3.229176775756315e-05,5.470522606710101e-06,4.299808061971259e-06,8.502368173047249e-07,0.038628755707556535
40.1,0.005227063246738237,0.0008495074676212255,0.00319614442263148,0.0024718156772623556,0.00020249532444166843,0.0009320232037086681,0.0008048515938303891,0.00025133079962150006,0.000210397874935326,5.525633184652066e-05,0.00023449197205206907,0.00020471255831016268,6.990586398652368e-05,5.8359419972303626e-05,1.5530031657950287e-06,1.3403928684708115e-06,1.067701094740507e-05,3.824063622341634e-05,3.216227220496907e-05,5.4278483870139365e-06,4.2649096488546654e-06,8.464024232891848e-07,0.038495433242365644
40.150000000000006,0.005219893686112257,0.0008494590808215353,0.003184039135272909,0.002460798019620728,0.00020199490291980304,0.0009289594618703432,0.0008014903269701432,0.00024938548853102106,0.00020870659787246604,5.503621231629703e-05,0.00023377288341077938,0.00020388424316727228,6.936230563296452e-05,5.78876708121439e-05,1.5358462454517876e-06,1.3253114612996343e-06,1.0630178173824356e-05,3.812543075085755e-05,3.203312592816621e-05,5.385522549509167e-06,4.230306074400668e-06,8.426361773933668e-07,0.038362707138670786
40.2,0.005212729304127066,0.0008494138288832188,0.003171977957766968,0.002449828481971078,0.00020150411841492652,0.0009259015164666098,0.0007981402879945232,0.00024745628873645376,0.00020702979758036806,5.481991954172483e-05,0.0002330545088868149,0.00020305829582028617,6.882324449728323e-05,5.741996365198568e-05,1.5188933654581787e-06,1.310412102760451e-06,1.0584144214599854e-05,3.801031171609126e-05,3.190433052750898e-05,5.343552508873579e-06,4.1960046456957435e-06,8.389312243900344e-07,0.038230574244409184
40.25,0.005205570117340661,0.0008493715925600743,0.0031599607658772374,0.0024389068825840577,0.0002010228322553055,0.0009228494091489067,0.0007948014786250611,0.00024554305981776823,0.000205367343972352,5.4607402004593155e-05,0.00023233686650847725,0.0002022347231383768,6.82886418207157e-05,5.695626244128771e-05,1.5021419430073713e-06,1.2956924608980852e-06,1.0538898469230006e-05,3.789528256094983e-05,3.1775887850698214e-05,5.301944984237243e-06,4.162012004582633e-06,8.352811512286654e-07,0.038099031424873225
40.300000000000004,0.005198416142220749,0.0008493322541487175,0.003147987435314052,0.002428033040061945,0.00020055090723569317,0.0009198031808488526,0.0007914738999913501,0.00024364566262035975,0.0002037191081700924,5.439860871820948e-05,0.0002316199740701663,0.00020141353177091474,6.775845918339451e-05,5.649653145678392e-05,1.4855894346101674e-06,1.2811502407564413e-06,1.0494430437080445e-05,3.7780346769381175e-05,3.164779995169422e-05,5.260705106312299e-06,4.128333239582085e-06,8.31680522827412e-07,0.037968075558089474
40.35,0.005191267395144899,0.0008492956974747665,0.003136057841739496,0.0024172067733423844,0.0002000882076056877,0.0009167628717843486,0.0007881575526390739,0.00024176395924352013,0.00020208496249224267,5.419348922334148e-05,0.0002309038491338732,0.00020059472815004185,6.723265850146925e-05,5.604073529956528e-05,1.4692333341784655e-06,1.2667831823040733e-06,1.0450729715139503e-05,3.766550784370472e-05,3.1520069027147045e-05,5.2198357041185265e-06,4.094971196190742e-06,8.281252818101926e-07,0.03783770353093188
40.400000000000006,0.005184123892400686,0.0008492618078791123,0.0031241718607723295,0.002406427901702048,0.00019963459905813444,0.0009137285214656606,0.0007848524365379608,0.0002398978130290091,0.00020046478044316262,5.3991993584168634e-05,0.00023018850903067995,0.0001997783184932259,6.671120202424693e-05,5.5588838892184035e-05,1.4530711708502607e-06,1.25258905805053e-06,1.0407785996656545e-05,3.755076927506005e-05,3.13926973357922e-05,5.179336842329395e-06,4.061926066606548e-06,8.24612960782161e-07,0.0377079122363398
