Q,J_1s_one_electron,J_2s_one_electron,J_3s_one_electron,J_2p_one_electron,J_3p_one_electron,J_1s(2),J_2s(2),J_2p(6),J_3s(2),J_3p(3),J_total_phosphorus
58.7,1.1961182536859581e-05,9.507756748458341e-07,7.222691575008309e-08,1.0081878753132954e-08,7.655329800818501e-10,2.3922365073719162e-05,1.9015513496916682e-06,6.049127251879772e-08,1.4445383150016618e-07,2.2965989402455506e-09,2.603115812637004e-05
58.75,1.1903246231775173e-05,9.460626388843692e-07,7.186820838603314e-08,1.001535060157924e-08,7.604091695022598e-10,2.3806492463550345e-05,1.8921252777687385e-06,6.009210360947545e-08,1.4373641677206628e-07,2.281227508506779e-09,2.590472748920913e-05
58.800000000000004,1.1845628763374182e-05,9.41376259846416e-07,7.151153458935958e-08,9.949312685963353e-09,7.553236896115145e-10,2.3691257526748364e-05,1.882752519692832e-06,5.969587611578012e-08,1.4302306917871917e-07,2.2659710688345432e-09,2.5778994962804535e-05
58.85,1.1788328147244223e-05,9.367163666045897e-07,7.115688127001855e-08,9.883761006986256e-09,7.502762227981247e-10,2.3576656294488447e-05,1.8734327332091794e-06,5.9302566041917535e-08,1.423137625400371e-07,2.250828668394374e-09,2.5653956184947975e-05
58.900000000000006,1.173134241272145e-05,9.320827892590996e-07,7.080423543215789e-08,9.81869160111218e-09,7.452664543362348e-10,2.34626848254429e-05,1.8641655785181992e-06,5.8912149606673084e-08,1.4160847086431577e-07,2.2357993630087046e-09,2.5529606823795093e-05
58.95,1.167466960278591e-05,9.274753591280336e-07,7.045358417336924e-08,9.754100540220982e-09,7.402940723570935e-10,2.334933920557182e-05,1.8549507182560671e-06,5.852460324132589e-08,1.4090716834673848e-07,2.2208822170712804e-09,2.5405942577633022e-05
59.0,1.1618307773957657e-05,9.228939087377175e-07,7.010491468394587e-08,9.689983931264025e-09,7.3535876782084e-10,2.3236615547915315e-05,1.845787817475435e-06,5.813990358758415e-08,1.4020982936789174e-07,2.2060763034625197e-09,2.528295917464969e-05
59.050000000000004,1.1562254996193793e-05,9.183382718131654e-07,6.975821424614704e-08,9.626337915923812e-09,7.304602344886398e-10,2.3124509992387585e-05,1.8366765436263307e-06,5.7758027495542874e-08,1.3951642849229407e-07,2.1913807034659196e-09,2.516065237270522e-05
59.1,1.1506509352786362e-05,9.138082832686102e-07,6.941347023346908e-08,9.563158670277085e-09,7.25598168895031e-10,2.3013018705572723e-05,1.8276165665372203e-06,5.737895202166251e-08,1.3882694046693816e-07,2.176794506685093e-09,2.503901795910523e-05
59.150000000000006,1.1451068940261017e-05,9.09303779198111e-07,6.907067010992274e-08,9.500442404461319e-09,7.207722703206331e-10,2.2902137880522035e-05,1.818607558396222e-06,5.7002654426767915e-08,1.3814134021984548e-07,2.162316810961899e-09,2.4918051750375833e-05
59.2,1.139593186827664e-05,9.048245968662512e-07,6.87298014293167e-08,9.43818536234503e-09,7.159822407651464e-10,2.279186373655328e-05,1.8096491937325025e-06,5.662911217407019e-08,1.374596028586334e-07,2.147946722295439e-09,2.479774959204078e-05
59.25,1.1341096259525667e-05,9.003705746989064e-07,6.839085183454706e-08,9.376383821201278e-09,7.11227784920602e-10,2.2682192519051334e-05,1.8007411493978129e-06,5.625830292720767e-08,1.367817036690941e-07,2.133683354761806e-09,2.4678107358400212e-05
59.300000000000004,1.1286560249635316e-05,8.959415522740989e-07,6.805380905689334e-08,9.31503409138466e-09,7.065086101449182e-10,2.2573120499270632e-05,1.7918831045481979e-06,5.589020454830796e-08,1.3610761811378668e-07,2.1195258304347544e-09,2.4559120952311358e-05
59.35,1.1232321987069642e-05,8.915373703129306e-07,6.771866091532049e-08,9.25413251601172e-09,7.018244264357365e-10,2.2464643974139283e-05,1.7830747406258612e-06,5.5524795096070325e-08,1.3543732183064098e-07,2.1054732793072093e-09,2.4440786304971167e-05
59.400000000000006,1.11783796330323e-05,8.871578706705874e-07,6.738539531578641e-08,9.193675470644594e-09,6.971749464045173e-10,2.23567592660646e-05,1.7743157413411748e-06,5.516205282386757e-08,1.3477079063157282e-07,2.091524839213552e-09,2.4323099375700425e-05
59.45,1.1124731361370244e-05,8.828028963274311e-07,6.705400025055649e-08,9.133659362978053e-09,6.925598852509236e-10,2.224946272274049e-05,1.7656057926548623e-06,5.480195617786832e-08,1.3410800050111298e-07,2.0776796557527708e-09,2.4206056151730084e-05
59.5,1.1071375358478093e-05,8.784722913801577e-07,6.672446379752311e-08,9.07408063252973e-09,6.879789607375012e-10,2.2142750716956185e-05,1.7569445827603154e-06,5.444448379517838e-08,1.3344892759504622e-07,2.0639368822125034e-09,2.4089652647988935e-05
59.550000000000004,1.101830982320336e-05,8.741659010330378e-07,6.639677411953123e-08,9.014935750333604e-09,6.83431893164579e-10,2.203661964640672e-05,1.7483318020660756e-06,5.4089614502001626e-08,1.3279354823906247e-07,2.050295679493737e-09,2.3973884906893356e-05
59.6,1.0965532966752468e-05,8.698835715892326e-07,6.607091946371022e-08,8.956221218636714e-09,6.789184053454462e-10,2.1931065933504937e-05,1.7397671431784652e-06,5.3737327311820285e-08,1.3214183892742044e-07,2.036755216036339e-09,2.385874899813868e-05
59.650000000000006,1.0913043012597457e-05,8.656251504421782e-07,6.574688816081089e-08,8.897933570598914e-09,6.744382225818295e-10,2.1826086025194913e-05,1.7312503008843564e-06,5.3387601423593484e-08,1.3149377632162178e-07,2.0233146677454883e-09,2.374424101849223e-05
59.7,1.0860838196383562e-05,8.613904860670524e-07,6.542466862454858e-08,8.8400693699959e-09,6.699910726395884e-10,2.1721676392767125e-05,1.7227809721341049e-06,5.30404162199754e-08,1.3084933724909716e-07,2.0099732179187653e-09,2.363035709158822e-05
59.75,1.0808916765837458e-05,8.571794280123058e-07,6.510424935095168e-08,8.782625210925145e-09,6.655766857246878e-10,2.1617833531674916e-05,1.7143588560246117e-06,5.269575126555087e-08,1.3020849870190336e-07,1.9967300571740634e-09,2.3517093367724158e-05
59.800000000000004,1.0757276980676307e-05,8.529918268912712e-07,6.478561891771586e-08,8.725597717514994e-09,6.611947944593859e-10,2.1514553961352614e-05,1.7059836537825423e-06,5.2353586305089966e-08,1.2957123783543172e-07,1.9835843833781576e-09,2.3404446023659058e-05
59.85,1.070591711251757e-05,8.488275343738441e-07,6.446876598356385e-08,8.66898354363685e-09,6.56845133858734e-10,2.141183422503514e-05,1.6976550687476882e-06,5.2013901261821103e-08,1.289375319671277e-07,1.970535401576202e-09,2.3292411262413352e-05
59.900000000000006,1.0654835444789471e-05,8.446864031782302e-07,6.41536792876105e-08,8.612779372620085e-09,6.525274413072775e-10,2.1309670889578943e-05,1.6893728063564604e-06,5.167667623572051e-08,1.28307358575221e-07,1.9575823239218326e-09,2.318098531307027e-05
59.95,1.0604030272642312e-05,8.405682870627699e-07,6.384034764873374e-08,8.55698191697016e-09,6.482414565360157e-10,2.1208060545284624e-05,1.6811365741255398e-06,5.134189150182096e-08,1.2768069529746748e-07,1.9447243696080468e-09,2.307016443057906e-05
60.0,1.0553499902860398e-05,8.364730408178251e-07,6.352875996495018e-08,8.501587918089532e-09,6.439869215996325e-10,2.1106999805720796e-05,1.6729460816356502e-06,5.100952750853719e-08,1.2705751992990035e-07,1.9319607647988975e-09,2.2959944895559682e-05
60.050000000000004,1.0503242653774758e-05,8.324005202577406e-07,6.321890521279676e-08,8.446594146001435e-09,6.397635808538875e-10,2.1006485307549517e-05,1.6648010405154813e-06,5.0679564876008615e-08,1.2643781042559351e-07,1.9192907425616624e-09,2.285032301410916e-05
60.1,1.0453256855176578e-05,8.28350582212874e-07,6.29107724467178e-08,8.391997399076626e-09,6.355711809333005e-10,2.0906513710353156e-05,1.656701164425748e-06,5.035198439445976e-08,1.258215448934356e-07,1.9067135427999017e-09,2.2741295117609595e-05
60.150000000000006,1.0403540848231267e-05,8.243230845216876e-07,6.260435079845615e-08,8.337794503762764e-09,6.314094707291067e-10,2.0807081696462535e-05,1.6486461690433751e-06,5.002676702257658e-08,1.252087015969123e-07,1.89422841218732e-09,2.2632857562537583e-05
60.2,1.0354092985393336e-05,8.20317886022916e-07,6.229962947645082e-08,8.283982314316759e-09,6.272782013673734e-10,2.070818597078667e-05,1.640635772045832e-06,4.970389388590055e-08,1.2459925895290164e-07,1.8818346041021203e-09,2.252500673027541e-05
60.25,1.0304911630321852e-05,8.163348465477923e-07,6.199659776523911e-08,8.230557712539744e-09,6.231771261873591e-10,2.0609823260643703e-05,1.6326696930955846e-06,4.938334627523847e-08,1.2399319553047822e-07,1.8695313785620774e-09,2.241773902692357e-05
60.300000000000004,1.0255995157796669e-05,8.123738269123449e-07,6.169524502486378e-08,8.177517607514882e-09,6.191060007201215e-10,2.0511990315593338e-05,1.6247476538246897e-06,4.906510564508929e-08,1.2339049004972756e-07,1.8573180021603647e-09,2.231105088311501e-05
60.35,1.020734195363533e-05,8.084346889097608e-07,6.139556069028572e-08,8.1248589353478e-09,6.15064582667334e-10,2.041468390727066e-05,1.6168693778195216e-06,4.8749153612086794e-08,1.2279112138057145e-07,1.8451937480020022e-09,2.220493875383084e-05
60.400000000000006,1.0158950414610573e-05,8.045172953028078e-07,6.109753427080109e-08,8.072578658909646e-09,6.110526318803379e-10,2.0317900829221146e-05,1.6090345906056155e-06,4.843547195345788e-08,1.2219506854160218e-07,1.8331578956410136e-09,2.209939911821746e-05
60.45,1.0110818948368622e-05,8.00621509816328e-07,6.080115534946375e-08,8.020673767582934e-09,6.070699103394059e-10,2.0221637896737245e-05,1.601243019632656e-06,4.8124042605497606e-08,1.216023106989275e-07,1.8212097310182178e-09,2.1994428479405345e-05
60.5,1.0062945973348026e-05,7.967471971297887e-07,6.050641358251247e-08,7.969141277009865e-09,6.031161821331825e-10,2.0125891946696052e-05,1.5934943942595773e-06,4.781484766205919e-08,1.2101282716502495e-07,1.8093485463995476e-09,2.1890023364329113e-05
60.550000000000004,1.0015329918699236e-05,7.928942228698999e-07,6.021329869880311e-08,7.917978228843263e-09,5.99191213438398e-10,2.003065983739847e-05,1.5857884457397999e-06,4.750786937305958e-08,1.2042659739760623e-07,1.797573640315194e-09,2.1786180323549256e-05
60.6,9.96796922420483e-06,7.890624536032956e-07,5.99218004992456e-08,7.867181690500082e-09,5.952947724997998e-10,1.993593844840966e-05,1.5781249072065911e-06,4.7203090143000494e-08,1.198436009984912e-07,1.7858843174993994e-09,2.1682895931075246e-05
60.650000000000006,9.920862340200319e-06,7.852517568292702e-07,5.963190885624546e-08,7.816748754917408e-09,5.914266296102179e-10,1.9841724680400637e-05,1.5705035136585403e-06,4.690049252950445e-08,1.1926381771249092e-07,1.7742798888306536e-09,2.158016678419e-05
60.7,9.874007727495687e-06,7.814620009725857e-07,5.9343613713150414e-08,7.766676540310998e-09,5.875865570908942e-10,1.9748015454991373e-05,1.5629240019451715e-06,4.660005924186599e-08,1.1868722742630083e-07,1.7627596712726825e-09,2.1477989503275983e-05
60.75,9.827403857297484e-06,7.776930553763307e-07,5.9056905083701324e-08,7.716962189936225e-09,5.837743292720049e-10,1.9654807714594968e-05,1.5553861107526614e-06,4.630177313961735e-08,1.1811381016740265e-07,1.7513229878160145e-09,2.1376360731642467e-05
60.800000000000004,9.7810492111316e-06,7.739447902948446e-07,5.877177305148811e-08,7.667602871851502e-09,5.799897224733861e-10,1.95620984222632e-05,1.5478895805896892e-06,4.600561723110902e-08,1.1754354610297622e-07,1.7399691674201585e-09,2.1275277135354394e-05
60.85,9.734942280766665e-06,7.702170768867026e-07,5.8488207769410164e-08,7.618595778684153e-09,5.762325149854561e-10,1.946988456153333e-05,1.5404341537734053e-06,4.5711574672104916e-08,1.1697641553882033e-07,1.7286975449563685e-09,2.1174735403062618e-05
60.900000000000006,9.689081568138017e-06,7.665097872077534e-07,5.8206199459141004e-08,7.569938127398585e-09,5.725024870503321e-10,1.9378163136276033e-05,1.5330195744155068e-06,4.541962876439151e-08,1.1641239891828201e-07,1.7175074611509962e-09,2.1074732245835366e-05
60.95,9.64346558527236e-06,7.628227942042236e-07,5.792573841059803e-08,7.52162715906692e-09,5.687994208431418e-10,1.928693117054472e-05,1.5256455884084472e-06,4.5129762954401525e-08,1.1585147682119606e-07,1.7063982625294256e-09,2.097526439699129e-05
61.0,9.598092854212953e-06,7.591559717058727e-07,5.764681498141634e-08,7.473660138641873e-09,5.651231004535486e-10,1.9196185708425905e-05,1.5183119434117454e-06,4.4841960831851244e-08,1.1529362996283268e-07,1.6953693013606458e-09,2.0876328611933696e-05
61.050000000000004,9.552961906945456e-06,7.555091944192103e-07,5.736941959642705e-08,7.4260343547319884e-09,5.614733118674421e-10,1.9105923813890912e-05,1.5110183888384205e-06,4.455620612839193e-08,1.147388391928541e-07,1.6844199356023263e-09,2.077792166798618e-05
61.1,9.508071285324375e-06,7.518823379207703e-07,5.709354274714014e-08,7.378747119379183e-09,5.578498429488143e-10,1.901614257064875e-05,1.5037646758415406e-06,4.42724827162751e-08,1.1418708549428029e-07,1.673549528846443e-09,2.068004036422969e-05
61.150000000000006,9.463419541000037e-06,7.482752786504364e-07,5.681917499123116e-08,7.33179576783848e-09,5.542524834218398e-10,1.8926839082000074e-05,1.4965505573008728e-06,4.399077460703088e-08,1.1363834998246232e-07,1.6627574502655194e-09,2.0582681521340705e-05
61.2,9.419005235346249e-06,7.446878939048315e-07,5.65463069520331e-08,7.285177658360067e-09,5.506810248531442e-10,1.8838010470692498e-05,1.489375787809663e-06,4.3711065950160404e-08,1.130926139040662e-07,1.6520430745594326e-09,2.0485841981430942e-05
61.25,9.374826939388444e-06,7.411200618307547e-07,5.62749293180321e-08,7.238890171973445e-09,5.471352606341657e-10,1.874965387877689e-05,1.4822401236615094e-06,4.343334103184067e-08,1.125498586360642e-07,1.641405781902497e-09,2.0389518607888205e-05
61.300000000000004,9.33088323373247e-06,7.37571661418678e-07,5.600503284236703e-08,7.1929307122738735e-09,5.436149859640327e-10,1.866176646746494e-05,1.475143322837356e-06,4.315758427364324e-08,1.1201006568473406e-07,1.630844957892098e-09,2.0293708285218562e-05
61.35,9.28717270849394e-06,7.340425724962974e-07,5.5736608342333864e-08,7.147296705210975e-09,5.401199978321893e-10,1.857434541698788e-05,1.4680851449925948e-06,4.2883780231265854e-08,1.1147321668466773e-07,1.6203599934965679e-09,2.019840791888991e-05
61.400000000000006,9.243693963228109e-06,7.305326757221338e-07,5.5469646698894e-08,7.101985598879379e-09,5.366500950011705e-10,1.8487387926456218e-05,1.4610653514442676e-06,4.2611913593276276e-08,1.10939293397788e-07,1.6099502850035115e-09,2.0103614435176553e-05
61.45,9.200445606860378e-06,7.270418525791934e-07,5.520413885618664e-08,7.056994863311601e-09,5.332050779900712e-10,1.8400891213720755e-05,1.4540837051583867e-06,4.2341969179869607e-08,1.1040827771237328e-07,1.5996152339702138e-09,2.0009324781005354e-05
61.5,9.15742625761729e-06,7.235699853686748e-07,5.494007582104496e-08,7.012321990272919e-09,5.297847490577884e-10,1.831485251523458e-05,1.4471399707373496e-06,4.207393194163751e-08,1.0988015164208992e-07,1.5893542471733652e-09,1.9915535923802828e-05
61.550000000000004,9.114634542958123e-06,7.201169572037326e-07,5.4677448662517e-08,6.9679644930583865e-09,5.263889121864571e-10,1.8229269085916246e-05,1.4402339144074652e-06,4.180778695835032e-08,1.09354897325034e-07,1.5791667365593714e-09,1.9822244851343656e-05
61.6,9.072069099507041e-06,7.166826520032936e-07,5.4416248511390254e-08,6.923919906291872e-09,5.23017373065144e-10,1.8144138199014083e-05,1.4333653040065872e-06,4.154351943775123e-08,1.0883249702278051e-07,1.569052119195432e-09,1.9729448571600397e-05
61.650000000000006,9.029728572985718e-06,7.132669544859199e-07,5.415646655971998e-08,6.880185785727082e-09,5.196699390737116e-10,1.8059457145971435e-05,1.4265339089718399e-06,4.1281114714362495e-08,1.0831293311943996e-07,1.559009817221135e-09,1.96371441125943e-05
61.7,8.987611618146598e-06,7.098697501637293e-07,5.389809406036177e-08,6.836759708050696e-09,5.163464192667909e-10,1.7975223236293197e-05,1.4197395003274586e-06,4.102055824830418e-08,1.0779618812072354e-07,1.5490392578003728e-09,1.954532852224748e-05
61.75,8.945716898706602e-06,7.064909253363597e-07,5.3641122326507805e-08,6.793639270687366e-09,5.130466243579336e-10,1.7891433797413205e-05,1.4129818506727194e-06,4.07618356241242e-08,1.0728224465301561e-07,1.5391398730738008e-09,1.9453998868236135e-05
61.800000000000004,8.904043087281413e-06,7.031303670849886e-07,5.3385542731227336e-08,6.7508220916067355e-09,5.097703667039582e-10,1.7808086174562826e-05,1.4062607341699771e-06,4.0504932549640417e-08,1.0677108546245467e-07,1.5293111001118746e-09,1.936315223784501e-05
61.85,8.862588865320296e-06,6.997879632664017e-07,5.313134670701055e-08,6.708305809132408e-09,5.065174602894302e-10,1.7725177730640593e-05,1.3995759265328035e-06,4.024983485479444e-08,1.062626934140211e-07,1.5195523808682905e-09,1.927278573782308e-05
61.900000000000006,8.821352923041375e-06,6.96463602507107e-07,5.287852574531636e-08,6.666088081752798e-09,5.032877207112857e-10,1.764270584608275e-05,1.392927205014214e-06,3.9996528490516786e-08,1.0575705149063272e-07,1.5098631621338572e-09,1.9182896494240243e-05
61.95,8.78033395936751e-06,6.931571741975033e-07,5.262707139612422e-08,6.624166587933899e-09,5.000809651636486e-10,1.756066791873502e-05,1.3863143483950065e-06,3.974499952760339e-08,1.0525414279224844e-07,1.500242895490946e-09,1.9093481652345373e-05
62.0,8.739530681862612e-06,6.898685684860911e-07,5.237697526748928e-08,6.582539025933909e-09,4.96897012422788e-10,1.7479061363725224e-05,1.3797371369721822e-06,3.949523415560346e-08,1.0475395053497856e-07,1.4906910372683639e-09,1.900453837642525e-05
62.050000000000004,8.698941806668503e-06,6.865976762737362e-07,5.2128229025101615e-08,6.541203113619779e-09,4.937356828322141e-10,1.7397883613337006e-05,1.3731953525474725e-06,3.9247218681718676e-08,1.0425645805020323e-07,1.4812070484966422e-09,1.8916063849664898e-05
62.1,8.658566058442294e-06,6.833443892079801e-07,5.1880824391848926e-08,6.5001565882855366e-09,4.9059679828794e-10,1.731713211688459e-05,1.3666887784159602e-06,3.900093952971322e-08,1.0376164878369785e-07,1.47179039486382e-09,1.882805527400882e-05
62.150000000000006,8.618402170294196e-06,6.801085996773929e-07,5.163475314738272e-08,6.459397206472405e-09,4.874801822238845e-10,1.7236804340588392e-05,1.3602171993547858e-06,3.875638323883443e-08,1.0326950629476545e-07,1.4624405466716535e-09,1.8740509870023447e-05
62.2,8.578448883725915e-06,6.768902008059805e-07,5.139000712768847e-08,6.418922743790809e-09,4.843856595974323e-10,1.715689776745183e-05,1.353780401611961e-06,3.8513536462744853e-08,1.0278001425537694e-07,1.453156978792297e-09,1.8653424876760706e-05
62.25,8.538704948569449e-06,6.736890864476302e-07,5.11465782246588e-08,6.378730994744082e-09,4.813130568751444e-10,1.7077409897138898e-05,1.3473781728952605e-06,3.827238596846449e-08,1.022931564493176e-07,1.4439391706254334e-09,1.856679755162257e-05
62.300000000000004,8.499169122926426e-06,6.705051511806077e-07,5.0904458385670814e-08,6.338819772553964e-09,4.782622020185967e-10,1.699833824585285e-05,1.3410103023612153e-06,3.8032918635323786e-08,1.0180891677134163e-07,1.43478660605579e-09,1.848062517022679e-05
62.35,8.45984017310793e-06,6.673382903020979e-07,5.066363961316653e-08,6.299186908987838e-09,4.752329244703644e-10,1.691968034621586e-05,1.3346765806041959e-06,3.779512145392703e-08,1.0132727922633306e-07,1.4256987734110933e-09,1.8394905026273728e-05
62.400000000000006,8.420716873574737e-06,6.641883998227883e-07,5.042411396423676e-08,6.25983025418767e-09,4.7222505514016e-10,1.6841433747149475e-05,1.3283767996455766e-06,3.755898152512602e-08,1.0084822792847352e-07,1.4166751654204799e-09,1.830963443141407e-05
62.45,8.38179800687812e-06,6.610553764615019e-07,5.018587355020872e-08,6.2207476765007126e-09,4.692384263911225e-10,1.676359601375624e-05,1.3221107529230038e-06,3.7324486059004275e-08,1.0037174710041744e-07,1.4077152791733676e-09,1.822481071511784e-05
62.5,8.343082363601031e-06,6.579391176398686e-07,4.994891053623672e-08,6.181937062311812e-09,4.662728720262137e-10,1.6686164727202062e-05,1.3158782352797372e-06,3.709162237387087e-08,9.989782107247343e-08,1.3988186160786411e-09,1.814043122454422e-05
62.550000000000004,8.304568742299806e-06,6.548395214770445e-07,4.9713217140896555e-08,6.1433963158774065e-09,4.633282272747666e-10,1.6609137484599612e-05,1.309679042954089e-06,3.686037789526444e-08,9.942643428179311e-08,1.3899846818242996e-09,1.8056493324412585e-05
62.6,8.266255949446333e-06,6.517564867844744e-07,4.9478785635783006e-08,6.105123359161266e-09,4.6040432877915735e-10,1.6532511898892666e-05,1.303512973568949e-06,3.66307401549676e-08,9.895757127156601e-08,1.381212986337472e-09,1.7972994396874485e-05
62.650000000000006,8.228142799370622e-06,6.486899130606936e-07,4.924560834511057e-08,6.067116131671726e-09,4.575010145816429e-10,1.6456285598741244e-05,1.2973798261213872e-06,3.640269679003036e-08,9.849121669022114e-08,1.3725030437449288e-09,1.7889931841386627e-05
62.7,8.190228114203907e-06,6.456397004861784e-07,4.90136776453177e-08,6.029372590300601e-09,4.546181241113225e-10,1.6380456228407814e-05,1.2912794009723568e-06,3.6176235541803604e-08,9.80273552906354e-08,1.3638543723339675e-09,1.7807303074584944e-05
62.75,8.152510723822118e-06,6.426057499182322e-07,4.8782985964674626e-08,5.9918907091636945e-09,4.517554981712026e-10,1.6305021447644236e-05,1.2852114998364644e-06,3.595134425498217e-08,9.756597192934925e-08,1.3552664945136077e-09,1.7725105530159546e-05
62.800000000000004,8.114989465789854e-06,6.395879628859182e-07,4.855352578289363e-08,5.9546684794428996e-09,4.489129789254142e-10,1.622997893157971e-05,1.2791759257718363e-06,3.57280108766574e-08,9.710705156578726e-08,1.3467389367762427e-09,1.764333665873077e-05
62.85,8.077663185304798e-06,6.365862415850333e-07,4.832528963074267e-08,5.917703909229866e-09,4.4609040988654207e-10,1.6155326370609595e-05,1.2731724831700666e-06,3.5506223455379195e-08,9.665057926148534e-08,1.3382712296596262e-09,1.7561993927726184e-05
62.900000000000006,8.040530735142508e-06,6.336004888731192e-07,4.8098270089662664e-08,5.8809950233711585e-09,4.432876359031235e-10,1.6081061470285016e-05,1.2672009777462383e-06,3.528597014022695e-08,9.619654017932533e-08,1.3298629077093703e-09,1.7481074821258514e-05
62.95,8.003590975601742e-06,6.306306082645198e-07,4.787245979138795e-08,5.844539863315013e-09,4.4050450314719663e-10,1.6007181951203485e-05,1.2612612165290396e-06,3.506723917989008e-08,9.57449195827759e-08,1.3215135094415899e-09,1.7400576840004632e-05
63.0,7.966842774450109e-06,6.276765039254748e-07,4.764785141756917e-08,5.808336486959597e-09,4.3774085910205045e-10,1.5933685548900218e-05,1.2553530078509496e-06,3.485001892175758e-08,9.529570283513834e-08,1.3132225773061514e-09,1.732049750108537e-05
63.050000000000004,7.930285006870218e-06,6.247380806692548e-07,4.742443769939962e-08,5.772382968502732e-09,4.3499655255008774e-10,1.5860570013740436e-05,1.2494761613385096e-06,3.463429781101639e-08,9.484887539879925e-08,1.3049896576502632e-09,1.724083433794641e-05
63.1,7.893916555406245e-06,6.218152439513373e-07,4.7202211417245e-08,5.736677398293093e-09,4.322714335607492e-10,1.578783311081249e-05,1.2436304879026745e-06,3.442006438975856e-08,9.440442283449e-08,1.2968143006822475e-09,1.71615849002401e-05
63.150000000000006,7.857736309910864e-06,6.189078998646187e-07,4.698116540027556e-08,5.701217882682934e-09,4.295653534786106e-10,1.5715472619821728e-05,1.2378157997292374e-06,3.4207307296097604e-08,9.396233080055112e-08,1.2886960604358317e-09,1.7082746753708054e-05
63.2,7.821743167492675e-06,6.160159551346706e-07,4.676129252610185e-08,5.666002543882232e-09,4.2687816491158956e-10,1.564348633498535e-05,1.2320319102693412e-06,3.399601526329339e-08,9.35225850522037e-08,1.2806344947347687e-09,1.700431748006492e-05
63.25,7.785936032463974e-06,6.131393171150287e-07,4.654258572041285e-08,5.631029519814259e-09,4.242097217192583e-10,1.5571872064927948e-05,1.2262786342300573e-06,3.3786177118885557e-08,9.30851714408257e-08,1.272629165157775e-09,1.6926294676882874e-05
63.300000000000004,7.750313816288966e-06,6.102778937825238e-07,4.632503795661757e-08,5.596296963972578e-09,4.215598790012822e-10,1.5500627632577933e-05,1.2205557875650477e-06,3.357778178383547e-08,9.265007591323514e-08,1.2646796370038466e-09,1.6848675957477053e-05
63.35,7.714875437532404e-06,6.074315937326521e-07,4.6108642255489705e-08,5.561803045279466e-09,4.18928493085986e-10,1.5429750875064807e-05,1.2148631874653042e-06,3.3370818271676795e-08,9.221728451097941e-08,1.256785479257958e-09,1.6771458950792026e-05
63.400000000000006,7.679619821808562e-06,6.046003261749772e-07,4.58933916848138e-08,5.527545947945643e-09,4.163154215190522e-10,1.5359239643617125e-05,1.2092006523499545e-06,3.316527568767386e-08,9.17867833696276e-08,1.2489462645571566e-09,1.669464130128894e-05
63.45,7.644545901730699e-06,6.017840009285769e-07,4.567927935903622e-08,5.493523871331518e-09,4.1372052305224614e-10,1.5289091803461397e-05,1.2035680018571538e-06,3.296114322798911e-08,9.135855871807243e-08,1.2411615691567384e-09,1.661822066883377e-05
63.5,7.609652616860827e-06,5.989825284175203e-07,4.5466298438918213e-08,5.459735029809721e-09,4.1114365763225465e-10,1.5219305233721654e-05,1.1979650568350405e-06,3.2758410178858325e-08,9.093259687783643e-08,1.2334309728967639e-09,1.654219472858629e-05
63.550000000000004,7.574938913659934e-06,5.961958196663859e-07,4.525444213119116e-08,5.4261776526289475e-09,4.0858468638980336e-10,1.5149877827319867e-05,1.1923916393327718e-06,3.2557065915773684e-08,9.050888426238232e-08,1.22575405916941e-09,1.6466561170889967e-05
63.6,7.540403745438586e-06,5.934237862958157e-07,4.5043703688215524e-08,5.392849983779216e-09,4.060434716287441e-10,1.5080807490877172e-05,1.1868475725916313e-06,3.2357099902675294e-08,9.008740737643105e-08,1.2181304148862322e-09,1.6391317701162798e-05
63.650000000000006,7.506046072307876e-06,5.906663405181019e-07,4.483407640764182e-08,5.3597502818583215e-09,4.03519876815234e-10,1.5012092144615752e-05,1.1813326810362038e-06,3.215850169114993e-08,8.966815281528364e-08,1.2105596304457019e-09,1.631646203978884e-05
63.7,7.4718648611308165e-06,5.879233951328142e-07,4.462555363207506e-08,5.326876819939762e-09,4.010137665670862e-10,1.4943729722261633e-05,1.1758467902656284e-06,3.196126091963857e-08,8.925110726415012e-08,1.2030412997012586e-09,1.6241991922010752e-05
63.75,7.437859085474047e-06,5.851948635224574e-07,4.441812874874141e-08,5.2942278854418305e-09,3.9852500664319677e-10,1.4875718170948094e-05,1.1703897270449147e-06,3.176536731265098e-08,8.883625749748283e-08,1.1955750199295902e-09,1.6167905097823075e-05
63.800000000000004,7.4040277255599644e-06,5.82480659648168e-07,4.4211795189157654e-08,5.261801779998007e-09,3.960534639330873e-10,1.4808055451119929e-05,1.164961319296336e-06,3.157081067998804e-08,8.842359037831531e-08,1.188160391799262e-09,1.6094199331866367e-05
63.85,7.3703697682192225e-06,5.797806980454458e-07,4.4006546428803586e-08,5.229596819328681e-09,3.935990064465481e-10,1.4740739536438445e-05,1.1595613960908915e-06,3.137758091597208e-08,8.801309285760717e-08,1.1807970193396442e-09,1.6020872403322257e-05
63.900000000000006,7.3368842068435556e-06,5.770948938199151e-07,4.380237598679662e-08,5.197611333114022e-09,3.911615033033541e-10,1.4673768413687111e-05,1.1541897876398303e-06,3.118566799868413e-08,8.760475197359324e-08,1.1734845099100623e-09,1.5947922105809127e-05
